Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Shane Reynolds,574,121110,HOU,4.546648025512695,,3.67,3.50999984697615,,3.4477236558719566,,,,0.21196755,0.05375254,0.15821501,233.1,35,35,,,,,0.9642856722461952,0.3328550932568149,0.76895307,,0,0.276047261009667,1.3285713706503135,87.72092341420081,84.5890557193709,,,,0.8529620170593262,0.0206040068393246,209,53,2,25,26,3,1,91
Kenny Rogers,1277,121386,OAK,4.517250061035156,,7.52,3.1675979003734867,,3.9478114930971993,,,,0.14226804,0.06907216,0.07319588,238.2,34,34,,,,,0.7164804774654315,0.2652232746955345,0.73551829,,0,0.2399553571428571,1.1815642961710624,69.0591511012996,87.09291272917852,,,,3.4115500450134277,-0.3383060339505537,138,67,7,19,21,7,1,84
David Wells,855,124071,NYY,4.428553581237793,,4.82,3.485225340030114,,3.797006019795002,,,,0.19153937,0.03407756,0.15746181,214.1,30,30,,,,,1.2177293356731724,0.2639109697933227,0.7537961,,0,0.2375152253349573,1.0451010390451747,76.72721525442545,83.85969180334664,,,,3.09145188331604,0.3690622623011923,163,29,1,29,19,8,5,83
Chuck Finley,384,114133,ANA,4.425079822540283,,7.2,3.385074472680187,,3.949599965032425,,,,0.21721311,0.11168033,0.10553279,223.1,34,34,,,,,0.8059701125429016,0.302066772655008,0.76767677,,0,0.2439024390243902,1.4283581438954758,72.65568451878765,85.51576156752795,,,,1.3053159713745115,0.049120442658749,212,109,6,20,18,1,1,84
Kerry Wood,304,134268,CHC,4.39198637008667,,3.86,3.4020002076416143,,3.163152242218018,,,,0.33333333,0.12160229,0.21173105,166.2,26,26,,,,,0.756000046142581,0.2893258426966292,0.74457084,,0,0.1940298507462686,1.212000073974614,79.88814602751945,72.09715561191871,,,,2.428325653076172,0.3658622513552929,233,85,11,14,18,1,1,63
Bartolo Colon,375,112526,CLE,4.387596607208252,,4.35,3.7058820757486624,,3.751897292960294,,,,0.17893545,0.08946772,0.08946772,204.0,31,31,,,,,0.6617646563836898,0.3025477707006369,0.73684211,,0,0.2559300873907615,1.3921567586145769,77.85328497124654,82.2840572043243,,,,2.120610237121582,-0.4787146095596641,158,79,3,15,17,6,2,84
Justin Thompson,8217,123294,DET,4.353541374206543,,2.93,4.054053775405625,,4.062575600706677,,,,0.15750529,0.08350951,0.07399577,222.0,34,34,,,,,0.8108107550811249,0.2974137931034483,0.69285714,,0,0.2624277456647398,1.378378283637912,86.26648717559682,86.0340489515845,,,,1.0324639081954956,-0.7987613381569818,149,79,2,20,19,5,0,100
Darren Dreifort,647,113554,LAD,4.170046925544739,,2.73,4.0,,3.2558189074198407,,,,0.22340426,0.07579787,0.14760638,180.0,32,26,,,,,0.6,0.3148514851485148,0.69620253,,0,0.2496350364963503,1.2666666666666666,101.22639003385088,76.54137643285307,,,,0.7292239665985107,-0.1374534142019854,168,57,10,12,11,1,1,80
Brad Radke,748,120878,MIN,4.159921169281006,,5.24,4.296412061023543,,3.90202279189352,,,,0.16150442,0.04756637,0.11393805,213.2,32,32,,,,,0.968798798073936,0.3147877013177159,0.70209465,,0,0.2793427230046948,1.3151326679167925,89.4858383120292,86.05259423688861,,,,-0.2639099657535553,-1.0566546346388777,146,43,9,23,19,5,1,102
Mark Clark,1002296,112332,CHC,4.09069299697876,,1.85,4.84399399036968,,3.7616171689842535,,,,0.17538126,0.05228758,0.12309368,213.2,33,33,,,,,0.968798798073936,0.312316715542522,0.67240031,,0,0.2725173210161662,1.329173230207719,113.75005162840546,86.05453054754646,,,,0.7674960494041443,0.0392886569733069,161,48,4,23,13,2,1,115
John Burkett,179,111734,TEX,4.086411476135254,,0.4,5.676922632702744,,3.89299833561072,,,,0.15339578,0.05386417,0.09953162,195.0,32,32,,,,,0.8769230083036759,0.3246153846153846,0.59440559,,0,0.2875,1.4153845046304945,116.96849718688324,83.40338979043062,,,,0.5359860062599182,-0.9505673371238696,131,46,8,19,11,0,0,123
Todd Stottlemyre,75,122840,- - -,4.076357126235962,,3.1500000000000004,3.735338260155281,,3.9150920725728704,,,,0.21496312,0.085353,0.12961012,221.2,33,33,,,,,1.0150375706943695,0.2976377952755905,0.72727273,,0,0.2476851851851851,1.330827037132618,85.06887811566837,87.92480121591159,,,,0.2527059614658355,-0.8371358910660085,204,81,4,25,20,3,0,92
Chan Ho Park,1267,120221,LAD,3.749194383621216,,3.08,3.7114802769898874,,3.818910533242165,,,,0.20190275,0.102537,0.09936575,220.2,34,34,,,,,0.6525679607894307,0.2900158478605388,0.72382291,,0,0.2374701670644391,1.3413896971782742,93.9249375303808,90.07752884971244,,,,0.5469920635223389,0.1311642277454811,191,97,11,16,21,2,0,91
Carlos Perez,1010179,120405,- - -,3.6740838289260864,,3.1399999999999997,3.5850620136775726,,4.031268366841922,,,,0.12685828,0.06243806,0.06442022,241.0,34,34,,,,,0.7842323154919689,0.2808564231738035,0.71632217,,0,0.2587486744432661,1.2738588405081188,86.36743518911642,94.09208166038545,,,,1.1363899111747742,0.3333511495897041,128,63,3,21,22,7,2,96
Brett Tomko,1056,123387,CIN,3.577183961868286,,1.44,4.443037867412377,,3.969848423228779,,,,0.18263811,0.07215333,0.11048478,210.2,34,34,,,,,0.9398733950295414,0.2784810126582278,0.66330814,,0,0.2426470588235294,1.2436708560491911,103.13186654696013,90.47119522045524,,,,0.0145298456773161,-1.01709962938188,162,64,7,22,20,1,0,104
Robb Nen,1123,119718,SFG,3.5501136779785156,,3.38,1.5225564346473073,,2.124114617654969,,,,0.30812325,0.07002801,0.23809524,88.2,78,0,,,,,0.4060150492392819,0.2534562211981567,0.80604534,,40,0.1782477341389728,0.9473684482249912,37.55692947257842,49.1076005093155,,,,3.4398460388183594,-0.6514660882618655,110,25,1,4,0,0,0,15
Omar Daal,646,112984,ARI,3.5396483093500137,,4.2,2.877049225307671,,3.4711194590579053,,,,0.19879518,0.07680723,0.12198795,162.2,33,23,,,,,0.6639344366094626,0.2875536480686695,0.76419214,,0,0.2393442622950819,1.2110655927042977,66.36865030651238,79.63404873293273,,,,2.010508030653,-0.6164274232839593,132,51,3,12,13,3,1,52
Rick Helling,58,115727,TEX,3.470073699951172,,3.69,4.409861739840679,,4.341001352240151,,,,0.17787419,0.0845987,0.09327549,216.1,33,33,,,,,1.1232666695820597,0.2791411042944785,0.71542766,,0,0.2479240806642942,1.3266565192183173,90.8617104520099,92.80199283836872,,,,1.9560118913650513,-0.4534375861730653,164,78,1,27,15,4,2,106
Francisco Cordova,1002623,112681,PIT,3.419417381286621,,5.46,3.308623145278116,,3.9924048488633055,,,,0.17046688,0.07491857,0.09554832,220.1,33,33,,,,,0.8986383851372661,0.2716417910447761,0.75448613,,0,0.2402826855123674,1.239031712840776,77.53037811531556,93.22407761565196,,,,1.1793440580368042,-0.5455781228749239,157,69,3,22,21,3,2,81
Kevin Millwood,106,119154,ATL,3.3659190479665995,,0.8,4.078394134305222,,3.6267239727024623,,,,0.21791444,0.07486631,0.14304813,174.1,31,29,,,,,0.9292543597151138,0.3090551181102362,0.70881226,,0,0.2539912917271408,1.3250478832974772,97.2949605122509,85.02078755878368,,,,0.249530091881752,0.1086429208263085,163,56,3,18,16,3,1,79
Orlando Hernandez,823,133340,NYY,3.3556432723999023,,3.58,3.127659235997925,,3.529223120526158,,,,0.228223,0.09059233,0.13763066,141.0,21,21,,,,,0.702127583591371,0.2727272727272727,0.75835476,,0,0.2189922480620155,1.1702126393189516,68.85539958826052,78.07140991900428,,,,2.3448739051818848,0.1353281358021392,131,52,6,11,14,3,1,49
Andy Benes,1144,110854,ARI,3.315382957458496,,3.08,3.9682995373157186,,4.16364787293599,,,,0.16751788,0.07558733,0.09193054,231.1,34,34,,,,,0.9726224356165978,0.276056338028169,0.71428571,,0,0.2458286985539488,1.2752160822528726,91.54194581965729,95.85738735603547,,,,1.223707914352417,0.1000306882159016,164,74,6,25,18,1,0,102
Rolando Arrojo,174,134361,TBD,3.268266439437866,,4.11,3.5643561663972334,,4.2332115640501025,,,,0.17819461,0.07620164,0.10199297,202.0,32,32,,,,,0.9356434936792736,0.2919463087248322,0.78125,,0,0.2535760728218466,1.2871286156434454,76.07886178050202,92.39406590355814,,,,1.981005907058716,1.5091064317853262,152,65,19,21,17,2,2,80
Andy Ashby,637,110351,SDP,3.2411229610443115,,4.74,3.335294042805076,,3.9862110452750983,,,,0.16080937,0.06176784,0.09904153,226.2,33,33,,,,,0.9132352736251994,0.2857142857142857,0.77404222,,0,0.2551487414187643,1.239705854534691,84.09063204797374,95.48025369968546,,,,1.5031418800354004,2.127006211770212,151,58,7,23,25,5,1,84
Andy Pettitte,840,120485,NYY,3.226221539080143,,2.38,4.243451264252919,,4.280908735601182,,,,0.15665236,0.09334764,0.06330472,216.1,33,32,,,,,0.8320492675005724,0.3060921248142645,0.71821306,,0,0.2693682955899881,1.4468412262648842,93.4195544931922,94.31952822805012,,,,1.4300660379230976,0.4268784800251335,146,87,6,20,16,5,0,102
Darryl Kile,1163,117046,COL,3.1721709407866,,2.2,5.19681597887954,,4.689079813401458,,,,0.15490196,0.09411765,0.06078431,230.1,36,35,,,,,1.0940665218693768,0.3132694938440492,0.68266833,,0,0.2802617230098146,1.532561437380516,99.2246792865808,98.22825630609992,,,,0.2380921337753534,0.3873608454894089,158,96,7,28,19,4,1,133
Tony Saunders,1011463,121711,TBD,3.17130708694458,,3.06,4.1178507354127705,,4.205010069995116,,,,0.20116959,0.12982456,0.07134503,192.1,31,31,,,,,0.7019063753544494,0.32,0.74305556,,0,0.2591587516960651,1.570190558200324,87.89284300083405,91.79031916627989,,,,-0.3637978732585907,0.0001049424215955,172,111,7,15,20,2,0,88
Pete Harnisch,1005374,115487,CIN,3.162341356277466,,5.12,3.1435406698564594,,4.134367551757959,,,,0.18384075,0.07494145,0.1088993,209.0,32,32,,,,,1.0334928229665072,0.2520729684908789,0.78625235,,0,0.2244897959183673,1.1483253588516746,72.96791666495326,94.28954626479144,,,,2.287696123123169,-0.555797688308171,157,64,6,24,22,2,1,73
Trevor Hoffman,1035,116034,SDP,3.148606061935425,,4.11,1.4794525186572722,,2.0432614861922316,,,,0.31386861,0.07664234,0.23722628,73.0,66,0,,,,,0.246575419776212,0.2378048780487804,0.84717608,,53,0.1626984126984127,0.8493153347847303,37.30048858727489,48.08825420529462,,,,5.854519844055176,0.4804307213139172,86,21,1,2,0,0,0,12
Dustin Hermanson,195,115812,MON,3.140361003577709,,2.93,3.128341990723473,,3.8985104675612647,,,,0.20052083,0.07291667,0.12760417,187.0,32,30,,,,,1.010695104695276,0.2659176029962546,0.73727934,,0,0.229901269393512,1.1711228990913514,73.7986642133241,90.31794116494312,,,,0.728064090013504,0.0164626690061819,154,56,3,21,17,1,0,65
Brian Moehler,480,119215,DET,3.120537042617798,,4.19,3.903614278420401,,4.575899162671794,,,,0.13486842,0.06140351,0.07346491,221.1,33,33,,,,,1.219879462006375,0.2710413694721826,0.74152542,,0,0.2576112412177986,1.2469878944954058,83.06527484434683,96.6882220283156,,,,0.7469340562820435,-1.0891346296061206,123,56,2,30,20,4,3,96
Jeff Fassero,279,114032,SEA,3.0700783729553223,,4.06,3.965875281135824,,4.496718975597648,,,,0.18448637,0.06918239,0.11530398,224.2,32,32,,,,,1.3219584270452749,0.2840059790732436,0.7278481,,0,0.2539863325740319,1.2863501192460756,84.84274856146764,97.39380846385734,,,,0.6723601222038269,-0.2069313059609735,176,66,10,33,14,7,0,99
Denny Neagle,441,119673,ATL,3.0501812398433685,,2.38,3.5515058902800587,,4.0567434547077275,,,,0.19163763,0.06968641,0.12195122,210.1,32,31,,,,,1.0697306898433911,0.2826446280991735,0.75330396,,0,0.2465408805031446,1.2171158071107029,84.72541249686995,95.30518712019752,,,,1.1758180931210518,-0.4262095043656455,165,60,6,25,20,5,2,83
Rick Reed,750,120999,NYM,2.9715335369110107,,4.51,3.475667273209535,,4.029262152184884,,,,0.18106509,0.03431953,0.14674556,212.1,31,31,,,,,1.271585587759586,0.2838915470494418,0.79104478,,0,0.2567901234567901,1.1161695714778588,85.61613852658716,96.16096353309128,,,,1.509827971458435,1.069747864254911,153,29,6,30,21,2,1,82
Jason Schmidt,1131,121834,PIT,2.89228892326355,,3.34,4.073094674493025,,4.170256390882566,,,,0.17248908,0.07751092,0.09497817,214.1,33,33,,,,,1.0077760019364186,0.3095599393019727,0.73125464,,0,0.2711058263971462,1.395023261939765,95.44410358840608,97.452993366359,,,,-0.0195499937981367,0.950451533989636,158,71,4,24,18,0,0,97
Steve Woodard,1285,124548,MIL,2.8763878643512726,,1.59,4.183098222317075,,3.760882568168266,,,,0.19508671,0.04768786,0.14739884,165.2,34,26,,,,,1.032193067844473,0.3044354838709677,0.69579288,,0,0.2615384615384615,1.2253520045171231,98.81195957886824,87.12343222697818,,,,0.7943200320005417,0.2366146543817534,135,33,9,19,9,0,0,77
Mike Sirotka,1012015,122276,CHW,2.807788372039795,,0.35,5.059842762856924,,4.466711359672685,,,,0.14050494,0.05159166,0.08891328,211.2,33,33,,,,,1.2755906124849388,0.3196022727272727,0.63740458,,0,0.2958236658932714,1.4267717221127834,110.60901123382874,98.10009932113648,,,,0.1975819617509842,0.5420411308062343,128,47,2,30,16,5,0,119
Juan Guzman,1005162,115267,- - -,2.793186664581299,,2.34,4.350711215102297,,4.470905891563355,,,,0.18300654,0.10675381,0.07625272,211.0,33,33,,,,,0.9810427249740474,0.2737520128824476,0.68215892,,0,0.2376847290640394,1.3791470191664144,94.03906256193456,98.34360572703712,,,,0.1578820198774337,0.5728259812541905,168,98,8,23,18,2,0,102
Chris Carpenter,1292,112020,TOR,2.789271742105484,,1.93,4.371428619073362,,4.053437965003812,,,,0.18328841,0.08221024,0.10107817,175.0,33,24,,,,,0.9257142958037708,0.3045977011494253,0.67033976,,0,0.2618343195266272,1.3600000148228235,93.44161761157788,89.45247612749107,,,,1.4327940046787262,0.6325848439513351,136,61,5,18,11,1,1,85
Jose Lima,475,117769,HOU,2.740192413330078,,3.88,3.7028569814253895,,4.086295056603881,,,,0.17789474,0.03368421,0.14421053,233.1,33,33,,,,,1.3114285142548254,0.2754237288135593,0.76225045,,0,0.2513721185510428,1.1185713798055863,92.54075437102505,100.58930744748574,,,,1.3317979574203491,0.3689241170937258,169,32,7,34,24,3,1,96
Tom Gordon,282,114971,BOS,2.7226765155792236,,2.56,2.7226900357026937,,2.445874685365914,,,,0.24605678,0.07886435,0.16719243,79.1,73,0,,,,,0.2268908363085578,0.25,0.7253886,,46,0.1883561643835616,1.0084037169269238,57.36485436978748,55.668275646199206,,,,5.516391754150391,0.292604757091532,78,25,0,2,0,0,0,24
Jon Lieber,287,117758,PIT,2.5897834450006485,,1.51,4.105263044134074,,4.028041105010125,,,,0.18878249,0.05471956,0.13406293,171.0,29,28,,,,,1.210526282244663,0.301707779886148,0.6846473,,1,0.2645348837209302,1.2982455780594937,96.19789927685824,94.07142885705528,,,,0.6453780047595501,1.444743068970992,138,40,3,23,15,2,0,78
Bret Saberhagen,1011355,121604,BOS,2.585012435913086,,2.91,3.959999654715432,,4.230580717016735,,,,0.13793103,0.04,0.09793103,175.0,31,31,,,,,1.1314284727758377,0.2799295774647887,0.72354212,,0,0.2623188405797101,1.1999998953683126,83.4339570492206,94.96150159255916,,,,1.7054616212844849,0.2882595286517762,100,29,6,22,18,0,0,77
John Thomson,453,123307,COL,2.5639584064483643,,2.69,4.807453416149069,,4.468344787337025,,,,0.15588235,0.07205882,0.08382353,161.0,26,26,,,,,1.173913043478261,0.3047808764940239,0.71063395,,0,0.2766295707472178,1.3850931677018634,91.79043963481196,93.5323608970682,,,,0.8432801365852356,0.3328895192722885,106,49,2,21,14,2,0,86
Derek Lowe,199,117955,BOS,2.4346701204776764,,0.66,4.024390992772357,,3.537526298623569,,,,0.14611006,0.07969639,0.06641366,123.0,63,10,,,,,0.3658537266156688,0.3032581453634085,0.64848485,,4,0.2619542619542619,1.365853912698497,84.79062992856946,79.70277361602159,,,,0.4105481505393982,-0.6086718466738728,77,42,4,5,4,0,0,55
Joey Hamilton,328,115383,SDP,2.431539535522461,,1.86,4.265337822600553,,4.257250504930018,,,,0.15344468,0.11064718,0.0427975,217.1,34,34,,,,,0.6211657023204689,0.3005865102639296,0.70607029,,0,0.2606635071090047,1.5000001404183174,107.53923006409138,102.09138875199696,,,,-1.3338080644607544,0.2994315209798983,147,106,8,15,19,0,0,103
Kent Mercker,439,118967,STL,2.342786431312561,,0.13,5.065978743911744,,4.172141801477546,,,,0.10055866,0.07402235,0.02653631,161.2,30,29,,,,,0.6123710569563646,0.3258232235701906,0.65108514,,0,0.3015151515151515,1.5587626904343828,120.43302734957068,95.33705227980974,,,,-1.0307380259037018,0.0871859311889513,72,53,3,11,11,0,0,91
Bobby Jones,1454,116718,COL,2.3301186859607697,,1.5,5.2216983715933765,,4.2287749361805185,,,,0.17301587,0.1047619,0.06825397,141.1,35,20,,,,,0.7641509812087869,0.3226544622425629,0.66282421,,0,0.2741935483870967,1.5495283785622622,99.69976777286688,88.43577525660048,,,,-0.1069481819868087,-0.4708354658384498,109,66,6,12,7,1,0,82
Mike Hampton,430,115399,HOU,2.282198667526245,,3.44,3.359055037393524,,4.16907347584711,,,,0.14940022,0.08833152,0.0610687,211.2,32,32,,,,,0.7653543123175118,0.3091715976331361,0.76789437,,0,0.273164861612515,1.455118075270331,83.94855342604376,102.66343031617195,,,,0.7010781168937683,1.0309570446301437,137,81,5,18,22,1,1,79
José Rosado,1011192,121443,KCR,2.249799907207489,,1.61,4.6889316731973345,,4.5189233436109975,,,,0.17833554,0.07529723,0.10303831,174.2,38,25,,,,,1.2881680420871795,0.2897196261682243,0.65700483,,1,0.2589928057553957,1.3568703376651627,98.53680213898866,96.75472147411388,,,,0.3520278371870518,0.0456731961717744,135,57,5,25,11,2,1,91
Ismael Valdez,1283,123595,LAD,2.23209547996521,,2.38,3.9827586206896552,,4.179382125810645,,,,0.16375839,0.0885906,0.07516779,174.0,27,27,,,,,0.8793103448275862,0.2862453531598513,0.7295539,,0,0.2525849335302806,1.362068965517241,100.79006938715324,98.7429008694601,,,,0.8336480855941772,0.3376233677792375,122,66,2,17,14,2,2,77
Ugueth Urbina,216,123584,MON,2.212134838104248,,3.16,1.2980773039824571,,2.230498127965454,,,,0.34558824,0.12132353,0.22426471,69.1,64,0,,,,,0.2596154607964914,0.2447552447552447,0.87797619,,34,0.1548117154811715,1.0096156808752443,30.6220903480518,50.94988507548045,,,,2.637399911880493,0.0593423499381962,94,33,0,2,0,0,0,10
Kevin Tapani,1012824,123090,CHC,2.142131382599473,,2.12,4.849314730617943,,4.595773143829562,,,,0.14391534,0.06560847,0.07830688,219.0,35,34,,,,,1.2328766264282904,0.300561797752809,0.71003717,,0,0.2779043280182232,1.3972601766187291,113.87499696878872,105.5086826206181,,,,-0.5878558061085641,-0.1161115065717407,136,62,5,30,16,2,2,118
Jaret Wright,415,124605,CLE,2.1348795890808105,,1.98,4.717992955033115,,4.696245625252552,,,,0.16374269,0.10175439,0.06198831,192.2,32,32,,,,,1.0276816337695895,0.3109243697478991,0.71480671,,0,0.273447820343461,1.5259515168093905,99.11574154618032,102.54878104143644,,,,0.5705701112747192,0.8979861471600967,140,87,11,22,17,1,1,101
Matt Morris,1172,119403,STL,2.0748891830444336,,3.54,2.533724566930022,,3.8517622752022422,,,,0.16880342,0.08974359,0.07905983,113.2,17,17,,,,,0.6334311417325055,0.2767857142857143,0.80860534,,0,0.2387706855791962,1.258064628718726,60.23399139447287,87.88796695737899,,,,2.4976301193237305,0.5808267574057191,79,42,3,8,13,2,1,32
John Wetteland,1013815,124123,TEX,2.041098117828369,,2.7,2.032258439634712,,2.752055395108467,,,,0.28915663,0.0562249,0.23293173,62.0,63,0,,,,,0.8709679027005908,0.2611464968152866,0.8365019,,42,0.2,0.9838711493469636,41.87307648162547,59.46768087756463,,,,3.0352978706359863,-0.1101608049061744,72,14,0,6,0,0,0,14
Mark Gardner,1004529,114610,SFG,2.021573781967163,,1.56,4.330188990912455,,4.497642904568846,,,,0.17042889,0.07336343,0.09706546,212.0,33,33,,,,,1.231132164082953,0.2740157480314961,0.71979434,,0,0.249079754601227,1.264151034384028,106.81285687272846,105.9002675759396,,,,0.112297885119915,-0.2991484066498349,151,65,6,29,21,4,2,102
Ramiro Mendoza,836,118947,NYY,1.9632049202919009,,2.94,3.245524328339368,,4.075213630959801,,,,0.10218978,0.05474453,0.04744526,130.1,41,14,,,,,0.6214833820224321,0.2747747747747748,0.76238882,,1,0.2573673870333988,1.2352941296989084,71.45019889928196,89.87330985060896,,,,0.8200719505548477,-0.789509696165628,56,30,9,9,7,1,1,47
Chris Peters,1010225,120454,PIT,1.943474605679512,,3.18,3.466216528912051,,4.064827999936314,,,,0.16349206,0.08730159,0.07619048,148.0,39,21,,,,,0.7905406118571344,0.2828947368421052,0.75357536,,1,0.2482517482517482,1.331081201161158,81.22323586463288,94.94613974011368,,,,0.4516280591487884,-0.2613763996413347,103,55,3,13,9,1,0,57
Ramon Martinez,1008193,118378,LAD,1.9077274799346924,,2.11,2.832786743524933,,3.6702997551640992,,,,0.21770335,0.09808612,0.11961723,101.2,15,15,,,,,0.7081966858812333,0.2472727272727272,0.72610294,,0,0.2032085561497326,1.1508196145570042,71.68819394569428,86.50507624945392,,,,1.2293660640716553,-0.1834062414234067,91,41,3,8,11,1,0,32
Jose Silva,354,122231,PIT,1.8997490406036377,,1.01,4.3953490600255956,,3.6972918039310274,,,,0.15058824,0.07058824,0.08,100.1,18,18,,,,,0.6279070085750851,0.3003095975232198,0.63897764,,0,0.2639593908629442,1.335548240461292,102.99543332969598,86.20694304496558,,,,0.2222599685192108,-0.2858326150584335,64,30,1,7,9,1,0,49
Mike Jackson,732,116436,CLE,1.8908450603485107,,3.8,1.546875461004812,,3.029777208156874,,,,0.23012552,0.05439331,0.17573222,64.0,69,0,,,,,0.5625001676381134,0.2392638036809816,0.90073529,,40,0.1936936936936936,0.8750002607703986,32.49680740483542,66.78811826381428,,,,3.600248098373413,-0.3656810156618295,55,13,4,4,0,0,0,11
