Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Greg Maddux,104,118120,ATL,7.433055877685547,,8.5,1.5594059405940597,,2.393347860090804,,,,0.20155039,0.04005168,0.16149871,202.0,25,25,,,,,0.1782178217821782,0.2530329289428076,0.78831312,,0,0.2035278154681139,0.8960396039603961,36.64071923536006,54.36123482611504,,,,6.125904083251953,-0.3936569218157038,156,31,6,4,24,10,3,35
Bret Saberhagen,1011355,121604,NYM,5.400688648223877,,5.45,2.740601818182444,,2.7587911286397957,,,,0.20545977,0.01867816,0.18678161,177.1,24,24,,,,,0.6597745117846624,0.2982791586998088,0.76281287,,0,0.2488954344624447,1.026315907220586,67.30328673718392,64.48499726840473,,,,3.2339980602264404,-0.6543170023586464,143,13,4,13,18,4,0,54
Randy Johnson,60,116615,SEA,5.195550441741943,,5.45,3.191860465116279,,3.1774832503740176,,,,0.29394813,0.1037464,0.19020173,172.0,23,23,,,,,0.7325581395348837,0.2964824120603015,0.76155462,,0,0.2142857142857142,1.186046511627907,66.15873538714261,67.29614291976307,,,,3.73252010345459,-0.0594089270729778,204,72,6,14,18,9,4,61
Jack McDowell,1008473,118656,CHW,4.912532806396484,,3.78,3.7292814535672982,,3.3685406632128094,,,,0.16821192,0.05562914,0.11258278,181.0,25,25,,,,,0.5966850325707677,0.3057996485061511,0.69842738,,0,0.2627118644067797,1.259668402093843,80.85567529552483,72.30882524007929,,,,2.5680601596832275,-0.0072894937711063,127,42,5,12,16,6,2,75
Roger Clemens,815,112388,BOS,4.166441440582275,,6.0,2.847655910532962,,3.6231590637937257,,,,0.24277457,0.10260116,0.14017341,170.2,24,24,,,,,0.7910155307036005,0.2511520737327189,0.76966292,,0,0.2009724473257698,1.1425779887940897,56.71982535085499,77.12694971069952,,,,3.5076498985290527,-0.2863253225889108,168,71,4,15,19,3,1,54
Andy Benes,1144,110854,SDP,4.159605503082275,,3.7,3.864603253504194,,3.3514745108051183,,,,0.26359833,0.07112971,0.19246862,172.1,25,25,,,,,1.0444873658119442,0.2960526315789473,0.69832402,,0,0.2330827067669172,1.1953577630958918,92.66993614045636,76.36114512141664,,,,0.8011140823364258,-0.4415568519660283,189,51,1,20,14,2,2,74
Jose Rijo,349,121206,CIN,4.131814002990723,,3.1,3.081238001965108,,3.328263697922434,,,,0.23328786,0.07094134,0.16234652,172.1,26,26,,,,,0.8355899666346055,0.3285714285714285,0.75973409,,0,0.2614475627769572,1.3288201552730878,73.38906284705978,76.51047665716779,,,,0.9427639842033386,-0.2222765637044326,171,52,4,16,19,2,0,59
Kevin Appier,3,110293,KCR,3.9739718437194824,,4.51,3.8322576872541183,,3.4793586849446885,,,,0.22205207,0.09647779,0.12557427,155.0,23,23,,,,,0.638709614542353,0.2930232558139535,0.72110286,,0,0.2337883959044368,1.2903224536209152,78.77359119218964,74.7955222686847,,,,2.2330641746520996,0.0885809103863533,145,63,4,11,15,1,0,66
Jimmy Key,1006885,117032,NYY,3.950859785079956,,4.36,3.267857142857143,,3.7321620986575175,,,,0.13661972,0.07323944,0.06338028,168.0,25,25,,,,,0.5357142857142857,0.3047445255474452,0.75229358,,0,0.2702290076335877,1.363095238095238,69.06348124909843,78.73304367780037,,,,2.886590003967285,1.1833905431949423,97,52,3,10,18,1,0,61
Danny Jackson,1006295,116424,PHI,3.893561840057373,,4.72,3.2620815993478995,,3.437663054884365,,,,0.17086093,0.06092715,0.10993378,179.1,25,25,,,,,0.6524163198695799,0.3008849557522124,0.7518797,,0,0.2588401697312588,1.276951600428494,77.09302795049547,80.73519667339478,,,,1.1820701360702517,0.1368655263313156,129,46,2,13,20,4,1,65
