Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Bob Friend,1004355,114442,PIT,7.108831405639648,,5.63,3.0036273478514337,,2.5378454172089504,,,,0.16368515,0.04025045,0.12343471,275.2,38,37,,,,,5.974606572356656,1.4691655505795056,4.06666667,0.5876662202318023,0.2844036697247706,0.74877537,,1,0.2479030754892824,1.1281740400746327,80.88763939005796,71.66507816147688,,,,,,183,45,0,18,,16,4,92
Jim Bunning,1001653,111691,DET,6.903472423553467,,6.59,2.7857142857142856,,2.8563277887919596,,,,0.19628906,0.0625,0.13378906,252.0,36,34,,,,,7.178571428571429,2.2857142857142856,3.140625,0.7142857142857143,0.2706043956043956,0.75757576,,0,0.2286617492096944,1.1150793650793651,69.54019754403214,68.21417969290434,,,,,,201,64,11,20,,10,3,78
Don Drysdale,1003516,113581,LAD,6.181344985961914,,7.02,2.8438661710037176,,2.917297281917586,,,,0.22714681,0.06648199,0.16066482,269.0,41,36,,,,,8.230483271375464,2.408921933085502,3.41666667,0.9033457249070632,0.2568681318681318,0.78621224,,2,0.2137862137862138,1.063197026022305,72.15431700475946,77.14620579005773,,,,,,246,72,10,27,,15,5,85
Larry Jackson,1006304,116434,STL,6.062204837799072,,5.28,3.478723404255319,,3.104976893824043,,,,0.14578005,0.05967604,0.08610401,282.0,43,38,,,,,5.457446808510638,2.234042553191489,2.44285714,0.7021276595744681,0.2811466372657111,0.71115288,,0,0.2518181818181818,1.2304964539007093,86.54860265064576,80.3180761057767,,,,,,171,70,3,22,,14,3,109
Ray Herbert,1005684,115802,KCA,5.313569068908691,,5.77,3.277044393105404,,3.3739282892874556,,,,0.11476952,0.06773283,0.04703669,252.2,37,33,,,,,4.3456458256397745,2.56464343808249,1.69444444,0.6055408117694767,0.2828402366863905,0.73586118,,1,0.2601626016260163,1.2981528513750875,81.42479786982183,80.75768951363668,,,,,,122,72,7,17,,14,0,92
Frank Lary,1007364,117519,DET,5.298718452453613,,4.08,3.510328328375988,,3.5111669136444466,,,,0.12979094,0.05400697,0.07578397,274.1,38,36,,,,,4.888214214280581,2.034022022049638,2.40322581,0.8201701701813056,0.2653975363941769,0.70779221,,1,0.2455482661668228,1.18104504506108,87.62884501526915,84.56102557560288,,,,,,149,62,19,25,,15,2,107
Mike McCormick,1008420,118598,SFG,5.057564735412598,,5.12,2.7035573122529644,,2.86293108887352,,,,0.14908035,0.06292352,0.08615683,253.0,40,34,,,,,5.478260869565218,2.3122529644268774,2.36923077,0.5335968379446641,0.2669172932330827,0.75824176,,3,0.2357807652533609,1.158102766798419,74.38601062876788,82.1640141790631,,,,,,154,65,1,15,,15,4,76
Bill Monbouquette,1009048,119243,BOS,4.5824713706970215,,4.93,3.641860465116279,,3.345567360589671,,,,0.14741474,0.07480748,0.07260726,215.0,35,30,,,,,5.609302325581395,2.8465116279069766,1.97058824,0.7534883720930232,0.2896652110625909,0.7486631,,0,0.2586412395709178,1.3255813953488371,90.3423080600126,79.922885171426,,,,,,134,68,2,18,,12,3,87
Pedro Ramos,1010681,120913,WAS,4.534441947937012,,4.48,3.448905109489051,,3.6583495707407487,,,,0.13769363,0.08519793,0.0524957,274.0,43,36,,,,,5.255474452554744,3.2518248175182483,1.61616162,0.7883211678832117,0.2637614678899082,0.71691176,,2,0.240530303030303,1.2883211678832116,87.42774776633063,89.60049587529755,,,,,,160,99,7,24,,14,1,105
Gene Conley,1002507,112562,PHI,4.384346961975098,,2.99,3.6818188968376098,,2.679690011814218,,,,0.15175097,0.05447471,0.09727626,183.1,29,25,,,,,5.743637479066671,2.0618185822290616,2.78571429,0.4909091862450146,0.3033333333333333,0.68018018,,0,0.2640990371389271,1.2763638842370382,98.09951332999135,74.68419365487709,,,,,,117,42,2,10,,9,2,75
Camilo Pascual,1010039,120266,WAS,4.346733093261719,,2.94,3.0263729159307657,,2.6720176204300974,,,,0.22378717,0.0829421,0.14084507,151.2,26,22,,,,,8.485712293688225,3.14505420675158,2.69811321,0.6527470995144788,0.2976744186046511,0.72228443,,2,0.238013698630137,1.265933768755353,76.71680128655319,64.59755197626758,,,,,,143,53,2,11,,8,3,51
Vern Law,1007410,117552,PIT,4.162042617797852,,4.15,3.080981364358063,,3.3257356557419335,,,,0.10999083,0.03666361,0.07332722,271.2,35,35,,,,,3.975459824978145,1.325153274992715,3.0,0.8282207968704469,0.2671840354767184,0.74909091,,0,0.2540592168099331,1.126380283743808,82.97078189341696,92.88295045811536,,,,,,120,40,4,25,,18,3,93
Ernie Broglio,1001463,111501,STL,4.065199375152588,,7.1,2.743741226897173,,3.2515578160470673,,,,0.2034632,0.10822511,0.0952381,226.1,52,24,,,,,7.475700734154616,3.97643656072054,1.88,0.7157585809296972,0.25,0.79581994,,0,0.2092457420924574,1.2017674939066525,68.26267616805615,83.96492367581553,,,,,,188,100,2,18,,9,3,69
Sam Jones,1006590,116725,SFG,3.9030110836029057,,1.07,3.1923076923076925,,3.120979803443974,,,,0.19427403,0.09304703,0.10122699,234.0,39,35,,,,,7.3076923076923075,3.5,2.08791209,0.6923076923076923,0.2696296296296296,0.67828021,,0,0.2265005662514156,1.2435897435897436,87.83354909994921,89.26399846191217,,,,,,190,91,4,18,,13,3,83
Johnny Podres,1010406,120637,LAD,3.620373249053955,,4.83,3.0834548618616235,,3.506464752439902,,,,0.16719243,0.07465825,0.09253418,227.2,34,33,,,,,6.285504141487156,2.806734553745837,2.23943662,0.9882868146992384,0.2762589928057554,0.79133858,,0,0.2468714448236632,1.265007122815025,78.23313974514717,92.0945099227925,,,,,,159,71,1,25,,8,1,78
Jim O'Toole,1009897,120115,CIN,3.4697234630584717,,2.03,3.80475451000276,,3.2604093619575325,,,,0.14868106,0.07913669,0.06954437,196.1,34,31,,,,,5.684211557112556,3.0254674416889413,1.87878788,0.6417658209643209,0.2939297124600639,0.70048309,,1,0.2591623036649215,1.344652196306196,98.75763457168996,87.82928380469116,,,,,,124,66,4,14,,7,2,83
Lew Burdette,1001662,111701,MIL,3.4217512607574463,,3.12,3.3627567046597573,,3.2561041308255976,,,,0.07430618,0.03133393,0.04297225,275.2,45,32,,,,,2.709794237735532,1.1426843171173933,2.37142857,0.6203143435780134,0.2646153846153846,0.69214876,,4,0.2571959145775301,1.1318016093353227,96.37843482427289,96.85606146155688,,,,,,83,35,5,19,,18,4,103
