Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Johnny Mize,1009014,119207.0,1B,NYG,5.724445660572747,,6.41,38.86090334563956,-2.962963104248047,0.0781286526471376,,,,,156.09835589667338,0.420141858236231,,,,,0.900794884,0.521256931,0.379537953,0.304990757,0.216266174,0.292016806,142,607,541,97,110,26,58,282,165,107,25,7,3,60,,39.0,0.064250411,0.098846787,,,,,,,,,3.0,,,,,,,
Dom DiMaggio,1003310,113375.0,OF,BOS,5.692740132475323,,5.37,16.639703148498384,13.0679013133049,-1.2716576997190714,,,,,120.74245831120965,0.3791053826282906,,,,,0.801195883,0.437299035,0.363896848,0.286173633,0.151125402,0.294964028,151,702,622,110,48,14,58,272,178,120,36,8,16,70,,52.0,0.074074074,0.099715099,,,,,,,,,14.0,,,,,,,
Pee Wee Reese,1010776,121010.0,SS,BRO,5.468926853494884,,6.15,2.993093236292548,30.320987701416016,2.4113777009770274,,,,,100.7797750037452,0.3323418902169809,,,,,0.681405484,0.331560283,0.349845201,0.255319148,0.076241135,0.278656126,151,655,564,87,53,3,32,187,144,112,24,5,15,82,,55.0,0.083969465,0.125190839,,,,,,,,,21.0,,,,,,,
Stan Musial,1009405,119602.0,OF,STL,5.442401784170445,,5.32,33.5186042677228,2.1543211936950684,0.7175724268890917,,,,,153.73072037946756,0.4160234226569842,,,,,0.88772749,0.490364025,0.397363465,0.31477516,0.175588865,0.317129629,140,536,467,87,72,10,52,229,147,95,32,10,6,62,,25.0,0.046641791,0.115671641,,,,,,,,,8.0,,,,,,,
Wally Judnich,1006645,116787.0,OF,SLB,5.372538460574031,,5.3,32.01858071380867,-0.7530863285064697,-0.7094013169407845,,,,,148.9090337508737,0.4286775666976643,,,,,0.91199002,0.498905908,0.413084112,0.312910284,0.185995624,0.315789473,132,544,457,78,82,17,45,228,143,98,22,6,3,74,,41.0,0.075367647,0.136029411,,,,,,,,,0.0,,,,,,,
Lonny Frey,1004343,114427.0,2B,CIN,5.277606059451821,,5.65,12.966911082989354,19.04938268661499,1.2022752757184207,,,,,116.660450675358,0.3500191799176285,,,,,0.716717279,0.34416826,0.372549019,0.265774378,0.078393882,0.283643892,141,620,523,66,39,2,31,180,139,108,23,6,9,87,,38.0,0.061290322,0.14032258,,,,,,,,,13.0,,,,,,,
Les Fleming,1004146,114228.0,1B,CLE,5.100642695977725,,3.74,32.30860939488442,-7.740740776062012,-2.590322512667626,,,,,142.85711186336343,0.4045996218919754,,,,,0.844602963,0.432481751,0.412121212,0.291970802,0.140510949,0.306079664,156,662,548,71,82,14,45,237,160,115,27,4,6,106,,57.0,0.086102719,0.160120845,,,,,,,,,-1.0,,,,,,,
Dolph Camilli,1001860,111905.0,1B,BRO,5.023609114504917,,4.79,31.38035271532609,-2.481481552124023,1.4659921303391457,,,,,142.02421930251384,0.3975492200981348,,,,,0.843168916,0.471374045,0.371794871,0.251908396,0.219465649,0.256658595,150,625,524,89,109,26,56,247,132,76,23,7,10,97,,85.0,0.136,0.1552,,,,,,,,,4.0,,,,,,,
Stan Hack,1005183,115283.0,3B,CHC,4.997604199840483,,5.33,31.187520758088155,-4.0,1.1476608314551413,,,,,140.14509416143738,0.389082526773721,,,,,0.810534641,0.408679927,0.401854714,0.300180831,0.108499096,0.315581854,140,657,553,91,39,6,45,226,166,121,36,3,9,94,,40.0,0.0608828,0.143074581,,,,,,,,,-4.0,,,,,,,
Marty Marion,1008108,118286.0,SS,STL,4.8212814261289045,,4.8,5.744437608830722,24.074073791503903,1.17522101290524,,,,,107.24155657557104,0.3425242086028338,,,,,0.71795436,0.375257731,0.342696629,0.276288659,0.098969072,0.308045977,147,554,485,66,54,0,43,182,134,91,38,5,8,48,,50.0,0.090252707,0.086642599,,,,,,,,,15.0,,,,,,,
Elbie Fletcher,1004150,114235.0,1B,PIT,4.814498093052067,,5.13,27.361622333998714,-0.2222223281860351,-0.6766122817061841,,,,,139.51505274880049,0.3930463139782848,,,,,0.809812236,0.393280632,0.416531604,0.288537549,0.104743083,0.316628701,145,623,506,86,57,7,34,199,146,112,22,5,0,105,,60.0,0.096308186,0.168539325,,,,,,,,,6.0,,,,,,,
Lou Boudreau,1001234,111272.0,SS,CLE,4.663847769264737,,4.57,7.958877156431569,15.01234531402588,-5.385701462626457,,,,,117.96125508119684,0.3620898054196284,,,,,0.749052396,0.369565217,0.379487179,0.282608695,0.086956522,0.303225806,147,604,506,57,58,2,30,187,143,113,18,10,7,75,,39.0,0.064569536,0.124172185,,,,,,,,,6.0,,,,,,,
Pete Reiser,1010814,121050.0,OF,BRO,4.397789300492418,,5.49,27.99900317778767,-2.771604895591736,3.5418455549515784,,,,,139.9881805237408,0.3943302495299645,,,,,0.837971698,0.4625,0.375471698,0.310416666,0.152083334,0.327058823,125,537,480,89,64,10,48,222,149,101,33,5,20,48,,45.0,0.083798882,0.089385474,,,,,,,,,-2.0,,,,,,,
Chet Laabs,1007229,117383.0,OF,SLB,4.282616828994977,,3.66,27.565404246264137,-9.166666507720947,-1.6970980390906334,,,,,138.74465910477596,0.4113218394157134,,,,,0.878011133,0.498076923,0.37993421,0.275,0.223076923,0.286419753,144,614,520,90,99,27,55,259,143,88,21,7,0,88,,88.0,0.143322475,0.143322475,,,,,,,,,-4.0,,,,,,,
Bob Johnson,1006428,116620.0,OF,PHA,4.1689371015916885,,3.7,23.349484847336157,-6.438271522521973,-0.7458109464496374,,,,,130.8966760124649,0.3949041052075547,,,,,0.834795345,0.45090909,0.383886255,0.29090909,0.16,0.308823529,149,634,550,78,80,13,55,248,160,105,35,7,3,82,,61.0,0.096214511,0.129337539,,,,,,,,,0.0,,,,,,,
Harlond Clift,1002352,112404.0,3B,SLB,4.14007923360207,,4.18,16.75020061293415,-0.9382716044783592,-0.9758188081905246,,,,,121.96727243084976,0.3826743566383749,,,,,0.793713632,0.399260628,0.394453004,0.273567467,0.125693161,0.290123456,143,656,541,108,55,7,50,216,148,98,39,4,6,106,,48.0,0.073170731,0.161585365,,,,,,,,,-1.0,,,,,,,
Jeff Heath,1005560,115674.0,OF,CLE,3.952136839206011,,3.55,16.57380744526385,-1.3518519401550293,-2.1777662546373904,,,,,124.04458124473923,0.372477119301465,,,,,0.792139125,0.441901408,0.350237717,0.278169014,0.163732394,0.300813008,147,634,568,82,76,10,60,251,158,98,37,13,9,62,,66.0,0.104100946,0.097791798,,,,,,,,,5.0,,,,,,,
Ernie Lombardi,1007718,117880.0,C,BSN,3.6255564312530457,,3.14,22.94512247064654,0.6234567165374756,-0.1489256131462752,,,,,158.4346622436172,0.4178957595605328,,,,,0.88565886,0.482200647,0.403458213,0.330097087,0.15210356,0.318181818,105,347,309,32,46,11,25,149,102,77,14,0,1,37,,12.0,0.034582132,0.106628242,,,,,,,,,-2.0,,,,,,,
Stan Spence,1012328,122575.0,OF,WAS,3.4762134733418297,,3.25,24.14695853817556,-16.91975301504135,-0.4429032858461141,,,,,128.7220612073101,0.3861953659209213,,,,,0.816825495,0.432432432,0.384393063,0.322734499,0.109697933,0.326765188,149,696,629,94,79,4,46,272,203,157,27,15,5,62,,16.0,0.022988505,0.089080459,,,,,,,,,-16.0,,,,,,,
Rudy York,1014354,124678.0,1B,DET,3.4577144813320855,,2.79,5.91746946235444,4.432098865509033,-1.084961486980319,,,,,108.71774995503792,0.3654274526926187,,,,,0.771153179,0.428076256,0.343076923,0.259965337,0.168110919,0.265979381,153,653,577,81,90,21,51,247,150,99,26,4,3,73,,71.0,0.108728943,0.11179173,,,,,,,,,11.0,,,,,,,
Buzz Clarkson,1002271,112368.0,SS,- - -,3.418614453587547,,2.9000000000000004,22.552890124167178,2.771604999899864,0.814917731564492,,,,,190.2107354343628,0.4660681039788002,,,,,1.011197243,0.592592592,0.418604651,0.338624338,0.253968254,,52,215,189,48,43,8,29,112,64,35,18,3,5,26,,,,0.120930232,,,,,,,,,0.0,,,,,,,
George Case,1002033,112080.0,OF,WAS,3.3549466479441317,,2.91,20.69601804923053,-9.185184955596924,5.93374368082732,,,,,121.31638877978544,0.3735501383032117,,,,,0.784193121,0.407407407,0.376785714,0.319688109,0.087719298,0.332635983,125,563,513,101,43,5,33,209,164,131,26,2,44,44,,30.0,0.053285968,0.078152753,,,,,,,,,-4.0,,,,,,,
Tommy Holmes,1005980,116106.0,OF,BSN,3.275437473311839,,3.41,7.460041503167979,5.02469140291214,-0.1704175230115652,,,,,110.5839286100692,0.3422439081136909,,,,,0.70976084,0.356630824,0.353130016,0.277777777,0.078853047,0.277573529,141,633,558,56,41,4,32,199,155,123,24,4,2,64,,10.0,0.015797788,0.101105845,,,,,,,,,6.0,,,,,,,
Bobby Estalella,1003837,113912.0,3B,WAS,3.2744381613916103,,2.88,19.70318406310487,-7.481481432914734,-0.2911964962258935,,,,,131.4402626492405,0.3908367102796381,,,,,0.812974259,0.412587412,0.400386847,0.277389277,0.135198135,0.292875989,133,517,429,68,65,8,37,177,119,82,24,5,5,85,,42.0,0.081237911,0.164410058,,,,,,,,,-6.0,,,,,,,
Bob Elliott,1003733,113813.0,3B,PIT,3.175244897372796,,3.03,16.208637835291377,-5.0432098768651485,-0.140076165087521,,,,,123.11489598566868,0.3671177204346423,,,,,0.774377616,0.416071428,0.358306188,0.296428571,0.119642857,0.304263565,143,621,560,75,89,9,42,233,166,124,26,7,2,52,,35.0,0.056360708,0.083735909,,,,,,,,,-5.0,,,,,,,
Roy Cullenbine,1002861,112924.0,OF,- - -,3.1577920763838456,,2.88,16.916731221364397,-5.759259223937988,-1.866589934565127,,,,,129.1413623967223,0.3890050348748591,,,,,0.805092661,0.400468384,0.404624277,0.276346604,0.12412178,0.293963254,123,524,427,61,66,6,40,171,118,78,33,1,1,92,,40.0,0.076335877,0.175572519,,,,,,,,,-2.0,,,,,,,
Ken Keltner,1006821,116966.0,3B,CLE,3.0855690244575222,,3.06,-2.603816485349178,9.0,-0.842483582906425,,,,,97.84028385837748,0.3277331330860969,,,,,0.69522302,0.38301282,0.3122102,0.286858974,0.096153846,0.297250859,152,663,624,72,78,6,44,239,179,135,34,4,4,20,,36.0,0.054298642,0.030165912,,,,,,,,,9.0,,,,,,,
Tommy Henrich,1005664,115778.0,OF,NYY,3.0819784713513876,,3.17,12.152956470303437,-2.444444179534912,-1.1877023950219154,,,,,119.54128192639948,0.3706254841207148,,,,,0.782290172,0.430641821,0.351648351,0.267080745,0.163561076,0.271028037,127,555,483,77,67,13,48,208,129,81,30,5,4,58,,42.0,0.075675675,0.104504504,,,,,,,,,3.0,,,,,,,
Barney McCosky,1008422,118604.0,OF,DET,3.0729145352938496,,2.24,8.682678995397396,-3.395061492919922,-0.3392424201592803,,,,,110.78596189882074,0.368958936301534,,,,,0.776936127,0.411666666,0.365269461,0.293333333,0.118333333,0.303956834,154,680,600,75,50,7,46,247,176,130,28,11,11,68,,37.0,0.054411764,0.1,,,,,,,,,3.0,,,,,,,
Josh Gibson,1015243,,C,HG,3.0431959764427803,,0.0,21.217476792390812,1.1543209552764893,-0.0093553666956722,,,,,196.13833805879736,0.4752902573135298,,,,,1.02694742,0.580246913,0.446700507,0.327160493,0.25308642,,48,197,162,44,52,10,19,94,53,34,7,2,1,35,,,,0.177664974,,,,,,,,,0.0,,,,,,,
Billy Herman,1005692,115809.0,2B,BRO,3.037852828588753,,3.19,-1.647936202764754,11.43993330001831,0.653855575248599,,,,,96.8763547826918,0.3261705957712318,,,,,0.671785331,0.332749562,0.339035769,0.255691768,0.077057794,0.27852998,155,647,571,76,65,2,38,190,146,108,34,2,6,72,,52.0,0.080370942,0.111282843,,,,,,,,,5.0,,,,,,,
Terry Moore,1009128,119320.0,OF,STL,3.0212740812465104,,3.11,13.583805683038374,-1.7777777314186096,1.5024017598479986,,,,,118.97603810863546,0.3610763850552072,,,,,0.754395606,0.390593047,0.363802559,0.288343558,0.102249489,0.295404814,130,559,489,80,49,6,35,191,141,106,26,3,10,56,,26.0,0.046511627,0.10017889,,,,,,,,,-1.0,,,,,,,
Lennie Pearson,1016114,,1B,- - -,2.970964271958377,,0.0,22.62228364976178,-1.4753085896372795,0.4118835898116231,,,,,192.17127004822856,0.4691183001496071,,,,,1.014989757,0.601036269,0.413953488,0.347150259,0.25388601,,52,215,193,44,56,11,27,116,67,40,16,0,3,22,,,,0.102325581,,,,,,,,,0.0,,,,,,,
Frank McCormick,1008413,118593.0,1B,CIN,2.955323208386103,,2.71,8.349569383054694,1.7777776718139648,-0.3036665385589003,,,,,112.3338249266616,0.3431787989338564,,,,,0.720540097,0.388297872,0.332242225,0.276595744,0.111702128,0.268292682,145,616,564,58,89,13,37,219,156,119,24,0,1,45,,18.0,0.029220779,0.073051948,,,,,,,,,8.0,,,,,,,
Luke Appling,1000284,110297.0,SS,CHW,2.8167724597342936,,3.27,-2.7493269123895665,7.703703880310059,0.9305427209474146,,,,,95.11976524680472,0.3303814633139249,,,,,0.682243328,0.340699815,0.341543513,0.261510128,0.079189687,0.2688588,142,613,543,78,53,3,33,185,142,109,26,4,17,63,,23.0,0.037520391,0.102773246,,,,,,,,,-1.0,,,,,,,
Vern Stephens,1012501,122749.0,SS,SLB,2.8139750829039314,,2.59,7.096558739096121,-3.1111106872558594,-1.4606884066015482,,,,,111.2385991351587,0.3643550862159048,,,,,0.773952568,0.433043478,0.34090909,0.293913043,0.139130435,0.30511811,145,619,575,84,92,14,46,249,169,123,26,6,1,41,,53.0,0.08562197,0.066235864,,,,,,,,,-12.0,,,,,,,
Wally Moses,1009244,119438.0,OF,CHW,2.720374121030394,,2.68,2.963023435028884,0.2063493728637695,-1.256487020757049,,,,,105.261180796756,0.3476979878091592,,,,,0.72245339,0.369150779,0.353302611,0.270363951,0.098786828,0.274401473,146,652,577,73,49,7,39,213,156,117,28,4,16,74,,27.0,0.041411042,0.113496932,,,,,,,,,6.0,,,,,,,
Dixie Walker,1013512,123820.0,OF,BRO,2.706386005663777,,3.44,12.891894161170166,-0.5370368957519531,-0.1853352426551282,,,,,125.45887141739937,0.3713594599375649,,,,,0.779560678,0.41221374,0.367346938,0.290076335,0.122137405,0.29032258,118,451,393,57,54,6,35,162,114,79,28,1,1,47,,15.0,0.033259423,0.10421286,,,,,,,,,4.0,,,,,,,
Eddie Joost,1006604,116744.0,SS,CIN,2.705543624422608,,2.76,-7.326979851285019,14.493401527404783,1.3327431147918103,,,,,87.98841729685253,0.3046887900757297,,,,,0.627120945,0.320284697,0.306836248,0.224199288,0.096085409,0.240480961,142,633,562,65,41,6,39,180,126,87,30,3,9,62,,57.0,0.090047393,0.097946287,,,,,,,,,6.0,,,,,,,
Phil Cavarretta,1002093,112146.0,OF,CHC,2.672199230809874,,3.14,11.63304432522809,-3.222222089767456,0.8932993435300887,,,,,116.66009544204692,0.3519528215542597,,,,,0.727691477,0.363070539,0.364620938,0.269709543,0.093360996,0.290617848,136,566,482,59,54,3,35,175,130,95,28,4,7,71,,42.0,0.074204946,0.125441696,,,,,,,,,0.0,,,,,,,
Max West,1013809,124108.0,1B,BSN,2.5871526619010456,,2.78,15.464652332860076,-6.717138767242432,0.3539820504374802,,,,,125.27111319727372,0.3654642983186291,,,,,0.763698165,0.409292035,0.35440613,0.254424778,0.154867257,0.262599469,134,525,452,54,56,16,38,185,115,77,22,0,4,68,,59.0,0.112380952,0.129523809,,,,,,,,,-1.0,,,,,,,
Walker Cooper,1002601,112660.0,C,STL,2.543942459061303,,2.4,9.150440978127522,0.5493826866149902,0.4753474821336567,,,,,116.06925600239126,0.3564807721692273,,,,,0.76071303,0.433789954,0.326923076,0.280821917,0.152968037,0.288557213,125,474,438,58,65,7,46,190,123,77,32,7,4,29,,29.0,0.061181434,0.061181434,,,,,,,,,-3.0,,,,,,,
Joe Medwick,1008719,118904.0,OF,BRO,2.443187043688816,,2.28,7.977023480540478,-2.0493826866149902,-0.0642227702774107,,,,,112.0277725792128,0.3501249371430813,,,,,0.74171651,0.403254972,0.338461538,0.300180831,0.103074141,0.309160305,142,587,553,69,96,4,45,223,166,121,37,4,2,32,,25.0,0.042589437,0.05451448,,,,,,,,,4.0,,,,,,,
Taffy Wright,1014296,124613.0,OF,CHW,2.382917421514534,,1.96,13.535116659896476,-3.5432097911834717,-3.308147898875177,,,,,138.79004821708057,0.4049487188458442,,,,,0.841818181,0.41,0.431818181,0.333333333,0.076666667,0.343642611,85,353,300,43,47,0,18,123,100,82,13,5,1,48,,9.0,0.02549575,0.135977337,,,,,,,,,0.0,,,,,,,
Eddie Miller,1008892,119069.0,SS,BSN,2.3595020028815243,,2.53,-11.7884267928786,17.765432357788086,1.835903737694025,,,,,79.0134880598269,0.29233114612954,,,,,0.615650079,0.337078651,0.278571428,0.243445692,0.093632959,0.255144032,142,570,534,47,47,6,36,180,130,94,28,2,11,22,,42.0,0.07368421,0.038596491,,,,,,,,,9.0,,,,,,,
George McQuinn,1008683,118870.0,1B,SLB,2.359274584645634,,2.11,1.6834858716604764,-1.2222223281860352,-0.6640560296364129,,,,,103.02449414499776,0.3503294554183153,,,,,0.737486424,0.402527075,0.334959349,0.261732851,0.140794224,0.286021505,145,631,554,86,78,12,49,223,145,96,32,5,1,60,,77.0,0.122028526,0.095087163,,,,,,,,,5.0,,,,,,,
Arky Vaughan,1013377,123671.0,3B,BRO,2.2970151183106946,,2.97,1.9916681205236513,3.351851850748062,1.093299346510321,,,,,101.4135800143304,0.333343933840267,,,,,0.689319423,0.341414141,0.347905282,0.276767676,0.064646465,0.283613445,128,558,495,82,49,2,24,169,137,113,18,4,8,51,,17.0,0.030465949,0.091397849,,,,,,,,,3.0,,,,,,,
Vince DiMaggio,1003312,113377.0,OF,PIT,2.2864492976101496,,1.94,2.105162215326359,3.148148238658905,1.6025282409973445,,,,,100.7880681224338,0.3318190795042041,,,,,0.696556054,0.385080645,0.311475409,0.237903225,0.14717742,0.261421319,143,560,496,57,75,15,40,191,118,78,22,3,10,52,,87.0,0.155357142,0.092857142,,,,,,,,,4.0,,,,,,,
Clyde McCullough,1008435,118619.0,C,CHC,2.2716640825295205,,2.41,6.410483211187,3.9938271045684814,1.1208595279604197,,,,,112.48480558023115,0.3453517021065918,,,,,0.729117824,0.397626112,0.331491712,0.281899109,0.115727003,0.315789473,109,372,337,39,31,5,28,134,95,67,22,1,7,25,,47.0,0.126344086,0.067204301,,,,,,,,,1.0,,,,,,,
Babe Young,1014363,124709.0,OF,NYG,2.174742967398665,,2.25,13.695315760187109,-3.111111044883728,-0.0730722183361649,,,,,136.85608483842074,0.3897198914018877,,,,,0.824960987,0.459930313,0.365030674,0.278745644,0.181184669,0.271653543,101,328,287,37,59,11,29,132,80,51,17,1,1,34,,22.0,0.06707317,0.103658536,,,,,,,,,-2.0,,,,,,,
Whitey Kurowski,1007215,117369.0,3B,STL,2.167479601828129,,2.2,4.270760875385511,4.018518518656492,1.087484034243971,,,,,106.68648808624026,0.3416466471589642,,,,,0.716636307,0.390710382,0.325925925,0.25409836,0.136612022,0.282828282,115,418,366,51,42,9,29,143,93,64,17,3,7,33,,60.0,0.143540669,0.078947368,,,,,,,,,4.0,,,,,,,
Willie Wells,1016700,,SS,NE,2.137607884223302,,0.0,11.125256344310218,2.7037036418914795,0.3876105034723878,,,,,147.9023401511097,0.4002447798848152,,,,,0.841464088,0.436464088,0.405,0.342541436,0.093922652,,47,200,181,48,34,3,11,79,62,51,8,0,3,19,,,,0.095,,,,,,,,,0.0,,,,,,,
Billy Jurges,1006653,116795.0,SS,NYG,2.0638887678516986,,2.4,-11.976078351900975,16.65432119369507,-0.2702910448424518,,,,,80.23498117431201,0.3002021139743281,,,,,0.612322514,0.288793103,0.323529411,0.256465517,0.032327586,0.278571428,127,520,464,45,30,2,10,134,119,109,7,1,1,43,,42.0,0.08076923,0.082692307,,,,,,,,,9.0,,,,,,,
Ray Lamanno,1007270,117425.0,C,CIN,2.059441126825954,,2.05,6.079222161317389,1.209876537322998,-0.3185842582024634,,,,,113.90431754098276,0.3456617425573934,,,,,0.728570093,0.404312668,0.324257425,0.264150943,0.140161725,0.281967213,111,404,371,40,43,12,26,150,98,72,12,2,0,31,,54.0,0.133663366,0.076732673,,,,,,,,,-2.0,,,,,,,
Lennie Merullo,1008796,118984.0,SS,CHC,1.9923828323834565,,2.15,-6.14843319171322,7.827160835266113,2.363084487617016,,,,,87.04816987524885,0.3051364652745358,,,,,0.634181753,0.324271844,0.309909909,0.256310679,0.067961165,0.277777777,143,577,515,53,37,2,28,167,132,104,23,3,14,35,,45.0,0.077989601,0.060658578,,,,,,,,,-1.0,,,,,,,
Mickey Witek,1014163,124483.0,2B,NYG,1.938986633450471,,2.27,-9.59664233816299,10.35185194015503,-0.0551203629001975,,,,,86.10686390774741,0.3094855411348197,,,,,0.649183186,0.34358047,0.305602716,0.26039783,0.08318264,0.263257575,148,603,553,72,48,5,30,190,144,114,19,6,2,36,,20.0,0.033167495,0.059701492,,,,,,,,,4.0,,,,,,,
Ted Strong,1016505,,OF,KCM,1.911488025084187,,0.0,15.54102268242096,-1.4320987462997437,0.0543614849448204,,,,,203.8034360457844,0.4592302882508056,,,,,0.985263594,0.56060606,0.424657534,0.363636363,0.196969697,,34,146,132,31,32,6,14,74,48,34,8,0,1,14,,,,0.09589041,,,,,,,,,0.0,,,,,,,
Pinky Higgins,1005793,115911.0,3B,DET,1.878518787322368,,1.49,4.910443936791641,-8.0,-2.6023728461004794,,,,,110.54855541244956,0.3685535633813213,,,,,0.771186972,0.408817635,0.362369337,0.266533066,0.142284569,0.26124197,143,579,499,65,79,11,47,204,133,86,34,2,3,72,,21.0,0.03626943,0.124352331,,,,,,,,,-8.0,,,,,,,
Dick Bartell,1000621,110639.0,3B,NYG,1.8280307888241905,,1.84,2.388286496364951,3.913580298423767,0.4632109389640391,,,,,104.53146776788452,0.3386147788361363,,,,,0.692315629,0.341772151,0.350543478,0.243670886,0.098101265,0.259927797,90,373,316,53,24,5,18,108,77,59,10,3,4,44,,34.0,0.091152815,0.117962466,,,,,,,,,2.0,,,,,,,
Babe Phelps,1010275,120507.0,C,PIT,1.8111683132713776,,0.91,8.341400642179897,0.222222089767456,0.169405685737729,,,,,125.53416833880398,0.3709425820150409,,,,,0.784884444,0.439688715,0.345195729,0.284046692,0.155642023,0.285714285,95,281,257,21,41,9,21,113,73,52,11,1,2,20,,24.0,0.085409252,0.071174377,,,,,,,,,-2.0,,,,,,,
Bonnie Serrell,1016365,,2B,KCM,1.741321502549656,,0.0,12.016661469102887,1.1172839403152466,0.2877369816415012,,,,,194.08169810881603,0.4454401687520449,,,,,0.963042852,0.561403508,0.401639344,0.359649122,0.201754386,,33,122,114,22,22,3,12,64,41,29,4,5,2,8,,,,0.06557377,,,,,,,,,0.0,,,,,,,
Jerry Priddy,1010533,120764.0,3B,NYY,1.726873558983599,,1.71,4.62568740231832,4.055555555969477,-0.60615449026227,,,,,119.1588920849696,0.3699725513005149,,,,,0.765567764,0.38095238,0.384615384,0.28042328,0.1005291,0.31875,59,222,189,23,28,2,13,72,53,40,9,2,0,31,,27.0,0.121621621,0.139639639,,,,,,,,,4.0,,,,,,,
