fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,3.82,22.310672514014957,-1.1084864139556885,-2.6570465902332217,,,,,141.54276546072106,0.397675009281463,,,,,0.833829343,0.4345898,0.399239543,0.299334811,0.135254989,0.319899244,126,527,451,45,52,8,39,196,135,96,25,6,1,74,,46.0,0.087286527,0.140417457,,,,,,,,,0.0,,,,,,,
,3.6,15.076523181280155,3.956790123134851,-1.5386272724717855,,,,,124.48580924020682,0.3698021541533298,,,,,0.752844482,0.358333333,0.394511149,0.264583333,0.09375,0.305210918,142,595,480,64,45,4,30,172,127,97,19,7,7,97,,73.0,0.122689075,0.16302521,,,,,,,,,4.0,,,,,,,
,4.34,20.78180966088114,-3.092592716217041,-0.5088694365695119,,,,,130.35579054652064,0.3725847514379666,,,,,0.778091322,0.399624765,0.378466557,0.285178236,0.114446529,0.3,142,615,533,73,75,2,44,213,152,108,29,13,10,79,,31.0,0.050406504,0.128455284,,,,,,,,,3.0,,,,,,,
,4.04,-0.9487172540629992,17.962963104248047,1.3048895709216597,,,,,97.03147988143392,0.3367864820804145,,,,,0.703767164,0.360861759,0.342905405,0.301615798,0.059245961,0.318618042,138,614,557,94,58,2,27,201,168,141,23,2,9,32,,34.0,0.055374592,0.052117263,,,,,,,,,12.0,,,,,,,
,3.28,23.23950371472,2.6543209552764893,0.1158741193357855,,,,,158.9965968168842,0.449968602567065,,,,,0.966374838,0.546816479,0.419558359,0.310861423,0.235955056,0.288135593,95,317,267,45,52,15,32,146,83,51,16,1,2,50,,16.0,0.050473186,0.157728706,,,,,,,,,0.0,,,,,,,
,3.73,12.7633648785124,9.987654209136965,-1.9075108563993128,,,,,132.00052730434194,0.3737241393296506,,,,,0.783041201,0.408695652,0.374345549,0.307246376,0.101449276,0.319875776,97,402,345,50,48,3,28,141,106,78,24,1,0,35,,20.0,0.049751243,0.087064676,,,,,,,,,4.0,,,,,,,
,3.2,19.233534997825725,1.962962865829468,-0.3769590971060097,,,,,138.03493685662707,0.4118879447476222,,,,,0.873432273,0.486413043,0.38701923,0.307065217,0.179347826,0.278106508,115,417,368,46,70,19,27,179,113,86,7,1,0,43,,11.0,0.026378896,0.103117505,,,,,,,,,-1.0,,,,,,,
,3.61,17.674047815719984,-2.012345790863037,2.5020764612127095,,,,,120.83324579594276,0.3854601303871988,,,,,0.810466438,0.433333333,0.377133105,0.284313725,0.149019608,0.290393013,146,589,510,88,77,12,44,221,145,101,24,8,15,71,,40.0,0.067911714,0.120543293,,,,,,,,,4.0,,,,,,,
,3.22,15.712101585349904,-4.944444298744202,0.0514401288237422,,,,,117.91516886342258,0.375371458022209,,,,,0.793425036,0.440063091,0.353361945,0.287066246,0.152996845,0.300751879,154,707,634,104,109,22,52,279,182,130,29,1,3,62,,80.0,0.113154172,0.087694483,,,,,,,,,-3.0,,,,,,,
,4.36,15.728680342721423,-1.2592592239379885,1.123568230541423,,,,,122.27225547661966,0.3599817307145745,,,,,0.7436845,0.365306122,0.378378378,0.295918367,0.069387755,0.322869955,133,575,490,81,39,1,25,179,145,120,17,7,30,63,,43.0,0.074782608,0.109565217,,,,,,,,,-4.0,,,,,,,
,2.92,23.9195529588214,0.7873281836509705,-0.0222370766568928,,,,,191.271050075256,0.494805645942688,,,,,1.066981854,0.587912087,0.479069767,0.384615384,0.203296703,,52,215,182,48,43,5,24,107,70,46,16,3,1,32,0.0,,,0.148837209,,,,,,,,,-1.0,,,,,,,
,0.0,14.383385910981186,8.90123462677002,1.2030810895375907,,,,,150.24604507776874,0.4263775861540506,,,,,0.909302325,0.5,0.409302325,0.37745098,0.12254902,,47,215,204,39,33,2,18,102,77,59,13,3,7,10,0.0,,,0.046511627,,,,,,,,,6.0,,,,,,,
,3.51,12.849295903924377,-0.3827161788940429,-1.6031571885105222,,,,,122.35041846485166,0.358678677086289,,,,,0.760137512,0.417938931,0.342198581,0.291984732,0.125954199,0.301030927,130,567,524,71,48,7,44,219,153,109,29,8,2,40,,32.0,0.056437389,0.070546737,,,,,,,,,-6.0,,,,,,,
,2.43,18.47192937276053,-7.314814567565918,2.5470865026582032,,,,,121.64653603235062,0.3828634739324174,,,,,0.81804809,0.462230215,0.355817875,0.31294964,0.149280575,0.319688109,141,595,556,62,110,10,50,257,174,124,27,13,15,36,,33.0,0.055462184,0.060504201,,,,,,,,,-3.0,,,,,,,
,3.72,7.647775926013512,5.214900970458984,-0.8283019729424268,,,,,113.24827173609395,0.3459124586565031,,,,,0.716855087,0.357142857,0.35971223,0.293650793,0.063492064,0.308823529,123,561,504,72,31,1,25,180,148,123,19,5,30,49,,27.0,0.048128342,0.087344028,,,,,,,,,10.0,,,,,,,
,3.0,23.415870570453333,-3.1111111640930176,-0.0519948976580053,,,,,165.95476011607968,0.4407478794455528,,,,,0.948290597,0.544444444,0.403846153,0.311111111,0.233333333,0.32718894,78,312,270,47,60,13,35,147,84,49,20,2,3,42,,40.0,0.128205128,0.134615384,,,,,,,,,0.0,,,,,,,
,3.47,20.40853195860183,0.0185184478759765,-0.8817527305800468,,,,,161.00805669200065,0.4203746282814333,,,,,0.88793507,0.465116279,0.422818791,0.333333333,0.131782946,0.348547717,69,306,258,42,37,2,23,120,86,63,14,7,1,37,,15.0,0.049019607,0.120915032,,,,,,,,,3.0,,,,,,,
,2.42,2.7235697806655783,8.660493731498718,-0.4404744491912424,,,,,104.79171667685128,0.3333227523586206,,,,,0.68660287,0.351515151,0.335087719,0.234343434,0.117171717,0.254761904,151,579,495,51,57,9,33,174,116,83,17,7,2,71,,66.0,0.113989637,0.122625215,,,,,,,,,4.0,,,,,,,
,2.68,8.538498253076897,4.281409025192261,-1.4043437680229545,,,,,116.14521855938128,0.3616771426859835,,,,,0.749641743,0.386877828,0.362763915,0.248868778,0.13800905,0.291428571,133,540,442,53,59,8,41,171,110,69,29,4,1,78,,84.0,0.155555555,0.144444444,,,,,,,,,8.0,,,,,,,
,3.22,11.505942200840584,-1.6358025074005127,0.5161420693621039,,,,,114.6189585040726,0.3749559642654834,,,,,0.789626836,0.423290203,0.366336633,0.290203327,0.133086876,0.301010101,144,608,541,80,108,8,50,229,157,107,36,6,5,64,,38.0,0.0625,0.105263157,,,,,,,,,1.0,,,,,,,
,2.79,-2.035831364264653,16.530864238739014,0.0427328019868582,,,,,96.4756804790901,0.3393892992580519,,,,,0.709470201,0.369767441,0.33970276,0.276744186,0.093023255,0.302564102,123,477,430,63,59,1,33,159,119,86,27,5,2,39,,39.0,0.081761006,0.081761006,,,,,,,,,9.0,,,,,,,
,2.86,14.23617839456298,-4.05555534362793,-0.6549800527282059,,,,,122.01916980157712,0.3712900689038217,,,,,0.782835027,0.425330812,0.357504215,0.279773156,0.145557656,0.295010845,143,593,529,71,74,12,46,225,148,102,27,7,5,63,,56.0,0.094435075,0.10623946,,,,,,,,,2.0,,,,,,,
,3.12,14.558212231351296,0.0,0.0141615634784102,,,,,128.3400109875886,0.3731793193146586,,,,,0.779961797,0.400497512,0.379464285,0.308457711,0.092039801,0.320209973,118,450,402,50,49,2,30,161,124,94,25,3,6,45,,19.0,0.042222222,0.1,,,,,,,,,0.0,,,,,,,
,2.6,16.062494592879798,-7.037037014961243,1.36396525031887,,,,,120.49633018314698,0.3798406584459094,,,,,0.805904038,0.459143968,0.34676007,0.274319066,0.184824902,0.269141531,139,580,514,77,87,25,43,236,141,98,16,2,9,51,,58.0,0.1,0.087931034,,,,,,,,,-6.0,,,,,,,
,2.23,12.86694411768584,-4.925925970077515,4.547086532460526,,,,,111.32816760307178,0.3693934576299817,,,,,0.774801246,0.418145956,0.35665529,0.256410256,0.1617357,0.271226415,142,594,507,97,67,15,48,212,130,82,29,4,25,79,,68.0,0.114478114,0.132996632,,,,,,,,,-2.0,,,,,,,
,0.0,20.83626023815274,-1.0,-0.1716007830109447,,,,,197.83270397820627,0.5057502209795692,,,,,1.1134828,0.641891891,0.471590909,0.371621621,0.27027027,,43,176,148,36,39,8,19,95,55,36,6,5,0,28,3.0,,,0.159090909,,,,,,,,,-3.0,,,,,,,
,3.12,8.629459076736124,1.546576976776123,2.383657158352434,,,,,110.00292579673794,0.3622547422786314,,,,,0.758072649,0.394618834,0.363453815,0.289237668,0.105381166,0.30071599,124,505,446,67,44,3,33,176,129,96,22,8,14,49,,24.0,0.047524752,0.097029702,,,,,,,,,6.0,,,,,,,
,2.34,11.063076430669572,-2.8765430450439453,-0.643287579761818,,,,,118.2972706599274,0.3650324021097958,,,,,0.761814251,0.397515527,0.364298724,0.277432712,0.120082815,0.298823529,139,561,483,69,61,7,41,192,134,93,31,3,1,65,,51.0,0.09090909,0.115864527,,,,,,,,,3.0,,,,,,,
,2.61,11.848599210823076,-1.2962961196899414,0.0017224706243723,,,,,121.68680156606078,0.3654382277996797,,,,,0.760021555,0.392156862,0.367864693,0.267156862,0.125,0.275675675,117,479,408,53,53,7,31,160,109,78,18,6,4,65,,31.0,0.064718162,0.135699373,,,,,,,,,3.0,,,,,,,
,2.36,6.785033133799006,-2.524691104888916,0.2683188973460346,,,,,107.9857362102764,0.3553027370930444,,,,,0.733624132,0.377459749,0.356164383,0.243291592,0.134168157,0.260042283,151,660,559,82,88,13,45,211,136,91,28,4,4,92,,73.0,0.11060606,0.139393939,,,,,,,,,4.0,,,,,,,
,2.6,17.402241882487537,-9.358024597167969,1.9534593687858433,,,,,124.99321481513851,0.3679613371875798,,,,,0.773762547,0.407407407,0.36635514,0.302469135,0.104938272,0.324263038,130,542,486,74,58,4,33,198,147,114,19,10,18,48,,41.0,0.075645756,0.088560885,,,,,,,,,-4.0,,,,,,,
,2.1,16.490171868609202,2.9938271045684814,0.4790355225559324,,,,,208.78132036944157,0.484675443786032,,,,,1.048529411,0.6,0.448529411,0.375,0.225,,34,136,120,25,27,4,18,72,45,27,13,1,3,16,0.0,,,0.117647058,,,,,,,,,1.0,,,,,,,
,2.51,16.671452551852642,2.09876549243927,-0.9579751195851712,,,,,179.6826250011777,0.4558593812062568,,,,,0.98905825,0.576687116,0.412371134,0.300613496,0.27607362,0.295454545,44,194,163,26,34,10,21,94,49,28,7,4,0,31,,21.0,0.108247422,0.159793814,,,,,,,,,4.0,,,,,,,
,2.64,9.11723828992263,-0.746913492679596,2.084929745644331,,,,,111.44383920670128,0.3621660646766123,,,,,0.772539554,0.451327433,0.321212121,0.256637168,0.194690265,0.28362573,127,497,452,64,84,19,47,204,116,69,25,3,12,43,,91.0,0.183098591,0.086519114,,,,,,,,,0.0,,,,,,,
,2.14,10.052438096399712,-6.135802268981934,0.0570663840044289,,,,,112.811494921896,0.3670021373167682,,,,,0.76007293,0.38547486,0.37459807,0.275605214,0.109869646,0.295358649,143,631,537,85,78,8,40,207,148,108,29,3,3,83,,55.0,0.087163232,0.131537242,,,,,,,,,0.0,,,,,,,
,2.85,-3.28098766667135,12.535959243774414,-0.3143236702308059,,,,,94.5350202441118,0.3284395952629887,,,,,0.6923031,0.369863013,0.322440087,0.289954337,0.079908676,0.298578199,125,476,438,45,48,1,32,162,127,95,30,1,6,20,,15.0,0.031512605,0.042016806,,,,,,,,,7.0,,,,,,,
,2.28,-5.29730059973894,12.777777671813965,0.5595255657099187,,,,,90.19927516112696,0.3163460986286986,,,,,0.633693476,0.292517006,0.34117647,0.238095238,0.054421768,0.271505376,130,524,441,57,48,4,16,129,105,89,12,0,7,59,,65.0,0.124045801,0.112595419,,,,,,,,,5.0,,,,,,,
,2.96,-4.491940674177584,4.65432071685791,0.7726725682150573,,,,,94.03653769263688,0.3375163439185581,,,,,0.694494404,0.338683788,0.355810616,0.279293739,0.059390049,0.299130434,154,714,623,98,45,2,25,211,174,149,15,8,7,73,,46.0,0.06442577,0.102240896,,,,,,,,,-2.0,,,,,,,
,2.66,6.995207404600153,2.629629611968994,1.4961822470650077,,,,,110.5892849418142,0.3630945306757222,,,,,0.765615843,0.417789757,0.347826086,0.272237196,0.145552561,0.28313253,114,420,371,55,46,7,36,155,101,65,25,4,9,42,,32.0,0.076190476,0.1,,,,,,,,,0.0,,,,,,,
,1.27,5.82473885144524,-3.524691104888916,0.699263306800276,,,,,106.4369260064104,0.3493492760449973,,,,,0.729256548,0.384482758,0.34477379,0.275862068,0.10862069,0.273722627,152,644,580,68,81,10,43,223,160,117,33,0,6,56,,22.0,0.03416149,0.086956521,,,,,,,,,3.0,,,,,,,
,2.74,4.667803978137939,-0.474252700805664,-0.982718666549772,,,,,108.34121516122016,0.3382618781655164,,,,,0.714588817,0.39090909,0.323679727,0.278181818,0.112727272,0.298780487,145,594,550,62,81,6,44,215,153,109,32,6,11,34,,52.0,0.087542087,0.057239057,,,,,,,,,3.0,,,,,,,
,2.31,5.263567017918691,-1.3641972541809082,1.7498996183276176,,,,,104.80030863334656,0.3499183287344964,,,,,0.73522685,0.391969407,0.343257443,0.282982791,0.108986616,0.288343558,143,592,523,72,89,7,36,205,148,112,22,7,11,48,,27.0,0.045608108,0.081081081,,,,,,,,,4.0,,,,,,,
,1.84,-3.619361916908447,11.333333492279053,0.0427328019868582,,,,,93.49048855560974,0.3392419800525758,,,,,0.698606271,0.357142857,0.341463414,0.242346938,0.114795919,0.264437689,123,455,392,59,38,8,27,140,95,68,17,2,2,55,,55.0,0.12087912,0.12087912,,,,,,,,,6.0,,,,,,,
,0.0,16.143279173630916,-3.117283821105957,1.0283992348704487,,,,,158.71338720265575,0.4405007725670224,,,,,0.951066951,0.54822335,0.402843601,0.360406091,0.187817259,,50,211,197,43,37,5,23,108,71,48,14,4,6,13,1.0,,,0.061611374,,,,,,,,,-1.0,,,,,,,
,2.49,5.019771003969655,-4.092592716217041,-2.0256622151937336,,,,,109.8372839701473,0.3391694782039141,,,,,0.713380473,0.387610619,0.325769854,0.263716814,0.123893805,0.269902912,143,628,565,81,56,10,44,219,149,105,28,6,0,52,,40.0,0.063694267,0.082802547,,,,,,,,,2.0,,,,,,,
,2.36,11.512035525504633,-2.4135801792144775,-0.3291359280701726,,,,,126.7511133394924,0.3905646249608966,,,,,0.815050052,0.414473684,0.400576368,0.315789473,0.098684211,0.332142857,94,358,304,51,44,3,22,126,96,74,17,2,0,43,,21.0,0.058659217,0.120111731,,,,,,,,,1.0,,,,,,,
,2.57,-8.172080174133075,10.0,-0.0079034946393221,,,,,88.10832442005919,0.3143654965552963,,,,,0.662143374,0.356261022,0.305882352,0.271604938,0.084656084,0.273722627,147,602,567,50,56,4,37,202,154,117,30,3,2,27,,15.0,0.024916943,0.044850498,,,,,,,,,10.0,,,,,,,
,0.0,12.33676578676704,2.444444417953491,-0.1575351450592279,,,,,164.00396344831228,0.4493252411484718,,,,,0.960235507,0.528985507,0.43125,0.34057971,0.188405797,,36,160,138,30,30,5,13,73,47,34,5,3,0,20,0.0,,,0.125,,,,,,,,,4.0,,,,,,,
,0.0,5.4704598558773245,6.90713906288147,1.445278006372973,,,,,119.575054647472,0.3526903899092423,,,,,0.736352508,0.38372093,0.352631578,0.28488372,0.09883721,,44,190,172,40,10,2,12,66,49,37,9,1,8,17,0.0,,,0.089473684,,,,,,,,,6.0,,,,,,,
,1.32,5.50047630443237,-6.697530746459961,-1.6514203201513735,,,,,109.57430101745057,0.352845236818299,,,,,0.744743087,0.413445378,0.331297709,0.263865546,0.149579832,0.282520325,155,655,595,71,87,18,48,246,157,109,25,5,6,60,,85.0,0.129770992,0.091603053,,,,,,,,,0.0,,,,,,,
,1.59,10.02267635617794,-1.327160358428955,0.0877428434323519,,,,,123.56355457299404,0.3874266032649077,,,,,0.805685165,0.41696113,0.388724035,0.272084805,0.144876325,0.274590163,82,341,283,45,42,10,20,118,77,57,9,1,2,54,,29.0,0.085043988,0.158357771,,,,,,,,,2.0,,,,,,,
,1.94,12.50211162682899,-2.462962865829468,1.9862023359164596,,,,,129.22698797056523,0.3945983089122575,,,,,0.838557535,0.477732793,0.360824742,0.246963562,0.230769231,0.235,97,291,247,43,56,14,29,118,61,32,15,0,11,43,,33.0,0.113402061,0.147766323,,,,,,,,,0.0,,,,,,,
,1.79,1.184019108462229,5.8086419105529785,-0.292565269395709,,,,,103.29898178249611,0.350922897082417,,,,,0.723364263,0.364820846,0.358543417,0.254071661,0.110749185,0.272058823,100,362,307,36,43,4,24,112,78,54,18,2,0,50,,31.0,0.085635359,0.138121546,,,,,,,,,3.0,,,,,,,
,1.56,6.056520426349557,-0.6913579702377319,-1.3203899029176682,,,,,115.73837292122872,0.348369852260307,,,,,0.723243577,0.367688022,0.355555555,0.272980501,0.094707521,0.303797468,120,411,359,42,37,2,23,132,98,75,14,7,5,44,,41.0,0.09975669,0.107055961,,,,,,,,,0.0,,,,,,,
,1.92,8.155371633300868,-1.9691357612609863,-1.276566443964839,,,,,122.5352316019507,0.3641291012777113,,,,,0.765534128,0.407407407,0.358126721,0.280864197,0.12654321,0.298969072,98,367,324,51,32,4,26,132,91,65,15,7,3,39,,29.0,0.079019073,0.106267029,,,,,,,,,0.0,,,,,,,
,1.18,-6.118253248688733,9.09876537322998,0.5749498046934605,,,,,87.99705883938708,0.3181799047418426,,,,,0.679195508,0.403800475,0.275395033,0.237529691,0.166270784,0.235135135,115,451,421,46,49,13,42,170,100,58,27,2,4,18,,38.0,0.084257206,0.039911308,,,,,,,,,2.0,,,,,,,
,1.98,7.453362146792486,-5.709876537322998,0.0089752709027379,,,,,112.43981127487588,0.3686238601648882,,,,,0.774853744,0.425581395,0.349272349,0.272093023,0.153488372,0.277310924,121,484,430,54,71,18,29,183,117,88,10,1,2,46,,55.0,0.113636363,0.095041322,,,,,,,,,-1.0,,,,,,,
,1.36,8.918341710801938,2.3888888359069824,-0.1462826346978545,,,,,143.43360429232868,0.3993436173423306,,,,,0.849381868,0.48125,0.368131868,0.28125,0.2,0.286821705,50,183,160,19,24,8,15,77,45,30,6,1,0,21,,23.0,0.12568306,0.114754098,,,,,,,,,1.0,,,,,,,
,0.0,9.0637001457661,2.34252405166626,1.0509042555931956,,,,,142.09925116827264,0.4127890612834539,,,,,0.868271677,0.458015267,0.41025641,0.297709923,0.160305344,,43,156,131,33,22,4,11,60,39,28,5,2,6,24,0.0,,,0.153846153,,,,,,,,,9.0,,,,,,,
,1.34,-2.348384130459605,3.783950626850128,-0.1741459665354341,,,,,96.27440763897172,0.3412990717795388,,,,,0.714232137,0.375870069,0.338362068,0.287703016,0.088167053,0.2975,122,472,431,39,44,5,24,162,124,100,15,4,1,25,,26.0,0.055084745,0.052966101,,,,,,,,,4.0,,,,,,,
,1.33,10.324634219192252,-9.469319820404053,-0.946454665157944,,,,,120.37751799241184,0.355602732549111,,,,,0.742632849,0.400966183,0.341666666,0.236714975,0.164251208,0.277227722,126,485,414,56,56,14,38,166,98,60,22,2,1,66,,97.0,0.2,0.136082474,,,,,,,,,-5.0,,,,,,,
,2.14,0.8619151404580983,1.0,-0.3870250249747187,,,,,102.40161805084188,0.3290014661275423,,,,,0.656117215,0.306666666,0.349450549,0.210666666,0.096,0.229773462,119,456,375,49,53,8,20,115,79,59,12,0,2,76,,58.0,0.127192982,0.166666666,,,,,,,,,1.0,,,,,,,
,0.0,7.120069354153208,6.111111164093018,0.5268586915917695,,,,,175.21128553403273,0.4350069275608769,,,,,0.926419752,0.506666666,0.419753086,0.373333333,0.133333333,,18,81,75,15,8,1,8,38,28,20,7,0,3,6,0.0,,,0.074074074,,,,,,,,,5.0,,,,,,,
,0.0,8.717565974398406,3.9838969465345144,0.9324849527329206,,,,,183.64418693121593,0.4474838195845138,,,,,0.972766217,0.565789473,0.406976744,0.328947368,0.236842105,,20,86,76,14,19,1,11,43,25,14,5,5,5,8,0.0,,,0.093023255,,,,,,,,,8.0,,,,,,,
,0.53,-2.0606303641402617,4.54938268661499,-1.1548940509092065,,,,,98.09544782645244,0.3335357871240334,,,,,0.682278018,0.328767123,0.353510895,0.26849315,0.060273973,0.303125,119,417,365,39,38,1,17,120,98,81,13,3,0,46,,44.0,0.105515587,0.11031175,,,,,,,,,1.0,,,,,,,
,1.78,4.178223597149783,-0.0308642052114009,0.690555979963392,,,,,108.08239144948526,0.3564782418940574,,,,,0.737475504,0.367213114,0.37026239,0.291803278,0.075409836,0.302083333,86,349,305,41,24,2,17,112,89,72,13,2,5,37,,15.0,0.042979942,0.106017191,,,,,,,,,-1.0,,,,,,,
,1.59,6.319296694630339,2.493827164173126,0.1918285642750561,,,,,124.65557993517956,0.3892724812030792,,,,,0.80840909,0.40340909,0.405,0.323863636,0.079545454,0.333333333,61,201,176,22,24,3,7,71,57,50,3,1,2,24,,11.0,0.054726368,0.119402985,,,,,,,,,2.0,,,,,,,
,0.0,12.796732281004344,-2.0432099103927612,0.3099799230694771,,,,,214.23500455315175,0.4927444375387513,,,,,1.075979336,0.630434782,0.445544554,0.391304347,0.239130435,,25,101,92,14,15,1,13,58,36,23,5,7,2,7,0.0,,,0.06930693,,,,,,,,,-1.0,,,,,,,
