Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Robin Roberts,1011046,121283,PHI,7.041255474090576,,8.36,2.590909090909091,,2.814992546312737,,,,0.1129771,0.03435115,0.07862595,330.0,39,37,,,,,0.6,0.2477064220183486,0.76478149,,2,0.2317460317460317,1.0212121212121212,71.60619144220897,78.53512658466842,,,,,,148,45,5,22,,30,3
Bobby Shantz,1011804,122060,PHA,6.056987285614014,,8.83,2.477949760140583,,2.9986165855968627,,,,0.13780598,0.05711695,0.08068903,279.2,33,33,,,,,0.6758044800383408,0.2421784472769409,0.78475336,,0,0.222007722007722,1.0476757283134066,65.51467760430879,78.58619130887115,,,,,,152,63,4,21,,27,5
Warren Spahn,1012299,122557,BSN,5.9350905418396,,6.57,2.9793103448275864,,2.7976466737944508,,,,0.15378151,0.06134454,0.09243698,290.0,40,35,,,,,0.5896551724137931,0.2684268426842684,0.73874445,,3,0.2367236723672367,1.1586206896551725,83.89449918307162,79.52874569007984,,,,,,183,73,6,19,,19,5
Mike Garcia,1004505,114586,CLE,5.902659893035889,,5.36,2.3705816929177015,,2.777295188880847,,,,0.11569579,0.07038835,0.04530744,292.1,46,36,,,,,0.2770809770942767,0.2777777777777778,0.77996716,,4,0.2486865148861646,1.2690992901478604,68.09085142923058,79.01856561702118,,,,,,143,87,7,9,,19,6
Bob Rush,1011307,121558,CHC,5.649620532989502,,5.22,2.6964051771067172,,2.9060631114729296,,,,0.15038314,0.07758621,0.07279694,250.1,34,32,,,,,0.5033289663932539,0.2430025445292621,0.70851689,,0,0.2142110762800418,1.1424768602259574,70.41300602436172,76.58320471306831,,,,,,157,81,6,14,,17,4
Billy Pierce,1010326,120562,CHW,5.5479841232299805,,7.31,2.573107408404076,,2.8372253801495586,,,,0.13819578,0.07581574,0.06238004,255.1,33,32,,,,,0.4229765602856015,0.2512437810945274,0.78796562,,1,0.2229166666666666,1.147519742256308,71.03123278505431,77.59721053947302,,,,,,144,79,3,12,,14,4
Ken Raffensberger,1010646,120881,CIN,4.651557445526123,,6.23,2.805668016194332,,3.1559323083051307,,,,0.09244533,0.04473161,0.04771372,247.0,38,33,,,,,0.6558704453441295,0.2700471698113207,0.77752976,,1,0.2575599582898853,1.1821862348178138,73.7398367886407,83.64539832823559,,,,,,93,45,2,18,,18,6
Allie Reynolds,1010860,121100,NYY,4.551819324493408,,4.7,2.06275609867138,,2.890068066589972,,,,0.16,0.097,0.063,244.1,35,29,,,,,0.368349303334175,0.2534435261707989,0.8028169,,6,0.2165178571428571,1.1909960807804991,59.476906611954504,82.57405115738574,,,,,,160,97,7,10,,24,6
Curt Simmons,1011980,122241,PHI,4.455174446105957,,3.92,2.8162256635850222,,2.758299855942079,,,,0.16987952,0.08433735,0.08554217,201.1,28,28,,,,,0.4917219412608769,0.2619439868204283,0.74911348,,0,0.2239789196310935,1.1920531909354593,77.83337312710323,76.96828363587518,,,,,,141,70,1,11,,15,6
Bob Lemon,1007517,117671,CLE,4.361924171447754,,4.92,2.499461622653358,,3.2497382249460145,,,,0.10463259,0.08386581,0.02076677,309.2,42,36,,,,,0.4359526086023298,0.2221105527638191,0.74539877,,4,0.2068361086765994,1.1011839965436627,71.79270409014408,92.58867318749448,,,,,,131,105,6,15,,28,5
Russ Meyer,1008833,119015,PHI,4.228848934173584,,2.57,3.1377336228782045,,3.02346184026386,,,,0.09368635,0.06619145,0.02749491,232.1,37,32,,,,,0.3873745213429881,0.2767527675276753,0.70486111,,1,0.2568306010928962,1.2912484044766273,86.71904208558593,84.29669198457539,,,,,,92,65,2,10,,14,1
Karl Drews,1003499,113565,PHI,4.187900543212891,,4.69,2.715743017386809,,3.024860810510067,,,,0.1046892,0.05670665,0.04798255,228.2,33,30,,,,,0.5116617279134568,0.2659574468085106,0.75757576,,0,0.2473867595818815,1.1588919478381714,75.05628626383378,84.33535599313646,,,,,,96,52,4,13,,15,5
Saul Rogovin,1011143,121395,CHW,3.9022271633148193,,1.96,3.8460425743860913,,3.1936276965212813,,,,0.12346939,0.08061224,0.04285714,231.2,33,30,,,,,0.5438848084990432,0.2752293577981651,0.70530726,,1,0.2494432071269487,1.3079134680572229,106.1709062397394,87.43577997370976,,,,,,121,79,3,14,,12,3
Joe Dobson,1003344,113409,CHW,3.878829717636109,,4.34,2.51162746134426,,2.99374004830574,,,,0.12546584,0.07453416,0.05093168,200.2,29,25,,,,,0.4933553941926225,0.2417061611374407,0.75743049,,1,0.2201342281879194,1.11627887170856,69.33406444417764,81.91783461904562,,,,,,101,60,0,11,,11,3
Murry Dickson,1003282,113346,PIT,3.867827653884888,,4.93,3.5654259092240967,,3.6332470298302257,,,,0.09680207,0.06568712,0.03111495,277.2,43,34,,,,,0.8427370330893319,0.267515923566879,0.71249215,,2,0.2574074074074074,1.2749098705710409,91.50557564329776,93.92949359265926,,,,,,112,76,1,26,,21,2
