fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,7.44,66.30375601693154,-6.829697608947754,1.0257746420975309,,,,,166.05522542296362,0.4420437434110869,,,,,1.044793969,0.59074733,0.454046639,0.304270462,0.286476868,0.3225,162,729,562,143,126,42,77,332,171,94,35,0,30,149,16,127,0.174211248,0.204389574,,,6.113264083862305,-0.4402174250634481,,,,,3.0,,,,,,,
,7.33,60.43887268061731,-3.5140419006347656,-1.39044863426534,,,,,172.27971414774515,0.4594057786105741,,,,,1.105022749,0.662835249,0.4421875,0.333333333,0.329501916,0.365168539,147,640,522,131,165,44,81,346,174,93,34,3,2,96,9,131,0.2046875,0.15,,,5.535017490386963,-0.6870635768689688,,,,,3.0,,,,,,,
,8.0,55.8547868862948,-2.3847532272338867,0.1951289266435196,,,,,156.35053137579916,0.4279697383314412,,,,,0.98933413,0.55183413,0.4375,0.349282296,0.202551834,0.395537525,158,739,627,134,102,24,70,346,219,149,37,9,19,91,5,116,0.156968876,0.123139377,,,6.861502647399902,0.8658958485281687,,,,,-11.0,,,,,,,
,6.72,25.984341759576004,28.38820219039917,-0.2259235845704097,,,,,128.81488487210936,0.3866259558634324,,,,,0.908016041,0.528911564,0.379104477,0.301020408,0.227891156,0.32079646,161,671,588,88,120,32,70,311,177,107,38,0,1,74,10,109,0.162444113,0.110283159,,,2.8792123794555664,-0.7840262012708958,,,,,27.0,,,,,,,
,7.42,43.54151544089052,9.467873573303224,4.701995277690003,,,,,141.87128664375237,0.4124140814934282,,,,,0.95514707,0.53285968,0.42228739,0.323268206,0.209591474,0.346491228,159,694,563,138,120,24,67,300,182,115,40,3,37,99,3,96,0.13832853,0.142651296,,,5.281984329223633,1.2611012646646325,,,,,8.0,,,,,,,
,6.92,65.31869469311188,-9.573046088218687,3.667382663290482,,,,,164.8772296721919,0.446962729729112,,,,,1.073955824,0.633156966,0.440798858,0.319223985,0.313932981,0.313364055,157,701,567,116,110,45,87,359,181,94,41,1,25,126,18,94,0.134094151,0.179743223,,,6.370473861694336,-0.9776125931366622,,,,,-11.0,,,,,,,
,7.09,10.824779941197518,38.48170328140259,-0.6417151341011049,,,,,112.4574429183899,0.3648035022134552,,,,,0.848351112,0.483108108,0.365243004,0.275337837,0.207770271,0.294623655,162,679,592,97,84,26,66,286,163,97,35,5,24,76,11,103,0.151693667,0.111929307,,,2.750757932662964,1.02303487071862,,,,,36.0,,,,,,,
,6.41,20.85303008523225,28.1795597076416,-0.4441297634475631,,,,,125.29199353045472,0.3883232011157236,,,,,0.913888888,0.558333333,0.355555555,0.331666666,0.226666667,0.324110671,144,630,600,116,113,35,65,335,199,134,29,1,25,24,2,64,0.101587301,0.038095238,,,0.008675891906023,-1.2297551963728852,,,,,20.0,,,,,,,
,6.66,46.41227416832694,3.902834042906761,0.3191772548598237,,,,,154.22959225206344,0.4329645497183645,,,,,1.032066292,0.614203454,0.417862838,0.31477927,0.299424184,0.304878048,141,627,521,109,115,39,75,320,164,89,33,3,6,95,7,80,0.127591706,0.151515151,,,4.829883575439453,-1.37545994722909,,,,,4.0,,,,,,,
,6.41,34.34273977854758,11.769188404083252,-0.4455202626122627,,,,,137.03117261005465,0.4084042326354424,,,,,0.952039124,0.548859934,0.40317919,0.335504885,0.213355049,0.339622641,153,693,614,112,111,26,75,337,206,131,45,4,9,66,6,63,0.09090909,0.095238095,,,4.398417949676514,0.6719316359469092,,,,,19.0,,,,,,,
,6.09,47.51677565077871,-2.061058521270752,1.334710615410586,,,,,151.46160776967756,0.4294291872314721,,,,,0.995069884,0.549450549,0.445619335,0.335164835,0.214285714,0.39088729,152,662,546,118,93,20,66,300,183,117,35,11,27,109,8,113,0.170694864,0.164652567,,,3.277494192123413,-0.9132202274230958,,,,,5.0,,,,,,,
,6.59,46.48067593649163,0.2325305938720703,1.4613460496912012,,,,,156.6088042614063,0.433568976768831,,,,,1.021870852,0.603383458,0.418487394,0.357142857,0.246240601,0.34680851,135,595,532,103,104,27,73,321,190,117,42,4,14,51,7,39,0.065546218,0.085714285,,,2.5560760498046875,-1.386162131621176,,,,,-7.0,,,,,,,
