Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Cy Falkenberg,1003913,113990.0,IND,8.953521728515625,,8.71,2.2181979994594183,,2.104670737908995,,,,,,,377.1,49,43,,,,,5.628975568520675,2.1227916338912713,2.65168539,0.1192579569601837,0.2830972887091405,0.71360382,,3,0.2378087313361781,1.1157244417830527,65.33662942703313,70.09289078552221,,,,,,236,89,5,5,,33,9,93
Walter Johnson,1006511,116635.0,WAS,7.799615859985352,,12.0,1.719282417097156,,2.0162119218482277,,,,,,,371.2,51,40,,,,,5.448430195026199,1.7919281530308386,3.04054054,0.0726457359336826,0.2565260457793507,0.77215878,,1,0.2149651619105637,0.9713003952614606,62.86092124524466,70.26510427988097,,,,,,225,74,11,3,,33,9,71
Grover Alexander,1000128,110127.0,PHI,7.235326766967773,,8.87,2.3830985915492957,,2.2584780518437775,,,,,,,355.0,46,39,,,,,5.425352112676056,1.9267605633802816,2.81578947,0.2028169014084507,0.2884006870988156,0.69761668,,1,0.2462163993675175,1.1352112676056338,83.74393355596986,73.12082774579383,,,,,,214,76,11,8,,32,6,94
Jack Quinn,1010605,120843.0,BAL,7.180496692657471,,5.45,2.600194398148569,,2.2316626970628164,,,,,,,342.2,46,42,,,,,4.307392740367326,1.707198342218757,2.52307692,0.0787937696408657,0.2926863523588512,0.69093611,,1,0.257430904950669,1.1673151057906033,78.56163057693614,75.7358001639379,,,,,,164,65,8,3,,27,4,99
Dick Rudolph,1011284,121538.0,BSN,6.16921329498291,,6.3,2.354806881789897,,2.5429795170211675,,,,,,,336.1,42,36,,,,,3.692765337352338,1.6323093157861783,2.26229508,0.2408325220012394,0.2560901865994844,0.72855464,,0,0.2329230329840869,1.0376611133139824,79.69386239475973,80.04893607091842,,,,,,138,61,4,9,,31,6,88
Earl Moseley,1009239,119433.0,IND,5.6432600021362305,,1.5,3.467368198282779,,2.549627043798558,,,,,,,316.2,43,38,,,,,5.826315415147293,3.495789249088376,1.66666667,0.1421052540279827,0.3022312197363834,0.6643026,,1,0.2533444694522206,1.3452630714649034,102.13071651560928,83.1990000130181,,,,,,205,123,4,5,,29,4,122
Claude Hendrix,1005638,115760.0,CWH,5.605802059173584,,7.11,1.6906077348066295,,2.28677156985794,,,,,,,362.0,49,37,,,,,4.698895027624309,1.9143646408839776,2.45454545,0.149171270718232,0.2353287248124724,0.75387366,,5,0.2042343550247887,0.93646408839779,56.16248885405032,85.1029336002765,,,,,,189,77,5,6,,34,6,68
George Suggs,1012673,122931.0,BAL,5.545001029968262,,5.98,2.9029229406893062,,2.482915703694122,,,,,,,319.1,46,38,,,,,3.720250758941635,1.6064719186338878,2.31578947,0.1691023072246197,0.291373157449347,0.71203363,,4,0.263390386342562,1.1868476747802017,87.70819590340324,83.32709637716252,,,,,,132,57,10,6,,26,6,103
Bob Groom,1005081,115182.0,SLT,4.743897438049316,,1.6,3.238717104898332,,2.5072017427741553,,,,,,,280.2,42,34,,,,,5.35510650017843,2.4049879491819297,2.22666667,0.2885985539018315,0.3034088686780617,0.63039724,,1,0.2620095339472202,1.2684084591240992,98.05061370943308,84.22994263209428,,,,,,167,75,4,9,,23,1,101
Dutch Leonard,1007532,117690.0,BOS,4.666907787322998,,9.69,0.9614241799834105,,1.9507797127141735,,,,,,,224.2,36,25,,,,,7.050443986545011,2.403560449958526,2.93333333,0.1201780224979263,0.2291259131260689,0.8530572,,3,0.179921277228169,0.8857565361884199,35.79029513586855,69.1054308680278,,,,,,176,60,8,3,,17,7,24
