Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Curt Schilling,73,121811,ARI,9.313486568629742,,8.6,3.227506679937499,,2.395236379778309,2.202988020370543,,,0.3107178,0.03244838,0.27826942,259.1,36,35,,,,0.418461538,1.0064268141740589,0.2971698113207547,0.74507966,0.123404255,0,0.2222222222222222,0.967866399837888,74.77456043026967,54.77345092364496,2.1773927153049644,,,4.629714244045317,-0.8808490840326453,316,33,3,29,27,5,1
Randy Johnson,60,116615,ARI,8.14917278289795,,10.73,2.3192307692307694,,2.66207447052002,2.4757547974586487,,,0.32270531,0.06859903,0.25410628,260.0,35,35,,,,0.466115702,0.9,0.2893401015228426,0.82992641,0.125,0,0.2071503680336487,1.0307692307692309,53.73171258903336,61.10025439674847,2.397116961908787,,,5.996870040893555,1.6155546957146472,334,71,13,26,30,8,4
Pedro Martínez,200,118377,BOS,7.396439075469971,,6.48,2.257525314027442,,2.2396663700312383,2.620985833331219,,,0.30368488,0.05082592,0.25285896,199.1,30,30,,,,0.421810699,0.5869565816471349,0.2729166666666666,0.75774336,0.073863636,0,0.1967213114754098,0.9230770172912208,49.620531637782776,53.69935505986883,2.4256437399607136,,,4.077244281768799,-0.5088691849005693,239,40,15,13,21,2,0
Roy Halladay,1303,136880,TOR,6.808107852935791,,7.27,2.933147694646632,,2.966252743589317,3.307196742972898,,,0.16918429,0.06243706,0.10674723,239.1,34,34,,,,0.596752368,0.3760445762367477,0.2855227882037534,0.71582734,0.065789473,0,0.2413419913419913,1.1908078247497011,63.6399430707786,67.53578920409853,3.3605619323168288,,,3.97654390335083,-0.1973257610542567,168,62,7,10,26,2,1
Roy Oswalt,571,400061,HOU,6.2062588185071945,,6.95,3.0128753391724064,,2.9878255417949977,3.2462130036375902,,,0.21757322,0.06485356,0.15271967,233.0,35,34,,,,0.472012102,0.6566523175119348,0.2981927710843373,0.75910147,0.084158415,0,0.2418447694038245,1.188841123861477,70.71896924706444,69.9581509421677,3.376496942865357,,,3.6724219247698784,0.4492863493695953,208,62,5,17,24,0,0
Odalis Perez,668,136602,LAD,4.934647083282471,,4.68,2.9955023174029054,,3.362374329752541,3.49319497149538,,,0.17836594,0.04372842,0.13463751,222.1,32,32,,,,0.462365591,0.8500749819656894,0.2473118279569892,0.76053443,0.096774193,0,0.2200725513905683,0.9895052700129718,77.82024695860405,80.58539522647628,3.6355049339115366,,,2.866299867630005,-0.4319097387017931,155,38,4,21,23,4,2
A.J. Burnett,512,150359,FLA,4.7605975940823555,,3.96,3.3034253945693237,,3.192090757252995,3.736707065509448,,,0.24052133,0.10663507,0.13388626,204.1,31,29,,,,0.427756653,0.5285480631310918,0.2660377358490566,0.71428571,0.0625,0,0.2053691275167785,1.1892331420449564,83.49313198081073,77.62974538619297,3.744954494429856,,,2.1410200595855713,-0.5277544433427999,203,90,9,12,17,7,5
Tim Hudson,921,218596,OAK,4.720833778381348,,6.9,2.983217228869898,,3.604032608378099,3.624886488290028,,,0.15462869,0.06307223,0.09155646,238.1,34,34,,,,0.55764075,0.7174826246649122,0.2938005390835579,0.78459344,0.104972375,0,0.2595837897042716,1.2545456419579455,68.03451428897992,82.50262539507543,3.73176338655988,,,3.207224130630493,-0.0523126705699468,152,62,8,19,24,4,2
Matt Clement,271,136725,CHC,4.6830549240112305,,4.42,3.55609756097561,,3.337684226617581,3.296319671520373,,,0.25058275,0.0990676,0.15151515,205.0,32,32,,,,0.501879699,0.7902439024390244,0.2696629213483146,0.74187884,0.111111111,0,0.211212516297262,1.2048780487804878,88.40109320623561,78.99095798912305,3.4264095060012196,,,1.209886074066162,-0.2129517694837015,215,85,6,18,15,3,2
Kevin Millwood,106,119154,ATL,4.651706162840128,,3.77,3.235022813997554,,3.2892633876052426,3.6458559145031857,,,0.19888268,0.0726257,0.12625698,217.0,35,34,,,,0.444444444,0.6635944233841137,0.2707006369426751,0.74387151,0.07804878,0,0.2262773722627737,1.1566819463153648,79.06066078231407,78.25463773746921,3.736063940948283,,,2.056418195366859,-0.5562924634720878,178,65,8,16,21,1,1
