Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Harmon Killebrew,1006905,117051,3B,MIN,6.0139873906212555,,5.9,43.15060759073852,-7.736168086528778,-0.4091401542536914,,,,,158.47070584662455,0.3995938434043676,,,,,0.929218379,0.537785588,0.391432791,0.281195079,0.256590509,0.278160919,162,677,569,89,110,39,67,306,160,93,27,1,0,103,18,98,0.144756277,0.152141802,,,,,,,,,-7.0,,,,,,,,1402.3
Willie McCovey,1008423,118605,1B,SFG,5.946576510942857,,5.88,45.12483310960695,-11.376748085021973,0.3101522317156195,,,,,165.23170449932144,0.4187918569389924,,,,,0.976813832,0.58565737,0.391156462,0.294820717,0.290836653,0.302702702,150,588,502,85,96,36,68,294,148,80,26,6,2,76,10,100,0.170068027,0.1292517,,,,,,,,,-3.0,,,,,,,,1221.1
Tony Oliva,1009772,119980,RF,MIN,5.809199233999002,,6.36,28.371340857080327,7.409444808959961,0.3057418675161898,,,,,137.67274761403516,0.3692235213473327,,,,,0.854200309,0.501607717,0.352592592,0.307073954,0.194533763,0.312617702,159,677,622,99,87,25,64,312,191,127,32,7,13,42,10,72,0.10635155,0.062038404,,,,,,,,,15.0,,,,,,,,1398.2
Al Kaline,1006678,116822,CF,DET,5.687602911921958,,5.64,38.76877596113983,-2.798351764678955,-0.5631554101128131,,,,,162.4871753058728,0.4014864227873214,,,,,0.926740984,0.534446764,0.39229422,0.288100208,0.246346556,0.279487179,142,572,479,85,88,29,59,256,138,79,29,1,5,81,7,66,0.115384615,0.141608391,,,,,,,,,0.0,,,,,,,,1129.3000000000002
Dick McAuliffe,1008331,118514,SS,DET,5.642796917882419,,5.99,27.40996618210625,10.312297344207764,-1.3423675091471523,,,,,151.6373840073604,0.385642961025238,,,,,0.881812285,0.509302325,0.37250996,0.274418604,0.234883721,0.287878787,124,506,430,83,56,23,47,219,118,71,16,8,5,66,2,80,0.158102766,0.130434782,,,,,,,,,4.0,,,,,,,,992.1
Tom Tresh,1013179,123461,LF,NYY,5.241174084780017,,5.38,15.180035404409557,16.95495843887329,-0.1716990008717402,,,,,121.9007841595223,0.3380850901127617,,,,,0.762051578,0.42085661,0.341194968,0.232774674,0.188081936,0.228971962,151,637,537,76,68,27,43,226,125,82,12,4,5,86,5,89,0.139717425,0.135007849,,,,,,,,,19.0,,,,,,,,1272.3000000000002
Carl Yastrzemski,1014326,124650,LF,BOS,5.085836674360208,,5.5,15.426866057329727,14.569938659667969,-1.4013062171870845,,,,,122.4889762517354,0.3520230639336714,,,,,0.798623488,0.43097643,0.367647058,0.277777777,0.153198653,0.287090558,160,680,594,81,80,16,57,256,165,108,39,2,8,84,10,60,0.088235294,0.123529411,,,,,,,,,23.0,,,,,,,,1374.2
Jim Lefebvre,1007473,117624,2B,LAD,5.05554483006385,,5.27,19.067973305711263,6.539086103439331,0.0953493509441614,,,,,126.62032225287184,0.3461988514119928,,,,,0.792892156,0.459558823,0.333333333,0.273897058,0.185661765,0.275938189,152,610,544,69,74,24,50,250,149,99,23,3,1,48,6,72,0.118032786,0.078688524,,,,,,,,,3.0,,,,,,,,1289.3
Jim Fregosi,1004330,114414,SS,CAL,5.014654302793536,,5.54,8.84599042011227,18.679903030395508,0.745741585502401,,,,,110.57622715363136,0.3189374544324666,,,,,0.716234915,0.391162029,0.325072886,0.252045826,0.139116203,0.273786407,162,696,611,78,67,13,52,239,154,102,32,7,17,67,1,89,0.127873563,0.096264367,,,,,,,,,9.0,,,,,,,,1433.1
Gene Alley,1000160,110166,SS,PIT,4.91784457705902,,5.28,5.71989988558075,18.55740737915039,-1.0727620385587215,,,,,109.16993984552428,0.3320573221782908,,,,,0.751838224,0.417962003,0.333876221,0.298791018,0.119170985,0.337398373,147,634,579,88,43,7,45,242,173,128,28,10,8,27,0,83,0.130914826,0.04258675,,,,,,,,,10.0,,,,,,,,1247.2
Rico Carty,1002025,112071,LF,ATL,4.81222385227206,,4.51,24.094815766827395,0.3520808219909668,-1.091699591721408,,,,,136.66118546538632,0.3758233937462102,,,,,0.859486596,0.468330134,0.391156462,0.326295585,0.142034549,0.35307517,151,588,521,73,76,15,42,244,170,128,25,2,4,60,7,74,0.12585034,0.102040816,,,,,,,,,6.0,,,,,,,,1188.3
Willie Stargell,1012426,122685,LF,PIT,4.810687550990587,,4.83,37.631358190936616,-13.113168239593506,-0.4764613062143326,,,,,159.40971919370523,0.4099510203708302,,,,,0.961958003,0.581443298,0.380514705,0.315463917,0.265979381,0.344827586,140,549,485,84,102,33,63,282,153,90,30,0,2,48,16,109,0.198542805,0.087431693,,,,,,,,,-6.0,,,,,,,,1140.0
Brooks Robinson,1011055,121301,3B,BAL,4.5603717984472665,,4.57,15.275999363936675,7.926830768585205,-0.4228008742211386,,,,,120.7962005396506,0.3381735443715172,,,,,0.776395102,0.443548387,0.332846715,0.269354838,0.174193549,0.254867256,157,686,620,91,100,23,60,275,167,107,35,2,2,56,11,36,0.052478134,0.081632653,,,,,,,,,4.0,,,,,,,,1431.1
Bill White,1013855,124191,1B,PHI,4.325284114929255,,5.28,17.56881802311001,0.5509605407714844,1.2823954079067337,,,,,121.1522236666672,0.3492685899533645,,,,,0.802827105,0.450606585,0.35222052,0.275563258,0.175043327,0.303769401,159,659,577,85,103,22,51,260,159,108,23,6,16,68,12,109,0.165402124,0.103186646,,,,,,,,,10.0,,,,,,,,1377.2
Boog Powell,1010482,120719,1B,BAL,4.3135232307334785,,4.06,34.411098643542005,-10.917214393615724,-1.2105565699748695,,,,,157.2937563862688,0.3914692820088557,,,,,0.903454348,0.531568228,0.37188612,0.287169042,0.244399186,0.319402985,140,565,491,78,109,34,52,261,141,89,18,0,0,67,9,125,0.221238938,0.11858407,,,,,,,,,-3.0,,,,,,,,1154.1
Joe Foy,1004286,114368,3B,BOS,4.1154762191892456,,4.17,12.715484269491338,7.128483772277832,-1.1039439078886062,,,,,119.08560048857429,0.3470532675309482,,,,,0.777829069,0.4133574,0.364471669,0.261732851,0.151624549,0.279569892,151,658,554,97,63,15,46,229,145,99,23,8,2,91,2,80,0.121580547,0.138297872,,,,,,,,,3.0,,,,,,,,1348.1
Norm Cash,1002043,112090,1B,DET,4.036993547264382,,3.74,27.748486227990934,-9.46961498260498,0.3638126637088135,,,,,136.65046113090727,0.3637582322787107,,,,,0.828644388,0.47761194,0.351032448,0.278606965,0.199004975,0.280412371,160,679,603,98,93,32,53,288,168,115,18,3,2,66,4,91,0.134020618,0.097201767,,,,,,,,,0.0,,,,,,,,1380.2
Don Buford,1001636,111674,3B,CHW,3.861296767412324,,4.49,3.8163392339693134,13.38112449645996,2.3614095132797956,,,,,101.89421051067067,0.3025156607670066,,,,,0.67231298,0.349258649,0.323054331,0.243822075,0.105436574,0.264150943,163,698,607,85,52,8,41,212,148,107,26,7,51,69,3,71,0.101719197,0.098853868,,,,,,,,,10.0,,,,,,,,1425.4
Donn Clendenon,1002345,112398,1B,PIT,3.842876714731888,,3.82,29.20356954155386,-16.13806438446045,-0.7053603057283908,,,,,140.69733520675493,0.3809386160638597,,,,,0.878420359,0.520140105,0.358280254,0.299474605,0.2206655,0.353960396,155,629,571,80,98,28,60,297,171,111,22,10,8,52,7,142,0.225755166,0.082670906,,,,,,,,,-7.0,,,,,,,,1332.1
Luis Aparicio,1000278,110290,SS,BAL,3.795982349872579,,4.18,-2.998200030444776,19.36899757385254,1.2416860511293637,,,,,94.55025196587792,0.2998477672945713,,,,,0.67649698,0.365705614,0.310791366,0.276176024,0.08952959,0.287112561,151,707,659,97,41,6,39,241,182,143,25,8,25,33,2,42,0.05940594,0.046676096,,,,,,,,,10.0,,,,,,,,1366.0
Pete Rose,1011217,121454,2B,CIN,3.721389652625088,,4.06,12.79180113007672,-3.167344570159912,-2.2050069485558197,,,,,118.336504030331,0.3564549407233363,,,,,0.810893998,0.460244648,0.35064935,0.313455657,0.146788991,0.326989619,156,700,654,97,70,16,59,301,205,146,38,5,4,37,3,61,0.087142857,0.052857142,,,,,,,,,-7.0,,,,,,,,1396.3
Ed Charles,1002158,112211,3B,KCA,3.681189260317959,,4.06,10.585743635121537,12.376770734786987,0.7350748259341344,,,,,121.31366211428288,0.3426920084849648,,,,,0.780694305,0.444155844,0.336538461,0.285714285,0.158441559,0.311728395,118,420,385,52,42,9,35,171,110,75,18,8,12,30,2,53,0.126190476,0.071428571,,,,,,,,,10.0,,,,,,,,889.1
John Roseboro,1011199,121456,C,LAD,3.591082170983071,,3.69,6.206158237131536,9.76405954360962,0.0853893504245206,,,,,110.47735650679114,0.3211701725827487,,,,,0.740494743,0.397752808,0.342741935,0.276404494,0.121348314,0.293059125,142,500,445,47,53,9,34,177,123,89,23,2,3,44,13,51,0.102,0.088,,,,,,,,,2.0,,,,,,,,1132.0
Billy Williams,1013975,124290,RF,CHC,3.5641288389644696,,4.47,14.277465473750604,-5.956768989562988,0.4179070516256615,,,,,116.31663983555369,0.3495081745287202,,,,,0.808049739,0.461419753,0.346629986,0.276234567,0.185185186,0.265957446,162,727,648,100,91,29,57,299,179,122,23,5,6,69,16,61,0.083906464,0.094910591,,,,,,,,,3.0,,,,,,,,1450.3
Fred Valentine,1013328,123612,RF,WAS,3.4660366611545976,,3.51,22.04873621410525,-6.423868179321289,0.9628287819214164,,,,,133.15172310652804,0.3562024005031419,,,,,0.80612301,0.454724409,0.351398601,0.275590551,0.179133858,0.287037037,146,578,508,77,59,16,52,231,140,88,29,7,22,51,1,63,0.108996539,0.088235294,,,,,,,,,-2.0,,,,,,,,1157.5
Mickey Mantle,1008082,118258,CF,NYY,3.401054403131446,,3.55,28.41271440958871,-9.160493820905684,0.0361378397792577,,,,,165.6159012855824,0.4019203075428599,,,,,0.926850514,0.537537537,0.389312977,0.288288288,0.249249249,0.308016877,108,393,333,40,56,23,36,179,96,60,12,1,1,57,5,76,0.193384223,0.145038167,,,,,,,,,-9.0,,,,,,,,703.1
Tom Haller,1005244,115359,C,SFG,3.3978218189223925,,3.34,8.08590882816659,4.453154563903809,-0.7042167050531134,,,,,114.03608638108727,0.3394161893261803,,,,,0.783423556,0.460721868,0.322701688,0.239915074,0.220806794,0.230563002,142,536,471,74,67,27,48,217,113,65,19,2,1,53,11,74,0.138059701,0.098880597,,,,,,,,,-3.0,,,,,,,,1156.2
Tim McCarver,1008378,118563,C,STL,3.3825726284116886,,3.36,1.4987332545184522,9.65109634399414,-0.1805168435676023,,,,,102.45263832883433,0.3206388094565934,,,,,0.742685371,0.423572744,0.319112627,0.274401473,0.149171271,0.275100401,150,586,543,50,68,12,44,230,149,105,19,13,9,36,10,38,0.064846416,0.061433447,,,,,,,,,1.0,,,,,,,,1261.1
Adolfo Phillips,1010280,120512,CF,- - -,3.378512101578765,,3.58,11.052444738939188,4.0,1.046254679444246,,,,,118.01787868005609,0.3520331297963541,,,,,0.794678911,0.44868735,0.345991561,0.260143198,0.188544152,0.347014925,118,476,419,69,36,16,46,188,109,63,29,1,32,43,3,135,0.283613445,0.090336134,,,,,,,,,4.0,,,,,,,,948.2
Lou Brock,1001458,111495,LF,STL,3.2948061164008204,,3.36,13.85419587777243,-6.436190605163574,8.416213635355234,,,,,106.86473593355367,0.3274794963321515,,,,,0.749296944,0.429237947,0.320058997,0.284603421,0.144634526,0.339393939,156,678,643,94,46,15,51,276,183,132,24,12,74,31,6,134,0.197640117,0.045722713,,,,,,,,,2.0,,,,,,,,1366.1999999999998
Mike Shannon,1011797,122057,RF,STL,3.2815224446505105,,3.13,14.026437267147427,-0.4725441932678222,0.3505858996650204,,,,,123.36320345047176,0.353059358864903,,,,,0.801231067,0.461873638,0.339357429,0.287581699,0.174291939,0.34218289,137,501,459,61,64,16,42,212,132,90,20,6,8,37,0,106,0.211576846,0.073852295,,,,,,,,,6.0,,,,,,,,1090.2
Joe Morgan,1009179,119371,2B,HOU,3.255404079458993,,3.6,18.87066025043877,-8.151358366012573,-0.4302037559682503,,,,,131.2866146288013,0.3622538605632708,,,,,0.800992859,0.390588235,0.410404624,0.284705882,0.105882353,0.306068601,122,528,425,60,42,5,27,166,121,94,14,8,11,89,3,43,0.081439393,0.168560606,,,,,,,,,-11.0,,,,,,,,1038.1
George Scott,1011682,121932,1B,BOS,3.239452991907836,,3.42,6.15476984116375,6.50251579284668,1.086805769125931,,,,,106.76282368016236,0.3290588713444031,,,,,0.756618203,0.432612312,0.324005891,0.244592346,0.188019966,0.281030444,162,681,601,73,90,27,52,260,147,95,18,7,4,65,13,152,0.223201174,0.09544787,,,,,,,,,16.0,,,,,,,,1434.2
Mack Jones,1006574,116708,CF,ATL,3.188113419103186,,3.06,11.38526442636881,1.951989009976387,-0.2982331068487838,,,,,121.2760380285577,0.351969665751375,,,,,0.803095984,0.467625899,0.335470085,0.263788968,0.203836931,0.277955271,118,470,417,60,66,23,38,195,110,72,14,1,16,39,4,85,0.180851063,0.082978723,,,,,,,,,2.0,,,,,,,,943.2
Clete Boyer,1001282,111319,3B,NYY,3.185635574133258,,4.05,0.1911291401595714,14.546864986419678,1.429444623645395,,,,,97.98331181713692,0.3031594820456071,,,,,0.687249097,0.384,0.303249097,0.24,0.144,0.238738738,144,558,500,59,57,14,40,192,120,80,22,4,6,46,4,48,0.086021505,0.082437275,,,,,,,,,9.0,,,,,,,,1253.1
Bob Bailey,1000420,110451,3B,PIT,3.1146521457781464,,2.84,12.334173866706417,1.365110993385315,0.1013343860395252,,,,,124.17993478719316,0.3553293992261417,,,,,0.806997191,0.447368421,0.35962877,0.278947368,0.168421053,0.305921052,126,433,380,51,46,13,35,170,106,71,19,3,5,47,4,65,0.150115473,0.108545034,,,,,,,,,0.0,,,,,,,,949.1
Orlando Cepeda,1002103,112157,1B,- - -,3.093575004464614,,2.75,17.173426217716344,-7.963167667388916,-1.271619883715175,,,,,128.04058660860267,0.3603772160139951,,,,,0.834263856,0.473053892,0.361209964,0.301397205,0.171656687,0.318734793,142,563,501,70,73,20,46,237,151,105,26,0,9,38,12,79,0.140319715,0.067495559,,,,,,,,,0.0,,,,,,,,1166.1
Curt Blefary,1001068,111096,LF,BAL,3.089254012696124,,3.11,23.134666701536855,-9.140145301818848,-1.0198083656141534,,,,,143.20913184634466,0.3709021389005653,,,,,0.839037914,0.467780429,0.371257485,0.255369928,0.212410501,0.244897959,131,508,419,73,64,23,40,196,107,67,14,3,1,73,3,56,0.11023622,0.143700787,,,,,,,,,-3.0,,,,,,,,979.3000000000001
Bobby Knoop,1007049,117202,2B,CAL,3.087652400786245,,2.99,-7.787854516275773,19.903072595596313,-1.4205165734747425,,,,,91.09802863513012,0.2904943180686866,,,,,0.668811971,0.386440677,0.282371294,0.232203389,0.154237288,0.275229357,161,650,590,54,72,17,46,228,137,91,18,11,1,43,8,144,0.221538461,0.066153846,,,,,,,,,16.0,,,,,,,,1422.2
Eddie Mathews,1008236,118416,3B,ATL,3.0678756652745687,,2.66,6.794205169441337,3.806584119796753,0.0675939550856128,,,,,111.13580272229426,0.3362478525030846,,,,,0.761439253,0.420353982,0.341085271,0.25,0.170353982,0.273239436,134,517,452,72,53,16,41,190,113,72,21,4,1,63,6,82,0.15860735,0.121856866,,,,,,,,,1.0,,,,,,,,1023.0
Wes Parker,1010009,120232,1B,LAD,3.01065162915072,,3.21,9.8687216608782,-0.7347726821899414,0.5660969823366031,,,,,114.11699107104778,0.3268132028658745,,,,,0.736712432,0.385263157,0.351449275,0.252631578,0.132631579,0.281984334,156,564,475,67,51,12,34,183,120,86,17,5,7,69,9,83,0.14716312,0.122340425,,,,,,,,,7.0,,,,,,,,1184.1
Rico Petrocelli,1010245,120475,SS,BOS,2.9713587961580137,,2.78,-7.7658365501146385,20.605828762054443,0.0638932356378063,,,,,87.56080160158317,0.3010190230020335,,,,,0.677878604,0.383141762,0.294736842,0.237547892,0.14559387,0.259168704,139,572,522,58,59,18,39,200,124,85,20,1,1,41,2,99,0.173076923,0.071678321,,,,,,,,,13.0,,,,,,,,1138.1
Jimmy Wynn,1014313,124634,CF,HOU,2.8883655026009873,,3.38,6.041093656389634,5.0,-0.9167367130285128,,,,,112.75183546918474,0.3335168216539466,,,,,0.761312076,0.440191387,0.321120689,0.255980861,0.184210526,0.275541795,105,467,418,62,62,18,40,184,107,67,21,1,13,41,4,81,0.173447537,0.087794432,,,,,,,,,5.0,,,,,,,,925.0
Russ Snyder,1012256,122513,CF,BAL,2.8434546423484623,,2.77,12.651612157232364,2.045265436172486,0.2546414399985224,,,,,126.75932342819652,0.3468812242584321,,,,,0.780907372,0.412868632,0.36803874,0.305630026,0.107238606,0.331343283,117,421,373,66,41,3,29,154,114,85,21,5,2,38,1,37,0.087885985,0.090261282,,,,,,,,,3.0,,,,,,,,805.4000000000001
Bill Mazeroski,1008316,118497,2B,PIT,2.84014878190707,,2.94,-8.35851865336031,12.98444390296936,-0.052406623843126,,,,,89.22866350252966,0.3011395956040898,,,,,0.694098154,0.397745571,0.296352583,0.262479871,0.1352657,0.268248175,162,660,621,56,82,16,45,247,163,118,22,7,4,31,9,62,0.093939393,0.046969696,,,,,,,,,9.0,,,,,,,,1452.1
Jim Northrup,1009641,119850,RF,DET,2.8341964305189227,,2.86,9.78456680839778,4.4691362380981445,-1.616381901083514,,,,,122.47406929840648,0.3430570855245485,,,,,0.787833881,0.465393794,0.322440087,0.264916467,0.200477327,0.268361581,123,461,419,53,58,16,46,195,111,65,24,6,4,33,4,52,0.112798264,0.071583514,,,,,,,,,10.0,,,,,,,,957.0
Manny Mota,1009259,119453,CF,PIT,2.8116255353321984,,2.78,14.427019950833948,-0.9060333967208862,-0.9997286546276882,,,,,136.77864275275212,0.3748629236288663,,,,,0.85514828,0.472049689,0.383098591,0.332298136,0.139751553,0.348122866,116,359,322,54,46,5,28,152,107,79,16,7,7,25,1,28,0.077994428,0.069637883,,,,,,,,,1.0,,,,,,,,676.3
Matty Alou,1000179,110188,CF,PIT,2.765996169205953,,3.32,12.976453985370586,-8.012345678173006,-0.6371726847719401,,,,,120.15866384635846,0.3490946651353531,,,,,0.793352266,0.420560747,0.372791519,0.342056074,0.078504673,0.367886178,141,578,535,86,27,2,29,225,183,154,18,9,23,24,4,44,0.076124567,0.041522491,,,,,,,,,-8.0,,,,,,,,1111.2
John Bateman,1000653,110670,C,HOU,2.7492020553806986,,2.32,7.635318197091481,1.016460418701172,0.1720834543230012,,,,,113.64887930427624,0.334907633131677,,,,,0.781167874,0.466512702,0.314655172,0.279445727,0.187066975,0.298850574,131,468,433,39,70,17,44,202,121,77,24,3,0,20,9,74,0.158119658,0.042735042,,,,,,,,,-6.0,,,,,,,,1023.0
Clay Dalrymple,1002950,113014,C,PHI,2.718588249438273,,2.91,-0.3402287238696186,12.037948608398438,0.2109410085249692,,,,,98.8323310288679,0.3146629646226957,,,,,0.702925542,0.33836858,0.364556962,0.24471299,0.09365559,0.284132841,114,404,331,30,39,4,20,112,81,61,13,3,0,60,10,57,0.141089108,0.148514851,,,,,,,,,6.0,,,,,,,,880.1
Rusty Staub,1012440,122699,RF,HOU,2.711928849679908,,3.57,7.225905768756727,-3.0967092514038086,0.3194040303351357,,,,,109.41270019973923,0.3283396971068884,,,,,0.756157821,0.411552346,0.344605475,0.279783393,0.131768953,0.290983606,153,628,554,60,81,13,44,228,155,111,28,3,2,58,13,61,0.097133757,0.092356687,,,,,,,,,5.0,,,,,,,,1312.2
Cesar Tovar,1013142,123421,2B,MIN,2.7037727229234503,,3.28,-5.650889723396638,17.37951421737671,1.2361364148091525,,,,,88.12420300291609,0.2968700123889827,,,,,0.66048387,0.33548387,0.325,0.260215053,0.075268817,0.283333333,134,527,465,57,41,2,26,156,121,95,19,5,16,44,1,50,0.09487666,0.083491461,,,,,,,,,14.0,,,,,,,,1089.1
Don Mincher,1008973,119166,1B,MIN,2.7027438839770244,,2.43,6.718215740796854,5.697736740112305,0.0705864726332947,,,,,112.15491851455772,0.3319609843578535,,,,,0.757714381,0.41763341,0.340080971,0.250580046,0.167053364,0.267045454,139,497,431,53,62,14,44,180,108,64,30,0,3,58,9,68,0.136820925,0.116700201,,,,,,,,,13.0,,,,,,,,1064.2
Joe Pepitone,1010167,120391,1B,NYY,2.695367555236243,,2.68,9.411663433995216,-1.0589842796325684,-0.0949648974929004,,,,,113.91158341604913,0.3264188199508481,,,,,0.753102935,0.463247863,0.289855072,0.254700854,0.208547009,0.235528942,152,621,585,85,83,31,56,271,149,93,21,4,4,29,6,58,0.093397745,0.046698872,,,,,,,,,6.0,,,,,,,,1300.0
Jose Cardenal,1001937,111981,CF,CAL,2.6550622502359604,,2.21,7.0841458253803165,0.8024691492319107,1.0028284939471632,,,,,109.11940893927748,0.3168101283818184,,,,,0.719353321,0.399286987,0.320066334,0.276292335,0.122994652,0.289583333,154,606,561,67,48,16,34,224,155,121,15,3,24,34,5,69,0.113861386,0.05610561,,,,,,,,,1.0,,,,,,,,1211.2
John Romano,1011165,121419,C,CHW,2.6074348483926,,2.53,9.337136237544994,3.4252395629882812,0.1868863321142271,,,,,121.05123158429652,0.3304897961678443,,,,,0.748643074,0.404255319,0.344387755,0.231003039,0.17325228,0.247967479,122,395,329,33,47,15,27,133,76,49,12,0,0,58,7,72,0.182278481,0.146835443,,,,,,,,,-2.0,,,,,,,,791.0
Johnny Callison,1001851,111895,RF,PHI,2.5978829511444532,,3.22,7.494282374723605,-6.312777519226074,-1.061659880215302,,,,,110.81670338708123,0.3332439993248611,,,,,0.75607843,0.418300653,0.337777777,0.27614379,0.142156863,0.302681992,155,677,612,93,55,11,58,256,169,111,40,7,8,56,4,83,0.122599704,0.082717872,,,,,,,,,2.0,,,,,,,,1346.2
Vada Pinson,1010360,120590,CF,CIN,2.5291995629758826,,2.68,3.510997383516941,-3.084364175796509,0.1720805686200037,,,,,104.2716457195721,0.3346482400850551,,,,,0.768031559,0.441747572,0.326283987,0.288025889,0.153721683,0.308571428,156,669,618,70,76,16,57,273,178,121,35,6,18,33,6,83,0.124065769,0.049327354,,,,,,,,,-2.0,,,,,,,,1361.3
Willie Horton,1006038,116164,LF,DET,2.516373282749299,,2.32,17.34129352458449,-10.360060691833496,0.0620428759139031,,,,,127.16681436809736,0.349909689876583,,,,,0.802169148,0.480988593,0.321180555,0.262357414,0.218631179,0.278195488,146,578,526,72,100,27,55,253,138,83,22,6,1,44,4,103,0.178200692,0.076124567,,,,,,,,,-3.0,,,,,,,,1192.1
Rocky Colavito,1002404,112455,RF,CLE,2.5078882734119228,,1.97,15.032030107514183,-8.882715225219727,0.3231047497829422,,,,,121.7697891201346,0.3409350265244968,,,,,0.767024584,0.431519699,0.335504885,0.238273921,0.193245778,0.228773584,151,614,533,68,72,30,43,230,127,84,13,0,2,76,4,81,0.131921824,0.123778501,,,,,,,,,-1.0,,,,,,,,1277.0
