Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Roger Clemens,815,112388,BOS,9.16151523590088,,7.11,2.9318181818181817,,2.1742029002218537,,,,0.27375353,0.05832549,0.21542803,264.0,35,35,,,,,9.920454545454543,2.113636363636364,4.69354839,0.5795454545454546,0.2911208151382823,0.73506891,,0,0.2180904522613065,1.056818181818182,71.81242081313242,56.685977059721374,,,,4.9027018547058105,-0.3955998366726616,291,62,6,17,25,14,8,86
Greg Swindell,76,123057,CLE,6.336752414703369,,5.92,3.1983471074380163,,2.8184866467783274,,,,0.18218623,0.04554656,0.13663968,242.0,33,33,,,,,6.694214876033058,1.6735537190082646,4.0,0.6694214876033058,0.2903225806451613,0.71821036,,0,0.2484076433121019,1.1528925619834711,79.26514746565316,71.84527089375482,,,,2.0914499759674072,-1.0880288305221415,180,45,1,18,19,12,4,86
Frank Viola,1013435,123732,MIN,6.263123989105225,,7.7,2.643603027837647,,2.9451400717746665,,,,0.1871969,0.05237633,0.13482056,255.1,35,35,,,,,6.802871791635546,1.9033941800431065,3.57407407,0.7049608074233727,0.2838370565045992,0.80377358,,0,0.2422997946611909,1.135770189737656,63.72949531177283,74.94233477177926,,,,5.51373815536499,2.167650584686813,193,54,3,20,25,7,2,75
Mark Gubicza,1005115,115217,KCR,6.180240631103516,,7.74,2.703337249692693,,2.9320642581032934,,,,0.16471647,0.07470747,0.090009,269.2,35,35,,,,,6.107539712268677,2.7700863175863395,2.20481928,0.3671198734150571,0.2729468599033816,0.7469414,,0,0.2318982387475538,1.1866500958870532,68.10019013043501,77.69935203992785,,,,2.4601142406463623,-0.8666441999086474,183,83,6,11,26,8,4,81
Dwight Gooden,1004852,114947,NYM,5.98801326751709,,3.4,3.1892620062511474,,2.5393696497719604,,,,0.17089844,0.05566406,0.11523438,248.1,34,34,,,,,6.342282398794896,2.065771981321766,3.07017544,0.2899329096591952,0.300771208226221,0.70456093,,0,0.2518210197710718,1.204026944279158,96.89939948643098,73.46839942792984,,,,-1.148587942123413,-2.2058803248001126,175,57,6,8,24,10,3,88
Teddy Higuera,1005799,115921,MIL,5.854323863983154,,7.4,2.454545509462452,,2.795292832386162,,,,0.21452514,0.06592179,0.14860335,227.1,31,31,,,,,7.601173190593399,2.33577717835943,3.25423729,0.5938416555151094,0.2455858747993579,0.78773585,,0,0.2024096385542168,0.9985337466809616,61.62145286994695,72.49184299066901,,,,4.914636135101318,-0.5813674542528977,192,59,6,15,24,8,1,62
Bret Saberhagen,1011355,121604,KCR,5.450636863708496,,3.78,3.7979541124096694,,3.079641570025069,,,,0.15702479,0.05417815,0.10284665,260.2,35,35,,,,,5.904092302018667,2.037084478474277,2.89830508,0.6214834002124914,0.3022700119474313,0.6865285,,0,0.2641325536062378,1.2659847041365564,95.67485417928066,81.54086878390035,,,,-0.0948762893676757,-1.3812211379311967,171,59,4,18,21,9,0,110
David Cone,1680,112552,NYM,5.301504639908671,,5.52,2.217579134921853,,2.578698150744239,,,,0.2275641,0.08547009,0.14209402,231.1,35,28,,,,,8.286743083129029,3.1123917683113724,2.6625,0.3890489710389215,0.2670906200317965,0.78629032,,0,0.2089201877934272,1.1152737169782418,67.3767429789038,74.63427134472833,,,,3.200046166777611,0.7123725112067563,213,80,4,10,22,8,4,57
Danny Jackson,1006295,116424,CIN,5.220649242401123,,4.98,2.7276215898214895,,3.0220968107461346,,,,0.155706,0.06866538,0.08704062,260.2,35,35,,,,,5.558823746345062,2.4514067452826045,2.26760563,0.4488491223756882,0.2452350698856416,0.74003067,,0,0.214360041623309,1.062659888017655,76.73081307135988,82.80570702686356,,,,4.014726161956787,0.1972285909049578,161,71,2,13,25,15,6,79
Dave Stewart,1012519,122775,OAK,5.060443878173828,,4.45,3.2321645690904894,,3.2658769136510313,,,,0.16608997,0.09515571,0.07093426,275.2,37,37,,,,,6.268440376417919,3.5912939656560994,1.74545455,0.4570737774471399,0.2700119474313022,0.72585483,,0,0.2301054650047938,1.2696493817976109,86.36726286978629,86.58183433770785,,,,1.234235763549805,-0.4457468834918403,192,110,3,14,24,14,2,99
Bob Ojeda,1009756,119964,NYM,5.057276248931885,,2.42,2.884413387062444,,2.3643464440466775,,,,0.1768617,0.04388298,0.13297872,190.1,29,29,,,,,6.288966893103361,1.5604203569354205,4.03030303,0.2837127921700764,0.2638888888888889,0.64844587,,0,0.2209790209790209,1.003502653786752,87.6371789238828,68.2799321510565,,,,0.6595398187637329,-1.1112532041512126,133,33,4,6,19,5,5,61
Tim Leary,1007438,117592,LAD,4.70049137249589,,2.82,2.912536378364755,,2.747033981192361,,,,0.19313305,0.06008584,0.13304721,228.2,35,34,,,,,7.084547947373728,2.204081583627382,3.21428571,0.5116617961992137,0.2776957163958641,0.71895425,,0,0.2310344827586206,1.1239066805401532,88.13230801148153,80.31190801333508,,,,2.2535778246819973,1.3467636905665343,180,56,6,13,20,9,6,74
Mike Moore,1009122,119313,SEA,4.648205928504467,,3.68,3.778425493141388,,3.4073838074172524,,,,0.19825708,0.06862745,0.12962963,228.2,37,32,,,,,7.163264997413881,2.479591729874036,2.88888889,0.944606373285347,0.2662538699690402,0.69176883,,1,0.2300469483568075,1.1326530124115963,91.72587593463592,82.97327782867838,,,,-0.2254679650068283,-2.121221118615313,182,63,3,24,20,9,3,96
Jose DeLeon,1003168,113229,STL,4.59017276763916,,2.75,3.674556295960473,,2.8443436586040023,,,,0.2212766,0.09148936,0.12978723,225.1,34,34,,,,,8.307692495214981,3.4349113201369637,2.41860465,0.5192307809509363,0.2931854199683043,0.71321882,,0,0.2323943661971831,1.2603550580347511,104.8410898033483,81.3774743214404,,,,1.728333830833435,0.513810600812812,208,86,2,13,19,3,1,92
Tom Candiotti,1001911,111954,CLE,4.523515701293945,,5.71,3.281538615607094,,3.221207583462417,,,,0.1517165,0.05869324,0.09302326,216.2,31,31,,,,,5.690769497951543,2.201538564900962,2.58490566,0.6230769523304609,0.3034682080924855,0.75285171,,0,0.2665876777251185,1.2830769833175415,81.32689590677036,81.92191185199061,,,,1.7892260551452637,-0.1210606273574061,137,53,6,15,19,11,1,79
Mike Witt,1014174,124491,CAL,4.3542351722717285,,1.47,4.145527538733592,,3.537925268408533,,,,0.12314815,0.08055556,0.04259259,249.2,34,34,,,,,4.794392718709285,3.136181703215848,1.52873563,0.5046729177588721,0.2960760998810939,0.67084079,,0,0.2661943319838056,1.4018692159968669,106.44789539840862,88.91506712347747,,,,-0.8477120399475098,-0.654399727337009,133,87,5,14,17,12,2,115
Rick Mahler,1007988,118162,ATL,4.32086905837059,,2.46,3.6867469879518073,,3.206650873934888,,,,0.12323612,0.03951082,0.08372531,249.0,39,34,,,,,4.734939759036145,1.5180722891566265,3.11904762,0.6144578313253012,0.3028901734104046,0.66841415,,0,0.2754195459032576,1.289156626506024,101.7695625747213,87.93971788228164,,,,-1.669167935848236,-1.1227791387114858,131,42,8,17,22,5,0,102
Tim Belcher,1000789,110809,LAD,4.059282183647156,,2.79,2.905380745200296,,2.54069946656018,,,,0.21140473,0.07093185,0.14047288,179.2,36,27,,,,,7.614101263283535,2.554731344917502,2.98039216,0.400742171751765,0.266798418972332,0.70887446,,4,0.2147147147147147,1.0797775183311449,87.91578111391148,74.14242772071344,,,,0.982444116845727,-1.6828043345887291,152,51,2,8,15,4,1,58
Mike Boddicker,1001111,111139,- - -,3.986416630446911,,4.18,3.3940681257798917,,3.5400863853894107,,,,0.15584416,0.07692308,0.07892108,236.0,36,35,,,,,5.949153119344529,2.936440962753389,2.02597403,0.6483051476208781,0.2944369063772049,0.74037185,,0,0.2571428571428571,1.3177967379744648,85.72993689918034,89.91803958965987,,,,1.2262179218232632,0.219037616140491,156,77,14,17,22,5,1,89
Mark Langston,1007323,117480,SEA,3.98110032081604,,5.64,3.336306640397439,,3.85807214083895,,,,0.21799629,0.10204082,0.11595547,261.2,35,35,,,,,8.08280474735462,3.783440520038333,2.13636364,1.1006372421929698,0.2722063037249284,0.78221916,,0,0.2300518134715025,1.2687901541946731,80.99290287250504,93.78032498128202,,,,2.358081817626953,0.6519458052235856,235,110,3,32,24,9,3,97
Orel Hershiser,1005741,115861,LAD,3.972456704825163,,7.24,2.258426966292135,,3.177139570293355,,,,0.16666667,0.06835206,0.09831461,267.0,35,34,,,,,6.0,2.460674157303371,2.43835616,0.6067415730337079,0.2389937106918239,0.81601232,,1,0.2098890010090817,1.0524344569288389,68.33919139799572,93.17222835496705,,,,6.819130092859268,1.696307245735432,178,73,4,18,28,15,8,67
Jack Morris,1009211,119399,DET,3.971800804138184,,1.17,3.9446808510638296,,3.556133912472015,,,,0.16850552,0.08324975,0.08525577,235.0,34,34,,,,,6.43404255319149,3.178723404255319,2.02409639,0.7659574468085106,0.2839335180055402,0.69366197,,0,0.2472527472527472,1.3106382978723403,101.79789520897047,89.93946645287917,,,,-0.3190080821514129,-0.4698382869463505,168,83,4,20,20,10,2,103
Rick Reuschel,1010852,121089,SFG,3.9252214431762695,,3.67,3.122449174060381,,3.189308059367476,,,,0.092,0.042,0.05,245.0,36,36,,,,,3.3795920472182948,1.5428572389474824,2.19047619,0.4040816578195787,0.2720848056537102,0.73561544,,0,0.2542016806722689,1.159183745664246,93.6018609142086,90.96055740294314,,,,1.4113221168518066,-0.4767428135255007,92,42,6,11,28,7,2,85
Bruce Hurst,1006222,116350,BOS,3.778423555195331,,3.35,3.655384529574244,,3.424284469918246,,,,0.18004338,0.07049892,0.10954447,216.2,33,32,,,,,6.895384453515051,2.6999999366173393,2.55384615,0.8723076718302173,0.3008982035928144,0.7357473,,0,0.2596491228070175,1.3246153535199596,89.53557000891773,88.504516242324,,,,2.3268580362200737,1.1935972988230716,166,65,2,21,20,7,1,88
Jose Rijo,349,121206,CIN,3.775978699326515,,3.85,2.388888776384105,,2.577541854239477,,,,0.24502297,0.09647779,0.14854518,162.0,49,19,,,,,8.888888470266437,3.4999998351674098,2.53968254,0.3888888705741566,0.269047619047619,0.78887628,,0,0.2044293015332197,1.129629576429693,67.20190910389248,70.37371817371762,,,,2.255864143371582,-0.675109284677859,160,63,3,7,11,0,0,43
Greg Maddux,104,118120,CHC,3.728848457336426,,5.17,3.180722501735151,,3.407454008524744,,,,0.13371538,0.0773639,0.05635148,249.0,34,34,,,,,5.060240343669558,2.927710484551673,1.72839506,0.4698794604836018,0.2699004975124378,0.73889993,,0,0.2403343782654127,1.248995830858121,86.88832634745447,93.81224843626484,,,,3.830627918243408,0.9338461889469524,140,81,9,13,24,9,3,88
