Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Lefty Grove,1005099,115201.0,PHA,7.258919715881348,,10.38,2.0577365755262433,,3.028374496919155,,,,0.15086207,0.05344828,0.09741379,288.2,41,30,,,,,5.456119707834736,1.933025267918592,2.82258065,0.3117782690191277,0.2620614035087719,0.76510067,,5,0.226982680036463,1.0773671296105414,46.29847047271563,70.77920314193736,,,,,,175,62,1,10,,27,4,66
Ray Benge,1000831,110856.0,PHI,5.166010856628418,,6.2,3.1700404858299596,,3.621594749095469,,,,0.11206897,0.05842912,0.05363985,247.0,38,31,,,,,4.2631578947368425,2.222672064777328,1.91803279,0.437246963562753,0.2815076560659599,0.69953364,,2,0.2566462167689161,1.263157894736842,73.09277944960617,79.73255696303734,,,,,,117,61,5,12,,16,2,87
George Earnshaw,1003633,113700.0,PHA,5.091598033905029,,4.87,3.6745559476010694,,3.625705582594775,,,,0.12947189,0.06388416,0.06558773,281.2,43,30,,,,,4.856804382916196,2.396449531044176,2.02666667,0.5112425666227575,0.2575431034482758,0.65357373,,6,0.2326642335766423,1.171597548510486,82.67643296219381,84.21897767941199,,,,,,152,75,3,16,,23,3,115
Charlie Root,1011188,121440.0,CHC,4.470909118652344,,3.45,3.4780876494023905,,3.3867608055175538,,,,0.12559923,0.06807287,0.05752637,251.0,39,31,,,,,4.697211155378486,2.545816733067729,1.84507042,0.250996015936255,0.2817412333736396,0.67813108,,2,0.2487046632124352,1.2390438247011952,90.27030906444185,83.65428626982353,,,,,,131,71,7,7,,19,3,97
Watson Clark,1002315,112348.0,BRO,4.46124267578125,,5.82,3.2014290599278787,,3.217193373434886,,,,0.09785933,0.05300714,0.04485219,233.1,34,28,,,,,3.70285770786839,2.0057145917620445,1.84615385,0.1542857378278495,0.2886473429951691,0.7231405,,1,0.261853448275862,1.264285907200434,84.4761824720235,80.57559478278631,,,,,,96,52,1,4,,16,3,83
Dazzy Vance,1013342,123630.0,BRO,4.294560432434082,,3.45,3.37499945047434,,3.204362339387688,,,,0.16339869,0.0577342,0.10566449,218.2,30,29,,,,,6.1737794825750125,2.181402083843171,2.83018868,0.493902358606001,0.2972972972972973,0.68040435,,0,0.2554913294797687,1.253048576463373,89.05618837222406,80.2370219913279,,,,,,150,53,0,12,,12,2,82
Lefty Gomez,1004821,114917.0,NYY,4.238889694213867,,5.9,2.6666666666666665,,3.3744479171533155,,,,0.14807502,0.08390918,0.06416584,243.0,40,26,,,,,5.555555555555555,3.1481481481481484,1.76470588,0.2592592592592592,0.2594524119947848,0.72580645,,3,0.2229437229437229,1.1975308641975309,64.19334217711679,84.05773240714444,,,,,,150,85,4,7,,17,1,72
Bill Walker,1013508,123846.0,NYG,4.197493553161621,,5.42,2.256267745118935,,3.2903609128579667,,,,0.12209889,0.06458123,0.05751766,239.1,37,28,,,,,4.550139952656519,2.4066855947935304,1.890625,0.2256267745118934,0.2584692597239649,0.74279379,,3,0.2294372294372294,1.1532035141719,60.144186464779736,83.34884154243979,,,,,,121,64,3,6,,19,6,60
Wes Ferrell,1004010,114087.0,CLE,4.0978240966796875,,6.2,3.745476753444824,,4.112845681784297,,,,0.1002445,0.10594947,-0.00570497,276.1,40,35,,,,,4.00603165803229,4.234017199546322,0.94615385,0.2931242676608993,0.2775467775467775,0.69374369,,3,0.2522851919561243,1.4692401564237667,81.81544103160434,92.40482824917324,,,,,,123,130,3,9,,27,2,115
Carl Hubbell,1006123,116249.0,NYG,3.853299617767334,,4.38,2.649193548387097,,3.47850672506517,,,,0.15346535,0.06633663,0.08712871,248.0,36,30,,,,,5.625,2.431451612903226,2.31343284,0.5080645161290323,0.2558441558441558,0.73932927,,3,0.2247071352502662,1.1209677419354838,70.61821058257696,88.36414916115548,,,,,,155,67,4,14,,21,4,73
Sam Gray,1004969,115072.0,SLB,3.819278478622437,,-0.09,5.093023255813954,,4.135764789581299,,,,0.07599309,0.04663212,0.02936097,258.0,43,37,,,,,3.0697674418604652,1.8837209302325584,1.62962963,0.6976744186046512,0.3054435483870967,0.54957507,,2,0.2936363636363636,1.4612403100775193,110.68788333235597,92.43523118655852,,,,,,88,54,4,20,,13,0,146
Paul Derringer,1003224,113285.0,STL,3.796384811401367,,3.57,3.359054553093332,,3.4003316742131227,,,,0.14872364,0.07214206,0.07658158,211.2,35,23,,,,,5.697636836892487,2.763779062671729,2.06153846,0.3826771009853163,0.3134978229317852,0.73205402,,2,0.2704326923076923,1.3700785097005153,85.83929001877846,82.71372272837814,,,,,,134,65,4,9,,15,4,79
Clint Brown,1001504,111538.0,CLE,3.7546212673187256,,1.98,4.705715003749412,,3.984336347634472,,,,0.04863813,0.05350195,-0.00486381,233.1,39,33,,,,,1.9285717228481196,2.1214288951329316,0.90909091,0.3857143445696239,0.300438596491228,0.60429448,,0,0.2921810699588477,1.4528573645455836,102.79069227881334,89.59769619569681,,,,,,50,55,1,10,,12,2,122
Si Johnson,1006502,116628.0,CIN,3.623621940612793,,1.82,3.77382494324777,,3.5741383940999794,,,,0.0853549,0.06648697,0.01886792,262.1,42,33,,,,,3.2592124509867104,2.538754961821227,1.28378378,0.1715374974203531,0.2872454448017149,0.6416185,,0,0.2642787996127783,1.322744702330279,101.53294996084568,91.75926257130163,,,,,,95,74,6,5,,14,0,110
Bill Hallahan,1005229,115358.0,STL,3.623124599456787,,4.17,3.2935652120767855,,3.743003308535627,,,,0.14985862,0.10556079,0.04429783,248.2,37,30,,,,,5.754690865057241,4.053618722556044,1.41964286,0.3619302430853611,0.2978177150192554,0.74193548,,4,0.2552742616033755,1.423592289469087,84.16573621135929,91.4705587174604,,,,,,159,112,1,10,,16,3,91
George Blaeholder,1001025,111053.0,SLB,3.5723276138305664,,2.79,4.533137679221416,,4.054763461392268,,,,0.07790927,0.05522682,0.02268245,226.1,35,32,,,,,3.141384882969227,2.2268044740035027,1.41071429,0.5964654841080811,0.3070683661645423,0.63291139,,0,0.2925809822361546,1.484536316002335,98.51975719811952,90.67481009401428,,,,,,79,56,1,15,,13,1,114
Jumbo Elliott,1003741,113811.0,PHI,3.5680861473083496,,2.93,4.265060240963855,,4.171909367894552,,,,0.09016393,0.07559199,0.01457195,249.0,52,30,,,,,3.5783132530120483,3.0,1.19277108,0.5421686746987951,0.3043478260869565,0.66949153,,5,0.28486646884273,1.4899598393574298,98.34104924702125,92.42136180309424,,,,,,99,83,4,15,,12,2,118
Larry French,1004338,114421.0,PIT,3.5452747344970703,,3.47,3.2648123346211233,,3.803237533548284,,,,0.06239316,0.05982906,0.0025641,275.2,39,33,,,,,2.38331300427342,2.2853686342347865,1.04285714,0.2938331101159011,0.2871189773844641,0.68169171,,1,0.2738853503184713,1.345828195716041,85.30680298205405,95.10102297845378,,,,,,73,70,1,9,,20,1,100
Syl Johnson,1006505,116630.0,STL,3.430436134338379,,3.2,3.0,,3.383076617538288,,,,0.10704961,0.03785901,0.0691906,186.0,32,24,,,,,3.967741935483871,1.403225806451613,2.82758621,0.4354838709677419,0.2748447204968944,0.70450098,,2,0.2530612244897959,1.1559139784946235,76.663795120323,82.2727766851418,,,,,,82,29,2,9,,12,2,62
Rube Walberg,1013501,123804.0,PHA,3.4019947052001953,,5.67,3.7422680412371134,,4.245730425320131,,,,0.0849359,0.08733974,-0.00240385,291.0,44,35,,,,,3.2783505154639174,3.3711340206185567,0.97247706,0.4948453608247423,0.2772861356932153,0.7124285,,3,0.2616330114135206,1.3986254295532643,84.19993524384635,98.16935510608953,,,,,,106,109,0,16,,19,1,121
Herb Pennock,1010161,120386.0,NYY,3.392373561859131,,1.54,4.278169818587739,,3.4209761108204813,,,,0.07869249,0.03631961,0.04237288,189.1,25,25,,,,,3.0897893134244785,1.426056606195913,2.16666667,0.332746541445713,0.3319502074688796,0.67859806,,0,0.310691823899371,1.4630284441343255,102.98625714615616,85.17778250350429,,,,,,65,30,1,7,,12,1,90
Danny MacFayden,1007904,118074.0,BOS,3.37147855758667,,3.19,4.018785506860401,,3.8380768199064175,,,,0.07149758,0.0763285,-0.00483092,230.2,35,32,,,,,2.887282791336599,3.0823694664269095,0.93670886,0.1560693400722486,0.2973593570608496,0.66394875,,0,0.2771338250790305,1.4826587306863617,93.55498839137782,92.08140385511922,,,,,,74,79,7,4,,17,2,103
Lefty Stewart,1012524,122786.0,SLB,3.351928234100342,,3.03,4.395348837209302,,4.325687270201454,,,,0.0784141,0.07488987,0.00352423,258.0,36,33,,,,,3.104651162790698,2.9651162790697674,1.04705882,0.5930232558139535,0.2869287991498406,0.62642369,,0,0.274116523400191,1.441860465116279,95.52515958819758,96.56286153913496,,,,,,89,85,3,17,,20,1,126
Willis Hudlin,1006132,116259.0,CLE,3.3412442207336426,,2.38,4.600262767183584,,4.248477920447072,,,,0.07287094,0.07726076,-0.00438982,254.1,44,34,,,,,2.937090843663365,3.11402402701658,0.94318182,0.4954129133890013,0.3137460650577124,0.6459205,,4,0.2980952380952381,1.5766712561030916,100.4872148284548,95.3675515964995,,,,,,83,88,1,14,,15,1,130
Vic Sorrell,1012283,122538.0,DET,3.336859941482544,,4.78,4.151020408163265,,4.160254585499667,,,,0.09016393,0.10382514,-0.0136612,245.0,35,32,,,,,3.636734693877551,4.187755102040816,0.86842105,0.2938775510204082,0.295662100456621,0.67691478,,1,0.271617497456765,1.5551020408163263,92.104287834871,94.91428636570028,,,,,,99,114,1,8,,19,1,113
