Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Dean Chance,1002130,112185,MIN,6.902982711791992,,5.87,2.72855444590159,,2.5598425810219942,,,,0.18949182,0.0585702,0.13092162,283.2,41,39,,,,,0.5393654137247329,0.2673733804475854,0.71138211,,1,0.2246777163904235,1.099882412301416,81.29233129820103,72.71329047582005,,,,,,220,68,7,17,,18,5
Jim Bunning,1001653,111691,PHI,6.78997278213501,,7.82,2.2921721498380214,,2.492384488092508,,,,0.20805921,0.06003289,0.14802632,302.1,40,40,,,,,0.5358324506114855,0.259604190919674,0.77203446,,0,0.2132743362831858,1.0385888240247312,68.24494980709493,77.7606716388661,,,,,,253,73,13,18,,16,6
Jim Kaat,1006660,116803,MIN,6.383044719696045,,4.17,3.04177238690513,,2.5538808707613305,,,,0.19181818,0.03818182,0.15363636,263.1,42,38,,,,,0.7177215744382892,0.3035495716034271,0.72264281,,0,0.2564346997140133,1.1810127494725289,90.6240918085495,72.53567213056705,,,,,,211,42,9,21,,13,2
Jim Lonborg,1007724,117886,BOS,5.673708438873291,,4.03,3.1609758450373837,,2.952105661088128,,,,0.21769912,0.07345133,0.14424779,273.1,39,39,,,,,0.7573171295402065,0.2700922266139657,0.76561451,,0,0.2217898832684824,1.1378049627391509,90.81335541295933,81.38686761703686,,,,,,246,83,19,23,,15,2
Gaylord Perry,1010210,120438,SFG,5.552753448486328,,5.63,2.6109215017064846,,2.757121030299737,,,,0.19524618,0.0713073,0.12393888,293.0,39,37,,,,,0.6143344709897611,0.2511904761904762,0.75945017,,1,0.2119266055045871,1.075085324232082,77.07621728921845,84.91678947761108,,,,,,230,84,4,20,,18,3
Gary Nolan,1009616,119822,CIN,5.278651237487793,,6.26,2.580881947547158,,2.64016156846677,,,,0.22103004,0.06652361,0.15450644,226.2,33,32,,,,,0.7147057700899822,0.2730109204368174,0.79642249,,0,0.223121387283237,1.1249998232897869,71.56387407146309,76.51828047810321,,,,,,206,62,5,18,,8,5
Catfish Hunter,1006199,116334,KCA,5.21537446975708,,4.64,2.8074452229103235,,2.823671718385907,,,,0.18613485,0.07977208,0.10636277,259.2,35,35,,,,,0.5545570810687059,0.2556291390728477,0.74834923,,0,0.2161323681489141,1.1283696163411865,85.1281198826157,82.00447840818042,,,,,,196,84,2,16,,13,5
Mike Cuellar,1002853,112915,HOU,5.136320114135742,,3.82,3.032476757650152,,2.5143337531367096,,,,0.19882468,0.06170421,0.13712047,246.1,36,32,,,,,0.5845738328000293,0.2940379403794038,0.7210488,,1,0.2434691745036572,1.201623989644505,92.3879669698314,80.23967887210375,,,,,,203,63,1,16,,16,3
Bill Singer,1012007,122268,LAD,4.717692852020264,,3.48,2.642741080383688,,2.215689308567594,,,,0.19789227,0.07142857,0.1264637,204.1,32,29,,,,,0.2202284233653073,0.2945990180032733,0.75303644,,0,0.2356687898089172,1.2039153810636802,84.92360854352545,75.0372005762748,,,,,,169,61,8,5,,7,3
Jim Merritt,1008789,118977,MIN,4.635561943054199,,6.54,2.53001424563005,,2.811018918442723,,,,0.17672887,0.03293085,0.14379802,227.2,37,28,,,,,0.8301609243473601,0.2528901734104046,0.79076621,,0,0.2242562929061785,0.992679200542346,75.37718609714857,80.19663392404935,,,,,,161,30,7,21,,11,4
Gary Peters,1010228,120455,CHW,4.627027988433838,,3.88,2.2846153846153845,,2.811767919246967,,,,0.20283019,0.08584906,0.11698113,260.0,38,36,,,,,0.5192307692307693,0.2362637362637362,0.7761194,,0,0.1951983298538622,1.0692307692307692,72.93228596667562,85.95412880819516,,,,,,215,91,11,15,,11,3
Mickey Lolich,1007712,117875,DET,4.580575466156006,,2.65,3.0441176470588234,,2.65143609420926,,,,0.21219512,0.06829268,0.14390244,204.0,31,30,,,,,0.6176470588235294,0.2653778558875219,0.75335893,,0,0.2179656538969616,1.0833333333333333,92.02903563823126,76.55270808150489,,,,,,174,56,7,14,,11,6
Jim Maloney,1008039,118216,CIN,4.523592948913574,,4.29,3.25466952060477,,2.65583872539369,,,,0.18613139,0.08759124,0.09854015,196.1,30,29,,,,,0.3667233262653262,0.295221843003413,0.73529412,,0,0.2423025435073627,1.2886250214601047,90.2469638094646,76.95298384963203,,,,,,153,72,3,8,,6,3
Fergie Jenkins,1006388,116522,CHC,4.496923923492432,,4.97,2.7995393673621227,,3.1573546341426613,,,,0.20415225,0.07179931,0.13235294,289.1,38,38,,,,,0.9331797891207076,0.24906600249066,0.78545455,,0,0.2151543498596819,1.0817973110917831,79.38386043371455,92.91569123223768,,,,,,236,83,4,30,,20,3
Steve Carlton,1001964,112008,STL,4.357505798339844,,2.79,2.9844559585492227,,2.466152136066418,,,,0.20947631,0.07730673,0.13216958,193.0,30,28,,,,,0.466321243523316,0.2910714285714286,0.74439462,,1,0.2344173441734417,1.217616580310881,88.9161591479799,77.03147093853073,,,,,,168,62,2,10,,11,2
Bob Gibson,1004662,114756,STL,4.32424783706665,,2.52,2.9771869163457607,,2.339071183771382,,,,0.20910384,0.056899,0.15220484,175.1,24,24,,,,,0.5133080890251311,0.2803180914512923,0.73333333,,0,0.2287878787878788,1.089353833375556,88.69959193358864,73.24533693760044,,,,,,147,40,3,10,,10,2
Don Drysdale,1003516,113581,LAD,4.31605863571167,,4.54,2.74468085106383,,2.7479108543260726,,,,0.17028671,0.05212858,0.11815812,282.0,38,38,,,,,0.6063829787234043,0.2880184331797235,0.76030928,,0,0.2483841181902123,1.1666666666666667,88.19940928106882,92.1399635165856,,,,,,196,60,8,19,,9,3
Steve Hargan,1005356,115468,CLE,4.18738317489624,,4.52,2.623318385650224,,2.8077492921341696,,,,0.15666667,0.08,0.07666667,223.0,30,29,,,,,0.3632286995515695,0.2533333333333333,0.72607261,,0,0.2181818181818181,1.1300448430493273,82.16299753846941,84.20475413597848,,,,,,141,72,3,9,,15,6
Ray Sadecki,1011360,121609,SFG,3.9771246910095215,,2.85,2.776595744680851,,2.538690996170044,,,,0.18709677,0.07483871,0.11225807,188.0,35,24,,,,,0.3829787234042553,0.2803571428571428,0.75069509,,0,0.2314165497896213,1.1861702127659577,81.96703608341542,78.46858306387254,,,,,,145,58,4,8,,10,2
Al Downing,1003450,113515,NYY,3.9469964504241943,,4.51,2.633057386378726,,2.677533946864214,,,,0.21189591,0.0755886,0.13630731,201.2,31,28,,,,,0.5801651868292108,0.2607913669064748,0.77369439,,0,0.2135135135135135,1.0859502215008303,84.04959176655919,81.66303474433685,,,,,,171,61,6,13,,10,4
Larry Jackson,1006304,116434,PHI,3.9396331310272217,,3.03,3.095541160590015,,3.0087546538892687,,,,0.12894249,0.05009276,0.07884972,261.2,40,37,,,,,0.5847133303336695,0.2610208816705336,0.68655643,,0,0.2377210216110019,1.1312101031291906,92.16369335313252,93.13458500273428,,,,,,139,54,6,17,,11,4
Dave Boswell,1001222,111259,MIN,3.8755075931549072,,4.61,3.273951572311744,,3.059648996702503,,,,0.22101842,0.11592633,0.10509209,222.2,37,32,,,,,0.5658681729921533,0.2504230118443316,0.74882995,,0,0.2002472187886279,1.2080836391657874,97.54144956513416,87.60411619839084,,,,,,204,107,7,14,,11,3
Milt Pappas,1009989,120213,CIN,3.789822816848755,,4.11,3.3491571857142706,,3.080804230620365,,,,0.1442953,0.04250559,0.10178971,217.2,34,32,,,,,0.7856047719576684,0.283072546230441,0.73805461,,0,0.2561692126909518,1.1761100679600185,92.86696096726924,88.73662158233068,,,,,,129,38,5,19,,5,3
Claude Osteen,1009878,120095,LAD,3.771196603775024,,3.18,3.21502912858937,,2.902852871576607,,,,0.12805392,0.04380792,0.084246,288.1,39,39,,,,,0.5930636256621168,0.29002079002079,0.72526122,,0,0.263018534863195,1.2138729180218766,103.31389525784154,97.11897387730475,,,,,,152,52,2,19,,14,5
Luis Tiant,1013054,123331,CLE,3.6825883388519287,,4.57,2.7379090601556353,,2.903745537524129,,,,0.25114679,0.07683486,0.17431193,213.2,33,29,,,,,1.0109202683651577,0.2727272727272727,0.79943236,,2,0.2201492537313432,1.141965488338419,85.75200654279811,87.21138090184189,,,,,,219,67,1,24,,9,1
Juan Marichal,1008106,118283,SFG,3.6801271438598633,,1.82,2.757825855959771,,2.8204043900584077,,,,0.19785459,0.05005959,0.14779499,202.1,26,26,,,,,0.8896212438579907,0.2868852459016393,0.75714286,,0,0.2449748743718593,1.1713346377463545,81.41293592352366,86.78495823885613,,,,,,166,42,1,20,,18,2
Mel Queen,1010592,120826,CIN,3.567219495773315,,5.0,2.7597950685214383,,2.983324646098498,,,,0.19493671,0.06582278,0.12911392,195.2,31,24,,,,,0.7819419360810742,0.2459893048128342,0.76109937,,0,0.2117486338797814,1.057921442933218,76.52485885083448,86.03366311579121,,,,,,154,52,6,17,,6,2
Phil Niekro,1009583,119786,ATL,3.553375005722046,,4.85,1.8695652173913044,,2.7560823005178707,,,,0.15598549,0.06650544,0.08948005,207.0,46,20,,,,,0.391304347826087,0.2472089314194577,0.75913777,,9,0.2143790849673202,1.0579710144927537,54.85834838770807,84.374700087638,,,,,,129,55,7,9,,10,1
Joe Horlen,1006025,116151,CHW,3.548877239227295,,5.47,2.058139534883721,,3.1162103760150055,,,,0.10351759,0.05829146,0.04522613,258.0,35,35,,,,,0.4534883720930232,0.2141982864137087,0.79378775,,0,0.2015005359056806,0.9534883720930232,65.7024469537705,95.6729131895504,,,,,,103,58,4,13,,13,6
Lee Stange,1012400,122658,BOS,3.5135505199432373,,3.32,2.774311382883623,,2.9900670544963477,,,,0.13741497,0.04353741,0.09387755,181.2,35,24,,,,,0.6935778457209059,0.2679180887372013,0.7605178,,1,0.2439372325249643,1.1174309736614594,79.7046665306136,82.47748066837165,,,,,,101,32,2,14,,6,2
Rick Wise,1014155,124473,PHI,3.371209144592285,,3.06,3.275735937291077,,2.6986174981590025,,,,0.14899329,0.06040268,0.0885906,181.1,36,25,,,,,0.3970589014898275,0.292894280762565,0.73091248,,0,0.2543103448275862,1.2242649462603017,97.52864096072544,83.90085679971826,,,,,,111,45,4,8,,6,3
Chris Short,1011931,122188,PHI,3.3502776622772217,,6.19,2.3929770160493655,,2.8748114575438546,,,,0.17380661,0.09057528,0.08323133,199.1,29,26,,,,,0.4063545876310243,0.2619047619047619,0.81436077,,1,0.2205683355886332,1.1889634230685526,71.246217855566,89.146687884169,,,,,,142,74,4,9,,8,2
Tom Seaver,1011708,121961,NYM,3.2930703163146973,,6.01,2.760956175298805,,3.1602049403931516,,,,0.16520894,0.07580175,0.08940719,251.0,35,34,,,,,0.6812749003984063,0.2708058124174372,0.79172611,,0,0.2367864693446088,1.203187250996016,82.24825397741331,97.698570761113,,,,,,170,78,5,19,,18,2
Rich Nye,1009667,119874,CHC,3.217151165008545,,1.68,3.204878048780488,,3.119178801048093,,,,0.14251497,0.06227545,0.08023952,205.0,35,30,,,,,0.6585365853658537,0.2534775888717156,0.71226415,,0,0.2291933418693982,1.1268292682926828,90.877661767332,91.83317564354796,,,,,,119,52,2,15,,7,0
Don Wilson,1014071,124385,HOU,3.2022178173065186,,3.78,2.7880434782608696,,2.7560823005178703,,,,0.21003963,0.09114927,0.11889036,184.0,31,28,,,,,0.4891304347826087,0.255859375,0.73891626,,0,0.2070484581497797,1.141304347826087,84.94101995347776,87.60483237381185,,,,,,159,69,7,10,,7,3
Jim McGlothlin,1008532,118717,CAL,3.1412723064422607,,2.14,2.9645275619015288,,2.918758632311266,,,,0.17254408,0.07052897,0.10201511,197.1,32,29,,,,,0.5929055123803058,0.2568493150684932,0.72753906,,0,0.2220708446866485,1.1097974975323672,95.24626371986612,89.94470969084844,,,,,,137,56,4,13,,9,6
Don Sutton,1012745,123006,LAD,2.9987685680389404,,1.1,3.9455581354855656,,2.904020453159448,,,,0.17567568,0.05925156,0.11642412,232.2,37,34,,,,,0.696274965085688,0.2879213483146067,0.69018405,,1,0.2480533926585094,1.203438211259214,126.78920272244407,97.15649372441348,,,,,,169,57,6,18,,11,3
Dick Hughes,1006152,116283,STL,2.975632905960083,,4.16,2.671664595748974,,3.091914473067559,,,,0.18484501,0.05510907,0.12973594,222.1,37,27,,,,,0.890554865249658,0.2236220472440944,0.77873255,,3,0.2004889975550122,0.9535233910753912,79.5971385354659,95.67486334183252,,,,,,161,48,5,22,,12,3
Jim Nash,1009458,119659,KCA,2.973732233047486,,0.71,3.7646182940099178,,3.3212998171470165,,,,0.19957082,0.09334764,0.10622318,222.1,37,34,,,,,0.8500750986474008,0.2823343848580442,0.71865443,,0,0.2378121284185493,1.2908547794275345,114.1517828485166,97.0936933651082,,,,,,186,87,4,21,,8,2
Phil Ortega,1009855,120070,WAS,2.817899465560913,,3.54,3.0318659729313757,,3.2352007467083337,,,,0.1367713,0.06390135,0.07286996,219.2,34,34,,,,,0.6555385887419191,0.2503617945007236,0.76219512,,0,0.2279855247285886,1.1198784224341118,95.49614737583632,98.1448817372984,,,,,,122,57,6,16,,5,2
