Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Walter Johnson,1006511,116635,WAS,9.609232902526855,,10.66,1.3621621621621622,,1.3864495187192352,,,,,,,370.0,45,42,,,,,0.0243243243243243,0.263264071010692,0.74084668,,1,0.2007047648230427,0.9135135135135136,56.48874831532707,54.44096506037631,,,,,,313,76,13,1,,38,8,56
Ed Walsh,1013570,123878,CHW,8.127741813659668,,11.21,1.266005340603396,,1.629068911985846,,,,,,,369.2,45,36,,,,,0.1217312827503265,0.2320208198933474,0.72333333,,5,0.1884060143488881,0.8196573038521987,52.21088106869997,64.14576971368176,,,,,,258,61,4,5,,33,7,52
Christy Mathewson,1008235,118422,NYG,7.476585865020752,,8.22,1.894240958759469,,1.9634694477207393,,,,,,,318.1,38,35,,,,,0.1413612655790648,0.2867992569746649,0.73275862,,0,0.2454400387338344,1.1057592329740185,62.45408534870271,67.2072466338252,,,,,,184,60,3,5,,27,2,67
Russ Ford,1004223,114305,NYH,6.596331596374512,,11.39,1.6518352604894069,,1.8810952510571952,,,,,,,299.2,36,33,,,,,0.1201334734901386,0.230007489533169,0.76201201,,1,0.1867072058283821,0.8809788055943504,62.761783667731095,68.6735553586956,,,,,,209,70,8,4,,29,8,55
Mordecai Brown,1001547,111577,CHC,5.608152389526367,,5.03,1.8589166066131664,,2.175986449693412,,,,,,,295.1,46,31,,,,,0.0914221281940901,0.2683382285386511,0.71607255,,7,0.2351126092806351,1.0835215193373648,62.18188429358485,75.29470146159925,,,,,,143,64,4,3,,27,6,61
Jack Coombs,1002583,112639,PHA,5.401008129119873,,9.71,1.30028328611898,,2.089290036290631,,,,,,,353.0,45,38,,,,,0.0,0.2432660428069762,0.8,,1,0.1994434883309475,1.028328611898017,53.50652400014988,82.94266786692155,,,,,,224,115,7,0,,35,13,51
Chief Bender,1000827,110850,PHA,4.883009433746338,,5.06,1.584,,1.8175846538543703,,,,,,,250.0,30,28,,,,,0.036,0.2476060191518468,0.74074074,,0,0.2051860202931228,0.916,65.1814377074767,71.76201921789676,,,,,,155,47,10,1,,25,3,44
Nap Rucker,1011281,121530,BRO,4.751485347747803,,6.83,2.5848076563622677,,2.477672072716826,,,,,,,320.1,41,39,,,,,0.1404786769762102,0.27577227322701,0.72295515,,0,0.2449136650546192,1.1768991382229166,88.22115090078051,87.12214278293719,,,,,,147,84,9,5,,27,6,92
Howie Camnitz,1001866,111910,PIT,4.728346824645996,,2.68,3.2192307692307693,,2.2908154230851396,,,,,,,260.0,38,31,,,,,0.0346153846153846,0.2854812398042414,0.65806045,,2,0.2512254901960784,1.1807692307692308,107.03980724449232,78.66150195757136,,,,,,120,61,12,1,,16,1,93
Sam Frock,1004372,114456,- - -,4.611845836043358,,-0.10000000000000009,3.217617025490384,,2.5392012642740096,,,,,,,257.1,46,29,,,,,0.2797927848252508,0.301128956549491,0.62312762,,2,0.2539376007485034,1.3212437061192397,98.7668847182884,80.28763039828851,,,,,,171,93,5,8,,13,2,92
