Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Jimmie Foxx,1004285,114367.0,1B,PHA,11.320612264401852,,10.35,91.8738697611694,-0.8518519401550293,-3.21778729185462,,,,,194.14468800465957,0.5250813270601499,,,,,1.218047477,0.748717948,0.469329529,0.364102564,0.384615384,0.35962877,154,701,585,151,169,58,100,438,213,113,33,9,3,116,,96.0,0.136947218,0.165477888,,,,,,,,,5.0,,,,,,,,0.0
Babe Ruth,1011327,121578.0,OF,NYY,8.69121222527776,,8.5,73.8063646445701,-5.7037034034729,-1.2097581140697002,,,,,188.3915484526073,0.5046924524679653,,,,,1.149795855,0.660831509,0.488964346,0.341356673,0.319474836,0.324858757,133,589,457,120,137,41,59,302,156,97,13,5,2,130,,62.0,0.105263157,0.220713073,,,,,,,,,0.0,,,,,,,,0.0
Lou Gehrig,1004598,114680.0,1B,NYY,8.106550517797768,,8.16,68.37420224336145,-10.740740776062012,-4.800074093043804,,,,,171.7293014709051,0.4748707223140873,,,,,1.072007632,0.620805369,0.451202263,0.348993288,0.271812081,0.332061068,156,708,596,138,151,34,85,370,208,123,42,9,4,108,,38.0,0.053672316,0.152542372,,,,,,,,,-4.0,,,,,,,,0.0
Mel Ott,1009904,120117.0,OF,NYG,8.088301231620976,,8.34,63.803872285092424,-2.65432071685791,0.5400801002979279,,,,,170.64801349580475,0.4537743493692199,,,,,1.02458731,0.600706713,0.423880597,0.318021201,0.282685512,0.290388548,154,673,566,119,123,38,76,340,180,104,30,8,6,100,,39.0,0.057949479,0.14858841,,,,,,,,,4.0,,,,,,,,0.0
Bill Terry,1012927,123203.0,1B,NYG,7.206269257289361,,7.7,49.261240636951435,2.34567928314209,0.2384335435926914,,,,,154.42134926188095,0.426955499857135,,,,,0.961750116,0.580093312,0.381656804,0.349922239,0.230171073,0.33277027,154,677,643,124,117,28,81,373,225,144,42,11,4,32,,23.0,0.033973412,0.047267355,,,,,,,,,9.0,,,,,,,,0.0
Chuck Klein,1006991,117141.0,OF,PHI,6.879806974189942,,7.51,60.332392776888014,-12.65432071685791,3.4162247478961945,,,,,160.16249658399474,0.4604891559578027,,,,,1.049810667,0.646153846,0.403656821,0.347692307,0.298461539,0.333925399,154,711,650,152,137,38,103,420,226,123,50,15,20,60,,49.0,0.068917018,0.084388185,,,,,,,,,-6.0,,,,,,,,0.0
Babe Herman,1005691,115808.0,OF,CIN,6.625354422380457,,6.3,40.92880546656266,5.6913580894470215,0.8447789363563061,,,,,146.92411719160253,0.4153008111043478,,,,,0.930052862,0.540727902,0.38932496,0.325823223,0.214904679,0.333333333,148,642,577,87,87,16,73,312,188,115,38,19,7,60,,45.0,0.070093457,0.093457943,,,,,,,,,12.0,,,,,,,,0.0
Lefty O'Doul,1009734,119941.0,OF,BRO,6.58576461553751,,6.29,54.68338440025037,-8.395061492919922,1.5178712718188765,,,,,160.81692226290315,0.440227875771698,,,,,0.977934731,0.554621848,0.423312883,0.368067226,0.186554622,0.357400722,148,657,595,120,90,21,61,330,219,158,32,8,11,50,,20.0,0.0304414,0.0761035,,,,,,,,,-2.0,,,,,,,,0.0
Joe Cronin,1002796,112854.0,SS,WAS,6.019798416279589,,6.36,22.7286163014441,15.70370388031006,-1.3759410120546818,,,,,126.5962212785805,0.4005706374066325,,,,,0.884892251,0.491921005,0.392971246,0.317773788,0.174147217,0.337944664,143,629,557,95,116,6,67,274,177,110,43,18,7,66,,45.0,0.07154213,0.104928457,,,,,,,,,7.0,,,,,,,,0.0
Mickey Cochrane,1002384,112437.0,C,PHA,5.6469854478214865,,6.06,29.768030699008634,5.185184955596924,-1.0571080669760704,,,,,134.22917612575404,0.4178458365980068,,,,,0.921228071,0.509652509,0.411575562,0.293436293,0.216216216,0.272727272,139,625,518,118,112,23,62,264,152,90,35,4,0,100,,22.0,0.0352,0.16,,,,,,,,,1.0,,,,,,,,0.0
Paul Waner,1013597,123905.0,OF,PIT,5.610201750606725,,5.68,40.002185333581295,-5.376543045043945,1.987670499831438,,,,,140.98986348603088,0.4093145206570625,,,,,0.906326134,0.509523809,0.396802325,0.341269841,0.168253968,0.346153846,154,697,630,107,82,8,80,321,215,135,62,10,13,56,,24.0,0.034433285,0.080344332,,,,,,,,,1.0,,,,,,,,0.0
Tony Lazzeri,1007422,117577.0,2B,NYY,5.287073772943495,,4.37,26.889688175703725,5.228394985198975,-3.222403325140476,,,,,134.7726566672919,0.4087265167974864,,,,,0.90487225,0.505882352,0.398989898,0.3,0.205882352,0.320185614,142,601,510,79,113,15,59,258,153,94,28,16,11,82,,64.0,0.106489184,0.136439267,,,,,,,,,1.0,,,,,,,,0.0
Heinie Manush,1008089,118265.0,OF,WAS,5.121034379876226,,5.66,28.62420121692722,-1.3086419105529783,-0.0733323469758033,,,,,129.4189607534226,0.4056227156170853,,,,,0.902882882,0.52,0.382882882,0.3424,0.1776,0.343642611,149,677,625,121,116,14,69,325,214,145,41,14,7,36,,29.0,0.042836041,0.053175775,,,,,,,,,5.0,,,,,,,,0.0
Earl Averill Sr.,1000378,110396.0,OF,CLE,5.024923136725973,,5.04,33.33218434150036,-7.888888835906982,-3.15469428896904,,,,,135.56543635745516,0.4267781268847123,,,,,0.960792125,0.568938193,0.391853932,0.313787638,0.255150555,0.296958855,153,712,631,116,124,32,83,359,198,115,37,14,5,75,,40.0,0.056179775,0.105337078,,,,,,,,,-6.0,,,,,,,,0.0
Charlie Gehringer,1004596,114682.0,2B,DET,4.833796689696693,,5.13,15.099664389629517,8.691358089447021,-2.3071038983762264,,,,,117.45755732592109,0.3904570693201527,,,,,0.86686535,0.496763754,0.370101596,0.297734627,0.199029127,0.292035398,152,692,618,112,107,19,74,307,184,110,44,11,9,68,,34.0,0.049132947,0.098265895,,,,,,,,,4.0,,,,,,,,0.0
Don Hurst,1006223,116351.0,1B,PHI,4.788554944961588,,5.16,38.88993630289311,-11.481481552124023,1.3686343394219875,,,,,142.40490087128086,0.431140037725598,,,,,0.959170029,0.547495682,0.411674347,0.33851468,0.208981002,0.325757575,150,665,579,109,143,24,69,317,196,127,41,4,10,65,,27.0,0.040601503,0.09774436,,,,,,,,,-5.0,,,,,,,,0.0
Earle Combs,1002478,112533.0,OF,NYY,4.764921363141389,,5.17,22.70961354616601,1.0126583576202393,-4.078790120780468,,,,,127.5432056537457,0.3957874013514476,,,,,0.860205254,0.455160744,0.40504451,0.321489001,0.133671743,0.319787985,144,675,591,143,65,9,51,269,190,139,32,10,3,81,,16.0,0.023703703,0.12,,,,,,,,,4.0,,,,,,,,0.0
Al Simmons,1011978,122240.0,OF,PHA,4.659676924042877,,4.27,28.818699649758464,-7.623655796051025,-0.6923685073852539,,,,,128.52541083102903,0.407637360534296,,,,,0.915449216,0.547761194,0.367688022,0.322388059,0.225373135,0.323792486,154,718,670,144,151,35,72,367,216,144,28,9,4,47,,76.0,0.105849582,0.06545961,,,,,,,,,-1.0,,,,,,,,0.0
Ben Chapman,1002141,112205.0,OF,NYY,4.530409136929599,,4.23,21.171770845299537,0.475308895111084,-0.9326802492141724,,,,,123.17358197169033,0.3879667431615077,,,,,0.853839361,0.473321858,0.380517503,0.299483648,0.17383821,0.317829457,151,662,581,101,107,10,66,275,174,108,41,15,38,71,,55.0,0.08308157,0.107250755,,,,,,,,,7.0,,,,,,,,0.0
Joe Vosmik,1013456,123757.0,OF,CLE,4.230601659990901,,3.68,8.724798997425133,8.388888835906982,-1.5466651171445849,,,,,110.33129316728272,0.3816146018386584,,,,,0.837888803,0.462157809,0.375730994,0.312399355,0.149758454,0.32337434,153,690,621,106,97,10,61,287,194,133,39,12,2,58,,42.0,0.060869565,0.084057971,,,,,,,,,15.0,,,,,,,,0.0
Wally Berger,1000875,110904.0,OF,BSN,4.176250651968873,,4.03,18.620029370402627,2.870370388031006,0.4796785414218902,,,,,121.33558826322908,0.3677931134603614,,,,,0.814833522,0.468438538,0.346394984,0.30730897,0.161129568,0.323699421,145,639,602,90,73,17,57,282,185,128,34,6,5,33,,66.0,0.103286384,0.051643192,,,,,,,,,5.0,,,,,,,,0.0
Dick Bartell,1000621,110639.0,SS,PHI,4.093975353975967,,4.48,4.435966427287507,13.506173133850098,0.9559435658156872,,,,,103.63758377870312,0.3670668044285467,,,,,0.792335751,0.413680781,0.37865497,0.307817589,0.105863192,0.332155477,154,719,614,118,53,1,56,254,189,133,48,7,8,64,,47.0,0.065368567,0.089012517,,,,,,,,,4.0,,,,,,,,0.0
Virgil Davis,1003078,113143.0,C,PHI,4.078176438234267,,3.88,19.3318514473086,7.70370364189148,-0.2283134050667286,,,,,132.81363134810377,0.415287930954684,,,,,0.921036707,0.522388059,0.398648648,0.335820895,0.186567164,0.346704871,125,448,402,44,70,14,42,210,135,93,23,5,1,40,,39.0,0.087053571,0.089285714,,,,,,,,,4.0,,,,,,,,0.0
Dale Alexander,1000121,110123.0,1B,- - -,4.0186148651058895,,3.7,30.044915192933026,-5.450617007911205,-1.9410414099693296,,,,,148.8961780387602,0.4419079065848027,,,,,0.966499595,0.512755102,0.453744493,0.367346938,0.145408164,0.374655647,124,454,392,58,60,8,38,201,144,106,27,3,4,61,,21.0,0.046255506,0.134361233,,,,,,,,,-1.0,,,,,,,,0.0
Billy Herman,1005692,115809.0,2B,CHC,4.000767463673498,,3.47,8.080824646891017,8.753086566925049,2.1622889675199986,,,,,106.1522754387471,0.3512058733363294,,,,,0.762023328,0.403963414,0.358059914,0.31402439,0.089939024,0.329581993,154,723,656,102,51,1,50,265,206,156,42,7,14,40,,33.0,0.045643153,0.055325034,,,,,,,,,4.0,,,,,,,,0.0
Danny Taylor,1012865,123130.0,OF,- - -,3.8060504907665216,,3.67,21.11001223393749,2.679012343287468,2.3938954770565033,,,,,130.57860803290524,0.3902573311118827,,,,,0.863657972,0.489208633,0.374449339,0.318944844,0.170263789,0.335164835,111,460,417,87,51,11,42,204,133,91,24,7,14,36,,42.0,0.091304347,0.078260869,,,,,,,,,4.0,,,,,,,,0.0
Arky Vaughan,1013377,123671.0,SS,PIT,3.768473213005852,,3.89,11.377764210581852,8.90123462677002,1.4479516372084618,,,,,113.44645695724095,0.3637917647722462,,,,,0.787013594,0.412474849,0.374538745,0.317907444,0.094567405,0.329764453,129,555,497,71,61,4,29,205,158,129,15,10,10,39,,26.0,0.046846846,0.07027027,,,,,,,,,1.0,,,,,,,,0.0
