Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Bobby Thomson,1013032,123308,OF,NYG,5.626761867020454,,6.38,26.88550697432805,7.037037134170532,1.8677102928049865,,,,,129.2480172109733,0.3969745085055478,,,,,0.873108111,0.517940717,0.355167394,0.308892355,0.209048362,0.30052724,156,689,641,99,109,27,71,332,198,127,35,9,10,44,,45,0.065312046,0.063860667,0.977777777,,,,,,,,,8.0,,,,,,,,0.0
Luke Appling,1000284,110297,SS,CHW,5.163966969572983,,5.07,19.948872389943013,10.70370388031006,-3.828161445446312,,,,,129.57327681070782,0.4027060380184242,,,,,0.833134391,0.394308943,0.438825448,0.300813008,0.093495935,0.308855291,142,619,492,82,58,5,31,194,148,117,21,5,7,121,,24,0.038772213,0.195476575,5.041666666,,,,,,,,,2.0,,,,,,,,0.0
Duke Snider,1012230,122488,OF,BRO,4.969207978444243,,5.44,20.64310695800106,9.104938328266144,2.275357104372233,,,,,124.05733042545066,0.3912808525990816,,,,,0.853864734,0.492753623,0.361111111,0.291666666,0.201086957,0.315789473,146,615,552,100,92,23,58,272,161,103,28,7,12,56,,92,0.149593495,0.09105691,0.608695652,,,,,,,,,10.0,,,,,,,,0.0
George Kell,1006783,116913,3B,DET,4.934829797195678,,4.87,26.599116678706057,2.0,-0.8577999216504395,,,,,134.54082958276152,0.4165234477728005,,,,,0.891929594,0.46743295,0.424496644,0.342911877,0.124521073,0.347826086,134,612,522,97,59,3,50,244,179,129,38,9,7,71,,13,0.02124183,0.116013071,5.461538461,,,,,,,,,2.0,,,,,,,,0.0
Bob Elliott,1003733,113813,3B,BSN,4.903410163322724,,5.11,26.28736828535554,4.0,-0.1345837786793708,,,,,136.82168468593804,0.4015547190809084,,,,,0.862275362,0.466804979,0.395470383,0.280082987,0.186721992,0.276346604,139,578,482,77,76,17,51,225,135,84,29,5,0,90,,38,0.065743944,0.155709342,2.368421052,,,,,,,,,4.0,,,,,,,,0.0
Del Ennis,1003786,113857,OF,PHI,4.759650713198582,,5.5,31.392428143750593,-5.65432071685791,0.2684749495238065,,,,,137.19644628921358,0.405423806556798,,,,,0.891603535,0.524590163,0.367013372,0.301639344,0.222950819,0.303435114,154,674,610,92,110,25,75,320,184,109,39,11,2,59,,61,0.090504451,0.087537091,0.967213114,,,,,,,,,1.0,,,,,,,,0.0
Sid Gordon,1004877,114970,3B,NYG,4.7070083464665675,,5.0,31.688947294266796,-3.6913580298423767,0.0600634603761136,,,,,143.3284479773805,0.4193047953220608,,,,,0.908860344,0.505112474,0.40374787,0.284253578,0.220858896,0.265258215,141,588,489,87,90,26,54,247,139,85,26,2,1,95,,37,0.06292517,0.161564625,2.567567567,,,,,,,,,-3.0,,,,,,,,0.0
Joe DiMaggio,1003311,113376,OF,NYY,4.6723622815305434,,4.32,32.03260570269281,3.5308642387390137,-0.5099815833382308,,,,,176.1532779741158,0.4781177072901856,,,,,1.0545548,0.595588235,0.458966565,0.345588235,0.25,0.333333333,76,329,272,58,67,14,34,162,94,60,14,6,0,55,,18,0.054711246,0.167173252,3.055555555,,,,,,,,,4.0,,,,,,,,0.0
Tommy Henrich,1005664,115778,OF,NYY,4.542802113768063,,4.27,31.28944975432119,-2.882716178894043,-0.5649061603471637,,,,,148.8537080406496,0.4328208223757041,,,,,0.941882106,0.525547445,0.416334661,0.287104622,0.238442823,0.266288951,115,502,411,90,85,24,47,216,118,71,20,3,2,86,,34,0.067729083,0.171314741,2.529411764,,,,,,,,,2.0,,,,,,,,0.0
Joe Gordon,1004874,114967,2B,CLE,4.47478963196343,,3.9,3.0612714378565116,20.265431880950928,-1.6622555935755372,,,,,105.7541575442399,0.3593669331567302,,,,,0.761749884,0.406654343,0.355095541,0.251386321,0.155268022,0.237704918,148,632,541,74,84,20,41,220,136,95,18,3,5,83,,33,0.052215189,0.131329113,2.515151515,,,,,,,,,14.0,,,,,,,,0.0
Mickey Vernon,1013416,123711,1B,CLE,4.3707503566123025,,3.62,9.984399728528714,11.388888835906982,-1.2820048588328063,,,,,113.16231712147184,0.3716589418812568,,,,,0.800636007,0.44349315,0.357142857,0.29109589,0.15239726,0.295145631,153,659,584,72,83,18,49,259,170,121,27,4,9,58,,51,0.077389984,0.088012139,1.137254901,,,,,,,,,18.0,,,,,,,,0.0
Roy Campanella,1001871,111915,C,BRO,4.315970542965284,,4.47,21.795130137254464,4.919753074645996,0.4860626053996384,,,,,133.85502035307334,0.4068191006720772,,,,,0.883081916,0.497706422,0.385375494,0.286697247,0.211009175,0.272486772,130,507,436,65,82,22,46,217,125,79,22,2,3,67,,36,0.071005917,0.132149901,1.861111111,,,,,,,,,1.0,,,,,,,,0.0
Larry Doby,1003346,113411,OF,CLE,4.288890839331483,,3.78,23.122371006493935,-2.268518447875977,-1.9367970214225352,,,,,129.6814909947378,0.3990684256073116,,,,,0.857154598,0.468007312,0.389147286,0.279707495,0.188299817,0.297921478,147,650,547,106,85,24,52,256,153,101,25,3,10,91,,90,0.138461538,0.14,1.011111111,,,,,,,,,0.0,,,,,,,,0.0
Elmer Valo,1013335,123623,OF,PHA,4.13616886301396,,4.45,15.795292298362153,2.518518447875977,-2.003059383481741,,,,,120.1513104009567,0.3905797978182753,,,,,0.817195589,0.404021937,0.413173652,0.283363802,0.120658135,0.294117647,150,680,547,86,85,5,44,221,155,111,27,12,14,119,,32,0.047058823,0.175,3.71875,,,,,,,,,9.0,,,,,,,,0.0
Carl Furillo,1004409,114495,OF,BRO,4.063576439896389,,4.84,22.44463531571048,-1.1358022689819336,0.6761217610910535,,,,,129.42043621384113,0.3997862522185152,,,,,0.874796279,0.506375227,0.368421052,0.322404371,0.183970856,0.316733067,142,596,549,95,106,18,55,278,177,122,27,10,4,37,,29,0.048657718,0.062080536,1.275862068,,,,,,,,,5.0,,,,,,,,0.0
Willard Marshall,1008148,118324,OF,NYG,3.8297179413496982,,4.44,19.420443396545803,0.0370368957519531,0.6485932609066367,,,,,126.02540752896849,0.3918637416767002,,,,,0.830241798,0.428857715,0.401384083,0.306613226,0.122244489,0.301927194,141,581,499,81,70,12,34,214,153,119,19,3,4,78,,20,0.034423407,0.13425129,3.9,,,,,,,,,6.0,,,,,,,,0.0
Lou Boudreau,1001234,111272,SS,CLE,3.74638957920132,,3.08,3.2330914643552866,15.216049194335938,-0.5596858197823167,,,,,105.20507392026406,0.3584558646752752,,,,,0.744902693,0.364210526,0.380692167,0.284210526,0.08,0.284164859,134,561,475,53,60,4,27,173,135,108,20,3,0,70,,10,0.017825311,0.124777183,7.0,,,,,,,,,10.0,,,,,,,,0.0
Vic Wertz,1013795,124102,OF,DET,3.727432831085367,,3.27,18.41483713234603,-4.697530746459961,-1.0244188266806304,,,,,121.53412626532764,0.3949420402736164,,,,,0.850634944,0.465460526,0.385174418,0.304276315,0.161184211,0.313092979,155,695,608,96,133,20,52,283,185,133,26,6,2,80,,61,0.087769784,0.115107913,1.311475409,,,,,,,,,2.0,,,,,,,,0.0
Dom DiMaggio,1003310,113375,OF,BOS,3.7144797218636336,,3.66,11.104383357045588,2.1111111640930176,-1.324826970230788,,,,,113.55411786068969,0.3899702353463912,,,,,0.82381764,0.41983471,0.40398293,0.307438016,0.112396694,0.328413284,145,706,605,126,60,8,47,254,186,139,34,5,9,96,,55,0.077903682,0.135977337,1.745454545,,,,,,,,,3.0,,,,,,,,0.0
Phil Rizzuto,1011011,121257,SS,NYY,3.6262043011970087,,2.99,-6.250943396931794,18.382716178894043,0.9178627505898476,,,,,92.24825880385256,0.3388980783229312,,,,,0.710562374,0.358306188,0.352256186,0.275244299,0.083061889,0.285217391,153,712,614,110,65,5,34,220,169,135,22,7,18,72,,34,0.047752808,0.101123595,2.117647058,,,,,,,,,9.0,,,,,,,,0.0
Johnny Pesky,1010219,120450,3B,BOS,3.612905837564492,,4.08,6.963617515813308,5.0,-0.2755199889652431,,,,,107.8168129129886,0.380450596664585,,,,,0.79229805,0.38410596,0.40819209,0.30629139,0.07781457,0.313893653,148,713,604,111,69,2,36,232,185,149,27,7,8,100,,19,0.026647966,0.140252454,5.263157894,,,,,,,,,5.0,,,,,,,,0.0
Eddie Stanky,1012406,122666,2B,BSN,3.6027828946572287,,4.19,17.827710912292495,-2.1666665077209473,0.4248881605453789,,,,,122.32166808183388,0.3785590071609054,,,,,0.774776752,0.357707509,0.417069243,0.28458498,0.073122529,0.308189655,138,628,506,90,42,1,30,181,144,114,24,5,3,113,,41,0.065286624,0.179936305,2.75609756,,,,,,,,,-8.0,,,,,,,,0.0
Sam Chapman,1002152,112204,OF,PHA,3.556194733671964,,3.62,11.66755362663304,1.0493828058242798,-1.230403850786388,,,,,114.73307724528168,0.381589579866469,,,,,0.821625477,0.455008488,0.366616989,0.27843803,0.176570458,0.28169014,154,674,589,89,108,24,52,268,164,112,24,4,3,80,,68,0.100890207,0.118694362,1.176470588,,,,,,,,,2.0,,,,,,,,0.0
Whitey Lockman,1007694,117857,OF,NYG,3.4580610001241254,,4.34,13.89610392145688,-1.524691104888916,2.24629924306646,,,,,113.69918294039746,0.3723154668409454,,,,,0.797532758,0.429497568,0.36803519,0.30145867,0.128038898,0.304347826,151,685,617,97,65,11,50,265,186,136,32,7,12,62,,31,0.045255474,0.090510948,2.0,,,,,,,,,5.0,,,,,,,,0.0
Andy Seminick,1011742,121998,C,PHI,3.3425513291783595,,3.9,19.06939482407587,1.0246913433074951,-0.0902323061600327,,,,,137.55016276707346,0.4059847688265875,,,,,0.882895971,0.502994011,0.37990196,0.24251497,0.260479041,0.241525423,109,411,334,52,68,24,37,168,81,44,11,2,0,69,,74,0.180048661,0.167883211,0.932432432,,,,,,,,,-2.0,,,,,,,,0.0
Hank Sauer,1011459,121710,OF,- - -,3.278597265685486,,3.4699999999999998,18.244622484936613,-3.8765430450439458,-0.1093493201769888,,,,,126.02845064575772,0.3905170928864252,,,,,0.856082576,0.506876227,0.349206349,0.275049115,0.231827112,0.264563106,138,568,509,81,99,31,55,258,140,85,23,1,0,55,,66,0.116197183,0.096830985,0.833333333,,,,,,,,,2.0,,,,,,,,0.0
Hoot Evers,1003875,113952,OF,DET,3.2577903259670453,,2.92,11.205327454693023,4.154320955276489,-1.872828701045364,,,,,119.82052838470892,0.3920987483764451,,,,,0.831018517,0.42824074,0.402777777,0.30324074,0.125,0.320413436,132,508,432,68,72,7,34,185,131,97,21,6,6,70,,38,0.074803149,0.137795275,1.842105263,,,,,,,,,8.0,,,,,,,,0.0
Gil Hodges,1005883,116008,1B,BRO,3.0809777260253575,,3.23,14.6329140092082,-5.740740776062012,1.854710723273456,,,,,115.22613548226576,0.3772753779594605,,,,,0.813380494,0.453020134,0.36036036,0.285234899,0.167785235,0.288801571,156,676,596,94,115,23,50,270,170,120,23,4,10,66,,64,0.094674556,0.097633136,1.03125,,,,,,,,,1.0,,,,,,,,0.0
Jerry Coleman,1002423,112475,2B,NYY,3.068087060663062,,2.52,-2.562770511544888,15.518518447875977,-1.0454326122999191,,,,,97.76636072055604,0.3480540037853643,,,,,0.725129334,0.357941834,0.3671875,0.275167785,0.082774049,0.301745635,128,523,447,54,42,2,28,160,123,95,21,5,8,63,,44,0.084130019,0.120458891,1.431818181,,,,,,,,,10.0,,,,,,,,0.0
Red Schoendienst,1011600,121851,2B,STL,2.9675275692248935,,3.64,-8.513357899664921,15.43148136138916,1.437123064417392,,,,,88.58243339169607,0.3360510276681589,,,,,0.70689935,0.35625,0.35064935,0.296875,0.059375,0.302100161,151,702,640,102,54,3,30,228,190,160,25,2,8,51,,18,0.025641025,0.072649572,2.833333333,,,,,,,,,9.0,,,,,,,,0.0
Dale Mitchell,1009000,119197,OF,CLE,2.9632934239726945,,2.59,8.856186899675627,-2.4382715225219727,0.5824633222073317,,,,,109.29914152290476,0.3652489573679766,,,,,0.788300695,0.428125,0.360175695,0.3171875,0.1109375,0.319488817,149,685,640,81,56,3,42,274,203,161,16,23,10,43,,11,0.016058394,0.062773722,3.909090909,,,,,,,,,4.0,,,,,,,,0.0
Wally Westlake,1013807,124118,OF,PIT,2.8420552140457565,,3.2,12.00257182439992,-2.290123462677002,1.0898860171437263,,,,,115.23429745339506,0.3815960158697433,,,,,0.83500992,0.489523809,0.345486111,0.281904761,0.207619048,0.288683602,147,577,525,77,104,23,55,257,148,93,24,8,6,45,,69,0.119584055,0.077989601,0.652173913,,,,,,,,,2.0,,,,,,,,0.0
Andy Pafko,1009948,120167,OF,CHC,2.7747277184945527,,3.28,15.50556301032006,-6.954954922199249,0.6707689971663058,,,,,120.18489090293184,0.381069384250544,,,,,0.817806597,0.448940269,0.368866328,0.281310211,0.167630058,0.273504273,144,592,519,79,69,18,49,233,146,97,29,2,4,63,,33,0.055743243,0.106418918,1.909090909,,,,,,,,,-6.0,,,,,,,,0.0
Eddie Robinson,1011063,121324,1B,WAS,2.7665286291317983,,2.53,15.405930342794004,-8.179012298583984,-1.2204630034975708,,,,,121.22819949165608,0.3911258737973485,,,,,0.840234649,0.459203036,0.381031613,0.294117647,0.165085389,0.286012526,143,603,527,66,78,18,48,242,155,107,27,3,3,67,,30,0.049751243,0.111111111,2.233333333,,,,,,,,,-2.0,,,,,,,,0.0
Aaron Robinson,1011052,121299,C,DET,2.6956589410824003,,2.59,9.69037513563282,3.3333332538604736,-0.9465538328513504,,,,,119.92539129467478,0.3922727424421428,,,,,0.82542986,0.422960725,0.402469135,0.268882175,0.15407855,0.255892255,110,411,331,38,56,13,25,140,89,64,12,0,0,73,,21,0.05109489,0.177615571,3.476190476,,,,,,,,,0.0,,,,,,,,0.0
Floyd Baker,1000452,110472,3B,CHW,2.6673265843585128,,2.42,0.3829238561331687,10.226582393050194,0.0533137586899101,,,,,100.53537068557456,0.354524814097558,,,,,0.719268739,0.327319587,0.391949152,0.260309278,0.067010309,0.28169014,125,474,388,38,40,1,20,127,101,81,15,4,3,84,,32,0.067510548,0.177215189,2.625,,,,,,,,,10.0,,,,,,,,0.0
Ferris Fain,1003902,113979,1B,PHA,2.535556699081704,,2.3,9.062536787254986,-6.481481552124023,0.992139328736812,,,,,109.2460890600504,0.3724852799467528,,,,,0.753571068,0.339047619,0.414523449,0.262857142,0.076190477,0.286624203,150,672,525,81,78,3,29,178,138,109,21,5,8,136,,51,0.075892857,0.202380952,2.666666666,,,,,,,,,0.0,,,,,,,,0.0
Yogi Berra,1000898,110925,C,NYY,2.524810368815208,,2.06,4.8681678150469665,5.364197492599487,-0.0977466884069144,,,,,108.63034055777266,0.3660800915808495,,,,,0.802317169,0.479518072,0.322799097,0.277108433,0.202409639,0.256756756,116,443,415,59,91,20,42,199,115,73,20,2,2,22,,25,0.056433408,0.049661399,0.88,,,,,,,,,2.0,,,,,,,,0.0
Grady Hatton,1005496,115611,3B,CIN,2.4718835050898056,,2.96,2.104885851434079,3.0,0.6837685666978359,,,,,101.8920871658266,0.3528400263517006,,,,,0.755600512,0.413407821,0.342192691,0.262569832,0.150837989,0.271966527,137,605,537,71,69,11,54,222,141,87,38,5,4,62,,48,0.079338842,0.102479338,1.291666666,,,,,,,,,3.0,,,,,,,,0.0
Gene Hermanski,1005693,115811,OF,BRO,2.4537775791728476,,2.63,18.890587922026047,-3.5,2.3265907019376755,,,,,147.31323389741533,0.4281626073778539,,,,,0.917766562,0.486607142,0.43115942,0.299107142,0.1875,0.302564102,87,282,224,48,42,8,23,109,67,44,12,3,12,47,,21,0.074468085,0.166666666,2.238095238,,,,,,,,,0.0,,,,,,,,0.0
Elbie Fletcher,1004150,114235,1B,BSN,2.433266214839294,,2.64,15.764705783738002,-8.228394985198975,0.0722983493469655,,,,,124.40205539079724,0.3818583128475907,,,,,0.797976649,0.401937046,0.396039603,0.26150121,0.140435836,0.287833827,122,518,413,57,51,11,33,166,108,75,19,3,1,84,,65,0.125482625,0.162162162,1.292307692,,,,,,,,,-3.0,,,,,,,,0.0
Johnny Groth,1005096,115198,OF,DET,2.351651315943482,,2.09,13.957409809492964,-4.611111044883728,-2.4460648903623223,,,,,130.212870759917,0.4093422704432384,,,,,0.878493282,0.471264367,0.407228915,0.293103448,0.178160919,0.293548387,103,418,348,60,73,11,35,164,102,67,19,5,3,65,,27,0.064593301,0.155502392,2.407407407,,,,,,,,,-4.0,,,,,,,,0.0
Bill Rigney,1010960,121205,SS,NYG,2.291821009073882,,2.58,2.4952742059482453,6.123456954956055,0.5051796194165945,,,,,103.634977455647,0.3563545492537525,,,,,0.759103558,0.403598971,0.355504587,0.277634961,0.12596401,0.295652173,122,441,389,53,47,6,31,157,108,77,19,6,3,47,,38,0.0861678,0.106575963,1.236842105,,,,,,,,,0.0,,,,,,,,0.0
Marty Marion,1008108,118286,SS,STL,2.2681791369599944,,2.88,-13.099212346200217,17.271604537963867,-0.1078199590556323,,,,,81.67321922688528,0.325093640317125,,,,,0.692036731,0.368932038,0.323104693,0.27184466,0.097087378,0.288461538,134,571,515,61,70,5,38,190,140,102,31,2,0,37,,42,0.073555166,0.064798598,0.88095238,,,,,,,,,9.0,,,,,,,,0.0
Roy Sievers,1011959,122221,OF,SLB,2.2565484683888157,,2.16,13.764914954717522,-9.672839403152466,-2.033330161590129,,,,,122.3174601059173,0.4044437152685162,,,,,0.869127634,0.471337579,0.397790055,0.305732484,0.165605095,0.336842105,140,545,471,84,91,16,45,222,144,99,28,1,1,70,,75,0.137614678,0.128440366,0.933333333,,,,,,,,,-7.0,,,,,,,,0.0
Johnny Mize,1009014,119207,1B,- - -,2.195314884851464,,2.19,7.297793463885865,-0.6234565079212189,0.0998268495313823,,,,,112.26972393717148,0.3702264029079917,,,,,0.794333856,0.440389294,0.353944562,0.262773722,0.177615572,0.239892183,119,470,411,63,64,19,35,181,108,73,16,0,1,54,,21,0.044680851,0.114893617,2.571428571,,,,,,,,,4.0,,,,,,,,0.0
Phil Cavarretta,1002093,112146,1B,CHC,2.1156117882817154,,2.43,10.79429997426788,-3.0617284774780273,0.3097676998004317,,,,,120.39930224075351,0.3814094211961248,,,,,0.81882868,0.444444444,0.374384236,0.294444444,0.15,0.30529595,105,414,360,46,49,8,34,160,106,72,22,4,2,45,,31,0.074879227,0.108695652,1.451612903,,,,,,,,,1.0,,,,,,,,0.0
Richie Ashburn,1000335,110349,OF,PHI,2.011503794118244,,2.52,-8.531905779338546,5.04938280582428,1.6340643451549113,,,,,88.75177376837381,0.3285949474068852,,,,,0.691522348,0.348942598,0.34257975,0.283987915,0.064954683,0.300160513,154,728,662,84,37,1,30,231,188,158,18,11,9,58,,38,0.052197802,0.079670329,1.526315789,,,,,,,,,6.0,,,,,,,,0.0
Bob Kennedy,1006835,116987,OF,CLE,2.004026131353483,,1.43,-1.574113290791436,5.722222328186035,-1.192037399392575,,,,,99.3727954302902,0.3487786408877424,,,,,0.751509229,0.41745283,0.334056399,0.275943396,0.141509434,0.288,121,469,424,49,57,9,37,177,117,80,23,5,5,37,,40,0.085287846,0.078891257,0.925,,,,,,,,,10.0,,,,,,,,0.0
Les Moss,1009251,119446,C,SLB,1.9361557831857337,,1.71,6.613273496195143,1.5617282390594482,-0.5046288194134831,,,,,116.60620922044356,0.3949673068596095,,,,,0.838239163,0.43884892,0.399390243,0.291366906,0.147482014,0.300847457,97,330,278,28,39,10,21,122,81,60,11,0,0,49,,32,0.096969696,0.148484848,1.53125,,,,,,,,,-1.0,,,,,,,,0.0
Willie Jones,1006601,116741,3B,PHI,1.8890757933241995,,2.19,1.3094932802677135,-2.0,0.4921800498850643,,,,,101.08997913216145,0.3481622226660865,,,,,0.748811828,0.421052631,0.327759197,0.244360902,0.176691729,0.248322147,149,604,532,71,77,19,55,224,130,75,35,1,3,65,,66,0.109271523,0.107615894,0.984848484,,,,,,,,,-2.0,,,,,,,,0.0
Hank Thompson,1013012,123285,2B,NYG,1.8503994867219873,,2.41,9.144510721982943,-1.0185184478759766,0.9258260005153716,,,,,120.68802037254063,0.3833991294761874,,,,,0.820994853,0.443636363,0.37735849,0.28,0.163636363,0.288135593,75,320,275,51,34,9,23,122,77,54,10,4,5,42,,30,0.09375,0.13125,1.4,,,,,,,,,-4.0,,,,,,,,0.0
Pete Suder,1012669,122927,2B,PHA,1.8023918467227071,,1.4,-9.827110931274692,11.68785834312439,-0.5000407360494137,,,,,84.94574431878166,0.3321648675076505,,,,,0.722113315,0.415730337,0.306382978,0.26741573,0.148314607,0.2725,118,477,445,44,75,10,40,185,119,79,24,6,0,23,,35,0.073375262,0.048218029,0.657142857,,,,,,,,,8.0,,,,,,,,0.0
Johnny Lipon,1007645,117805,SS,DET,1.7846363380877406,,1.35,-10.35197237471458,10.40740728378296,-1.4074634369462729,,,,,86.88314793323381,0.3374473111805066,,,,,0.692699227,0.330296127,0.3624031,0.250569476,0.079726651,0.259708737,127,525,439,57,59,3,23,145,110,87,14,6,2,75,,24,0.045714285,0.142857142,3.125,,,,,,,,,3.0,,,,,,,,0.0
Danny Litwhiler,1007670,117830,OF,CIN,1.7700479290910855,,1.94,12.354272478328635,-5.54938268661499,-0.0757033755071461,,,,,129.79871938257858,0.3970974153351216,,,,,0.85653131,0.472602739,0.383928571,0.29109589,0.181506849,0.30962343,102,336,292,35,48,11,30,138,85,55,18,1,0,44,,42,0.125,0.13095238,1.047619047,,,,,,,,,-2.0,,,,,,,,0.0
Bob Lemon,1007517,117671,P,CLE,1.717282751214387,,1.66,4.5011977220500805,8.498891830444336,-0.0183523334562778,,,,,128.28932016689603,0.3967584624128826,,,,,0.886064029,0.555555555,0.330508474,0.268518518,0.287037037,0.271604938,46,123,108,17,19,7,15,60,29,14,6,2,0,10,,20,0.162601626,0.081300813,0.5,,,,,,,,,0.0,,,,,,,,279.2
Eddie Yost,1014357,124682,3B,WAS,1.7097449407652674,,1.61,5.100494722797444,-6.0,-0.789243517909199,,,,,108.53952853852736,0.3700721623549199,,,,,0.774106304,0.390804597,0.383301707,0.252873563,0.137931034,0.262337662,124,531,435,57,45,9,35,170,110,75,19,7,3,91,,41,0.077212806,0.171374764,2.219512195,,,,,,,,,-6.0,,,,,,,,0.0
Tommy Glaviano,1004761,114848,3B,STL,1.699888291726409,,1.66,4.709812882803369,2.3024691343307495,-0.0711152921430766,,,,,112.5033991507521,0.3739875109469304,,,,,0.787304612,0.406976744,0.380327868,0.26744186,0.139534884,0.29032258,87,308,258,32,36,6,23,105,69,46,16,1,0,41,,35,0.113636363,0.133116883,1.171428571,,,,,,,,,2.0,,,,,,,,0.0
Cliff Mapes,1008094,118271,OF,NYY,1.678655495097479,,1.69,2.9294357762907968,1.3518519401550293,1.1151204756461084,,,,,103.7854613691838,0.3580412127426505,,,,,0.747435478,0.378289473,0.369146005,0.246710526,0.131578947,0.275303643,111,369,304,56,38,7,23,115,75,52,13,3,6,58,,50,0.135501355,0.157181571,1.16,,,,,,,,,4.0,,,,,,,,0.0
