Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Sam McDowell,1008476,118659,CLE,9.354626655578612,,6.64,2.9368421052631577,,2.291121177506029,,,,0.23927959,0.08747856,0.15180103,285.0,39,38,,,,,0.4105263157894737,0.2732026143790849,0.70332481,,1,0.2100283822138126,1.136842105263158,78.41045465088698,57.24261190399326,,,,,,279,102,7,13,,18,4
Bob Gibson,1004662,114756,STL,8.840710639953613,,10.41,2.178343949044586,,2.295289240976808,,,,0.21181102,0.07480315,0.13700787,314.0,35,35,,,,,0.3439490445859872,0.2703619909502262,0.80188679,,0,0.215450643776824,1.1019108280254777,60.51156942280815,67.87408965394181,,,,,,269,95,10,12,,28,4
Fergie Jenkins,1006388,116522,CHC,8.19347858428955,,7.17,3.2087796529425776,,2.6435686862278125,,,,0.21411765,0.05568627,0.15843137,311.1,43,42,,,,,0.780513969634681,0.2868303571428571,0.74108241,,1,0.2374581939799331,1.1402570338284437,82.04751030969035,71.38202428167553,,,,,,273,71,8,27,,23,7
Juan Marichal,1008106,118283,SFG,7.77043342590332,,7.79,2.1023357860774268,,2.3918686045952944,,,,0.17431973,0.04591837,0.12840136,299.2,37,36,,,,,0.45050052558802,0.2555803571428571,0.75618375,,0,0.2186379928315412,0.9944381972239258,59.18133613912882,71.50072604471308,,,,,,205,54,6,15,,27,8
Larry Dierker,1003288,113352,HOU,7.265018463134766,,8.65,2.3286027752474174,,2.4726388338812817,,,,0.1922121,0.05965203,0.13256007,305.1,39,37,,,,,0.5305677209424495,0.251131221719457,0.7505212,,0,0.2116402116402116,1.0218341292224953,66.86391901593414,75.25226899384465,,,,,,232,72,1,18,,20,4
Denny McLain,1008603,118787,DET,6.99526309967041,,8.08,2.796923076923077,,3.0502034986936133,,,,0.13880368,0.05138037,0.08742331,325.0,42,41,,,,,0.6923076923076923,0.2560856864654333,0.78395062,,0,0.2335766423357664,1.0923076923076922,76.45350830416004,79.35553030907917,,,,,,181,67,4,25,,23,9
Fritz Peterson,1010227,120466,NYY,6.775351524353027,,4.7,2.547794117647059,,2.629988566566916,,,,0.14071295,0.04033771,0.10037523,272.0,37,37,,,,,0.4963235294117647,0.2491228070175438,0.70750988,,0,0.2235294117647059,0.9963235294117648,73.36793518658035,71.49844583899403,,,,,,150,43,3,15,,16,4
Mike Cuellar,1002853,112915,BAL,6.571200370788574,,4.44,2.384174145047659,,2.887105377638907,,,,0.16007036,0.06948109,0.09058927,290.2,39,39,,,,,0.5573394105306215,0.2275379229871645,0.74309186,,0,0.2015137180700094,1.004587085647787,66.77218894748431,76.73733366270623,,,,,,182,79,1,18,,18,5
Bill Hands,1005303,115413,CHC,6.509666919708252,,8.38,2.49,,3.0019983704884847,,,,0.14836066,0.05983607,0.08852459,300.0,41,41,,,,,0.63,0.2630457933972311,0.77141058,,0,0.2348816827344434,1.1366666666666667,63.66853532113973,80.54696123448498,,,,,,181,73,6,21,,18,3
Phil Niekro,1009583,119786,ATL,6.303415775299072,,5.96,2.563892328824817,,2.765405969945565,,,,0.16885389,0.04986877,0.11898513,284.1,40,35,,,,,0.6647128259916192,0.2468281430219146,0.76233184,,1,0.217391304347826,1.026963731161655,69.13459863698326,78.56173567301622,,,,,,193,57,5,21,,21,4
