Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Sam Crawford,1002748,112806.0,OF,DET,4.936325698572328,,5.42,29.4729764775412,-4.660493850708008,0.0625635273754596,,,,,144.12129642696996,0.3767442818090414,,,,,0.786253115,0.429565217,0.356687898,0.297391304,0.132173913,,154,631,575,73,75,6,54,247,171,117,38,10,22,50,,,,0.079239302,,,,,,,,,2.0,,,,,,,,0.0
George Stone,1012564,122825.0,OF,SLB,4.926871366948944,,4.96,30.225291295885892,-7.654321193695068,0.4757338929921388,,,,,140.57864492466427,0.3643201708967922,,,,,0.758976838,0.411023622,0.347953216,0.297637795,0.113385827,,155,694,635,78,52,7,45,261,189,144,25,13,27,44,,,,0.063400576,,,,,,,,,0.0,,,,,,,,0.0
Topsy Hartsel,1005464,115576.0,OF,PHA,4.840230528957942,,4.55,31.186470184422888,-8.987654209136963,1.276560291647911,,,,,142.00797142480965,0.3751061868486982,,,,,0.754815816,0.345724907,0.409090909,0.275092936,0.070631971,,150,674,538,88,28,0,30,186,148,118,22,8,37,121,,,,0.179525222,,,,,,,,,-2.0,,,,,,,,0.0
Danny Murphy,1009352,119546.0,2B,PHA,4.83360398841749,,5.3,18.14355698224161,7.0,0.6452785190194845,,,,,127.24383528886663,0.3520643810600398,,,,,0.72821118,0.389199255,0.339011925,0.277467411,0.111731844,,151,608,537,71,71,6,44,209,149,105,34,4,23,42,,,,0.069078947,,,,,,,,,7.0,,,,,,,,0.0
Bill Bradley,1001304,111353.0,3B,CLE,4.682107028562724,,4.81,9.732182613731412,14.50617265701294,0.6493931766599417,,,,,114.2350438507887,0.3266337399417295,,,,,0.673804623,0.353049907,0.320754716,0.268022181,0.085027726,,146,604,541,63,51,0,40,191,145,105,34,6,22,27,,,,0.044701986,,,,,,,,,10.0,,,,,,,,0.0
Jiggs Donahue,1003370,113435.0,1B,CHW,4.6709915430572915,,5.05,17.72241300490286,6.4012346267700195,1.9605062268674376,,,,,124.54040224595872,0.3381923607417515,,,,,0.694923354,0.348968105,0.345955249,0.287054409,0.061913696,,149,608,533,71,76,1,27,186,153,126,22,4,32,44,,,,0.072368421,,,,,,,,,11.0,,,,,,,,0.0
Joe Tinker,1013075,123353.0,SS,CHC,4.568066767050917,,4.1,-8.875366139468616,31.19753074645996,2.5769648663699627,,,,,84.16814486649461,0.2966198739931755,,,,,0.612023092,0.319926873,0.292096219,0.246800731,0.073126142,,149,611,547,70,66,2,28,175,135,107,18,8,31,34,,,,0.055646481,,,,,,,,,22.0,,,,,,,,0.0
Miller Huggins,1006148,116275.0,2B,CIN,4.5218335062564154,,3.79,9.057019769219227,9.0,-0.825497068464756,,,,,112.22154144590824,0.3580497958716723,,,,,0.717932528,0.326241134,0.391691394,0.273049645,0.053191489,,149,683,564,117,38,1,20,184,154,134,11,8,27,103,,,,0.15080527,,,,,,,,,9.0,,,,,,,,0.0
Fielder Jones,1006555,116685.0,OF,CHW,4.480785732369118,,4.91,10.89410733510068,10.222222328186035,-0.7201514672487974,,,,,116.63284504245463,0.3258513476497443,,,,,0.662348508,0.327464788,0.33488372,0.244718309,0.082746479,,153,661,568,91,38,2,31,186,139,108,17,12,20,73,,,,0.110438729,,,,,,,,,14.0,,,,,,,,0.0
Bobby Wallace,1013542,123864.0,SS,SLB,4.403734132908571,,5.28,9.014855047416404,10.629630088806152,-1.7374364994466305,,,,,115.87886673656644,0.3257721998680259,,,,,0.67308805,0.34923339,0.32385466,0.270868824,0.078364566,,156,641,587,67,59,1,35,205,159,124,25,9,13,45,,,,0.070202808,,,,,,,,,1.0,,,,,,,,0.0
Art Devlin,1003248,113312.0,3B,NYG,4.382739558235643,,4.04,6.267590525995219,12.722222328186035,7.07984864898026,,,,,98.88623779390343,0.3258855981345208,,,,,0.65484705,0.31047619,0.34437086,0.245714285,0.064761905,,153,616,525,74,61,2,23,163,129,106,14,7,59,66,,,,0.107142857,,,,,,,,,8.0,,,,,,,,0.0
Jimmy Sheckard,1011843,122100.0,OF,BRO,4.120980885933814,,3.95,21.2907461471942,-3.370370388031006,0.1605062000453472,,,,,131.70116039713938,0.3769639337802455,,,,,0.777478709,0.397916666,0.379562043,0.291666666,0.10625,,130,563,480,58,41,3,34,191,140,106,20,11,23,61,,,,0.108348134,,,,,,,,,3.0,,,,,,,,0.0
Fred Clarke,1002280,112352.0,OF,PIT,4.082460687356828,,3.65,17.26915290045839,-0.7654318809509277,0.2329345401376485,,,,,123.82403864980871,0.3706720741753725,,,,,0.769602355,0.401904761,0.367697594,0.299047619,0.102857142,,141,604,525,95,51,2,35,211,157,122,18,15,24,55,,,,0.091059602,,,,,,,,,6.0,,,,,,,,0.0
Harry Bay,1000698,110717.0,OF,CLE,4.059272271061496,,3.73,20.57358874995759,-3.555555582046509,2.632934575900435,,,,,127.2600551320942,0.3469613620643873,,,,,0.718637729,0.369565217,0.349072512,0.300724637,0.06884058,,144,623,552,90,22,0,28,204,166,138,18,10,36,36,,,,0.057784911,,,,,,,,,0.0,,,,,,,,0.0
Sam Mertes,1008794,118982.0,OF,NYG,4.015763093307202,,3.44,23.62172434269612,-9.358351707458496,6.1646209470927715,,,,,123.5171001664377,0.3689665672631045,,,,,0.768730056,0.417422867,0.351307189,0.279491833,0.137931034,,150,627,551,81,108,5,49,230,154,105,27,17,52,56,,,,0.089314194,,,,,,,,,-2.0,,,,,,,,0.0
Jimmy Collins,1002455,112511.0,3B,BOS,4.008193278680348,,4.68,10.061117082199102,9.04321002960205,-0.1250925026834011,,,,,117.28044453825378,0.3383843757632869,,,,,0.699769086,0.37007874,0.329690346,0.275590551,0.094488189,,131,558,508,66,65,4,35,188,140,105,26,5,18,37,,,,0.066308243,,,,,,,,,5.0,,,,,,,,0.0
Fred Tenney,1012916,123188.0,1B,BSN,3.895243533593673,,3.97,6.201919239414863,8.432098865509033,-1.88146679289639,,,,,110.80327339815555,0.3445588942490795,,,,,0.699847864,0.331511839,0.368336025,0.287795992,0.043715847,,149,632,549,84,28,0,21,182,158,137,18,3,17,67,,,,0.106012658,,,,,,,,,13.0,,,,,,,,2.0
Socks Seybold,1011775,122031.0,OF,PHA,3.80825111381679,,4.4,16.180674512489126,1.4320988655090332,-2.520977880805731,,,,,131.6697528647242,0.3589717363079535,,,,,0.743767437,0.402439024,0.341328413,0.274390243,0.128048781,,133,559,492,64,59,6,47,198,135,88,37,4,5,42,,,,0.075134168,,,,,,,,,8.0,,,,,,,,0.0
Jimmy Slagle,1012048,122307.0,OF,CHC,3.789979654176191,,2.91,9.908663776952167,1.3632478713989258,-0.4682964123785496,,,,,112.87069990308156,0.3468224965705129,,,,,0.695643922,0.316901408,0.378742514,0.269366197,0.047535211,,155,681,568,96,37,0,23,180,153,130,19,4,27,97,,,,0.142437591,,,,,,,,,6.0,,,,,,,,0.0
Homer Smoot,1012220,122478.0,OF,STL,3.7706545189089344,,3.36,21.522703404573228,-8.407407522201538,-0.0098648127168416,,,,,130.98395520845074,0.3782921154116919,,,,,0.791469286,0.432584269,0.358885017,0.310861423,0.121722846,,139,587,534,73,58,4,41,231,166,125,21,16,21,33,,,,0.056218057,,,,,,,,,-5.0,,,,,,,,0.0
Frank Isbell,1006283,116413.0,2B,CHW,3.7312504876309416,,3.94,18.875793063015905,2.9660818576812744,0.7802531104534864,,,,,144.0350452486803,0.368616882288555,,,,,0.775062752,0.439882697,0.335180055,0.296187683,0.143695014,,94,389,341,55,45,2,34,150,101,67,21,11,15,15,,,,0.038560411,,,,,,,,,5.0,,,,,,,,0.0
Roger Bresnahan,1001396,111433.0,C,NYG,3.5076424805006257,,4.48,14.378925992369172,3.4382715225219727,-1.3720065280795095,,,,,133.3436010336246,0.3861537519462255,,,,,0.785336641,0.374622356,0.410714285,0.302114803,0.072507553,,104,399,331,58,46,0,21,124,100,79,18,3,11,50,,,,0.125313283,,,,,,,,,1.0,,,,,,,,0.0
Billy Maloney,1008034,118220.0,OF,CHC,3.4733052492847083,,2.57,9.367020201471185,1.133772850036621,7.564620967954397,,,,,102.42807769158313,0.3285576758626239,,,,,0.676417878,0.35125448,0.325163398,0.25985663,0.09139785,,145,627,558,78,56,2,33,196,145,112,17,14,59,43,,,,0.068580542,,,,,,,,,8.0,,,,,,,,0.0
Terry Turner,1013233,123517.0,SS,CLE,3.27279100938218,,3.29,2.278892579500478,7.567901611328125,-0.1975208427757024,,,,,103.77492259472054,0.3103090406644462,,,,,0.648847136,0.360068259,0.288778877,0.264505119,0.09556314,,155,621,586,49,72,4,34,211,155,121,16,14,17,14,,,,0.022544283,,,,,,,,,-2.0,,,,,,,,0.0
Charlie Hickman,1005773,115893.0,2B,- - -,3.2537797127391412,,3.72,12.861536287423414,-2.7839506790041924,-2.218920547515154,,,,,123.21217755090012,0.3417400741537478,,,,,0.716034647,0.404886561,0.311148086,0.27748691,0.127399651,,147,615,573,69,66,4,53,232,159,106,37,12,6,21,,,,0.034146341,,,,,,,,,0.0,,,,,,,,0.0
Mike Grady,1004917,115012.0,C,STL,3.097405633852717,,2.19,14.109620752521746,1.5740740299224854,0.6016527824103832,,,,,132.50588775095434,0.3809540737259285,,,,,0.794314148,0.434083601,0.360230547,0.286173633,0.147909968,,100,351,311,41,41,4,31,135,89,58,20,7,15,33,,,,0.094017094,,,,,,,,,0.0,,,,,,,,0.0
Ginger Beaumont,1000733,110752.0,OF,PIT,3.0929146992133045,,2.81,14.772028293221272,-1.370370388031006,1.0107084903866053,,,,,127.67514613981264,0.3774079099077309,,,,,0.789011185,0.424479166,0.364532019,0.328125,0.096354166,,103,420,384,60,40,3,23,163,126,103,12,8,21,22,,,,0.052380952,,,,,,,,,1.0,,,,,,,,0.0
Nap Lajoie,1007259,117414.0,2B,CLE,2.921995083623258,,2.99,14.304617662053634,3.845679014921189,0.0312817636877298,,,,,149.8577524723737,0.3822286983034504,,,,,0.794536353,0.417670682,0.376865671,0.329317269,0.088353413,,65,271,249,29,41,2,16,104,82,66,12,2,11,17,,,,0.062730627,,,,,,,,,4.0,,,,,,,,0.0
Jake Stahl,1012382,122639.0,1B,WAS,2.913914336967978,,3.06,14.845721212254624,-6.320987701416016,4.857622554525733,,,,,116.88384273193786,0.3302643138628739,,,,,0.682612796,0.371257485,0.311355311,0.249500998,0.121756487,,141,560,501,66,66,5,39,186,125,86,22,12,41,28,,,,0.05,,,,,,,,,-2.0,,,,,,,,0.0
Claude Ritchey,1010987,121232.0,2B,PIT,2.9115523035076376,,3.0,-5.146641313040617,12.121863789856434,-1.55472151376307,,,,,94.90951107393704,0.3200986979361084,,,,,0.655762278,0.332082551,0.323679727,0.255159474,0.076923077,,153,596,533,54,52,0,35,177,136,101,29,6,12,51,,,,0.085570469,,,,,,,,,12.0,,,,,,,,0.0
Sammy Strang,1012599,122855.0,2B,NYG,2.814312150024939,,2.41,11.016222017762768,1.8518518209457395,1.461737161502242,,,,,121.87056667225298,0.3660866738367481,,,,,0.736294517,0.346938775,0.389355742,0.258503401,0.088435374,,111,369,294,51,29,3,16,102,76,60,9,4,23,58,,,,0.157181571,,,,,,,,,3.0,,,,,,,,0.0
Michael Doolin,1003402,113467.0,SS,PHI,2.6725519379441134,,2.38,-3.2239634580808625,9.333333015441896,0.5423948019742966,,,,,93.92887091710158,0.311978002082427,,,,,0.651261888,0.359756097,0.291505791,0.25406504,0.105691057,,136,524,492,53,48,1,39,177,125,86,27,11,17,24,,,,0.045801526,,,,,,,,,1.0,,,,,,,,0.0
Willie Keeler,1006747,116891.0,OF,NYH,2.542709232984763,,2.73,11.872250162197416,-9.541138648986816,-1.1752947960048914,,,,,119.00167768280112,0.3496340051489441,,,,,0.719407894,0.3625,0.356907894,0.301785714,0.060714286,,149,650,560,81,38,4,22,203,169,147,14,4,19,43,,,,0.066153846,,,,,,,,,-3.0,,,,,,,,0.0
Harry Lumley,1007830,118000.0,OF,BRO,2.5271034522350697,,2.24,15.303948161398289,-12.370370388031006,0.6238788440823555,,,,,122.26137762295812,0.3604531440188395,,,,,0.751992093,0.411881188,0.340110905,0.293069306,0.118811882,,130,557,505,50,47,7,36,208,148,112,19,10,22,36,,,,0.064631956,,,,,,,,,-6.0,,,,,,,,0.0
Ed Abbaticchio,1000005,110005.0,SS,BSN,2.5138274306791035,,2.1,6.724657300790485,-8.641975402832031,1.586020553484559,,,,,106.5963114086464,0.3372006460134322,,,,,0.699957321,0.373770491,0.32618683,0.278688524,0.095081967,,153,658,610,70,41,3,40,228,170,130,25,12,30,35,,,,0.053191489,,,,,,,,,-18.0,,,,,,,,0.0
George Browne,1001519,111605.0,OF,NYG,2.482647737208721,,1.69,7.261880604452147,-4.271605014801025,1.500421853736043,,,,,108.55262275150169,0.342792729750329,,,,,0.718176589,0.397388059,0.32078853,0.292910447,0.104477612,,127,569,536,95,43,4,34,213,157,123,16,14,26,20,,,,0.035149384,,,,,,,,,2.0,,,,,,,,0.0
Matty McIntyre,1008573,118758.0,OF,DET,2.4764275122856083,,3.01,2.6607730961025027,3.5308642387390137,-2.1292071901261806,,,,,108.22921916602526,0.3207289304208318,,,,,0.655527754,0.325252525,0.330275229,0.262626262,0.062626263,,131,551,495,59,30,0,26,161,130,104,21,5,9,48,,,,0.087114337,,,,,,,,,10.0,,,,,,,,0.0
John Anderson,1000232,110244.0,OF,- - -,2.450701583205265,,2.6599999999999997,10.896279176488132,-5.54938268661499,2.627993531525135,,,,,114.60249895539118,0.3298566053460415,,,,,0.684029712,0.360721442,0.32330827,0.278557114,0.082164328,,133,536,499,62,52,1,32,180,139,107,24,7,31,30,,,,0.055970149,,,,,,,,,0.0,,,,,,,,0.0
Kip Selbach,1011731,121984.0,OF,BOS,2.4381228287225545,,2.93,9.627537281365123,-3.037036895751953,-1.3506068531423807,,,,,120.8259530284331,0.3439177112256894,,,,,0.696613459,0.342105263,0.354508196,0.246411483,0.09569378,,121,499,418,54,47,4,26,143,103,77,16,6,12,67,,,,0.134268537,,,,,,,,,2.0,,,,,,,,0.0
Lee Tannehill,1012823,123087.0,3B,CHW,2.420598737482063,,3.04,-16.657820880180527,23.382716178894043,-1.614805880934,,,,,74.0618471112828,0.2594124678177283,,,,,0.517852079,0.24375,0.274102079,0.2,0.04375,,142,549,480,38,39,0,19,117,96,77,17,2,8,45,,,,0.081967213,,,,,,,,,19.0,,,,,,,,0.0
Wid Conroy,1002544,112598.0,3B,NYH,2.4028178197695165,,2.43,10.00712443866272,-1.9588876962661743,2.3209951538592577,,,,,117.16004136452402,0.346759835879008,,,,,0.723342364,0.394805194,0.32853717,0.272727272,0.122077922,,101,424,385,55,25,2,32,152,105,73,19,11,25,32,,,,0.075471698,,,,,,,,,-3.0,,,,,,,,0.0
Tommy Corcoran,1002622,112678.0,SS,CIN,2.3843163032137187,,1.86,-18.110025373543685,18.320987701416016,2.0279935225844383,,,,,73.709939290996,0.2906905163452621,,,,,0.605555189,0.328925619,0.27662957,0.247933884,0.080991735,,151,647,605,70,85,2,34,199,150,116,21,11,28,23,,,,0.035548686,,,,,,,,,9.0,,,,,,,,0.0
Joe Yeager,1014331,124655.0,3B,NYH,2.30347774264956,,2.77,0.8251885935821575,6.10493803024292,-1.512748550623655,,,,,104.92904736685564,0.3276714052589173,,,,,0.671942012,0.341645885,0.330296127,0.266832917,0.074812968,,115,449,401,54,42,0,23,137,107,84,16,7,8,25,,,,0.055679287,,,,,,,,,2.0,,,,,,,,0.0
Jesse Burkett,1001682,111733.0,OF,BOS,2.298223278239086,,2.65,7.658297921681974,-7.308641910552979,-2.222208818420768,,,,,114.3013808488643,0.3337350683923093,,,,,0.682313853,0.343804537,0.338509316,0.256544502,0.087260035,,148,654,573,78,47,4,29,197,147,118,12,13,13,67,,,,0.102446483,,,,,,,,,0.0,,,,,,,,0.0
James Casey,1002038,112084.0,3B,CHC,2.277301615375923,,1.68,-9.706715729762871,10.444444179534912,0.9045365024358034,,,,,84.91103960619382,0.2979192448744183,,,,,0.61052827,0.315589353,0.294938917,0.231939163,0.08365019,,144,594,526,66,56,1,32,166,122,90,21,10,22,41,,,,0.069023569,,,,,,,,,6.0,,,,,,,,0.0
Doc Gessler,1004642,114726.0,1B,BRO,2.259240280880512,,1.98,13.72401334747881,-10.870370388031006,1.2963071931153536,,,,,121.59900934825508,0.3592946191258558,,,,,0.735369139,0.368909512,0.366459627,0.290023201,0.078886311,,126,486,431,44,46,3,24,159,125,101,17,4,26,38,,,,0.0781893,,,,,,,,,-7.0,,,,,,,,0.0
Ed McFarland,1008491,118674.0,C,CHW,2.242250828321578,,3.07,7.401085478550398,4.160493850708008,-0.9901179261505604,,,,,128.26795754827012,0.3440098094940185,,,,,0.709454545,0.364,0.345454545,0.28,0.084,,80,281,250,24,31,0,17,91,70,53,13,4,5,23,,,,0.081850533,,,,,,,,,2.0,,,,,,,,0.0
Frank Huelsman,1006142,116269.0,OF,WAS,2.1501696566899193,,2.33,14.151011027498784,-9.728394985198976,-0.7086338810622692,,,,,130.25045980773376,0.351125066695006,,,,,0.729283279,0.396674584,0.332608695,0.270783847,0.125890737,,121,465,421,48,62,3,39,167,114,75,28,8,11,31,,,,0.066666666,,,,,,,,,-4.0,,,,,,,,0.0
Jimmy Callahan,1001847,111886.0,OF,CHW,2.126055846592111,,2.1,13.363997120742525,-6.567901134490967,2.5975381545722485,,,,,126.267434964188,0.340887672686703,,,,,0.704094777,0.368115942,0.335978835,0.272463768,0.095652174,,96,388,345,50,43,1,25,127,94,69,18,6,26,29,,,,0.074742268,,,,,,,,,-2.0,,,,,,,,0.0
Johnny Evers,1003876,113949.0,2B,CHC,2.076421986360329,,1.67,0.8186719148860266,5.0,1.0189378056675196,,,,,99.56515296719748,0.3235502356113134,,,,,0.662745097,0.329411764,0.333333333,0.276470588,0.052941176,,99,389,340,44,37,1,14,112,94,80,11,2,19,27,,,,0.06940874,,,,,,,,,5.0,,,,,,,,0.0
Bill Coughlin,1002668,112731.0,3B,DET,2.0488586794863477,,2.24,-1.0830566480136112,2.197530746459961,-0.3209778480231762,,,,,98.68836289930306,0.3058388918075921,,,,,0.626407377,0.316973415,0.309433962,0.251533742,0.065439673,,137,550,489,48,44,0,26,155,123,97,20,6,16,34,,,,0.061818181,,,,,,,,,-2.0,,,,,,,,0.0
Hobe Ferris,1004013,114090.0,2B,BOS,2.010685291407958,,2.62,-7.2874370815177,9.0,-0.1473185643553733,,,,,87.88711139269128,0.2925113583659077,,,,,0.614123925,0.361376673,0.252747252,0.219885277,0.141491396,,142,558,523,51,59,6,46,189,115,69,24,16,11,23,,,,0.041218637,,,,,,,,,9.0,,,,,,,,0.0
Tommy Leach,1007428,117582.0,OF,PIT,1.995726885862422,,1.71,-5.1009216137071265,4.5807041227817535,-0.1720065101981163,,,,,92.4851433820837,0.3158583222598781,,,,,0.653814145,0.344689378,0.309124767,0.256513026,0.088176352,,131,554,499,71,53,2,26,172,128,102,10,14,17,37,,,,0.066787003,,,,,,,,,5.0,,,,,,,,0.0
Lave Cross,1002808,112867.0,3B,PHA,1.9899649447351893,,2.66,-4.413637281357616,2.537036895751953,-2.227149862796068,,,,,96.71464022885654,0.304418668708181,,,,,0.631384605,0.332197614,0.299186991,0.265758091,0.066439523,,147,630,587,69,77,0,34,195,156,122,29,5,8,26,,,,0.041269841,,,,,,,,,-2.0,,,,,,,,0.0
Ernie Courtney,1002677,112738.0,3B,PHI,1.9811532382742223,,1.76,-0.4830423389985441,-6.216049671173096,-1.600809134542942,,,,,101.3863829796584,0.3250216723398398,,,,,0.665465953,0.331114808,0.334351145,0.274542429,0.056572379,,155,681,601,77,77,2,23,199,165,142,14,7,17,47,,,,0.069016152,,,,,,,,,-11.0,,,,,,,,0.0
Frank Schulte,1011631,121879.0,OF,CHC,1.964745061172409,,1.22,3.124440669390003,-4.0740742683410645,-0.448549510911107,,,,,105.49716286182982,0.3339257040490763,,,,,0.692940335,0.367139959,0.325800376,0.273833671,0.093306288,,123,549,493,67,47,1,30,181,135,105,15,14,16,32,,,,0.058287795,,,,,,,,,2.0,,,,,,,,0.0
Billy Gilbert,1004686,114784.0,2B,NYG,1.964314351613353,,1.77,-6.277443671251071,10.0,-1.0148058719933033,,,,,89.82812137399442,0.3100423674775072,,,,,0.623522458,0.292553191,0.330969267,0.247340425,0.045212766,,115,437,376,45,24,0,14,110,93,79,11,3,11,41,,,,0.09382151,,,,,,,,,10.0,,,,,,,,0.0
Harry Bemis,1000824,110846.0,C,CLE,1.9611059988608155,,1.88,6.218315165093189,3.820987582206726,-1.1349746063351631,,,,,127.9549574269008,0.3480458687074849,,,,,0.720368489,0.376106194,0.344262295,0.292035398,0.084070796,,70,249,226,27,28,0,16,85,66,50,13,3,3,13,,,,0.052208835,,,,,,,,,2.0,,,,,,,,0.0
Dave Brain,1001335,111372.0,3B,- - -,1.9394157059351276,,1.76,-5.149005843786301,5.432098746299744,-0.2790048848837614,,,,,91.82213028617632,0.3129117337118098,,,,,0.652760439,0.365591397,0.287169042,0.247311827,0.11827957,,129,503,465,42,63,4,36,170,115,79,21,11,12,23,,,,0.045725646,,,,,,,,,1.0,,,,,,,,0.0
Freddy Parent,1009992,120217.0,SS,BOS,1.9285961162958905,,2.28,-12.61005472529156,8.44444465637207,0.5860205385833979,,,,,81.89609779836225,0.283161419402552,,,,,0.573591843,0.277408637,0.296183206,0.234219269,0.043189368,,153,690,602,55,33,0,21,167,141,120,16,5,25,47,,,,0.068115942,,,,,,,,,-1.0,,,,,,,,0.0
Lew Drill,1003502,113568.0,C,DET,1.8764219599243837,,1.37,4.015181747152239,5.1913580894470215,-0.6666609179228544,,,,,117.38013463096692,0.3350104037823715,,,,,0.669171193,0.303317535,0.365853658,0.260663507,0.042654028,,72,255,211,17,24,0,9,64,55,46,9,0,7,32,,,,0.125490196,,,,,,,,,3.0,,,,,,,,0.0
Danny Hoffman,1005902,116024.0,OF,PHA,1.873262734618788,,1.68,6.95058885540009,-6.3086419105529785,5.806593904271722,,,,,102.11923788614448,0.3128534114143186,,,,,0.645706558,0.333333333,0.312373225,0.261437908,0.071895425,,120,511,459,66,35,1,21,153,120,99,10,10,46,33,,,,0.064579256,,,,,,,,,-3.0,,,,,,,,0.0
Monte Cross,1002810,112868.0,SS,PHA,1.855514578667914,,1.89,4.310439781256205,2.753086566925049,-0.2625462543219328,,,,,114.38168861242862,0.3319909353118511,,,,,0.681336312,0.349206349,0.332129963,0.265873015,0.083333334,,79,301,252,28,24,0,19,88,67,48,17,2,8,19,,,,0.063122923,,,,,,,,,-2.0,,,,,,,,0.0
