Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Larry French,1004338,114421.0,CHC,3.804147243499756,,4.74,3.2938144329896906,,3.2260996671067073,,,,0.11835749,0.06038647,0.05797101,194.0,36,21,,,,,0.3247422680412371,0.2946428571428571,0.71486596,,1,0.2638352638352638,1.3144329896907216,84.4055471101326,78.33926273201966,,,,,,98,50,1,7.0,,10,2,71
Thornton Lee,1007468,117615.0,CHW,3.65057921409607,,4.07,4.212765957446808,,3.995698263290081,,,,0.08035714,0.06944444,0.0109127,235.0,33,29,,,,,0.5361702127659574,0.2928571428571428,0.67645182,,3,0.2780748663101604,1.4042553191489362,91.93376666307624,90.63946184745431,,,,,,81,70,3,14.0,,15,2,110
Cliff Melton,1008755,118938.0,NYG,3.477510929107666,,2.78,3.5594861417912176,,3.499577397688173,,,,0.10722348,0.07336343,0.03386005,207.1,41,23,,,,,0.3038585730797381,0.2895104895104895,0.69180088,,5,0.2619339045287637,1.3456593950674116,90.32011490132092,84.51132078113,,,,,,95,65,4,7.0,,9,2,82
Bill Lee,1007447,117616.0,CHC,3.4474732875823975,,5.09,3.442739327187878,,3.9774964211253874,,,,0.08735441,0.07071547,0.01663894,282.1,37,36,,,,,0.5737898878646464,0.2789526686807653,0.71950534,,0,0.264336917562724,1.3459268974602816,88.22181770729163,97.59415866195168,,,,,,105,85,1,18.0,,20,1,108
Curt Davis,1003043,113100.0,STL,3.3993494510650635,,2.61,3.629032258064516,,3.97464472862982,,,,0.06610009,0.04532578,0.02077432,248.0,49,31,,,,,0.6532258064516129,0.283695652173913,0.68569554,,7,0.2767857142857143,1.3185483870967742,88.616262216889,92.92856960935336,,,,,,70,48,3,18.0,,13,3,100
Red Ruffing,1011296,121547.0,NYY,3.351017713546753,,4.39,2.931429018729142,,3.990105712454683,,,,0.0981405,0.07747934,0.02066116,233.1,28,28,,,,,0.5785715168544359,0.2509603072983354,0.74906367,,0,0.2368125701459034,1.2257144727434717,65.87082141079529,93.20476793442822,,,,,,95,75,2,15.0,,22,5,76
George Walker,1016651,,KCM,3.1830687522888184,,0.0,1.9852933380433608,,,,,,,,,90.2,19,8,,,,,,,,,1,0.2197264951746753,1.0036760764552546,50.96422409045666,,,,,,,63,19,3,,,5,0,20
Ken Chase,1002164,112217.0,WAS,3.131476640701294,,2.81,3.8017241379310343,,4.008849400487439,,,,0.1157998,0.11187439,0.00392542,232.0,32,31,,,,,0.3879310344827586,0.2641752577319587,0.67721519,,0,0.2378318584070796,1.418103448275862,86.38666178209733,94.67790242997084,,,,,,118,114,1,10.0,,15,1,98
Hugh Casey,1002039,112083.0,BRO,3.11309814453125,,5.23,2.9296192271511625,,3.884835486383735,,,,0.08212058,0.05613306,0.02598753,227.1,40,25,,,,,0.5146628372022313,0.2670807453416149,0.74599709,,1,0.2541806020066889,1.2404694024874292,72.92325184517806,92.49317751015931,,,,,,79,54,11,13.0,,15,0,74
Dizzy Trout,1013196,123479.0,DET,3.0501492023468018,,2.82,3.611111111111111,,3.9354671101511265,,,,0.10055866,0.10335196,-0.0027933,162.0,33,22,,,,,0.2777777777777778,0.2905525846702317,0.68619247,,2,0.2633228840125391,1.4938271604938271,73.65435137412281,83.48782395440585,,,,,,72,74,4,5.0,,6,0,65
Johnny Allen,1000150,110152.0,CLE,3.0471019744873047,,1.38,4.577142857142857,,3.7558198438371937,,,,0.10353866,0.0733945,0.03014417,175.0,28,26,,,,,0.4628571428571428,0.3084415584415584,0.6601467,,0,0.2826704545454545,1.457142857142857,101.64139765378712,86.90606573076322,,,,,,79,56,3,9.0,,9,2,89
Hilton Smith,1016417,,KCM,3.011160135269165,,0.0,2.425150476149751,,,,,,,,,111.1,20,13,,,,,,,,,2,0.2169793041334213,0.9700601904599006,62.25574324516982,,,,,,,85,21,5,,,7,1,30
Denny Galehouse,1004443,114530.0,BOS,2.929692029953003,,1.76,4.540907988587954,,3.6673131831618786,,,,0.10641628,0.08137715,0.02503912,146.2,30,18,,,,,0.3681817288044287,0.30078125,0.63049853,,0,0.273037542662116,1.445454194565535,95.43030252334518,80.38649096353568,,,,,,68,52,1,6.0,,6,1,74
Luke Hamlin,1005280,115388.0,BRO,2.9224023818969727,,4.84,3.637824200203747,,4.228367868925389,,,,0.08,0.04909091,0.03090909,269.2,40,36,,,,,0.901112416564231,0.2448979591836734,0.71533923,,0,0.2437858508604206,1.1458589988409358,90.5516894009152,101.0442882541381,,,,,,88,54,0,27.0,,19,2,109
Fritz Ostermueller,1009883,120102.0,BOS,2.891047239303589,,2.47,4.236402620285811,,3.8322336627815514,,,,0.08701854,0.08273894,0.0042796,159.1,34,20,,,,,0.3389122096228649,0.2909407665505226,0.65449688,,4,0.2698907956318253,1.4497911189422554,89.03091291005941,83.85240819902113,,,,,,61,58,2,6.0,,8,0,75
Mace Brown,1001541,111572.0,PIT,2.875941038131714,,3.02,3.3693849582182036,,3.597645482722569,,,,0.08142202,0.05963303,0.02178899,200.1,47,19,,,,,0.3594010622099417,0.3031123139377537,0.713246,,7,0.2836185819070904,1.4176375231614369,86.12995326731878,87.6444452395041,,,,,,71,52,2,8.0,,8,1,75
Lefty Gomez,1004821,114917.0,NYY,2.845482349395752,,3.02,3.409090909090909,,3.9887779967953465,,,,0.12274368,0.10108303,0.02166065,198.0,26,26,,,,,0.5,0.2567353407290015,0.73589534,,0,0.2325268817204301,1.297979797979798,76.60414665037534,93.17493343373872,,,,,,102,84,3,11.0,,14,2,75
Smoky Owens,1016074,,CBR,2.81567645072937,,0.0,2.035176971760567,,,,,,,,,66.1,10,8,,,,,,,,,0,0.2240107130644237,1.070352333296298,52.2447807913196,,,,,,,20,17,1,,,5,1,15
Jack Wilson,1014087,124407.0,BOS,2.74496078491211,,1.23,4.669173869777395,,4.0952185642498,,,,0.10037641,0.09410289,0.00627353,177.1,36,22,,,,,0.5075188988888473,0.2979397781299525,0.63461538,,2,0.2746185852981969,1.53947399329617,98.12589817868415,89.37921666315634,,,,,,80,75,1,10.0,,6,0,92
Freddie Fitzsimmons,1004122,114203.0,BRO,2.738964319229126,,0.7,3.865639675979874,,3.5271352655085746,,,,0.06727829,0.04281346,0.02446483,151.1,27,20,,,,,0.3568282777827576,0.300174520069808,0.64805583,,3,0.2857142857142857,1.3612338004305198,96.22240768412586,83.58940494811189,,,,,,44,28,3,6.0,,5,0,65
Bob Weiland,1013735,124042.0,STL,2.6121163368225098,,1.61,3.5671990455990077,,3.6210461634880273,,,,0.1008,0.08,0.0208,146.1,32,23,,,,,0.2460137272826902,0.2828685258964143,0.67718941,,1,0.2565905096660808,1.3394080707613134,87.1063753435002,84.29415113636004,,,,,,63,50,6,4.0,,6,3,58
Mel Harder,1005339,115451.0,CLE,2.503981113433838,,4.56,3.5048076923076925,,4.23829237130972,,,,0.07639681,0.07297605,0.00342075,208.0,29,26,,,,,0.6490384615384616,0.2719780219780219,0.73745174,,1,0.2629629629629629,1.3317307692307692,77.82880357294903,97.61999438722516,,,,,,67,64,3,15.0,,12,1,81
Carl Hubbell,1006123,116249.0,NYG,2.433629989624023,,3.07,2.7467532467532467,,3.6085471165644663,,,,0.0970266,0.03755869,0.05946792,154.0,29,18,,,,,0.6428571428571429,0.2574074074074074,0.72229141,,2,0.2446982055464926,1.12987012987013,69.69743917235377,87.27637088600795,,,,,,62,24,2,11.0,,10,0,47
Frank Bradley,1014670,,KCM,2.4305920600891113,,0.0,2.752941176470588,,,,,,,,,85.0,15,8,,,,,,,,,0,0.2309913378248315,1.1058823529411763,70.67041849028163,,,,,,,59,22,1,,,2,0,26
Tot Pressnell,1010524,120756.0,BRO,2.3562283515930176,,1.11,4.021275681875358,,3.744634259432499,,,,0.06427504,0.04932735,0.01494768,156.2,31,18,,,,,0.459574363642898,0.2791095890410959,0.66563467,,2,0.2692913385826772,1.3021273636548778,100.09645505141138,89.00332828770254,,,,,,43,33,1,8.0,,10,2,70
Bob Bowman,1001265,111305.0,STL,2.3480286598205566,,5.17,2.604331256245254,,3.752299196599389,,,,0.11271676,0.0867052,0.02601156,169.1,51,15,,,,,0.4251969397951435,0.2440366972477064,0.77568134,,9,0.2234548335974643,1.1870081235947756,63.594392414179126,87.49918001785082,,,,,,78,60,1,8.0,,4,2,49
Roy Partlow,1016101,,HG,2.30924916267395,,0.0,1.7357131033535662,,,,,,,,,46.2,7,5,,,,,,,,,1,0.2004859175416925,1.007142171081699,36.87300696133911,,,,,,,27,14,1,,,4,2,9
Bob Klinger,1007007,117163.0,PIT,2.2720987796783447,,1.44,4.36,,4.165343653361003,,,,0.06471183,0.08190091,-0.01718908,225.0,37,33,,,,,0.44,0.2891566265060241,0.67271589,,0,0.2773480662983425,1.4755555555555555,111.45256505332524,102.1562381967825,,,,,,64,81,3,11.0,,10,2,109
Charlie Root,1011188,121440.0,CHC,2.246204376220703,,1.78,4.033865400126113,,3.7017847102724986,,,,0.09167842,0.04795487,0.04372355,167.1,35,16,,,,,0.5916335920184965,0.2981574539363484,0.67748092,,4,0.2808320950965824,1.3326696062638863,103.36970190431616,90.52891613762225,,,,,,65,34,2,11.0,,8,0,75
Vito Tamulis,1012817,123083.0,BRO,2.241252899169922,,1.17,4.367646078750144,,3.7538868967755303,,,,0.12046444,0.06531205,0.0551524,158.2,39,17,,,,,0.5672267634740447,0.3075506445672191,0.68981481,,4,0.2783018867924528,1.3991593499026436,108.71820884416492,89.23364231518592,,,,,,83,45,8,10.0,,8,1,77
Henry McHenry,1015892,,PS,2.2126004695892334,,0.0,4.062697285087418,,,,,,,,,106.1,20,9,,,,,,,,,1,0.2629897910950199,1.3072104690443311,86.30681244809769,,,,,,,40,32,2,,,8,0,48
Al Benton,1000853,110881.0,DET,2.209620714187622,,0.86,4.56,,4.218676986694336,,,,0.0966811,0.08369408,0.01298701,150.0,37,16,,,,,0.66,0.3075539568345323,0.65159574,,5,0.2870662460567823,1.6,93.0084486275077,89.26433958012338,,,,,,67,58,1,11.0,,3,0,76
Bill Posedel,1010462,120694.0,BSN,2.1654627323150635,,1.35,3.915407223246812,,3.848767480749183,,,,0.07874865,0.08414239,-0.00539374,220.2,33,29,,,,,0.3262839352705676,0.27734375,0.68102849,,0,0.2603062426383981,1.3549846756374964,107.58060844183352,101.1057352153053,,,,,,73,78,0,8.0,,18,5,96
Jimmy Hill,1015444,,NE,2.152667760848999,,0.0,3.0,,,,,,,,,57.0,7,6,,,,,,,,,0,0.2071618822136727,1.2982456140350878,63.7311665564376,,,,,,,25,32,0,,,5,1,19
Al Milnar,1008962,119155.0,CLE,2.136291265487671,,4.14,3.789473684210526,,4.356667417316346,,,,0.0826087,0.1076087,-0.025,209.0,37,26,,,,,0.4736842105263157,0.273841961852861,0.72733424,,3,0.2582216808769793,1.4880382775119618,84.15018138101831,100.2486659185645,,,,,,76,99,0,11.0,,12,2,88
Jim Tobin,1013089,123365.0,PIT,2.1075899600982666,,0.26,4.520643309304584,,3.735557906060401,,,,0.06564885,0.05038168,0.01526718,145.1,25,19,,,,,0.4334863447278368,0.3280701754385965,0.66149635,,0,0.3129032258064516,1.561926988146333,115.55901204430018,91.16983361879798,,,,,,43,33,2,7.0,,8,0,73
Preacher Henry,1015425,,CBR,2.0701961517333984,,0.0,3.3260869565217392,,,,,,,,,92.0,13,11,,,,,,,,,0,0.2219289827255278,1.3369565217391304,85.38357417931184,,,,,,,42,49,1,,,6,1,34
Bill Byrd,1014768,,BEG,2.0474960803985596,,0.0,3.3157894736842106,,,,,,,,,76.0,11,8,,,,,,,,,0,0.2668308702791461,1.2105263157894737,70.43971040448366,,,,,,,24,14,0,,,7,0,28
Joe Krakauskas,1007134,117287.0,WAS,2.040499210357666,,1.38,4.59662651989675,,4.331437944501788,,,,0.11387164,0.11801242,-0.00414079,217.1,39,29,,,,,0.5383436464743941,0.2980769230769231,0.67319461,,1,0.2702702702702703,1.582822345189672,104.44924621202038,102.00808905990152,,,,,,110,114,1,13.0,,12,0,111
Whit Wyatt,1014304,124627.0,BRO,2.0398778915405273,,3.38,2.311926605504587,,3.5107870784374553,,,,0.11529933,0.0864745,0.02882483,109.0,16,14,,,,,0.2477064220183486,0.2394366197183098,0.76121795,,0,0.2146341463414634,1.165137614678899,57.54782209861553,83.18247050695634,,,,,,52,39,2,3.0,,6,2,28
Bill Lohrman,1007709,117872.0,NYG,2.028636693954468,,1.64,4.071812504638246,,4.050490066618954,,,,0.09102731,0.05851756,0.03250975,185.2,38,24,,,,,0.7271093758282583,0.2908805031446541,0.69162996,,1,0.2773925104022191,1.319568867243876,103.3201306665273,98.49044405238448,,,,,,70,45,3,15.0,,9,1,84
Archie McKain,1008577,118761.0,DET,2.0117340087890625,,2.48,3.678662228988388,,4.07379236723176,,,,0.08844765,0.09747292,-0.00902527,129.2,32,11,,,,,0.4164523278100062,0.2561797752808988,0.65217391,,4,0.24,1.3419019451655756,75.03216380324989,86.30918745595648,,,,,,49,54,0,6.0,,4,1,53
Jack Knott,1007053,117206.0,CHW,2.0057172775268555,,2.87,4.149219502929942,,4.201393845045672,,,,0.08736349,0.06396256,0.02340094,149.2,25,23,,,,,0.7817370077983948,0.2716981132075471,0.7079646,,0,0.2621035058430718,1.322939551658822,90.54701387860396,95.12828695849964,,,,,,56,41,1,13.0,,8,0,69
Willis Hudlin,1006132,116259.0,CLE,1.9744929075241089,,0.71,4.909090909090909,,4.034621042638392,,,,0.04354588,0.06531882,-0.02177294,143.0,27,20,,,,,0.3776223776223776,0.2985865724381625,0.63454198,,3,0.2916666666666667,1.5174825174825175,109.01273497086464,93.09720819630432,,,,,,28,42,1,6.0,,7,0,78
Junior Thompson,1013017,123280.0,CIN,1.9425909519195557,,3.1,2.540481994207335,,3.490712117309768,,,,0.1392,0.088,0.0512,152.1,42,11,,,,,0.3544858596568374,0.2616033755274262,0.76280624,,2,0.2292768959435626,1.2144422969724986,66.9619086250242,87.55316945685655,,,,,,87,55,3,6.0,,5,3,43
Harry Gumbert,1005141,115245.0,NYG,1.8628723621368408,,0.84,4.32147679673937,,4.443793051685747,,,,0.0773639,0.0773639,0.0,243.2,36,34,,,,,0.7756496814660409,0.2734646581691773,0.66860465,,0,0.266321243523316,1.387140700187946,109.65523260289356,108.47030333184476,,,,,,81,81,1,21.0,,14,2,117
Bill Swift,1012787,123054.0,PIT,1.8614155054092407,,1.59,3.886888392893391,,3.4336897152274912,,,,0.10017889,0.05008945,0.05008945,129.2,36,8,,,,,0.4164523278100062,0.3090128755364807,0.70104287,,4,0.2840909090909091,1.3727502657440946,99.35864253760676,83.45332348661118,,,,,,56,28,3,6.0,,2,1,56
Boom-Boom Beck,1000738,110764.0,PHI,1.8540467023849487,,1.07,4.729926085382097,,4.018822769359381,,,,0.09482759,0.07881773,0.01600985,182.2,34,16,,,,,0.5419706972833652,0.2922374429223744,0.65200314,,3,0.27248322147651,1.461678547218773,120.79007794743508,98.31415998286803,,,,,,77,64,3,11.0,,12,0,96
Willie Hubert,1015502,,- - -,1.8190623223781583,,0.0,2.4041128240039367,,,,,,,,,48.2,8,5,,,,,,,,,0,0.2168456975849428,1.273974316993539,51.07230493568748,,,,,,,23,24,1,,,2,0,13
Leon Day,1015012,,NE,1.7899789810180664,,0.0,3.413793103448276,,,,,,,,,87.0,13,11,,,,,,,,,0,0.2435715607078991,1.1954022988505748,72.52167228836002,,,,,,,30,25,0,,,7,1,33
Marius Russo,1011324,121575.0,NYY,1.7446142435073853,,2.96,2.4051724137931036,,3.789021814280543,,,,0.11904762,0.08874459,0.03030303,116.0,21,11,,,,,0.4655172413793103,0.2228412256267409,0.76086957,,2,0.2047619047619047,1.0948275862068966,54.04554622298894,88.68630220983165,,,,,,55,41,1,6.0,,9,2,31
Monte Pearson,1010111,120339.0,NYY,1.7424209117889404,,0.62,4.489750522909096,,4.195078193814304,,,,0.11893584,0.10954617,0.00938967,146.1,22,20,,,,,0.553530886386053,0.2939958592132505,0.69245463,,0,0.2658450704225352,1.5102509369298482,100.88716219428817,97.81061226069492,,,,,,76,70,1,9.0,,8,0,73
Joe Bowman,1001269,111304.0,PIT,1.6741153001785278,,0.37,4.483753648165058,,4.218748949773802,,,,0.07134071,0.05289053,0.01845019,184.2,37,27,,,,,0.7310467904616942,0.2927536231884058,0.65853659,,1,0.2844036697247706,1.4079419668151147,114.61601953100929,103.52141188316772,,,,,,58,43,7,15.0,,10,1,92
Schoolboy Rowe,1011259,121507.0,DET,1.6684904098510742,,0.33,4.9939024390243905,,4.856725767182141,,,,0.06948229,0.08310627,-0.01362398,164.0,28,24,,,,,0.9329268292682928,0.2902155887230514,0.61418685,,0,0.2861400894187779,1.5426829268292683,101.85857860762836,102.27835870772071,,,,,,51,61,2,17.0,,8,1,91
Vance Page,1009957,120175.0,CHC,1.6415278911590576,,0.59,3.87559907645608,,3.926045649828045,,,,0.06935484,0.05967742,0.00967742,139.1,27,17,,,,,0.5167465435274774,0.3032015065913371,0.6639428,,1,0.2903780068728522,1.478469277314727,99.31405277463728,96.27570840042652,,,,,,43,37,1,8.0,,8,1,60
Lon Warneke,1013637,123937.0,STL,1.6216624975204468,,2.65,3.7777777777777777,,4.3181831595338425,,,,0.08740741,0.07259259,0.01481482,162.0,34,21,,,,,0.7777777777777778,0.26497277676951,0.72100313,,2,0.2564102564102564,1.2901234567901234,92.24843493985284,101.31733264856804,,,,,,59,49,2,14.0,,6,2,68
Harry Eisenstat,1003717,113787.0,- - -,1.607691079378128,,1.8900000000000001,4.117497859920183,,4.111176398074933,,,,0.07586207,0.05517241,0.02068966,133.1,36,13,,,,,0.7424996140839675,0.2778904665314402,0.67436209,,2,0.2700729927007299,1.3499992983344864,88.6248133308446,92.80136997391791,,,,,,44,32,0,11.0,,5,1,61
Dizzy Dean,1003106,113168.0,CHC,1.5982487201690674,,1.84,3.363323042358678,,3.518469573739556,,,,0.06699752,0.04218362,0.0248139,96.1,19,13,,,,,0.3737025602620753,0.2655367231638418,0.6884058,,0,0.2545454545454545,1.193772067503852,86.18673798229982,85.83137937366207,,,,,,27,17,1,4.0,,7,2,36
Eddie Smith,1012132,122377.0,- - -,1.5712737813591957,,4.26,3.792974522851559,,4.5923547442232895,,,,0.08951407,0.11764706,-0.02813299,180.1,32,22,,,,,0.548983154623252,0.2595041322314049,0.71198713,,0,0.2448979591836734,1.4417739414348032,82.71827595933536,103.64267642526563,,,,,,70,92,4,11.0,,7,1,76
Joe Haynes,1005534,115650.0,WAS,1.5695383548736572,,-0.36,5.358381502890174,,4.360179876867747,,,,0.08333333,0.1015625,-0.01822917,173.0,27,20,,,,,0.5202312138728323,0.2861788617886179,0.58565737,,0,0.2699564586357039,1.5260115606936415,121.75862156098842,102.66119262559398,,,,,,64,78,1,10.0,,10,1,103
Jimmy Johnson,1015596,,- - -,1.5619273781776428,,0.0,2.699998394462194,,,,,,,,,56.2,7,7,,,,,,,,,0,0.2272726228414968,1.0411758514592773,61.576832842168535,,,,,,,35,12,0,,,6,0,17
Silvino Ruiz,1016312,,NYC,1.5200433731079102,,0.0,3.634617251052912,,,,,,,,,69.1,9,9,,,,,,,,,0,0.2608499402316374,1.2548083366730292,77.21279913191817,,,,,,,16,18,1,,,4,0,28
Terris McDuffie,1015888,,NBY,1.5115437507629397,,0.0,3.6610169491525424,,,,,,,,,59.0,9,7,,,,,,,,,1,0.2617801047120419,1.2033898305084745,77.77362698412725,,,,,,,25,12,1,,,4,1,24
Ted Radcliffe,1016200,,MRS,1.4711235761642456,,0.0,3.132598335623523,,,,,,,,,60.1,10,5,,,,,,,,,0,0.2340867065129787,1.0110502564710842,80.41655129889016,,,,,,,42,9,1,,,5,0,21
Milt Shoffner,1011920,122179.0,- - -,1.466909812763333,,1.71,3.176470659513376,,3.8316181823044086,,,,0.0781893,0.07270233,0.00548697,170.0,35,14,,,,,0.3705882436098939,0.277504105090312,0.71107111,,1,0.2615156017830609,1.3470588537565984,86.44858582636908,99.50422433571062,,,,,,57,53,3,7.0,,7,0,60
Bob Harris,1005400,115532.0,- - -,1.423088639974594,,1.77,5.5,,4.645343653361003,,,,0.08545727,0.11844078,-0.03298351,144.0,33,17,,,,,0.5625,0.3275862068965517,0.66152597,,0,0.3061224489795918,1.7986111111111112,114.64319351808572,99.94051664103836,,,,,,57,79,0,9.0,,6,0,88
Elden Auker,1000366,110380.0,BOS,1.4150065183639526,,-0.35,5.364238410596027,,4.76013394033672,,,,0.06169297,0.08751793,-0.02582497,151.0,31,25,,,,,0.7748344370860927,0.2936096718480138,0.60405644,,0,0.2881889763779527,1.6158940397350994,112.7331572489562,103.3528703138946,,,,,,43,61,1,13.0,,6,1,90
Atley Donald,1003376,113440.0,NYY,1.366510272026062,,1.04,3.7058823529411766,,4.455801169700872,,,,0.08371385,0.0913242,-0.00761035,153.0,24,20,,,,,0.7058823529411765,0.2490566037735849,0.69444444,,1,0.2412060301507537,1.3333333333333333,83.27321353523153,103.66920084414306,,,,,,55,60,0,12.0,,11,2,63
Max Butcher,1001763,111804.0,- - -,1.3487172275781631,,0.67,4.617801047120419,,4.470823583552975,,,,0.05498282,0.08476518,-0.02978236,191.0,33,28,,,,,0.5654450261780105,0.3021680216802168,0.68553888,,0,0.2944862155388471,1.617801047120419,117.96572664597234,109.8960586489315,,,,,,48,74,1,12.0,,8,2,98
Syl Johnson,1006505,116630.0,PHI,1.3430900573730469,,1.66,3.810810810810811,,3.9156139236312737,,,,0.0816777,0.03311258,0.04856512,111.0,22,14,,,,,0.8108108108108109,0.2615384615384615,0.68421053,,2,0.2562929061784897,1.1441441441441442,97.3182511886084,95.6784730196212,,,,,,37,15,1,10.0,,6,0,47
Specs Roberts,1016261,,HG,1.3246062994003296,,0.0,3.8,,,,,,,,,45.0,6,6,,,,,,,,,0,0.2441929720071471,1.3555555555555556,80.72614430482096,,,,,,,24,20,1,,,5,0,19
Bill Trotter,1013193,123477.0,SLB,1.279570698738098,,0.15,5.34255197734869,,4.657400009445478,,,,0.08543417,0.07563025,0.00980392,156.2,41,13,,,,,0.919148727285796,0.3269896193771626,0.59602649,,0,0.3129770992366412,1.6531911136598694,111.6004600280238,100.58372909965117,,,,,,61,54,5,16.0,,4,0,93
Oral Hildebrand,1005804,115925.0,NYY,1.2785438299179075,,2.32,3.0552622991125773,,4.312887137986392,,,,0.09708738,0.07961165,0.01747573,126.2,21,15,,,,,0.7815787276799616,0.220873786407767,0.77760498,,2,0.2156448202959831,1.128947051093278,68.65342329019761,100.45784399394635,,,,,,50,41,1,11.0,,7,1,43
Jesse Brown,1014714,,NBY,1.277332425117493,,0.0,2.6413014455675743,,,,,,,,,30.2,5,5,,,,,,,,,0,0.2575547349424006,1.36956371251652,56.11107411774216,,,,,,,9,12,0,,,3,1,9
Edsall Walker,1016650,,HG,1.2691655158996582,,0.0,3.4581262592722464,,,,,,,,,67.2,10,8,,,,,,,,,0,0.2569892305799916,1.270935291869287,73.46347353429002,,,,,,,36,20,0,,,8,0,26
Alex Carrasquel,1001983,112032.0,WAS,1.254172682762146,,0.99,4.688285566449631,,4.334325825185796,,,,0.05840456,0.0968661,-0.03846154,159.1,40,17,,,,,0.3953975778933424,0.27008547008547,0.64674398,,2,0.2606635071090047,1.4623434230023615,106.53201675679288,102.07371043664142,,,,,,41,68,1,7.0,,7,0,83
