Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Tim McCarver,1008378,118563,C,STL,5.9173734791215535,,5.99,17.133771445993478,17.853222846984863,-0.953313522040844,,,,,130.4924297318209,0.3579773355268187,,,,,0.821632284,0.452229299,0.369402985,0.295116772,0.157112527,0.290023201,138,540,471,68,69,14,43,213,139,96,26,3,8,54,19,32,0.059259259,0.1,,,,,,,,,10.0,,,,,,,
Bill Freehan,1004315,114399,C,DET,5.777101794861284,,6.04,27.828899864329763,5.725170612335205,-0.1398651264607906,,,,,143.0031781252261,0.3720566964149475,,,,,0.835426396,0.44680851,0.388617886,0.282398452,0.164410058,0.292343387,155,618,517,66,74,20,44,231,146,102,23,1,1,73,15,71,0.114886731,0.118122977,,,,,,,,,-2.0,,,,,,,
Frank Robinson,1011066,121311,RF,BAL,5.656227742122774,,5.4,49.00395334725575,-16.005486488342285,-0.3489771476015448,,,,,183.2952601579207,0.4262909956534269,,,,,0.979397575,0.576200417,0.403197158,0.311064718,0.265135699,0.320754716,129,563,479,83,94,30,60,276,149,89,23,7,2,71,14,84,0.14920071,0.126110124,,,,,,,,,-9.0,,,,,,,
Jim Ray Hart,1005448,115554,3B,SFG,5.558235532152688,,5.81,36.85468832288992,-11.737313270568848,0.203830293379724,,,,,150.17411417378074,0.3892859489775361,,,,,0.882144494,0.508650519,0.373493975,0.288927335,0.219723184,0.303964757,158,665,578,98,99,29,62,294,167,105,26,7,1,77,11,100,0.150375939,0.115789473,,,,,,,,,-10.0,,,,,,,
Tony Gonzalez,1004845,114925,LF,PHI,5.362621247618951,,5.41,27.81478955872967,1.059673309326172,-0.8397694071754813,,,,,145.92642130124008,0.3816206305948662,,,,,0.86890112,0.472440944,0.396460176,0.338582677,0.133858267,0.365470852,149,568,508,74,59,9,41,240,172,131,23,9,10,47,14,58,0.102112676,0.082746478,,,,,,,,,7.0,,,,,,,
Adolfo Phillips,1010280,120512,CF,CHC,5.240756751412465,,6.02,19.103089910907105,10.0,1.5327201904729009,,,,,129.5665633650353,0.3635787860411393,,,,,0.841917643,0.457589285,0.384328358,0.267857142,0.189732143,0.302941176,144,541,448,66,70,17,44,205,120,76,20,7,24,80,29,93,0.171903881,0.147874306,,,,,,,,,10.0,,,,,,,
Jim Fregosi,1004330,114414,SS,CAL,5.208800830226937,,5.38,17.221582122671407,11.096912384033203,0.0546891847625374,,,,,125.05684857583068,0.3374052641919097,,,,,0.744294135,0.394915254,0.349378881,0.289830508,0.105084746,0.321428571,151,651,590,75,56,9,38,233,171,133,23,6,9,49,2,77,0.118279569,0.075268817,,,,,,,,,2.0,,,,,,,
Lou Brock,1001458,111495,LF,STL,5.194543152422461,,5.61,26.63579798134012,-4.687221527099609,4.366802764125168,,,,,128.00136924506805,0.3541763230908516,,,,,0.798567919,0.471698113,0.326869806,0.298984034,0.172714079,0.329181494,159,724,689,113,76,21,65,325,206,141,32,12,52,24,6,109,0.150552486,0.033149171,,,,,,,,,4.0,,,,,,,
Joe Torre,1013133,123406,C,ATL,4.988943655627854,,5.05,14.82032986755986,11.926837921142578,-0.0257244165986776,,,,,125.30970014407792,0.3521929727761011,,,,,0.789660203,0.444444444,0.345215759,0.276729559,0.167714885,0.29015544,135,534,477,67,68,20,39,212,132,93,18,1,2,49,7,75,0.140449438,0.091760299,,,,,,,,,7.0,,,,,,,
Jimmy Wynn,1014313,124634,CF,HOU,4.872802495439577,,5.27,30.33469314262845,-12.0,2.0868847854435444,,,,,137.65141195547238,0.3658431676786337,,,,,0.825820985,0.494949494,0.330871491,0.249158249,0.245791245,0.259953161,158,683,594,102,107,37,69,294,148,79,29,3,16,74,7,137,0.200585651,0.108345534,,,,,,,,,-12.0,,,,,,,
Willie McCovey,1008423,118605,1B,SFG,4.8497401331193775,,5.01,32.901096067823175,-8.60171365737915,-0.1878182534128427,,,,,155.88702160480966,0.398003052518918,,,,,0.913113789,0.535087719,0.37802607,0.276315789,0.25877193,0.297805642,135,539,456,73,91,31,52,244,126,74,17,4,3,71,17,110,0.204081632,0.131725417,,,,,,,,,-1.0,,,,,,,
Gene Alley,1000160,110166,SS,PIT,4.8153364854918435,,4.79,7.122258169994181,15.84999942779541,0.55341069214046,,,,,109.90078095307145,0.3259042909217847,,,,,0.727592507,0.39090909,0.336683417,0.287272727,0.103636363,0.317991631,152,604,550,59,55,6,38,215,158,120,25,7,10,36,5,70,0.115894039,0.059602649,,,,,,,,,7.0,,,,,,,
Dick McAuliffe,1008331,118514,2B,DET,4.8034086599589525,,5.08,21.13584880760968,2.509361743927002,-0.1689071021974086,,,,,129.9908329885932,0.3530340004929512,,,,,0.775172663,0.411131059,0.364041604,0.238779174,0.172351885,0.263657957,153,675,557,92,65,22,45,229,133,88,16,7,6,105,4,118,0.174814814,0.155555555,,,,,,,,,-2.0,,,,,,,
Curt Flood,1004165,114248,CF,STL,4.751715239016194,,5.3,18.51579636989753,5.0,0.0601348765194416,,,,,129.8958229651783,0.3570669964357167,,,,,0.792533087,0.414396887,0.3781362,0.33463035,0.079766537,0.356837606,134,562,514,68,50,5,30,213,172,142,24,1,2,37,1,46,0.081850533,0.065836298,,,,,,,,,5.0,,,,,,,
Rusty Staub,1012440,122699,RF,HOU,4.704190213239435,,5.1,30.95265395625681,-10.845678329467772,-1.0701856156811118,,,,,146.94457938099976,0.3800232508768537,,,,,0.870901455,0.472527472,0.398373983,0.333333333,0.139194139,0.347474747,149,621,546,71,74,10,55,258,182,127,44,1,0,60,21,47,0.07568438,0.096618357,,,,,,,,,-3.0,,,,,,,
Billy Williams,1013975,124290,LF,CHC,4.549049077643394,,4.66,25.128858202652147,-8.913579940795898,0.500085317529738,,,,,131.49053166120638,0.366514494531175,,,,,0.827551428,0.481072555,0.346478873,0.277602523,0.203470032,0.271559633,162,712,634,92,84,28,61,305,176,115,21,12,6,68,8,67,0.094101123,0.095505617,,,,,,,,,0.0,,,,,,,
Joe Morgan,1009179,119371,2B,HOU,4.53897746267859,,4.98,24.291360828098043,-4.9574761390686035,4.3779419753700495,,,,,131.25611872118918,0.3560848381461167,,,,,0.789169515,0.410931174,0.378238341,0.275303643,0.135627531,0.296127562,133,580,494,73,42,6,44,203,136,92,27,11,29,81,5,51,0.087931034,0.139655172,,,,,,,,,-8.0,,,,,,,
Don Mincher,1008973,119166,1B,CAL,4.373530706932599,,4.41,31.242594449330483,-8.120232582092285,-0.7632870357483625,,,,,154.0178303122449,0.3797432089197463,,,,,0.853854403,0.486652977,0.367201426,0.273100616,0.213552361,0.274111675,147,563,487,81,76,25,51,237,133,82,23,3,0,69,9,69,0.122557726,0.122557726,,,,,,,,,0.0,,,,,,,
George Scott,1011682,121932,1B,BOS,4.36280442371773,,4.39,24.913400776239182,-3.1092586517333984,-0.461321416310966,,,,,137.6148214850049,0.3716328261764186,,,,,0.838527477,0.465486725,0.373040752,0.302654867,0.162831858,0.35103926,159,641,565,74,82,19,47,263,171,124,21,7,10,63,10,119,0.185647425,0.098283931,,,,,,,,,6.0,,,,,,,
Rico Petrocelli,1010245,120475,SS,BOS,4.165091389299475,,4.11,6.2347742419241,16.349312782287598,-0.7519563650712371,,,,,111.94029192633477,0.3340993328970306,,,,,0.749843904,0.419551934,0.33029197,0.258655804,0.16089613,0.286458333,142,556,491,53,66,17,43,206,127,84,24,2,2,49,9,93,0.167266187,0.088129496,,,,,,,,,8.0,,,,,,,
Ken McMullen,1008650,118834,3B,WAS,4.1553704467352555,,4.59,1.446238152317532,20.599451065063477,0.2305801725015044,,,,,101.86309694666032,0.3061861214980021,,,,,0.677367182,0.376554174,0.300813008,0.245115452,0.131438722,0.26068376,146,620,563,73,67,16,40,212,138,98,22,2,5,46,2,84,0.13548387,0.074193548,,,,,,,,,17.0,,,,,,,
Willie Mays,1008315,118495,CF,SFG,4.115838809842741,,4.35,16.19574095105351,2.0,1.4616664350032806,,,,,124.65705335592256,0.3503504570399489,,,,,0.786623236,0.452674897,0.333948339,0.263374485,0.189300412,0.282666666,141,544,486,83,70,22,46,220,128,82,22,2,6,51,7,92,0.169117647,0.09375,,,,,,,,,2.0,,,,,,,
Tommie Agee,1000080,110084,CF,CHW,3.951874633430198,,4.64,3.2801600973776512,18.216049432754517,2.324543126858771,,,,,101.55484372370138,0.3039108890150657,,,,,0.672397188,0.370510396,0.301886792,0.234404536,0.13610586,0.283505154,158,584,529,73,52,14,42,196,124,82,26,2,28,44,5,129,0.22089041,0.075342465,,,,,,,,,19.0,,,,,,,
Tony Oliva,1009772,119980,RF,MIN,3.9350288897229895,,4.14,21.559934148443844,-2.9115428924560547,1.4326244592666626,,,,,131.09756265609713,0.3567502272881542,,,,,0.810101228,0.463195691,0.346905537,0.289048473,0.174147218,0.297520661,146,615,557,76,83,17,57,258,161,104,34,6,11,44,12,61,0.099186991,0.071544715,,,,,,,,,5.0,,,,,,,
Pete Rose,1011217,121454,LF,CIN,3.9318953069111977,,4.78,18.04077843502718,-4.916344165802002,0.4322022330015898,,,,,124.77634120103184,0.3595609012728022,,,,,0.808221533,0.444444444,0.363777089,0.3008547,0.143589744,0.322200392,148,647,585,86,76,12,52,260,176,124,32,8,11,56,9,66,0.102009273,0.086553323,,,,,,,,,1.0,,,,,,,
Frank Howard,1006080,116205,LF,WAS,3.87751411870865,,4.04,31.132273035810655,-13.8202805519104,-0.0820290027186274,,,,,150.7006469095173,0.3775815427509558,,,,,0.84905884,0.510597302,0.338461538,0.256262042,0.25433526,0.294832826,149,585,519,71,89,36,58,265,133,75,20,2,0,60,7,155,0.264957264,0.102564102,,,,,,,,,-7.0,,,,,,,
Tom Haller,1005244,115359,C,SFG,3.8696423964295574,,3.84,8.766997063026315,7.548901557922363,-1.1519563710317016,,,,,117.1020881890294,0.338822629150835,,,,,0.758896065,0.415384615,0.34351145,0.25054945,0.164835165,0.261096605,141,528,455,54,49,14,42,189,114,72,23,5,0,62,9,61,0.115530303,0.117424242,,,,,,,,,0.0,,,,,,,
Randy Hundley,1006189,116315,C,CHC,3.8666150968319863,,3.88,1.5427890404561886,13.046638488769531,-0.7253808695822954,,,,,103.45874437861968,0.32374187916109,,,,,0.7246313,0.402597402,0.322033898,0.26716141,0.135435992,0.285714285,152,597,539,68,60,14,42,217,144,102,25,3,2,44,6,75,0.12562814,0.073701842,,,,,,,,,4.0,,,,,,,
Norm Cash,1002043,112090,1B,DET,3.8339334758732337,,4.01,17.533293327575322,1.9089851379394531,0.2008510818704962,,,,,128.54300456348213,0.3509174258410405,,,,,0.782758423,0.430327868,0.352430555,0.241803278,0.18852459,0.260162601,152,577,488,64,72,22,43,210,118,75,16,5,3,81,9,100,0.173310225,0.140381282,,,,,,,,,10.0,,,,,,,
Mickey Mantle,1008082,118258,1B,NYY,3.717748842311599,,3.91,28.46685325856382,-11.295404434204102,0.1936089489609003,,,,,148.58097794689425,0.3726679787531003,,,,,0.824687654,0.434090909,0.390596745,0.245454545,0.188636364,0.277419354,144,553,440,63,55,22,39,191,108,69,17,0,1,107,7,113,0.204339963,0.193490054,,,,,,,,,-4.0,,,,,,,
Vada Pinson,1010360,120590,CF,CIN,3.6977178651238822,,3.56,14.086360901798471,-5.0,2.687571909278631,,,,,115.17119621672524,0.3449047836358487,,,,,0.771493211,0.453846153,0.317647058,0.287692307,0.166153846,0.308957952,158,684,650,90,66,18,59,295,187,128,28,13,26,26,1,86,0.125730994,0.038011695,,,,,,,,,-5.0,,,,,,,
Tony Perez,1010188,120404,3B,CIN,3.623220155266332,,3.21,16.623133012963635,-7.557832717895508,-0.775552649050951,,,,,124.5950543868494,0.3592842827648018,,,,,0.817639751,0.49,0.327639751,0.29,0.2,0.308977035,156,644,600,78,102,26,61,294,174,113,28,7,0,33,10,102,0.158385093,0.051242236,,,,,,,,,-10.0,,,,,,,
Mack Jones,1006574,116708,CF,ATL,3.620996541772123,,3.78,16.31906129060197,-2.4835368394851685,0.1626970879733562,,,,,127.54352944966487,0.3556014861444103,,,,,0.788637685,0.433920704,0.354716981,0.253303964,0.18061674,0.295180722,140,534,454,72,50,17,44,197,115,71,23,4,10,64,4,108,0.202247191,0.119850187,,,,,,,,,-1.0,,,,,,,
Maury Wills,1014053,124371,3B,PIT,3.4670378989736363,,4.28,4.856401666704631,3.5605757236480713,2.6553763383999467,,,,,103.01768687229426,0.31540164502535,,,,,0.699615568,0.36525974,0.334355828,0.301948051,0.063311689,0.319371727,149,664,616,92,45,3,24,225,186,162,12,9,29,31,1,44,0.06626506,0.046686746,,,,,,,,,0.0,,,,,,,
Willie Horton,1006038,116164,LF,DET,3.4359473250726715,,3.5,18.832815476051543,-0.0617280006408691,0.2207810394465923,,,,,139.74198680239817,0.3672891737104536,,,,,0.819134595,0.481296758,0.337837837,0.274314214,0.206982544,0.298360655,122,445,401,47,67,19,42,193,110,68,20,3,0,36,0,80,0.17977528,0.080898876,,,,,,,,,5.0,,,,,,,
Matty Alou,1000179,110188,CF,PIT,3.3656338304202733,,3.88,17.935340215839954,-9.013717420399187,0.0390221485868096,,,,,127.89767787950332,0.3533650568846999,,,,,0.784500077,0.412727272,0.371772805,0.338181818,0.074545454,0.362919132,139,584,550,87,28,2,30,227,186,156,21,7,16,24,1,42,0.071917808,0.04109589,,,,,,,,,-9.0,,,,,,,
Curt Blefary,1001068,111096,LF,BAL,3.3238210455929247,,3.58,14.325692367352984,-1.475994110107422,-0.292672561481595,,,,,121.53549323559862,0.3360046365044333,,,,,0.750347995,0.4133574,0.336990595,0.241877256,0.171480144,0.253968253,155,645,554,69,81,22,46,229,134,88,19,5,4,73,11,94,0.145736434,0.113178294,,,,,,,,,7.0,,,,,,,
Clete Boyer,1001282,111319,3B,ATL,3.257499908577296,,3.1,3.370361492883495,4.831275463104248,0.4060489488765597,,,,,104.35963926621206,0.3202260886500408,,,,,0.715484031,0.423076923,0.292407108,0.244755244,0.178321679,0.242038216,154,619,572,63,96,26,47,242,140,93,18,3,6,39,3,81,0.130856219,0.063004846,,,,,,,,,1.0,,,,,,,
Roger Maris,1008110,118287,RF,STL,3.182659524979803,,3.55,9.306911472129032,4.238685607910156,0.2575778793543577,,,,,117.45387303065762,0.3380823083158232,,,,,0.750950234,0.404878048,0.346072186,0.260975609,0.143902439,0.284057971,125,472,410,64,55,9,34,166,107,73,18,7,0,52,3,61,0.129237288,0.110169491,,,,,,,,,10.0,,,,,,,
Tony Conigliaro,1002502,112557,RF,BOS,3.034710165409966,,3.71,16.676930810166166,0.0864200592041015,-1.1313392985612154,,,,,143.49986120851892,0.3802361424867209,,,,,0.859709912,0.518624641,0.341085271,0.286532951,0.23209169,0.288808664,95,389,349,59,67,20,36,181,100,64,11,5,4,27,2,58,0.149100257,0.06940874,,,,,,,,,5.0,,,,,,,
Bob Allison,1000166,110176,LF,MIN,3.012796007849593,,2.83,25.046823157311017,-15.113167762756348,0.0930175622925162,,,,,141.16518223081226,0.3714680405506528,,,,,0.825779006,0.469758064,0.356020942,0.258064516,0.211693548,0.289693593,153,576,496,73,75,24,51,233,128,77,21,6,6,74,2,114,0.197916666,0.128472222,,,,,,,,,-8.0,,,,,,,
Jim Northrup,1009641,119850,CF,DET,2.9497856528271287,,2.65,7.47868386155486,4.960907697677612,1.3322809003293514,,,,,110.77550124067616,0.3249431829621543,,,,,0.724022512,0.391919191,0.332103321,0.27070707,0.121212121,0.307692307,144,542,495,63,61,10,34,194,134,100,18,6,7,43,6,83,0.153136531,0.079335793,,,,,,,,,8.0,,,,,,,
Horace Clarke,1002287,112355,2B,NYY,2.9338060912961197,,3.66,-1.5378386423787047,11.463181972503662,3.1523014046251774,,,,,92.95959181377437,0.29135529421697,,,,,0.63696145,0.31632653,0.32063492,0.272108843,0.044217687,0.30134357,143,633,588,74,29,3,20,186,160,140,17,0,21,42,2,64,0.101105845,0.06635071,,,,,,,,,8.0,,,,,,,
Rod Carew,1001942,111986,2B,MIN,2.904988093860504,,2.75,8.180682528090886,2.1586554050445557,-1.882699068635702,,,,,117.04499264920774,0.336206830739975,,,,,0.749715545,0.408560311,0.341155234,0.291828793,0.116731518,0.341346153,137,561,514,66,51,8,37,210,150,113,22,7,5,37,4,91,0.162210338,0.065953654,,,,,,,,,-1.0,,,,,,,
Reggie Smith,1012201,122360,CF,BOS,2.8936278376872417,,3.43,-0.1848758361953821,10.163694635033607,1.3647413747385144,,,,,97.6553364828232,0.3132162129975916,,,,,0.704077015,0.38938053,0.314696485,0.246017699,0.143362831,0.270742358,158,628,565,78,61,15,45,220,139,94,24,6,16,57,11,95,0.151273885,0.090764331,,,,,,,,,10.0,,,,,,,
Jim Davenport,1003017,113081,3B,SFG,2.845548231590509,,3.49,4.812677508343741,9.471879005432127,-1.011240165680647,,,,,115.27928265770046,0.3360412809941862,,,,,0.745442726,0.379661016,0.36578171,0.274576271,0.105084745,0.315352697,124,347,295,42,30,5,18,112,81,63,10,3,1,39,6,50,0.144092219,0.11239193,,,,,,,,,7.0,,,,,,,
Max Alvis,1000201,110210,3B,CLE,2.766270012933724,,2.32,4.340227357769171,0.9780519008636476,-2.620261687785387,,,,,109.48904955303536,0.3181086504284073,,,,,0.704481589,0.403453689,0.3010279,0.25588697,0.147566719,0.277886497,161,697,637,66,70,21,48,257,163,115,23,4,3,38,1,107,0.153515064,0.054519368,,,,,,,,,-3.0,,,,,,,
John Roseboro,1011199,121456,C,LAD,2.7152830189494215,,2.66,3.8203846479156063,7.589848518371582,-0.8214615071192384,,,,,111.1205011312848,0.3183331674599385,,,,,0.722655752,0.374251497,0.348404255,0.272455089,0.101796408,0.290969899,116,380,334,37,24,4,24,125,91,67,18,2,2,38,12,33,0.086842105,0.1,,,,,,,,,2.0,,,,,,,
Tommy Davis,1003084,113112,LF,NYM,2.68949018651365,,2.73,16.660091575033608,-14.517146110534668,1.0530671421438456,,,,,122.87945751172676,0.3463764074395914,,,,,0.782143455,0.440207972,0.341935483,0.301559792,0.13864818,0.319191919,154,621,577,72,73,16,48,254,174,126,32,0,9,31,10,71,0.114331723,0.049919484,,,,,,,,,-7.0,,,,,,,
Rick Monday,1009051,119246,CF,KCA,2.633151799110602,,2.72,6.574023931077814,4.888888895511627,-1.2986309994012115,,,,,116.29762305851928,0.3325904594585959,,,,,0.740305114,0.418719211,0.321585903,0.251231527,0.167487684,0.304498269,124,459,406,52,58,14,34,170,102,68,14,6,3,42,2,107,0.233115468,0.091503267,,,,,,,,,5.0,,,,,,,
Pete Ward,1013621,123925,LF,CHW,2.604638144737435,,2.41,10.160265109908744,-1.111112117767334,0.1701870486140251,,,,,117.5139995250929,0.3272415158001611,,,,,0.725811294,0.391862955,0.333948339,0.23340471,0.158458245,0.265306122,146,542,467,49,62,18,36,183,109,73,16,2,3,61,9,109,0.201107011,0.112546125,,,,,,,,,5.0,,,,,,,
Glenn Beckert,1000743,110774,2B,CHC,2.5791847696488004,,3.91,-3.5903452349828937,5.508916139602661,1.2571556828916073,,,,,93.06130181792692,0.3078768254277048,,,,,0.682203479,0.368509212,0.313694267,0.279731993,0.088777219,0.285211267,146,636,597,91,40,5,40,220,167,127,32,3,10,30,1,25,0.039308176,0.047169811,,,,,,,,,2.0,,,,,,,
Don Buford,1001636,111674,3B,CHW,2.557841702285577,,2.82,-4.0745400646095105,11.375171184539797,-0.2867705067619681,,,,,94.09007465219968,0.2929981726150576,,,,,0.638201899,0.31588785,0.322314049,0.241121495,0.074766355,0.258264462,156,609,535,61,32,4,23,169,129,106,10,9,34,65,3,51,0.083743842,0.106732348,,,,,,,,,8.0,,,,,,,
Don Wert,1013790,124098,3B,DET,2.5277639411032164,,2.56,-3.095060373413077,10.287599086761476,0.1629449157044291,,,,,94.82314096477126,0.3016224905289074,,,,,0.660551861,0.34082397,0.319727891,0.256554307,0.084269663,0.277542372,142,598,534,60,40,6,31,182,137,106,23,2,1,44,2,59,0.098662207,0.073578595,,,,,,,,,7.0,,,,,,,
Willie Stargell,1012426,122685,LF,PIT,2.526746205762547,,2.33,19.18220042743612,-15.95633029937744,0.4575778823345899,,,,,131.80281001929893,0.3593237463289722,,,,,0.830536504,0.465367965,0.365168539,0.27056277,0.194805195,0.307917888,134,536,462,54,73,20,44,215,125,81,18,6,1,67,25,103,0.192164179,0.125,,,,,,,,,-9.0,,,,,,,
Al Ferrara,1004003,114081,RF,LAD,2.473909511364458,,2.49,16.92289534302534,-8.541153907775879,-0.1597112203016877,,,,,140.4986108760628,0.3631600839796041,,,,,0.811506308,0.466858789,0.344647519,0.27665706,0.190201729,0.310077519,122,384,347,41,50,16,33,162,96,63,16,1,0,33,4,73,0.190104166,0.0859375,,,,,,,,,-4.0,,,,,,,
Bill Mazeroski,1008316,118497,2B,PIT,2.432958345727318,,2.87,-11.874740791877183,11.943291664123535,-0.1950603863224387,,,,,84.34048173630265,0.2869028231908178,,,,,0.644397542,0.352112676,0.292284866,0.261345852,0.090766824,0.272413793,163,679,639,62,77,9,37,225,167,130,25,3,1,30,7,55,0.081001472,0.044182621,,,,,,,,,8.0,,,,,,,
Jim Lefebvre,1007473,117624,3B,LAD,2.4329110499737094,,2.64,0.345091333454004,2.733881711959839,-1.295651787891984,,,,,102.70105031089004,0.3054862544915386,,,,,0.688741083,0.366396761,0.322344322,0.261133603,0.105263158,0.283372365,136,553,494,51,50,8,31,181,129,98,18,5,1,44,11,64,0.115732368,0.079566003,,,,,,,,,0.0,,,,,,,
Rick Reichardt,1010791,121023,LF,CAL,2.3993838995518164,,2.34,10.093476297566609,-3.032900333404541,0.2183145591989159,,,,,117.2172368320494,0.3259445667709181,,,,,0.724056445,0.403614457,0.320441988,0.26506024,0.138554217,0.291878172,146,545,498,56,69,17,33,201,132,99,14,2,5,35,4,90,0.165137614,0.064220183,,,,,,,,,4.0,,,,,,,
Ron Hansen,1005329,115440,SS,CHW,2.3476150996718443,,2.37,-6.612901745050715,12.307269096374512,-0.7735083801671863,,,,,90.35025969469253,0.2875309519108578,,,,,0.638186548,0.32128514,0.316901408,0.232931726,0.088353414,0.242696629,157,575,498,35,51,8,28,160,116,88,20,0,0,64,11,51,0.088695652,0.111304347,,,,,,,,,3.0,,,,,,,
Joe Azcue,1000391,110410,C,CLE,2.346700650203454,,2.12,5.94465849388788,6.025150299072266,-0.9166072020307184,,,,,120.12217702780777,0.3336531774547447,,,,,0.743789682,0.437288135,0.306501547,0.250847457,0.186440678,0.25,86,324,295,33,34,11,28,129,74,46,12,5,0,22,0,35,0.108024691,0.067901234,,,,,,,,,1.0,,,,,,,
Ray Webster,1013721,124026,1B,KCA,2.225042529348465,,2.67,6.346590142585061,3.798813819885254,0.1324552660807967,,,,,114.94855859215004,0.3306182674475905,,,,,0.730908065,0.411111111,0.319796954,0.255555555,0.155555556,0.26557377,122,395,360,41,51,11,30,148,92,62,15,4,5,32,1,44,0.111392405,0.081012658,,,,,,,,,9.0,,,,,,,
