fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,5.04,25.738886904876107,4.19753098487854,11.683712661266329,,,,,117.14628284631034,0.3666063728888473,,,,,0.756049334,0.37936772,0.376681614,0.306156405,0.073211315,,154,674,601,105,79,1,31,228,184,153,19,11,88,63,,,,0.09347181,,,,,,,,,8.0,,,,,,,
,5.26,25.19877902616095,2.0,-0.8107633739709854,,,,,128.2534092928237,0.4122815266385808,,,,,0.861109844,0.445193929,0.415915915,0.34401349,0.101180439,0.363799283,153,699,593,84,100,1,45,264,204,159,31,13,27,68,,34.0,0.048640915,0.097281831,,,,,,,,,2.0,,,,,,,
,5.78,27.46849190626897,0.2777776718139648,0.1262052506208419,,,,,134.6404704476635,0.3895724963757299,,,,,0.816969558,0.433098591,0.383870967,0.327464788,0.105633803,,153,649,568,83,101,3,41,246,186,145,25,13,27,49,,,,0.07550077,,,,,,,,,5.0,,,,,,,
,5.43,5.206386400096091,18.75308656692505,0.3671400398015976,,,,,105.8686969574968,0.348203248447842,,,,,0.723825961,0.378640776,0.345185185,0.284789644,0.093851132,,154,678,618,98,70,2,45,234,176,131,34,9,27,53,,,,0.078171091,,,,,,,,,14.0,,,,,,,
,3.85,24.36334355940666,-1.4506173133850098,1.2034009099006653,,,,,127.09618245444727,0.4049517297445793,,,,,0.833025657,0.412962962,0.420062695,0.314814814,0.098148148,0.356687898,145,649,540,102,43,2,44,223,170,126,37,5,36,91,,67.0,0.103235747,0.140215716,,,,,,,,,2.0,,,,,,,
,4.28,21.215445405522523,1.5868945121765137,-0.7084976434707642,,,,,125.88946151748516,0.3949618775998392,,,,,0.854799976,0.512864493,0.341935483,0.300171526,0.212692967,0.324752475,152,643,583,80,95,11,66,299,175,109,19,36,16,35,,67.0,0.104199066,0.054432348,,,,,,,,,7.0,,,,,,,
,4.68,26.53256730406239,2.765432119369507,-2.710055649280548,,,,,151.0437288337398,0.4392091629091003,,,,,0.918403501,0.477088948,0.441314553,0.358490566,0.118598382,0.368115942,126,435,371,60,54,6,27,177,133,106,16,5,8,47,,20.0,0.045977011,0.108045977,,,,,,,,,-1.0,,,,,,,
,5.32,27.0942167682494,0.3827160596847534,-0.7368261516094208,,,,,145.767071373778,0.4175970986269522,,,,,0.876132245,0.462053571,0.414078674,0.368303571,0.09375,,117,500,448,66,90,0,38,207,165,127,34,4,18,28,,,,0.056,,,,,,,,,1.0,,,,,,,
,3.53,23.211190027284935,-3.432098865509033,-0.0328599661588668,,,,,128.42074944010267,0.4014147883219435,,,,,0.844463181,0.455390334,0.389072847,0.314126394,0.14126394,0.346982758,143,621,538,81,82,8,47,245,169,122,26,13,25,62,,66.0,0.106280193,0.099838969,,,,,,,,,1.0,,,,,,,
,4.97,2.454095575426587,15.88888931274414,1.2711062282323835,,,,,101.51273727043848,0.3453030998090934,,,,,0.678548943,0.301369863,0.37717908,0.230919765,0.070450098,,144,643,511,107,38,2,24,154,118,94,14,8,35,117,,,,0.181959564,,,,,,,,,7.0,,,,,,,
,3.12,13.960282984521804,1.7397594451904297,3.4584999829530716,,,,,111.55657852661176,0.3696346708315255,,,,,0.765655042,0.393526405,0.372128637,0.301533219,0.091993186,0.34194831,150,690,587,114,66,5,36,231,177,141,23,8,45,61,,79.0,0.114492753,0.088405797,,,,,,,,,9.0,,,,,,,
,3.94,19.36725122177552,-3.0617284774780273,8.072664305567741,,,,,113.27556944956864,0.3768856716305719,,,,,0.777461068,0.395985401,0.381475667,0.281021897,0.114963504,0.310559006,145,646,548,120,38,4,44,217,154,110,29,11,67,83,,61.0,0.094427244,0.128482972,,,,,,,,,4.0,,,,,,,
,4.05,14.791431644821367,6.530864238739014,2.0253550559282303,,,,,121.55371473099692,0.3682171108918788,,,,,0.766286301,0.400485436,0.365800865,0.288834951,0.111650485,,122,487,412,58,63,3,28,165,119,91,13,12,29,47,,,,0.09650924,,,,,,,,,11.0,,,,,,,
,3.47,13.369763803943547,0.5864200592041016,0.7671400457620621,,,,,115.26190532941328,0.3745170724722534,,,,,0.783705462,0.415026833,0.368678629,0.307692307,0.107334526,0.33072407,145,627,559,81,66,3,38,232,172,134,19,16,29,48,,45.0,0.071770334,0.076555023,,,,,,,,,5.0,,,,,,,
,4.62,29.145707150173653,-15.358024597167969,3.4348454028367996,,,,,132.82648727640787,0.3964018760681152,,,,,0.842679518,0.469879518,0.3728,0.325301204,0.144578314,,149,644,581,81,109,4,55,273,189,134,30,21,41,42,,,,0.065217391,,,,,,,,,-8.0,,,,,,,
,3.69,14.112026219218498,0.0061728954315185,0.3560917377471924,,,,,118.18416486034752,0.3664695954713665,,,,,0.773856772,0.426315789,0.347540983,0.301754385,0.124561404,,152,622,570,76,69,5,46,243,172,126,26,15,24,36,,,,0.057877813,,,,,,,,,-1.0,,,,,,,
,3.74,15.931595487261584,-3.80246901512146,0.6286134570837021,,,,,118.47662321428206,0.366946838343585,,,,,0.743077904,0.353448275,0.389629629,0.289655172,0.063793103,,154,681,580,87,40,2,25,205,168,143,15,8,35,86,,,,0.126284875,,,,,,,,,0.0,,,,,,,
,3.44,-9.374879022311076,22.76543235778809,0.6096328049898148,,,,,87.85052333406531,0.3287474878763748,,,,,0.681417564,0.35090909,0.330508474,0.281818181,0.069090909,0.293005671,142,624,550,80,75,0,31,193,155,124,24,7,25,38,,21.0,0.033653846,0.060897435,,,,,,,,,14.0,,,,,,,
,3.9,-1.6276703306979168,17.580246925354004,0.3308791816234588,,,,,97.13455626221294,0.3283691490606666,,,,,0.67266965,0.33747412,0.33519553,0.260869565,0.076604555,,140,562,483,75,55,0,28,163,126,98,19,9,22,47,,,,0.083629893,,,,,,,,,9.0,,,,,,,
,3.68,4.970716421431714,6.0,-0.6926329433917999,,,,,106.5678127812207,0.3438814594632103,,,,,0.680693812,0.301184433,0.379509379,0.272419627,0.028764806,,157,709,591,104,19,1,13,178,161,148,10,2,30,95,,,,0.133991537,,,,,,,,,6.0,,,,,,,
,2.54,0.9394072201447132,14.320987701416016,3.116714969277382,,,,,97.06352201954265,0.3438223617854136,,,,,0.704588633,0.354771784,0.349816849,0.263485477,0.091286307,0.280269058,140,563,482,72,47,2,31,171,127,96,20,9,37,57,,34.0,0.060390763,0.101243339,,,,,,,,,10.0,,,,,,,
,2.97,9.741865388143465,3.481481552124023,1.7970265448093414,,,,,111.14759346634726,0.3568175201830657,,,,,0.744930886,0.39884393,0.346086956,0.275529865,0.123314065,,132,586,519,90,46,6,42,207,143,101,26,10,30,52,,,,0.088737201,,,,,,,,,10.0,,,,,,,
,2.84,-4.201309263078419,19.80864191055298,-0.0392343401908874,,,,,93.17434665443676,0.3369499168842035,,,,,0.701936415,0.372315035,0.32962138,0.281622911,0.090692124,0.300771208,129,463,419,64,57,1,27,156,118,91,17,9,16,16,,29.0,0.062634989,0.034557235,,,,,,,,,12.0,,,,,,,
,2.99,7.051352181656108,4.858024597167969,0.1434854567050933,,,,,109.36636867316015,0.3640992468332543,,,,,0.755136467,0.393004115,0.362132352,0.28600823,0.106995885,0.313225058,128,560,486,75,57,4,38,191,139,101,28,6,22,54,,51.0,0.091071428,0.096428571,,,,,,,,,1.0,,,,,,,
,2.11,20.219968201502613,-7.981481313705444,3.143485501408577,,,,,124.14568118377332,0.3916784313090131,,,,,0.823142889,0.448851774,0.374291115,0.308977035,0.139874739,0.344221105,129,537,479,82,84,11,39,215,148,109,22,6,37,42,,70.0,0.130353817,0.07821229,,,,,,,,,-4.0,,,,,,,
,3.14,14.648227996046412,-1.9259257316589355,-0.5478744506835938,,,,,122.84841928657374,0.3879229732785359,,,,,0.817801004,0.450331125,0.367469879,0.304635761,0.145695364,0.320987654,123,505,453,70,65,8,43,204,138,95,28,7,16,39,,40.0,0.07920792,0.077227722,,,,,,,,,4.0,,,,,,,
,2.56,5.572272336072373,1.790123462677002,-2.8895170241594315,,,,,109.73494718883305,0.3674187955489525,,,,,0.734563906,0.342256214,0.392307692,0.244741873,0.097514341,0.284738041,146,660,523,85,47,3,35,179,128,93,22,10,15,122,,81.0,0.122727272,0.184848484,,,,,,,,,9.0,,,,,,,
,2.75,6.117976370864872,1.9135804176330569,1.0237970650196075,,,,,106.62751615691162,0.3439788853363734,,,,,0.723309299,0.393782383,0.329526916,0.29015544,0.103626943,,153,632,579,75,81,2,46,228,168,122,34,10,26,29,,,,0.045886075,,,,,,,,,8.0,,,,,,,
,2.79,5.566252937025826,3.8888893127441406,-0.3777609318494797,,,,,108.36875036161202,0.3498396177040903,,,,,0.71702172,0.359126984,0.357894736,0.273809523,0.085317461,,144,584,504,75,68,2,33,181,138,105,25,6,21,62,,,,0.106164383,,,,,,,,,-5.0,,,,,,,
,2.83,15.953220464167464,-6.0,1.645893678069115,,,,,120.49736111108646,0.3874136069376804,,,,,0.779273901,0.357308584,0.421965317,0.303944315,0.053364269,0.3275,120,530,431,82,29,0,19,154,131,112,15,4,35,87,,31.0,0.058490566,0.164150943,,,,,,,,,-6.0,,,,,,,
,2.86,8.96287060001565,-3.60493803024292,-2.7242199033498764,,,,,114.40702200220274,0.3596930620055528,,,,,0.753829332,0.407917383,0.345911949,0.283993115,0.123924268,,154,667,581,85,109,6,51,237,165,114,36,9,9,52,,,,0.077961019,,,,,,,,,4.0,,,,,,,
,2.99,21.0670166457992,-14.814814805984495,-3.127335861325264,,,,,130.16560476153464,0.4139545331097612,,,,,0.862040054,0.446215139,0.415824915,0.30876494,0.137450199,0.323974082,141,609,502,99,70,5,48,224,155,107,32,11,11,82,,34.0,0.055829228,0.134646962,,,,,,,,,-8.0,,,,,,,
,2.52,17.208669188985677,-9.30864191055298,1.609632819890976,,,,,121.34126274467668,0.3947823840855645,,,,,0.825332699,0.4375,0.387832699,0.306034482,0.131465518,0.336633663,132,555,464,79,66,6,40,203,142,102,25,9,30,55,,54.0,0.097297297,0.099099099,,,,,,,,,-3.0,,,,,,,
,2.02,6.950706914224428,-0.9876542091369628,-0.4171377420425415,,,,,109.35523285712245,0.3657447390588884,,,,,0.763664804,0.40530303,0.358361774,0.287878787,0.117424243,0.307216494,130,598,528,99,35,3,45,214,152,107,31,11,20,54,,40.0,0.066889632,0.090301003,,,,,,,,,-5.0,,,,,,,
,2.5,12.017483731169529,-2.6111111640930176,0.7466014176607132,,,,,118.83590357174812,0.3693635498924094,,,,,0.781362211,0.431151241,0.35021097,0.304740406,0.126410835,,117,492,443,59,81,2,37,191,135,98,20,15,21,27,,,,0.054878048,,,,,,,,,1.0,,,,,,,
,2.35,11.973548721209866,-3.432098865509033,-0.3195459395647049,,,,,118.59400031069458,0.389927779205542,,,,,0.828208177,0.470183486,0.358024691,0.284403669,0.185779817,0.324712643,130,502,436,63,70,11,50,205,124,74,30,9,15,47,,77.0,0.153386454,0.093625498,,,,,,,,,2.0,,,,,,,
,2.61,9.343764035107023,-3.4691357612609863,2.9293212443590164,,,,,109.03108095115688,0.3611296290844942,,,,,0.743880245,0.381048387,0.362831858,0.274193548,0.106854839,,135,584,496,72,41,2,38,189,136,98,25,11,37,51,,,,0.087328767,,,,,,,,,3.0,,,,,,,
,1.42,2.529695616143238,1.9382715225219729,3.9056666791439056,,,,,98.26736407989831,0.3459496349096298,,,,,0.733684531,0.413479052,0.320205479,0.27686703,0.136612022,0.297405189,143,603,549,83,92,3,49,227,152,103,26,20,38,27,,45.0,0.074626865,0.044776119,,,,,,,,,9.0,,,,,,,
,2.98,3.776587539895325,7.179012298583984,0.3733719438314438,,,,,106.67834861806556,0.3538108737907599,,,,,0.730751646,0.367567567,0.363184079,0.308108108,0.059459459,,103,419,370,54,33,0,18,136,114,96,14,4,19,31,,,,0.07398568,,,,,,,,,4.0,,,,,,,
,2.21,12.957132867392236,-1.839506149291992,-0.210905835032463,,,,,128.49253850523493,0.3826782572039559,,,,,0.801348678,0.429447852,0.371900826,0.300613496,0.128834356,,95,380,326,40,60,3,30,140,98,68,21,6,13,31,,,,0.081578947,,,,,,,,,1.0,,,,,,,
,1.92,1.9112716562315704,4.753086417913437,5.839519366621971,,,,,93.50115583084148,0.3225588717873958,,,,,0.658381153,0.328571428,0.329809725,0.245238095,0.083333333,,130,497,420,57,42,1,23,138,103,80,12,10,47,50,,,,0.100603621,,,,,,,,,5.0,,,,,,,
,1.72,3.744175219640205,-1.617283821105957,0.647451639175415,,,,,103.97860006530084,0.3545786828519552,,,,,0.723996806,0.356299212,0.367697594,0.275590551,0.080708661,0.296375266,130,591,508,77,40,1,29,181,140,111,18,10,28,69,,38.0,0.0642978,0.116751269,,,,,,,,,3.0,,,,,,,
,2.08,2.315704333013513,4.728395104408264,0.198584496974945,,,,,103.66181370839487,0.3564604228293454,,,,,0.717093819,0.339779005,0.377314814,0.256906077,0.082872928,0.274924471,110,439,362,74,51,2,21,123,93,72,14,5,20,67,,29.0,0.066059225,0.152619589,,,,,,,,,7.0,,,,,,,
,0.72,6.341656873174088,-7.1030168533325195,3.620681151747704,,,,,103.25874767257449,0.3547697588436755,,,,,0.726639325,0.364485981,0.362153344,0.269158878,0.095327103,0.301927194,146,634,535,91,69,3,36,195,144,108,24,9,43,70,,65.0,0.102523659,0.110410094,,,,,,,,,-2.0,,,,,,,
,2.36,11.721733177798615,-9.641975402832031,-1.6155797839164734,,,,,120.42150300042178,0.3664883531357282,,,,,0.765161163,0.406779661,0.358381502,0.294491525,0.112288136,,138,537,472,58,72,5,36,192,139,103,24,7,12,43,,,,0.080074487,,,,,,,,,-5.0,,,,,,,
,1.4,3.199110490309818,-4.864197731018066,-0.7762029618024826,,,,,104.77605836325073,0.3586560921412308,,,,,0.75377372,0.417721518,0.336052202,0.264014466,0.153707052,0.284501061,139,632,553,90,64,12,50,231,146,96,27,11,17,53,,70.0,0.110759493,0.083860759,,,,,,,,,2.0,,,,,,,
,2.66,-25.410759865856576,25.382716178894043,-0.4014155119657516,,,,,64.84880559938601,0.2812656810763868,,,,,0.572054962,0.284069097,0.287985865,0.226487523,0.057581574,,152,585,521,56,52,1,21,148,118,97,13,7,17,38,,,,0.064957264,,,,,,,,,16.0,,,,,,,
,2.31,7.721894866054747,-3.580246925354004,-1.5872512757778168,,,,,116.97176276666372,0.3651029635348636,,,,,0.759167548,0.393034825,0.366132723,0.310945273,0.082089552,,120,451,402,45,55,1,26,158,125,99,20,5,10,32,,,,0.070953436,,,,,,,,,-2.0,,,,,,,
,0.49,6.325368360889019,-3.629629611968994,2.5198309123516083,,,,,106.16110318672388,0.3598984240444466,,,,,0.746746615,0.393034825,0.35371179,0.263681592,0.129353233,0.27700831,125,469,402,66,58,6,32,158,106,74,18,8,30,54,,35.0,0.074626865,0.115138592,,,,,,,,,0.0,,,,,,,
,2.05,3.8266461052554384,-7.537036895751953,0.10255067050457,,,,,104.4601233428418,0.3613081617574942,,,,,0.756991605,0.405017921,0.351973684,0.29390681,0.111111111,0.306818181,148,634,558,73,85,2,46,226,164,118,32,12,23,48,,28.0,0.044164037,0.075709779,,,,,,,,,-3.0,,,,,,,
,1.61,10.97452267987538,-0.4691357612609863,0.499292254447937,,,,,139.87525560984164,0.4114621373110039,,,,,0.861933903,0.452631578,0.409302325,0.331578947,0.121052631,,50,216,190,25,22,0,17,86,63,46,11,6,12,20,,,,0.092592592,,,,,,,,,2.0,,,,,,,
,2.01,8.673778560739137,-1.629629611968994,-0.5699710547924042,,,,,123.63235757121764,0.3951868406542531,,,,,0.815636246,0.410041841,0.405594405,0.288702928,0.121338913,0.306306306,81,297,239,45,29,1,20,98,69,49,12,7,10,47,,16.0,0.053872053,0.158249158,,,,,,,,,0.0,,,,,,,
,1.97,8.479691632092916,-2.1913580894470215,-0.516429990530014,,,,,123.55696389531654,0.3813539366768703,,,,,0.795026904,0.413919413,0.381107491,0.304029304,0.109890109,,89,314,273,29,39,0,23,113,83,60,16,7,10,33,,,,0.105095541,,,,,,,,,0.0,,,,,,,
,1.01,-3.5297455956487536,-1.5370368957519531,-0.3620387017726898,,,,,96.16998326846436,0.3424454807843032,,,,,0.720838553,0.396825396,0.324013157,0.275132275,0.121693121,0.293436293,148,628,567,74,87,4,49,225,156,107,33,12,18,37,,45.0,0.07165605,0.058917197,,,,,,,,,3.0,,,,,,,
,1.72,6.021192093614474,-5.197530746459961,3.5733719915151596,,,,,104.14874563210348,0.3607579355630896,,,,,0.756921323,0.403846153,0.35307517,0.317307692,0.086538461,0.329145728,110,448,416,59,38,1,27,168,132,105,19,7,35,20,,17.0,0.037946428,0.044642857,,,,,,,,,-2.0,,,,,,,
,1.24,6.174870414250078,-0.0246913433074951,0.3512753397226333,,,,,115.46110259794978,0.3843917298144188,,,,,0.80898607,0.435797665,0.373188405,0.326848249,0.108949416,0.338842975,65,286,257,37,33,2,19,112,84,65,12,5,13,19,,13.0,0.045454545,0.066433566,,,,,,,,,-2.0,,,,,,,
,1.38,4.276413827067605,-4.512345552444458,-2.1337102204561234,,,,,110.3558058862492,0.3658476515956547,,,,,0.762588596,0.403892944,0.358695652,0.282238442,0.121654502,0.316239316,122,470,411,55,54,5,33,166,116,83,21,7,7,49,,55.0,0.117021276,0.104255319,,,,,,,,,-2.0,,,,,,,
,2.35,2.2307918225136607,3.561728239059448,-1.5148720294237137,,,,,110.16435482791272,0.3496315900484721,,,,,0.735243178,0.398576512,0.336666666,0.291814946,0.106761566,,91,303,281,26,35,1,22,112,82,60,15,6,3,19,,,,0.06270627,,,,,,,,,1.0,,,,,,,
,1.84,3.046606121468553,-6.617283821105957,-1.922661915421486,,,,,106.74987826040694,0.3631208431633079,,,,,0.756199831,0.403258655,0.352941176,0.283095723,0.120162932,0.306451612,135,559,491,59,72,6,38,198,139,101,23,9,11,36,,51.0,0.091234347,0.064400715,,,,,,,,,0.0,,,,,,,
,1.41,3.4317838429331182,-9.85185194015503,0.968698024749756,,,,,103.0872325921172,0.3382017376700467,,,,,0.701754385,0.368421052,0.333333333,0.266666666,0.101754386,,151,656,570,81,54,5,36,210,152,116,19,12,28,52,,,,0.079268292,,,,,,,,,-11.0,,,,,,,
,1.9,-4.022032518793264,3.111111044883728,1.6111907958984375,,,,,90.52799856647276,0.3273778527469958,,,,,0.649461664,0.297766749,0.351694915,0.240694789,0.05707196,,122,489,403,57,36,1,17,120,97,80,12,4,28,58,,,,0.118609406,,,,,,,,,2.0,,,,,,,
,1.46,4.273333430857285,6.360330104827881,-0.4692633002996444,,,,,128.5799179533437,0.3997161023078426,,,,,0.867635296,0.528925619,0.338709677,0.322314049,0.20661157,0.372549019,46,126,121,25,15,1,17,64,39,22,10,6,1,3,,18.0,0.142857142,0.023809523,,,,,,,,,0.0,,,,,,,
,1.14,5.484299245594105,2.407407283782959,2.392210155725479,,,,,111.56568302602405,0.3694486946475749,,,,,0.733316639,0.325153374,0.408163265,0.288343558,0.036809816,0.326388888,78,203,163,48,23,0,5,53,47,42,4,1,22,30,,19.0,0.093596059,0.147783251,,,,,,,,,0.0,,,,,,,
,1.15,6.797868546904144,-1.8641974925994873,-0.5148720145225525,,,,,120.19123099585433,0.3848927057014321,,,,,0.81243427,0.44262295,0.36981132,0.31557377,0.12704918,0.331858407,77,275,244,27,35,2,19,108,77,58,9,8,8,20,,16.0,0.058181818,0.072727272,,,,,,,,,1.0,,,,,,,
,1.69,-10.252126202759172,9.123456791043282,-1.7998575568199158,,,,,85.73814214617867,0.3240116878588628,,,,,0.665961823,0.334164588,0.331797235,0.27680798,0.057356608,0.294117647,111,450,401,53,41,1,17,134,111,94,12,4,8,30,,26.0,0.057777777,0.066666666,,,,,,,,,9.0,,,,,,,
,2.9,-4.078382825330239,3.641975164413452,-1.5179879814386368,,,,,95.43634642355534,0.3421521678711604,,,,,0.714512671,0.384415584,0.330097087,0.283116883,0.101298701,0.302325581,120,426,385,35,58,5,27,148,109,82,20,2,7,22,,36.0,0.084507042,0.051643192,,,,,,,,,0.0,,,,,,,
,1.63,10.863120168595458,-5.061728477478027,1.7796038687229156,,,,,130.36075301961634,0.3863397404980757,,,,,0.814814814,0.444444444,0.37037037,0.291666666,0.152777778,,64,246,216,32,32,2,22,96,63,41,13,7,18,27,,,,0.109756097,,,,,,,,,-2.0,,,,,,,
,1.28,-14.164182896066318,9.148148536682127,1.3450434505939484,,,,,78.27267938939173,0.3127996409008004,,,,,0.642208856,0.323590814,0.318618042,0.258872651,0.064718163,0.300733496,133,542,479,73,42,1,22,155,124,102,14,7,26,39,,69.0,0.127306273,0.071955719,,,,,,,,,1.0,,,,,,,
,1.51,-4.736284788088812,-0.3580248355865478,0.0364033281803131,,,,,93.28904045902176,0.3504970413022273,,,,,0.711879757,0.348583877,0.36329588,0.259259259,0.089324618,0.319672131,121,540,459,70,34,2,31,160,119,88,23,6,22,70,,91.0,0.168518518,0.129629629,,,,,,,,,-4.0,,,,,,,
,1.59,-0.4169407050310156,-0.6666667461395264,0.4017004519701004,,,,,98.41992529009124,0.3304666552473517,,,,,0.693149664,0.369620253,0.323529411,0.301265822,0.068354431,,99,426,395,61,24,1,20,146,119,99,14,5,17,10,,,,0.023474178,,,,,,,,,2.0,,,,,,,
,1.34,3.0029935366755502,3.944444417953491,0.1669975668191909,,,,,111.96322936787315,0.3745666749136788,,,,,0.756164383,0.356164383,0.4,0.280821917,0.075342466,0.31060606,72,180,146,19,22,0,9,52,41,32,7,2,9,28,,14.0,0.077777777,0.155555555,,,,,,,,,2.0,,,,,,,
,1.05,-12.9088391073995,4.4938273429870605,-2.4691208600997925,,,,,87.37752674119716,0.334766086950348,,,,,0.698935895,0.381118881,0.317817014,0.256993006,0.124125875,0.275653923,148,628,572,77,69,10,46,218,147,101,31,5,8,44,,65.0,0.103503184,0.070063694,,,,,,,,,9.0,,,,,,,
,0.22,7.956892195191303,-8.716049194335938,2.080454096198082,,,,,111.44102366504232,0.3692284128373347,,,,,0.754289729,0.373088685,0.381201044,0.275229357,0.097859328,0.312056737,106,390,327,66,37,2,22,122,90,68,14,6,27,51,,43.0,0.11025641,0.13076923,,,,,,,,,-4.0,,,,,,,
,0.76,2.122690279217702,-6.7037036418914795,-1.119545951485634,,,,,104.9236817674642,0.3589169530220973,,,,,0.758574908,0.419068736,0.339506172,0.288248337,0.130820399,0.333333333,122,500,451,74,61,2,41,189,130,89,25,14,11,34,,65.0,0.13,0.068,,,,,,,,,-3.0,,,,,,,
,0.93,-4.496217718121642,3.216049373149872,0.1213888525962829,,,,,91.34280441341238,0.3322503481155787,,,,,0.682762335,0.341736694,0.341025641,0.280112044,0.06162465,0.293255131,102,405,357,41,28,0,18,122,100,82,14,4,16,31,,16.0,0.039506172,0.076543209,,,,,,,,,3.0,,,,,,,
,2.02,-6.798021993798803,6.679012298583984,-2.1573648005723953,,,,,89.74276762597836,0.320058016101411,,,,,0.648214541,0.315789473,0.332425068,0.241486068,0.074303405,,100,372,323,39,31,0,19,102,78,59,14,5,3,43,,,,0.115591397,,,,,,,,,1.0,,,,,,,
,1.02,-24.07028801084011,16.01234531402588,-2.547874480485916,,,,,72.25459925187882,0.3080428162930717,,,,,0.63916393,0.334586466,0.304577464,0.257518796,0.07706767,0.288135593,146,589,532,47,62,1,33,178,137,104,26,6,6,34,,59.0,0.100169779,0.057724957,,,,,,,,,7.0,,,,,,,
,1.12,9.588699481698416,-2.888888895511627,0.2220966070890426,,,,,150.00979021301058,0.4279999941974491,,,,,0.920029634,0.536912751,0.383116883,0.362416107,0.174496644,,36,154,149,12,23,2,15,80,54,39,6,7,7,4,,,,0.025974025,,,,,,,,,-2.0,,,,,,,
,1.96,3.5461797667199866,2.481481432914734,-0.7511328756809235,,,,,121.03203595293748,0.3729472687750151,,,,,0.791005596,0.439490445,0.351515151,0.318471337,0.121019108,,61,168,157,14,22,0,15,69,50,35,11,4,2,7,,,,0.041666666,,,,,,,,,1.0,,,,,,,
,1.12,-1.5716942158400695,7.925172805786133,-0.4834275543689728,,,,,94.30059762903096,0.3293260549077924,,,,,0.700791022,0.402777777,0.298013245,0.263888888,0.138888889,,55,157,144,16,20,2,12,58,38,26,6,4,2,7,,,,0.044585987,,,,,,,,,0.0,,,,,,,
