Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Sam Crawford,1002748,112806,OF,DET,5.596343662358988,,5.63,33.900884625668624,-5.962255239486694,1.2768561765551567,,,,,148.68150402735213,0.3961851302084032,,,,,0.817389983,0.451612903,0.36577708,0.31409168,0.137521223,,156,662,589,83,97,6,55,266,185,130,35,14,30,47,,,,0.070996978,,,,,,,,,-2.0,,,,,,,
Dots Miller,1008885,119085,2B,PIT,4.801618440798283,,4.61,12.79810261653061,9.0,-1.2067119292914867,,,,,121.114448981822,0.3532261916767323,,,,,0.725332225,0.396428571,0.328903654,0.278571428,0.117857143,,151,631,560,71,87,3,47,222,156,109,31,13,14,39,,,,0.061806656,,,,,,,,,9.0,,,,,,,
Joe Tinker,1013075,123353,SS,CHC,4.790163872792775,,4.67,1.2474068388405255,23.827160835266113,1.734272301197052,,,,,99.16545889320392,0.3159653433715648,,,,,0.651642741,0.372093023,0.279549718,0.255813953,0.11627907,,143,555,516,56,57,4,41,192,132,91,26,11,23,17,,,,0.03063063,,,,,,,,,15.0,,,,,,,
Freddy Parent,1009992,120217,SS,CHW,4.760334938830371,,5.25,6.977147024518926,19.87771463394165,2.1279429607093334,,,,,108.69367200879304,0.3188203826404753,,,,,0.638204196,0.302966101,0.335238095,0.26059322,0.042372881,,136,551,472,61,30,0,15,143,123,108,10,5,32,46,,,,0.083484573,,,,,,,,,15.0,,,,,,,
Ed Konetchy,1007093,117245,1B,STL,4.738598964621027,,4.83,23.570632723887385,-4.6913580894470215,-0.2007651329040527,,,,,134.26435291489645,0.3735822228553854,,,,,0.761574073,0.395833333,0.36574074,0.286458333,0.109375,,152,660,576,88,80,4,41,228,165,124,23,14,25,65,,,,0.098484848,,,,,,,,,0.0,,,,,,,
Art Devlin,1003248,113312,3B,NYG,4.556014679777308,,4.46,11.148067787726257,9.413579940795898,0.4768561646342277,,,,,117.38331639059231,0.3483965959228812,,,,,0.698239691,0.336048879,0.362190812,0.264765784,0.071283095,,143,584,491,61,56,0,27,165,130,103,19,8,26,65,,,,0.111301369,,,,,,,,,5.0,,,,,,,
Larry Doyle,1003467,113531,2B,NYG,4.493673771620137,,3.85,26.001235001420955,-10.0,1.423787146806717,,,,,136.87901175335756,0.3802525787299852,,,,,0.779426862,0.419298245,0.360128617,0.301754385,0.11754386,,147,634,570,86,49,6,44,239,172,128,27,11,31,45,,,,0.070977917,,,,,,,,,-10.0,,,,,,,
Richard Hoblitzell,1005871,115993,1B,CIN,4.437627833775195,,4.12,23.716016938747693,-5.382716178894043,-1.0312641821801662,,,,,139.76834652037962,0.3808908286780701,,,,,0.781915751,0.41779497,0.364120781,0.30754352,0.11025145,,142,592,517,59,67,4,38,216,159,121,23,11,17,44,,,,0.074324324,,,,,,,,,-1.0,,,,,,,
Johnny Evers,1003876,113949,2B,CHC,4.392458654438914,,4.08,13.528711978592344,7.0,1.0095287524163723,,,,,121.57588741261588,0.352584002636097,,,,,0.705451563,0.336933045,0.368518518,0.26349892,0.073434125,,127,552,463,88,24,1,26,156,122,96,19,6,28,73,,,,0.132246376,,,,,,,,,7.0,,,,,,,
Tommy Leach,1007428,117582,OF,PIT,4.210974961196641,,3.5,13.447762189176292,0.9938271045684814,0.67685616761446,,,,,117.8143132049798,0.3478337670100554,,,,,0.705377322,0.367972742,0.33740458,0.260647359,0.107325383,,151,682,587,126,43,6,43,216,153,110,29,8,27,66,,,,0.096774193,,,,,,,,,4.0,,,,,,,
Harry Steinfeldt,1012466,122729,3B,CHC,4.1718743767072235,,3.91,5.697124802341666,10.660493850708008,0.154477447271347,,,,,108.4909717717252,0.3312032393479751,,,,,0.667629686,0.337121212,0.330508474,0.251893939,0.085227273,,151,621,528,73,59,2,35,178,133,98,27,6,22,57,,,,0.091787439,,,,,,,,,6.0,,,,,,,
Solly Hofman,1005917,116038,OF,CHC,4.113335088685595,,3.81,10.826302790984542,5.952381134033203,-0.6966093368828297,,,,,117.88271786684342,0.3465493604566472,,,,,0.702162403,0.351043643,0.35111876,0.284629981,0.066413662,,153,613,527,60,58,2,27,185,150,123,21,4,20,53,,,,0.086460032,,,,,,,,,10.0,,,,,,,
Dick Egan,1003698,113769,2B,CIN,3.982981803325963,,3.87,7.079796697607744,10.617283940315248,3.766753628849983,,,,,105.74098598262584,0.325290092613426,,,,,0.658646434,0.329166666,0.329479768,0.275,0.054166666,,127,549,480,59,53,2,19,158,132,113,14,3,39,37,,,,0.067395264,,,,,,,,,10.0,,,,,,,
Harry Lord,1007761,117925,3B,BOS,3.9511701274494544,,3.88,14.0153757059191,2.1358022689819336,2.556459743529558,,,,,119.12080697795662,0.3445099534937495,,,,,0.70474629,0.359550561,0.345195729,0.310861423,0.048689138,,136,592,534,86,31,0,19,192,166,147,12,7,36,20,,,,0.033783783,,,,,,,,,-2.0,,,,,,,
John Titus,1013085,123363,OF,PHI,3.8435592610485294,,3.81,14.220802285365622,-1.3580245971679688,-0.6272996552288532,,,,,121.89994253270667,0.3572689014999046,,,,,0.716559485,0.35,0.366559485,0.27037037,0.07962963,,151,645,540,69,46,3,31,189,146,115,22,6,23,66,,,,0.102325581,,,,,,,,,6.0,,,,,,,
Sherry Magee,1007965,118135,OF,PHI,3.761452097777109,,3.66,18.732028605088058,-6.061728477478027,3.725960724055767,,,,,123.67452879673044,0.3601685769649015,,,,,0.737009098,0.398467432,0.338541666,0.270114942,0.12835249,,143,603,522,60,66,2,49,208,141,92,33,14,38,43,,,,0.071310116,,,,,,,,,1.0,,,,,,,
Jake Stahl,1012382,122639,1B,BOS,3.738895022716244,,3.35,26.035812314522435,-9.888888835906982,-0.7536428906023502,,,,,152.40308964310617,0.3968835915561622,,,,,0.811764705,0.434482758,0.377281947,0.294252873,0.140229885,,127,505,435,62,60,6,37,189,128,91,19,12,16,43,,,,0.085148514,,,,,,,,,-6.0,,,,,,,
Danny Murphy,1009352,119546,OF,PHA,3.7118778457676314,,3.45,21.170386709466307,-7.358024597167969,-0.0740393325686454,,,,,134.0681601257741,0.361957740537899,,,,,0.74381475,0.41219963,0.33161512,0.280961182,0.131238448,,149,616,541,61,69,5,47,223,152,105,28,14,19,35,,,,0.056818181,,,,,,,,,0.0,,,,,,,
Patsy Dougherty,1003430,113495,OF,CHW,3.674191154567541,,3.39,25.80010838378036,-11.814815044403076,2.9544774889945984,,,,,139.66206109087133,0.3675528334005035,,,,,0.750527747,0.391038696,0.359489051,0.285132382,0.105906314,,139,569,491,71,55,1,37,192,140,103,23,13,36,51,,,,0.089630931,,,,,,,,,-5.0,,,,,,,
George Gibson,1004668,114750,C,PIT,3.5503126077468377,,4.69,4.610306584843359,7.629629611968994,-2.047504846006632,,,,,111.09244110496569,0.3368502222805572,,,,,0.686323881,0.360784313,0.325539568,0.264705882,0.096078431,,150,571,510,42,52,2,36,184,135,99,25,9,9,44,,,,0.077057793,,,,,,,,,3.0,,,,,,,
Harry Davis,1003053,113111,1B,PHA,3.449387609310562,,3.09,15.746302811517776,-3.5987653732299805,-0.2720570750534534,,,,,126.24128658935932,0.3496412222906184,,,,,0.711468864,0.373584905,0.337883959,0.267924528,0.105660377,,149,603,530,73,75,4,37,198,142,105,22,11,20,51,,,,0.084577114,,,,,,,,,1.0,,,,,,,
George Moriarty,1009190,119383,3B,DET,3.223304613031414,,3.59,2.502318473783466,11.530864238739014,3.3770474903285503,,,,,98.32215942046808,0.3169387000870992,,,,,0.647503331,0.338266384,0.309236947,0.272727272,0.065539112,,133,515,473,43,39,1,25,160,129,104,20,4,34,24,,,,0.046601941,,,,,,,,,9.0,,,,,,,
Johnny Bates,1000662,110678,OF,- - -,3.1896808424288428,,2.88,15.993978604113366,-8.037036895751953,2.9422013610601425,,,,,121.40786753033808,0.359693749559869,,,,,0.730230158,0.370517928,0.35971223,0.290836653,0.079681275,,140,580,502,70,38,2,32,186,146,114,26,4,37,48,,,,0.08275862,,,,,,,,,-3.0,,,,,,,
Eddie Grant,1004946,115042,3B,PHI,3.169030555531863,,2.88,-5.24901372175733,10.753086566925049,0.6911145560443401,,,,,91.92710074088026,0.3082932525151514,,,,,0.626284232,0.315372424,0.310911808,0.269413629,0.045958795,,154,700,631,75,37,1,23,199,170,147,18,4,28,35,,,,0.05,,,,,,,,,6.0,,,,,,,
Bobby Byrne,1001797,111841,3B,- - -,3.129824707236812,,3.02,-1.8293689415240568,6.660493850708008,0.6523039117455482,,,,,96.57841614043087,0.3124877092233449,,,,,0.617756208,0.29032258,0.327433628,0.225806451,0.064516129,,151,690,589,92,40,1,28,171,133,105,19,8,29,78,,,,0.113043478,,,,,,,,,2.0,,,,,,,
Heinie Wagner,1013483,123779,SS,BOS,3.0441557354564273,,3.26,2.0160652347526176,10.59259271621704,0.3097200244665146,,,,,103.533726296761,0.3199818245111367,,,,,0.648797455,0.332558139,0.316239316,0.255813953,0.076744186,,124,477,430,53,49,1,24,143,110,86,16,7,18,35,,,,0.073375262,,,,,,,,,3.0,,,,,,,
Clyde Engle,1003780,113850,OF,NYH,2.9791223263629245,,3.59,8.761054883634225,1.7283949851989746,-0.6720570810139179,,,,,116.55125707025158,0.3480863015660468,,,,,0.705150047,0.357723577,0.34742647,0.278455284,0.079268293,,135,563,492,66,71,3,28,176,137,109,20,5,18,47,,,,0.083481349,,,,,,,,,8.0,,,,,,,
Red Murray,1009397,119587,OF,NYG,2.972490544246968,,2.53,12.33311154349312,-7.358024597167969,5.274873975664377,,,,,110.6077752864786,0.3373253559950298,,,,,0.687707923,0.368421052,0.319286871,0.263157894,0.105263158,,149,633,570,74,91,7,34,210,150,116,15,12,48,45,,,,0.071090047,,,,,,,,,0.0,,,,,,,
Ed Lennox,1007525,117679,3B,BRO,2.826703789023381,,2.78,7.62893494684236,-0.2654321193695068,-1.3556251600384712,,,,,117.19777168511165,0.3426339761777358,,,,,0.695397548,0.358620689,0.336776859,0.262068965,0.096551724,,126,497,435,33,44,2,29,156,114,85,18,9,11,47,,,,0.094567404,,,,,,,,,-4.0,,,,,,,
Tim Jordan,1006619,116761,1B,BRO,2.7963312043337307,,2.61,16.154682779257765,-5.932098627090454,-0.7168145067989826,,,,,139.8272508588209,0.3796105643977289,,,,,0.764977136,0.378787878,0.386189258,0.272727272,0.106060606,,103,403,330,47,36,3,26,125,90,64,20,3,13,59,,,,0.146401985,,,,,,,,,-3.0,,,,,,,
Al Burch,1001656,111695,OF,BRO,2.736034775085729,,2.3,7.107748306696081,-4.9857177734375,2.6115110367536545,,,,,106.47112085832504,0.325106619601958,,,,,0.658700532,0.329450915,0.329249617,0.271214642,0.058236273,,152,661,601,80,30,1,27,198,163,136,20,6,38,51,,,,0.077155824,,,,,,,,,0.0,,,,,,,
Chief Wilson,1014066,124409,OF,PIT,2.6679753688839796,,2.2,3.950725963236991,0.3950619697570801,-0.3679012730717659,,,,,106.69127836705977,0.3296587186228948,,,,,0.677371252,0.374340949,0.303030303,0.272407732,0.101933217,,154,614,569,64,59,4,38,213,155,117,22,12,17,19,,,,0.030944625,,,,,,,,,8.0,,,,,,,
Jimmy Sheckard,1011843,122100,OF,CHC,2.635810211270945,,2.01,7.456272910372574,-5.3086419105529785,-1.5639367699623108,,,,,113.32485571382988,0.3391018098214,,,,,0.681391941,0.335238095,0.346153846,0.255238095,0.08,,148,644,525,81,43,1,35,176,134,99,29,5,15,72,,,,0.111801242,,,,,,,,,2.0,,,,,,,
Bob Bescher,1000921,110949,OF,CIN,2.60656597905228,,2.22,9.78951404425712,-3.777777671813965,6.899426255375147,,,,,105.35951411707327,0.3246667672606075,,,,,0.646953309,0.311659192,0.335294117,0.239910313,0.071748879,,124,513,446,73,34,1,24,139,107,83,17,6,54,56,,,,0.109161793,,,,,,,,,2.0,,,,,,,
Lee Tannehill,1012823,123087,3B,CHW,2.4618833676364225,,2.98,-13.631112604020007,19.75925922393799,-0.9433490261435508,,,,,78.89997245864706,0.2719364458480767,,,,,0.549629184,0.280602636,0.269026548,0.222222222,0.058380414,,155,594,531,39,47,0,26,149,118,92,21,5,12,31,,,,0.052188552,,,,,,,,,13.0,,,,,,,
Cy Seymour,1011777,122034,OF,NYG,2.4461070903163655,,2.35,11.568203780100816,-0.8518518209457397,0.27922098711133,,,,,134.09384689789064,0.3757016169869043,,,,,0.769281045,0.4,0.369281045,0.310714285,0.089285715,,80,315,280,37,30,1,18,112,87,69,12,5,14,25,,,,0.079365079,,,,,,,,,1.0,,,,,,,
Kitty Bransfield,1001356,111393,1B,PHI,2.439796161105208,,2.48,5.09048820253672,-2.2592592239379883,-0.3413667567074299,,,,,109.06577755290364,0.3362978650053052,,,,,0.691259573,0.371916508,0.319343065,0.292220113,0.079696395,,140,570,527,47,59,1,34,196,154,120,27,6,17,18,,,,0.031578947,,,,,,,,,2.0,,,,,,,
Dave Altizer,1000188,110198,OF,CHW,2.4073480012657154,,2.54,4.829174227429434,3.814815044403076,1.9505129531025889,,,,,106.20882582883132,0.3149101810542615,,,,,0.622713167,0.293193717,0.32951945,0.232984293,0.060209424,,116,458,382,47,20,1,14,112,89,75,6,7,27,39,,,,0.085152838,,,,,,,,,8.0,,,,,,,
Bill Hinchman,1005839,115962,OF,CLE,2.368870030215728,,1.95,11.993541977738785,-7.160493850708008,0.8709093891084194,,,,,120.96817797644428,0.3455516206912505,,,,,0.703352193,0.371991247,0.331360946,0.258205689,0.113785558,,139,524,457,57,53,2,35,170,118,83,20,13,22,41,,,,0.078244274,,,,,,,,,-2.0,,,,,,,
Frank Chance,1002131,112183,1B,CHC,2.336662173002855,,2.05,8.246418104568152,0.1604938507080078,3.0934794172644615,,,,,113.24905796728784,0.3389779562390716,,,,,0.686461134,0.345679012,0.340782122,0.271604938,0.074074074,,93,370,324,53,46,0,20,112,88,68,16,4,29,30,,,,0.081081081,,,,,,,,,3.0,,,,,,,
Danny Hoffman,1005902,116024,OF,SLB,2.320799699719565,,2.46,9.845953120087897,-2.7407407760620117,1.1647713296115398,,,,,119.4899427749757,0.340753606681166,,,,,0.685342599,0.335917312,0.349425287,0.26873385,0.067183462,,110,440,387,44,26,2,15,130,104,89,6,7,24,41,,,,0.093181818,,,,,,,,,0.0,,,,,,,
Jack Barry,1000616,110635,SS,PHA,2.3075010295103815,,2.24,-6.259505758131751,12.654321193695068,0.0035819560289382,,,,,87.39939517600493,0.2885188773177869,,,,,0.565864168,0.259168704,0.306695464,0.215158924,0.04400978,,124,491,409,56,23,1,14,106,88,74,11,2,17,44,,,,0.089613034,,,,,,,,,5.0,,,,,,,
Doc Gessler,1004642,114726,OF,- - -,2.306036905097412,,2.1799999999999997,12.902639284349622,-8.203703820705414,-0.0863154605031013,,,,,125.15871278893808,0.3530173648207906,,,,,0.712222222,0.351111111,0.361111111,0.284444444,0.066666667,,128,510,450,67,54,0,28,158,128,100,26,2,20,43,,,,0.084313725,,,,,,,,,-2.0,,,,,,,
John Hummel,1006180,116306,1B,BRO,2.194207842199724,,1.91,4.75084570383666,-6.135802447795868,-0.7271083742380142,,,,,108.7292273636722,0.3287963675525921,,,,,0.674422697,0.363468634,0.310954063,0.280442804,0.08302583,,146,597,542,54,52,4,28,197,152,124,15,9,16,22,,,,0.036850921,,,,,,,,,-6.0,,,,,,,
Harry McCormick,1008421,118594,OF,NYG,2.1805255839028255,,2.14,15.398056043778496,-13.432098865509031,-2.967901311814785,,,,,136.70611054049309,0.3799700580010833,,,,,0.774528052,0.401937046,0.372591006,0.2905569,0.111380146,,110,476,413,68,27,3,32,166,120,88,21,8,4,49,,,,0.102941176,,,,,,,,,-8.0,,,,,,,
Rube Ellis,1003752,113816,OF,STL,2.106123286583895,,2.32,3.1035869616208274,-5.160493850708008,-1.8150235451757908,,,,,107.3457264270927,0.3295971642755255,,,,,0.666034672,0.332173913,0.333860759,0.267826086,0.064347827,,149,637,575,76,46,3,22,191,154,132,10,9,16,54,,,,0.08477237,,,,,,,,,2.0,,,,,,,
Bill Carrigan,1001991,112038,C,BOS,2.060715652330253,,3.44,4.704823734457031,4.129629611968994,-1.8819684013724327,,,,,120.85469074136644,0.3472384262244438,,,,,0.708994265,0.367857142,0.341137123,0.296428571,0.071428571,,94,312,280,25,36,1,16,103,83,67,13,2,2,17,,,,0.054487179,,,,,,,,,2.0,,,,,,,
Rebel Oakes,1009672,119879,OF,CIN,2.0189945896180643,,1.62,7.576498728975165,-6.135802507400513,0.9117022939026356,,,,,113.32022883093282,0.3376745818749718,,,,,0.681063383,0.339759036,0.341304347,0.269879518,0.069879518,,120,476,415,55,31,3,18,141,112,94,10,5,23,40,,,,0.084033613,,,,,,,,,-3.0,,,,,,,
John Atz,1000358,110372,2B,CHW,1.982414861078583,,2.17,-0.6459766554106117,5.913580246269703,-0.0922622419893741,,,,,98.75686715337557,0.3031836360197452,,,,,0.608001196,0.299212598,0.308788598,0.236220472,0.062992126,,119,440,381,39,22,0,21,114,90,69,18,3,14,38,,,,0.086363636,,,,,,,,,6.0,,,,,,,
Michael Doolin,1003402,113467,SS,PHI,1.9700110989841848,,2.18,-15.90365417139207,16.074073791503906,-1.290279999375343,,,,,74.99611676411772,0.2806280102944912,,,,,0.56637664,0.290060851,0.276315789,0.219066937,0.070993914,,147,556,493,39,35,1,23,143,108,85,12,10,10,37,,,,0.066546762,,,,,,,,,7.0,,,,,,,
Topsy Hartsel,1005464,115576,OF,PHA,1.919577862820176,,2.18,7.3325458379761805,0.3456790447235107,-2.345331307500601,,,,,129.59797316369887,0.3549233686356317,,,,,0.706795076,0.325842696,0.38095238,0.269662921,0.056179775,,83,323,267,30,18,1,9,87,72,63,4,4,3,48,,,,0.148606811,,,,,,,,,4.0,,,,,,,
Wid Conroy,1002544,112598,3B,WAS,1.914540566909836,,2.11,-3.757530153543901,4.592592477798462,1.1117022968828678,,,,,91.23861927644404,0.2934408968619067,,,,,0.591511873,0.293032786,0.298479087,0.243852459,0.049180327,,139,549,488,44,20,1,18,143,119,101,13,4,24,37,,,,0.067395264,,,,,,,,,1.0,,,,,,,
Jack Lelivelt,1007510,117661,OF,WAS,1.887295001822391,,2.13,5.589064859617071,1.370370388031006,-1.0269170962274077,,,,,118.94347314736062,0.3370377860478395,,,,,0.689665437,0.355345911,0.334319526,0.29245283,0.062893081,,91,345,318,25,24,0,14,113,93,79,8,6,8,19,,,,0.055072463,,,,,,,,,5.0,,,,,,,
Amby McConnell,1008405,118588,2B,BOS,1.8699610865860996,,1.94,-5.267598265395235,8.0,1.6709094010293484,,,,,86.53418387711346,0.293231018658342,,,,,0.589386061,0.289183222,0.300202839,0.238410596,0.050772626,,121,509,453,61,36,0,15,131,108,93,7,8,26,34,,,,0.066797642,,,,,,,,,8.0,,,,,,,
Ed Phelps,1010276,120506,C,STL,1.7791589149089742,,1.18,0.8826256844565554,2.561728239059448,-1.5187967792153358,,,,,106.2762312144574,0.3278496081882951,,,,,0.647668105,0.29738562,0.350282485,0.248366013,0.049019607,,104,364,306,43,22,0,14,91,76,62,13,1,7,39,,,,0.107142857,,,,,,,,,0.0,,,,,,,
Bob Unglaub,1013283,123567,1B,WAS,1.7782968980553215,,1.76,3.2720865207159813,-2.709876537322998,-0.3433490172028541,,,,,106.89469807128498,0.3180776025989268,,,,,0.650990099,0.35,0.300990099,0.264583333,0.085416667,,130,518,480,43,41,3,26,168,127,101,14,9,15,22,,,,0.042471042,,,,,,,,,1.0,,,,,,,
George McBride,1008342,118522,SS,WAS,1.7491730262451557,,1.86,-10.20295981412583,8.629630088806152,-0.4475048221647739,,,,,83.21118564399913,0.28080877340254,,,,,0.560205738,0.265873015,0.294332723,0.234126984,0.031746031,,156,574,504,38,34,0,16,134,118,102,16,0,17,36,,,,0.06271777,,,,,,,,,-1.0,,,,,,,
Ted Easterly,1003643,113712,C,CLE,1.7279568643958296,,2.56,3.491566047683486,2.3456790447235107,-0.0716745071113109,,,,,111.4282258835526,0.3305393691857656,,,,,0.683577235,0.390243902,0.293333333,0.261324041,0.128919861,,98,308,287,32,27,1,25,112,75,50,14,10,8,13,,,,0.042207792,,,,,,,,,0.0,,,,,,,
Heinie Heitmuller,1005607,115721,OF,PHA,1.715710740513166,,1.58,8.829537326779343,-0.8395061492919922,-0.2982090264558792,,,,,137.72680713650948,0.3677150576145618,,,,,0.755411254,0.404761904,0.35064935,0.285714285,0.119047619,,64,239,210,36,15,0,17,85,60,43,9,8,7,18,,,,0.075313807,,,,,,,,,2.0,,,,,,,
Ray Demmitt,1003196,113258,OF,NYH,1.6937425611607353,,2.09,7.244550221538606,-7.654320955276489,-0.4617632105946541,,,,,115.286276667387,0.3460957041529358,,,,,0.698477751,0.358313817,0.340163934,0.245901639,0.112412178,,123,498,427,68,30,4,28,153,105,77,12,12,16,55,,,,0.110441767,,,,,,,,,-4.0,,,,,,,
Chief Meyers,1008823,119021,C,NYG,1.6911823599732276,,1.93,5.91718217664112,-0.0246913433074951,-1.3370196856558323,,,,,127.38551074472524,0.3647401900060715,,,,,0.740689148,0.381818181,0.358870967,0.277272727,0.104545454,,90,252,220,15,30,1,16,84,61,45,10,5,3,22,,,,0.087301587,,,,,,,,,-2.0,,,,,,,
Billy Purtell,1010575,120810,3B,CHW,1.6841192265702931,,1.79,-2.1281507739726675,5.1913580894470215,0.0404103398323059,,,,,94.80053284057628,0.2969578724975387,,,,,0.601252308,0.299168975,0.302083333,0.257617728,0.041551247,,103,412,361,34,40,0,12,108,93,81,9,3,14,19,,,,0.046116504,,,,,,,,,3.0,,,,,,,
Kid Elberfeld,1003722,113790,SS,NYH,1.6639266752873194,,2.22,-4.088670261610789,6.123456954956055,1.468927137553692,,,,,87.26220655404741,0.301996490168175,,,,,0.601138136,0.287598944,0.313539192,0.237467018,0.050131926,,106,431,379,47,26,0,14,109,90,76,9,5,23,28,,,,0.064965197,,,,,,,,,1.0,,,,,,,
Steve Evans,1003870,113938,OF,STL,1.6438599432363925,,1.8,8.93307826568983,-15.024691581726074,-2.082350969314575,,,,,117.76156225896032,0.3466166488852055,,,,,0.690908964,0.329317269,0.361591695,0.259036144,0.070281125,,143,590,498,67,56,2,25,164,129,104,17,6,14,66,,,,0.111864406,,,,,,,,,-8.0,,,,,,,
Terry Turner,1013233,123517,2B,CLE,1.624000846894042,,1.71,0.6409955586696803,7.604938268661499,1.2875326089560986,,,,,97.17401815132612,0.308108674628394,,,,,0.625686812,0.322115384,0.303571428,0.25,0.072115384,,53,226,208,25,16,0,11,67,52,41,7,4,14,14,,,,0.061946902,,,,,,,,,6.0,,,,,,,
Joe Birmingham,1000983,111011,OF,CLE,1.6141767969262872,,1.42,5.576507506282061,-2.419753074645996,-0.4126586988568306,,,,,115.990020884102,0.3377178972536097,,,,,0.689018464,0.355685131,0.333333333,0.288629737,0.067055394,,100,370,343,29,38,1,16,122,99,83,10,5,12,19,,,,0.051351351,,,,,,,,,0.0,,,,,,,
Roy Hartzell,1005468,115581,OF,SLB,1.5758296672056262,,2.19,-3.873087875901928,-1.1851851791143415,-1.9762129038572311,,,,,97.1038649116904,0.3055264453880382,,,,,0.619765877,0.307563025,0.312202852,0.270588235,0.03697479,,152,647,595,64,32,0,17,183,161,144,12,5,14,29,,,,0.044822256,,,,,,,,,-1.0,,,,,,,
