Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Stan Musial,1009405,119602.0,OF,STL,9.285043392860798,,8.95,58.83351544831494,8.951980590820312,0.7294956650584936,,,,,172.4116273254212,0.4574494649562001,,,,,0.989718096,0.549295774,0.440422322,0.346830985,0.202464789,0.350378787,146,667,568,112,94,12,77,312,197,120,51,14,7,90,,28.0,0.04197901,0.134932533,,,,,,,,,14.0,,,,,,,,0.0
Snuffy Stirnweiss,1012546,122806.0,2B,NYY,8.952972949031523,,8.58,39.74691960236664,21.65432071685791,6.004577197134495,,,,,139.84257182313607,0.3976924014557023,,,,,0.849463484,0.460342146,0.389121338,0.31881804,0.141524106,0.359489051,154,723,643,125,43,8,59,296,205,146,35,16,55,73,,87.0,0.12033195,0.100968188,,,,,,,,,15.0,,,,,,,,0.0
Lou Boudreau,1001234,111272.0,SS,CLE,8.213116583282048,,7.99,37.236642560747285,18.228395462036133,0.3511064648628235,,,,,146.24016991734564,0.3988814855450229,,,,,0.842988245,0.436643835,0.40634441,0.327054794,0.109589041,0.346863468,150,681,584,91,67,3,53,255,191,138,45,5,11,73,,39.0,0.057268722,0.107195301,,,,,,,,,9.0,,,,,,,,0.0
Bill Nicholson,1009554,119774.0,OF,CHC,6.40985109027976,,6.01,48.88014777348482,-9.740740776062012,0.0074612759053707,,,,,159.22022585036325,0.4314613709890895,,,,,0.935275594,0.544673539,0.390602055,0.28694158,0.257731959,0.280334728,156,686,582,116,122,33,76,317,167,91,35,8,3,93,,71.0,0.103498542,0.135568513,,,,,,,,,-3.0,,,,,,,,0.0
Bob Johnson,1006428,116620.0,OF,BOS,6.385854935166691,,6.28,46.62046263360891,-7.135802268981934,-2.978497512638569,,,,,167.64079005973912,0.4454512384075385,,,,,0.95870879,0.527619047,0.431089743,0.323809523,0.203809524,0.346938775,144,626,525,106,106,17,65,277,170,105,40,8,2,95,,67.0,0.107028753,0.151757188,,,,,,,,,-1.0,,,,,,,,0.0
Stan Spence,1012328,122575.0,OF,WAS,6.082200309976246,,6.12,37.26819288831757,-2.0555554628372192,-2.7753788847476244,,,,,151.09955568535875,0.4098722738430912,,,,,0.877463929,0.486486486,0.390977443,0.315878378,0.170608108,0.309523809,153,669,592,83,100,18,57,288,187,130,31,8,3,69,,28.0,0.041853512,0.103139013,,,,,,,,,-1.0,,,,,,,,0.0
Johnny Hopp,1006022,116145.0,OF,STL,6.038971932367037,,5.74,37.95782830485545,0.8950618505477905,2.4324103109538555,,,,,149.9665861356399,0.4205850265298222,,,,,0.902799103,0.499051233,0.40374787,0.335863377,0.163187856,0.353944562,139,591,527,106,72,11,55,263,177,122,35,9,15,58,,47.0,0.079526226,0.098138747,,,,,,,,,2.0,,,,,,,,0.0
Frank McCormick,1008413,118593.0,1B,CIN,5.9829689391345084,,5.71,30.925642058669425,6.388888835906982,0.8448847867548466,,,,,138.76653751270146,0.397922816491944,,,,,0.85264422,0.48192771,0.37071651,0.30464716,0.17728055,0.288602941,153,645,581,85,102,20,60,280,177,117,37,3,7,57,,17.0,0.026356589,0.088372093,,,,,,,,,13.0,,,,,,,,0.0
Augie Galan,1004440,114525.0,OF,BRO,5.9818138613337455,,6.27,44.544965227628865,-8.454280853271484,0.1357329059392213,,,,,156.44474040278234,0.4310024379766904,,,,,0.921583462,0.495429616,0.426153846,0.31809872,0.177330896,0.31640625,151,654,547,96,93,12,64,271,174,110,43,9,4,101,,23.0,0.035168195,0.15443425,,,,,,,,,-3.0,,,,,,,,0.0
Bobby Doerr,1003355,113419.0,2B,BOS,5.839279667871106,,6.34,35.72019537468349,1.4012346267700195,-0.2669005710631609,,,,,157.31818705003954,0.428943257028159,,,,,0.92701732,0.527777777,0.399239543,0.324786324,0.202991453,0.324644549,125,536,468,95,81,15,55,247,152,97,30,10,5,58,,31.0,0.05783582,0.108208955,,,,,,,,,-4.0,,,,,,,,0.0
Ken Keltner,1006821,116966.0,3B,CLE,5.82249689470418,,5.45,25.56948975624741,9.0,-0.8711319360882044,,,,,135.71618118552792,0.3820514466625433,,,,,0.820601173,0.465968586,0.354632587,0.294938917,0.171029669,0.29378531,149,632,573,74,91,13,63,267,169,106,41,9,4,53,,29.0,0.045886075,0.083860759,,,,,,,,,9.0,,,,,,,,0.0
Nick Etten,1003848,113923.0,1B,NYY,5.793599178760393,,4.87,36.022695401879034,-3.65432071685791,-0.6633739434182644,,,,,146.057748424542,0.4076317568207353,,,,,0.865078378,0.465968586,0.399109792,0.293193717,0.172774869,0.279693486,154,680,573,88,91,22,51,267,168,117,25,4,4,97,,29.0,0.042647058,0.142647058,,,,,,,,,3.0,,,,,,,,0.0
Dixie Walker,1013512,123820.0,OF,BRO,5.791493744437492,,5.8,49.54649884942572,-14.222222328186035,0.5575632862746716,,,,,166.64763690143673,0.4477599946487891,,,,,0.963182488,0.528971962,0.434210526,0.357009345,0.171962617,0.359595959,147,611,535,77,91,13,58,283,191,133,37,8,6,72,,27.0,0.044189852,0.117839607,,,,,,,,,-8.0,,,,,,,,0.0
Johnny Lindell,1007619,117780.0,OF,NYY,5.710988682571578,,5.37,26.935763228969424,6.006666719913483,-1.0597701705992222,,,,,136.99701297319143,0.3931417631656629,,,,,0.85101404,0.5,0.35101404,0.299663299,0.200336701,0.307692307,149,646,594,91,103,18,67,297,178,111,33,16,5,44,,56.0,0.086687306,0.068111455,,,,,,,,,7.0,,,,,,,,0.0
Vern Stephens,1012501,122749.0,SS,SLB,5.526965359752048,,5.49,21.623031389042502,9.827160835266112,-0.9261544533073902,,,,,130.6536119659526,0.3873664273901384,,,,,0.826490229,0.461538461,0.364951768,0.293381037,0.168157424,0.296907216,145,628,559,91,109,20,53,258,164,111,32,1,2,62,,54.0,0.085987261,0.098726114,,,,,,,,,1.0,,,,,,,,0.0
Mel Ott,1009904,120117.0,OF,NYG,5.224505918863749,,5.38,38.49225770991609,-4.45061731338501,-0.1052172295749187,,,,,164.9471214796206,0.4476484391020565,,,,,0.966623876,0.543859649,0.422764227,0.288220551,0.255639098,0.273006134,120,494,399,91,82,26,46,217,115,69,16,4,2,90,,47.0,0.0951417,0.182186234,,,,,,,,,0.0,,,,,,,,0.0
Jim Russell,1011315,121568.0,OF,PIT,5.084667189975529,,4.86,29.96412316934618,-2.2160491943359375,0.5482074115425348,,,,,136.8249576657725,0.4035697810980211,,,,,0.859441212,0.460344827,0.399096385,0.312068965,0.148275862,0.339882121,152,664,580,109,66,8,56,267,181,125,34,14,6,79,,63.0,0.094879518,0.118975903,,,,,,,,,4.0,,,,,,,,0.0
Buster Adams,1000047,110048.0,OF,PHI,4.983141348899033,,4.9,23.172585410723578,3.067901313304901,-0.1956573519855737,,,,,128.48194500468685,0.3822555719461656,,,,,0.809993305,0.440068493,0.369924812,0.282534246,0.157534247,0.300202839,151,682,584,86,64,17,55,257,165,110,35,3,2,74,,74.0,0.108504398,0.108504398,,,,,,,,,4.0,,,,,,,,0.0
