Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Lefty Grove,1005099,115201.0,PHA,6.969854831695557,,9.5,2.838856944834198,,3.1224642527540563,,,,0.15575808,0.06545153,0.09030655,291.2,44,30,,,,,5.801142452487273,2.4377141156728435,2.37974684,0.401142829161354,0.2764578833693304,0.7496977,,7,0.2386867790594498,1.1931427739158222,63.17415740837392,72.10090334456429,,,,,,188,79,1,13.0,,27,4,92
Mel Harder,1005339,115451.0,CLE,5.317299842834473,,5.84,3.7460727747071463,,3.598326556759259,,,,0.08137432,0.06148282,0.0198915,254.2,39,32,,,,,3.1806278275815396,2.40314102528383,1.32352941,0.318062782758154,0.2863247863247863,0.66487776,,0,0.2676328502415458,1.3547118524884336,80.03648431151362,79.39098386208613,,,,,,90,68,3,9.0,,17,1,106
Dizzy Dean,1003106,113168.0,STL,5.180548191070557,,5.95,3.304195804195804,,3.432398326580341,,,,0.15876974,0.08478803,0.07398171,286.0,46,33,,,,,6.010489510489511,3.2097902097902096,1.87254902,0.4405594405594406,0.2985409652076318,0.7212847,,2,0.2554744525547445,1.3356643356643356,82.16381326014435,82.87516412250908,,,,,,191,102,5,14.0,,16,4,105
Alvin Crowder,1002820,112879.0,WAS,5.168983459472656,,6.6,3.330275229357798,,3.7616149814850695,,,,0.0759587,0.05678466,0.01917404,327.0,50,39,,,,,2.834862385321101,2.1192660550458715,1.33766234,0.4678899082568807,0.2605694564279551,0.69854917,,1,0.2494136043784206,1.211009174311927,75.85163609520191,88.3529934648926,,,,,,103,77,0,17.0,,21,3,121
Clint Brown,1001504,111538.0,CLE,4.756758213043213,,4.86,4.077410851693644,,3.869727428230555,,,,0.05198238,0.04405286,0.00792952,262.2,37,32,,,,,2.0215734474783615,1.713197836846069,1.18,0.4796953943168993,0.2817460317460317,0.62876053,,1,0.2756706753006475,1.324872993827627,87.11566733742535,85.18958226046928,,,,,,59,50,4,14.0,,21,1,119
Watson Clark,1002315,112348.0,BRO,4.66542387008667,,3.22,3.4945054945054945,,3.3426547368367516,,,,0.08714789,0.0431338,0.04401409,273.0,40,36,,,,,3.2637362637362637,1.6153846153846154,2.02040816,0.3296703296703296,0.2792607802874743,0.6635514,,0,0.260387811634349,1.2124542124542124,91.6530064037452,85.05813131649184,,,,,,99,49,4,10.0,,19,2,106
Wes Ferrell,1004010,114087.0,CLE,4.440704822540283,,6.86,3.660486415505955,,4.132148670557951,,,,0.08440514,0.08360129,0.00080386,287.2,38,34,,,,,3.2850519113514984,3.2537657026719606,1.00961538,0.5318655475521474,0.2770137524557957,0.69092827,,1,0.2622807017543859,1.4009268997615385,78.20789429005542,90.79632695223157,,,,,,105,104,0,17.0,,26,3,117
Dick Matthews,1015849,,MRM,4.315016746520996,,0.0,2.1661897747106873,,,,,,,,,116.1,16,14,,,,,4.5644713109975195,1.3925505694568705,3.27777778,,,,,0,0.2208711874224403,0.9541550198130408,62.28523305862041,,,,,,,59,18,1,,,9,3,28
Lon Warneke,1013637,123937.0,CHC,4.287757396697998,,6.91,2.371841155234657,,3.52195678256479,,,,0.09489705,0.05729633,0.03760072,277.0,35,32,,,,,3.444043321299639,2.07942238267148,1.65625,0.3898916967509025,0.2518756698821007,0.77312627,,0,0.2350142721217887,1.1227436823104693,61.677796759282025,88.99571057326638,,,,,,106,64,2,12.0,,25,4,73
Carl Hubbell,1006123,116249.0,NYG,4.256608009338379,,6.81,2.5035211267605635,,3.424814361249897,,,,0.11902693,0.03475239,0.08427454,284.0,40,32,,,,,4.341549295774648,1.267605633802817,3.425,0.6338028169014085,0.2526315789473684,0.75362319,,2,0.2348690153568202,1.056338028169014,66.83272760424948,88.76834636345534,,,,,,137,40,4,20.0,,22,0,79
Red Lucas,1007808,117973.0,CIN,4.23669958114624,,4.5,2.940594281534197,,3.425163019073911,,,,0.05722071,0.03178928,0.02543143,269.1,31,31,,,,,2.1051981788256184,1.1695545437920103,1.8,0.3341584410834315,0.2530241935483871,0.67844523,,0,0.2450704225352112,1.0990099840077303,78.12087428175911,88.34820401920969,,,,,,63,35,1,10.0,,28,0,88
Elbert Williams,1016745,,MRM,3.987071275711059,,0.0,1.90588295167724,,,,,,,,,113.1,22,13,,,,,4.605883799886663,2.7000008482094233,1.70588235,,,,,2,0.1711618702934038,0.8823532183690925,54.80053742914689,,,,,,,58,34,5,,,9,3,24
Sam Gray,1004969,115072.0,SLB,3.943296670913696,,2.56,4.529031477818142,,3.594805173605977,,,,0.085963,0.05767138,0.02829162,206.2,52,18,,,,,3.440321987958012,2.3080641185034763,1.49056604,0.3919354163496469,0.3101673101673101,0.6108442,,4,0.2890173410404624,1.466128779678309,95.33267654047152,78.14191999839062,,,,,,79,53,1,9.0,,7,3,104
Ed Holley,1005953,116077.0,PHI,3.926086187362671,,3.73,3.9473684210526314,,3.9040582456086814,,,,0.08923077,0.05641026,0.03282051,228.0,34,30,,,,,3.4342105263157894,2.1710526315789473,1.58181818,0.5921052631578947,0.2857142857142857,0.67595819,,0,0.2702407002188184,1.3245614035087718,90.9438807071574,87.65145473903083,,,,,,87,55,6,15.0,,16,2,100
Paul Derringer,1003224,113285.0,STL,3.924285888671875,,1.61,4.050000617981051,,3.5621786307198793,,,,0.07478428,0.06423778,0.0105465,233.1,39,30,,,,,3.0085718876430665,2.5842861086164803,1.1641791,0.2314286067417743,0.3258426966292135,0.6505889,,0,0.3039014373716632,1.5557145230974831,100.70937504875089,86.10234716675397,,,,,,78,67,2,6.0,,14,1,105
Vic Sorrell,1012283,122538.0,DET,3.87212586402893,,3.44,4.032717540171698,,3.926817986717085,,,,0.08408408,0.07707708,0.00700701,234.1,32,31,,,,,3.226174032137359,2.957326196125912,1.09090909,0.4224751708751303,0.270631067961165,0.63630275,,0,0.2546245919477693,1.3271694761834902,88.26727039850716,88.52191944049066,,,,,,84,77,3,11.0,,13,1,105
George Blaeholder,1001025,111053.0,SLB,3.80997085571289,,2.01,4.70322617685438,,4.263515050664586,,,,0.07011394,0.06660824,0.0035057,258.1,42,36,,,,,2.7870969936914847,2.6477421440069104,1.05263158,0.6619355360017276,0.2959501557632398,0.61728395,,0,0.2862523540489642,1.4709678577816168,98.99934279784244,92.21775557632267,,,,,,80,76,3,19.0,,16,1,135
Red Ruffing,1011296,121547.0,NYY,3.704247236251831,,6.55,3.0926640926640925,,3.7120241062061208,,,,0.17304189,0.10473588,0.06830601,259.0,35,29,,,,,6.602316602316602,3.996138996138996,1.65217391,0.555984555984556,0.2622739018087855,0.74698029,,2,0.223469387755102,1.2895752895752897,73.53782846142005,91.05980076653604,,,,,,190,115,3,16.0,,22,3,89
Si Johnson,1006502,116628.0,CIN,3.7010245323181152,,3.2,3.269387755102041,,3.388913240238112,,,,0.09179688,0.05566406,0.03613281,245.0,42,27,,,,,3.453061224489796,2.093877551020408,1.64912281,0.2938775510204082,0.2757821552723059,0.66712049,,2,0.2549222797927461,1.236734693877551,86.85571872274586,87.38517949285594,,,,,,94,57,2,8.0,,14,2,89
Ray Benge,1000831,110856.0,PHI,3.646772861480713,,3.35,4.047976660225718,,3.922365027976552,,,,0.0933893,0.06086044,0.03252886,222.1,41,28,,,,,3.602699227600889,2.347826462930916,1.53448276,0.6071964990338578,0.2947903430749682,0.65972222,,6,0.2772166105499439,1.3718143126320488,93.26180564487436,88.07322682975236,,,,,,89,58,4,15.0,,13,2,100
Willie Foster,1015189,,CAG,3.6326441764831543,,0.0,2.0888258541853055,,,,,,,,,116.1,17,13,,,,,5.879657959929008,1.856734092609161,3.16666667,,,,,1,0.2353983676750635,1.0744988961858568,60.06076044938396,,,,,,,76,24,0,,,13,2,27
Rube Walberg,1013501,123804.0,PHA,3.3711092472076416,,1.93,4.731617647058823,,4.204174344679888,,,,0.0798005,0.08561929,-0.00581879,272.0,41,34,,,,,3.176470588235294,3.4080882352941178,0.93203883,0.5294117647058824,0.2925101214574899,0.64574689,,1,0.2772727272727273,1.5,105.29447726327474,96.17260718363896,,,,,,96,103,0,16.0,,19,3,143
Charlie Root,1011188,121440.0,CHC,3.03519058227539,,1.99,3.577812607321441,,3.554776038728134,,,,0.10572687,0.06057269,0.04515419,216.1,39,23,,,,,3.993837329103004,2.288135969798596,1.74545455,0.4160247217815629,0.2708894878706199,0.6692607,,3,0.2488207547169811,1.2295841777099523,93.03810179283978,89.84914858995904,,,,,,96,55,5,10.0,,11,0,86
Ted Lyons,1007887,118055.0,CHW,3.0303690433502197,,5.15,3.2774561415172205,,4.032442632865937,,,,0.05924413,0.07252298,-0.01327886,230.2,33,26,,,,,2.2630054310476044,2.7702307862824127,0.81690141,0.3901733501806215,0.2783751493428912,0.7029703,,2,0.2685082872928176,1.361271466185724,74.28235777488217,94.05771567843078,,,,,,58,71,3,10.0,,19,1,84
Pat Malone,1008044,118214.0,CHC,2.97751784324646,,2.34,3.3797468354430378,,3.7730344836721943,,,,0.11988012,0.07792208,0.04195804,237.0,37,33,,,,,4.556962025316456,2.962025316455696,1.53846154,0.4936708860759494,0.2665816326530612,0.67755386,,0,0.2420937840785169,1.2658227848101269,87.8875627713184,95.52478162235953,,,,,,120,78,6,13.0,,17,2,89
Willis Hudlin,1006132,116259.0,CLE,2.9003591537475586,,2.07,4.7064210959632895,,4.000146897390427,,,,0.08125,0.07375,0.0075,181.2,33,21,,,,,3.220182855132777,2.9229352069666747,1.10169492,0.4954127469435042,0.2917293233082706,0.624,,2,0.2756756756756757,1.447706138290462,100.5547464944512,87.97605129753865,,,,,,65,59,1,10.0,,12,0,95
Lefty Gomez,1004821,114917.0,NYY,2.887784242630005,,3.36,4.206030473260964,,4.019371732207664,,,,0.15317668,0.09138381,0.06179286,265.1,37,31,,,,,5.969849703983304,3.5615580620354934,1.67619048,0.7801508135887272,0.2882562277580071,0.68368545,,1,0.255278310940499,1.398241313243564,100.01162046012244,98.36795849777434,,,,,,176,105,2,23.0,,21,1,124
Lefty Stewart,1012524,122786.0,SLB,2.8405892848968506,,4.26,4.609755736383618,,4.626779556620477,,,,0.07699194,0.08863026,-0.01163832,259.2,41,32,,,,,2.9807443107442944,3.431321939112618,0.86868687,0.7625159864694706,0.2723263506063947,0.65549677,,1,0.2650246305418719,1.417201429397804,97.03186093971514,99.86419782662264,,,,,,86,99,3,22.0,,18,2,133
Roy Parnell,1016097,,MRM,2.8329997062683105,,0.0,0.8333333333333334,,,,,,,,,54.0,7,6,,,,,4.166666666666667,3.0,1.38888889,,,,,0,0.1736487953114825,0.925925925925926,23.961132809389213,,,,,,,25,18,1,,,5,2,5
