Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Robin Yount,1014396,124721,SS,MIL,9.780332842145093,,10.55,54.69874907663171,16.24586296081543,1.6253376472741363,,,,,163.5870315614406,0.4148355866742339,,,,,0.956524183,0.577952755,0.378571428,0.330708661,0.247244094,0.327305605,156,704,635,129,114,29,87,367,210,123,46,12,14,54,2,63,0.089488636,0.076704545,,,3.751474142074585,-0.6309368948817191,,,,,8.0,,,,,,,,1353.1
Gary Carter,1002015,112061,C,MON,8.350398266862229,,8.61,34.86281076872474,23.284430503845215,-1.5622165396343917,,,,,149.6797747206664,0.3883256313382271,,,,,0.890459842,0.509874326,0.380585516,0.292639138,0.217235188,0.283898305,154,653,557,91,97,29,62,284,163,101,32,1,2,78,11,64,0.098009188,0.119448698,,,2.2835288047790527,-1.048386569796853,,,,,14.0,,,,,,,,1353.2
Andre Dawson,1003091,113151,CF,MON,7.360459664759737,,7.89,30.80794443726777,18.0,3.868339352076873,,,,,136.40815936163574,0.3690806836027154,,,,,0.842687726,0.499176276,0.34351145,0.301482701,0.197693575,0.323232323,148,659,607,107,83,23,67,303,183,116,37,7,39,34,4,95,0.144157814,0.051593323,,,2.441988229751587,-0.8536871316519177,,,,,18.0,,,,,,,,1309.2
Doug DeCinces,1003123,113183,3B,CAL,7.339854763005636,,7.59,35.684027671133016,13.988340139389038,-0.5628871335648,,,,,146.67603464500826,0.396766102647189,,,,,0.91648968,0.547826086,0.368663594,0.300869565,0.246956521,0.301687763,153,655,575,94,97,30,77,315,173,96,42,5,7,66,7,80,0.122137404,0.100763358,,,2.1878416538238525,-1.6832202201478652,,,,,13.0,,,,,,,,1353.0
Mike Schmidt,1011586,121836,3B,PHI,7.235349557931595,,7.38,42.89694503935001,4.88911509513855,0.0502666010288521,,,,,160.4756735419027,0.4088463559018672,,,,,0.949228264,0.546692607,0.402535657,0.280155642,0.266536965,0.307042253,148,631,514,108,87,35,64,281,144,80,26,3,14,107,17,131,0.207606973,0.169572107,,,4.9758758544921875,-0.4658282638965545,,,,,4.0,,,,,,,,1296.1
Dwight Evans,1003865,113936,RF,BOS,6.4999757788460055,,6.45,44.21089230891675,-5.325101375579834,-0.17950683622621,,,,,151.50137755914795,0.4131125922354755,,,,,0.935595441,0.53366174,0.401933701,0.29228243,0.24137931,0.321585903,162,727,609,122,98,32,76,325,178,102,37,7,3,112,1,125,0.171939477,0.154057771,,,3.412012815475464,-0.8748411393974429,,,,,2.0,,,,,,,,1403.0
Pedro Guerrero,1005120,115222,RF,LAD,6.204333947030033,,6.77,43.18120513212136,-6.163693904876709,2.4374482155544683,,,,,155.65528223078715,0.3953445968748648,,,,,0.913738592,0.535652173,0.378086419,0.304347826,0.231304347,0.312910284,150,652,575,87,100,32,64,308,175,111,27,5,22,65,16,89,0.136503067,0.099693251,,,4.729009628295898,-0.9787032413260855,,,,,-2.0,,,,,,,,1340.3
Dale Murphy,1009355,119545,CF,ATL,5.964590674455426,,6.13,34.941675588794844,-1.5462958812713623,0.2760897267144173,,,,,144.23194478175043,0.3887497794818463,,,,,0.884912458,0.506688963,0.378223495,0.280936454,0.225752509,0.305555555,162,698,598,113,109,36,61,303,168,107,23,2,23,93,9,134,0.191977077,0.133237822,,,4.450595855712891,0.4955488021640546,,,,,1.0,,,,,,,,1441.0
Gary Roenicke,1011120,121372,LF,BAL,5.935692745751082,,5.14,25.617885778603487,16.767603397369385,-1.5511118965223432,,,,,148.04181915410294,0.3970035995574708,,,,,0.890676887,0.498727735,0.391949152,0.269720101,0.229007634,0.284280936,137,477,393,58,74,21,47,196,106,59,25,1,6,70,2,73,0.153039832,0.146750524,,,0.8102437257766724,-1.4225397520376002,,,,,21.0,,,,,,,,1000.5
Toby Harrah,1005384,115497,3B,CLE,5.9099652108949785,,6.55,37.536640641003224,-4.018292307853699,2.226753385970369,,,,,142.06561857943564,0.3940775661544085,,,,,0.888036075,0.490033222,0.398002853,0.30398671,0.186046512,0.299242424,162,708,602,100,78,25,58,295,183,125,29,4,17,84,7,52,0.073446327,0.118644067,,,4.2441725730896,0.0021174812951718,,,,,-5.0,,,,,,,,1367.1
