Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,PB,WP,FP,TZ,Pos,Year,bWAR,TB,XBH,BatSpd,Squared-Up%,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,FRV,OAA,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,DRS
Kirby Puckett,MIN,160,696,19,104,110,17,0.06321839,0.139367816,0.161189359,0.361058601,0.328638497,0.374100719,0.489827856,0.3813805964685255,,136.1528208516758,0.5308693265542388,28.930968964623297,4.216740250587463,5.940927891273844,Kirby Puckett,1010557,120790,639,210,149,38,4,44,13,97,6,6,1,17,7,0.453608247,0.863928575,5.083098335526838,,,,0.5308693265542388,109.05155641135016,33.86070150431433,2.9634039402008057,-11.865333557128906,14.82873821258545,40.65800094604492,4.246510982513428,1.0477848052978516,1.7032666206359863,3,3.2607741355895996,-0.4325178703554373,147.0,1276.5,395.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99262899,3.0,CF,1992,7.12,313,61,,,,,,,,,,,,,,,,,,
Devon White,TOR,153,696,17,98,60,37,0.067528735,0.191091954,0.141965679,0.287449392,0.248049921,0.303160919,0.3900156,0.3147947692323005,,92.82006674230232,5.70020949235186,0.0599630299835611,35.134207010269165,5.898649701561191,Devon White,1013862,124164,641,159,109,26,7,47,0,133,5,3,0,9,4,0.353383458,0.693176519,7.75502199250313,,,,5.70020949235186,74.19568072602816,-0.9951741810076726,-0.4765301048755646,-12.103275299072266,11.62674617767334,-4.617300033569336,-0.528606653213501,0.961907684803009,,0,-0.0634733214974403,-0.4319277574253817,151.0,1307.2,443.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98474946,33.0,CF,1992,6.2,250,50,,,,,,,,,,,,,,,,,,
Kenny Lofton,CLE,148,651,5,96,42,66,0.104454685,0.082949308,0.079861111,0.306949806,0.284722222,0.361669242,0.364583333,0.3343566438611249,,107.82827588484687,8.409148447681218,14.16110432903744,20.154200077056885,5.782923945847476,Kenny Lofton,246,117863,576,164,136,15,8,68,3,54,2,1,4,7,12,1.259259259,0.726252575,7.88439353733685,,,,8.409148447681218,78.97658117079636,8.64720395171545,1.8612258434295657,-11.890153884887695,13.75137996673584,9.569499969482422,0.9627801775932312,1.0857441425323486,0.9456666707992554,3,0.9435319900512696,0.7707078299200476,140.0,1256.1,420.0,14.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98190045,18.0,CF,1992,6.6,210,28,,,,,,,,,,,,,,,,,,
Dave Hollins,PHI,156,685,27,104,93,9,0.110948905,0.160583941,0.199658703,0.289183222,0.269624573,0.369343065,0.469283276,0.3779276519269845,,141.49031490856962,-0.6929402379319072,30.388529866991135,1.4047808647155762,5.741704040808588,Dave Hollins,1391,116083,586,158,99,28,4,76,4,110,19,4,0,8,6,0.69090909,0.838626341,4.697552407702777,,,,-0.6929402379319072,105.54908473329762,31.54659103887299,2.4386706352233887,-11.338509559631348,13.777179718017578,38.87800216674805,4.157267093658447,1.0091040134429932,,0,4.177403926849365,-1.760734680928112,156.0,1367.3,120.0,253.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95396419,0.0,3B,1992,6.11,275,59,,,,,,,,,,,,,,,,,,
Rickey Henderson,OAK,117,500,15,77,46,48,0.19,0.112,0.174242425,0.295731707,0.282828282,0.426,0.457070707,0.4011553658379448,,158.051832890576,5.223903866484761,37.9846946112162,-2.195472240447998,5.563857027045289,Rickey Henderson,194,115749,396,112,76,18,3,95,5,56,6,3,0,5,11,1.696428571,0.883070707,6.635658903500578,,,,5.223903866484761,85.77809781760932,31.76167906255485,5.385958194732666,-7.415445804595947,12.801403999328612,36.67259979248047,3.893319129943848,1.068493366241455,1.8594000339508057,3,3.854398012161255,1.1863054352343774,105.0,884.0,230.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98353909,3.0,LF,1992,5.63,181,36,,,,,,,,,,,,,,,,,,
Tim Raines Sr.,CHW,144,644,7,102,54,45,0.125776397,0.074534161,0.110707804,0.307539682,0.294010889,0.3796875,0.404718693,0.356253204574375,,124.53062765626235,6.494939436670393,24.325416489240485,7.736072540283203,5.540399610368272,Tim Raines Sr.,1406,120891,551,162,124,22,9,81,4,48,0,8,4,5,6,1.6875,0.784406193,7.792671775145191,,,,6.494939436670393,88.73325117790769,19.16010382139753,3.6160881519317623,-10.058989524841309,13.675078392028809,36.66130065917969,3.9392974376678462,1.0673247575759888,3.8266799449920654,5,3.1511318683624268,0.2368605175204736,125.0,1118.3,313.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99386503,15.0,LF,1992,6.3,223,38,,,,,,,,,,,,,,,,,,
Carlos Baerga,CLE,161,716,20,92,105,10,0.048882681,0.106145251,0.143074581,0.324561403,0.312024353,0.354341736,0.455098934,0.3594872605224902,,124.57460682001462,1.0294513227418065,20.888938759714545,7.859053373336792,5.503403463385288,Carlos Baerga,175,110427,657,205,152,32,1,35,10,76,13,9,2,15,2,0.460526315,0.80944067,3.911232420667103,,,,1.0294513227418065,100.395327233039,23.043815575801016,3.982463836669922,-11.640439987182615,15.62290382385254,34.48500061035156,3.424116373062134,1.037980556488037,,0,2.378277063369751,1.4584651682423884,160.0,1434.0,400.0,475.0,19.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787472,6.0,2B,1992,6.29,299,53,,,,,,,,,,,,,,,,,,
Fred McGriff,SDP,152,632,35,79,104,8,0.151898734,0.170886075,0.269303201,0.298469387,0.286252354,0.393987341,0.555555555,0.4108735350356705,,162.21435905338362,-0.8565789428539574,42.14376793923845,-11.156377792358398,5.495132561581233,Fred McGriff,293,118730,531,152,83,30,4,96,23,108,1,4,0,14,6,0.888888888,0.949542896,3.5256118402519343,,,,-0.8565789428539574,113.04292546008772,44.766172153698854,4.79217004776001,-9.766030311584473,14.558199882507324,49.48099899291992,5.4579267501831055,1.0382572412490845,0.0399999991059303,1,5.061041831970215,-0.4454515356822277,151.0,1335.0,1219.0,108.0,12.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99103809,-2.0,1B,1992,5.17,295,69,,,,,,,,,,,,,,,,,,
Steve Finley,HOU,162,686,5,84,55,44,0.084548104,0.091836734,0.115321252,0.317929759,0.291598023,0.35522388,0.406919275,0.3435505603451326,,121.22241061057608,5.170775485690683,21.092242380793248,8.318809032440186,5.432765117148008,Steve Finley,54,114135,607,177,130,29,13,58,6,63,3,2,16,10,9,0.92063492,0.762143155,7.805505122425995,,,,5.170775485690683,87.96625105357082,13.855724521636072,2.6071407794952393,-11.504383087158203,14.11152458190918,17.730899810791016,2.123246431350708,1.1136929988861084,1.9124001264572144,3,2.7372725009918213,-0.3962855484808107,153.0,1352.1,417.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99299065,6.0,CF,1992,5.71,247,47,,,,,,,,,,,,,,,,,,
Ken Griffey Jr.,SEA,142,617,27,83,103,10,0.071312803,0.108589951,0.226548673,0.310126582,0.307964601,0.361426256,0.534513274,0.3914327652153382,,145.17184108483488,-0.055045754648745,31.40225037202142,-2.2887524366378784,5.295848082869051,Ken Griffey Jr.,327,115135,565,174,104,39,4,44,15,67,5,3,0,15,5,0.656716417,0.89593953,4.541744319645735,,,,-0.055045754648745,101.33834435153656,34.682083607799335,3.6673617362976074,-9.992673873901367,13.660036087036133,43.03409957885742,4.42697811126709,1.0480668544769287,2.1693999767303467,3,2.938336133956909,0.5608316153446578,136.0,1187.0,358.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972752,-4.0,CF,1992,5.81,302,70,,,,,,,,,,,,,,,,,,
Barry Larkin,CIN,140,609,12,76,78,15,0.103448275,0.095238095,0.150093809,0.319148936,0.303939962,0.377265238,0.454033771,0.3706967855534689,,134.40432020967953,1.2891908516176045,24.202853942944973,5.456789493560791,5.2740232629398935,Barry Larkin,335,117501,533,162,112,32,6,63,8,58,4,7,2,13,4,1.086206896,0.831299009,5.385960804997354,,,,1.2891908516176045,90.52651211824578,24.73451407458943,3.765658855438232,-8.924389839172363,12.690048217773438,42.49800109863281,4.756741523742676,0.997281849384308,,0,3.4271438121795654,0.3487785690038865,140.0,1208.0,233.0,408.0,11.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98312883,-2.0,SS,1992,5.62,242,50,,,,,,,,,,,,,,,,,,
Larry Walker,MON,143,583,23,85,93,18,0.0703259,0.166380789,0.204545455,0.326923076,0.301136363,0.353344768,0.505681818,0.3767145235501035,,141.5509279312049,1.1643563797697425,27.656282259215764,3.741410255432129,5.270582205592843,Larry Walker,455,123833,528,159,101,31,4,41,10,97,6,8,0,9,6,0.422680412,0.859026586,5.677635540096665,,,,1.1643563797697425,89.30034962209797,26.317205353704445,3.16061019897461,-10.553274154663086,13.713884353637695,29.17099952697754,3.1854684352874756,1.0763375759124756,1.869149923324585,4,2.72090220451355,0.2155466101579732,137.0,1216.2,269.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99303136,10.0,RF,1992,5.4,267,58,,,,,,,,,,,,,,,,,,
Brady Anderson,BAL,159,749,21,100,80,53,0.130841121,0.130841121,0.178170145,0.288499025,0.271268057,0.373477672,0.449438202,0.3661133996371565,,128.15774180244244,4.286756851244718,28.09065454008498,-2.844992160797119,5.251789311884936,Brady Anderson,364,110229,623,169,110,28,10,98,14,98,9,9,10,2,16,1.0,0.822915874,7.338860244724875,,,,4.286756851244718,108.75522260621632,27.838627311144705,2.7085137367248535,-12.321383476257324,15.029897689819336,28.94460105895996,3.143312454223633,1.040253758430481,0.8130000233650208,1,3.3001391887664795,-0.6964343573497511,158.0,1416.0,382.0,10.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92582742,4.0,LF,1992,5.18,280,59,,,,,,,,,,,,,,,,,,
Shane Mack,MIN,156,692,16,101,75,26,0.092485549,0.15317919,0.151666666,0.360416666,0.315,0.393538913,0.466666666,0.3898799518451971,,141.8165504684725,-0.3641678830608725,32.296324935668856,-6.499770164489746,5.153814679588923,Shane Mack,1007928,118090,600,189,136,31,6,64,1,106,15,2,11,9,14,0.603773584,0.860205579,5.777821377597086,,,,-0.3641678830608725,112.84843547262416,38.08971191562876,3.336441993713379,-11.475598335266112,14.812040328979492,42.252098083496094,4.438882350921631,1.034551978111267,2.507500171661377,2,3.1897225379943848,0.0352889300659868,150.0,1341.1,322.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9873817000000003,0.0,LF,1992,6.53,280,53,,,,,,,,,,,,,,,,,,
Marquis Grissom,MON,159,707,14,99,66,78,0.05940594,0.114568599,0.142419602,0.295373665,0.275650842,0.322443181,0.418070444,0.3311093515345565,,110.18668511211402,10.473726752214134,18.349923292220968,7.404542922973633,5.1135846986861715,Marquis Grissom,652,115174,653,180,121,39,6,42,6,81,5,4,3,12,13,0.518518518,0.740513625,8.036712190369917,,,,10.473726752214134,84.04353030682488,7.664314187177854,1.603139877319336,-13.32846736907959,14.931608200073242,18.19809913635254,2.0229101181030273,1.0632877349853516,0.9160000085830688,1,2.228854179382324,-0.721134467613598,156.0,1402.1,402.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98317308,5.0,CF,1992,5.45,273,59,,,,,,,,,,,,,,,,,,
Terry Pendleton,ATL,160,689,21,98,105,5,0.053701015,0.09724238,0.1625,0.31842576,0.3109375,0.345029239,0.4734375,0.3622464746589491,,127.48457379232224,0.0547940307296812,20.76443062245567,5.429350972175598,5.1102776312540525,Terry Pendleton,1010157,120381,640,199,138,39,1,37,8,67,0,7,5,16,2,0.552238805,0.818466739,3.3854822505201656,,,,0.0547940307296812,98.03931698238198,23.60469193791692,4.814356327056885,-9.968255996704102,14.782611846923828,44.75199890136719,5.037045001983643,0.9679498076438904,0.1995999962091446,2,3.2420120239257812,1.731754476194327,158.0,1389.1,133.0,325.0,19.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96016771,4.0,3B,1992,4.98,303,61,,,,,,,,,,,,,,,,,,
Ozzie Smith,STL,132,590,0,73,31,43,0.1,0.057627118,0.046332046,0.315463917,0.295366795,0.366782006,0.341698841,0.3273021113581774,,107.30115802763832,4.969673625193536,9.680618361562582,20.13783884048462,5.095523452940632,Ozzie Smith,1012186,122439,518,153,131,20,2,59,4,34,0,1,12,11,9,1.735294117,0.708480847,6.0472928363684275,,,,4.969673625193536,68.44587906635562,4.706504935391338,1.039199709892273,-10.51425075531006,11.553449630737305,11.869999885559082,1.4304245710372925,1.1518266201019287,,0,0.6418800950050354,0.2603387734912586,128.0,1156.1,232.0,420.0,10.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98489426,13.0,SS,1992,5.1,177,22,,,,,,,,,,,,,,,,,,
David Justice,ATL,144,571,21,78,72,2,0.138353765,0.148861646,0.190082644,0.268229166,0.256198347,0.359019264,0.446280991,0.3599587695848454,,125.9112404559587,-1.289873894304037,14.890500345495076,15.835752487182615,5.051538160134255,David Justice,923,116798,484,124,79,19,5,79,8,85,2,6,0,1,4,0.929411764,0.805300255,3.778385221756837,,,,-1.289873894304037,80.2663648102847,18.579614592012497,2.1463255882263184,-8.275589942932129,10.421916007995604,23.900999069213867,2.75863265991211,0.9640559554100036,0.6741600036621094,5,2.051567554473877,0.1747820429553583,134.0,1198.1,313.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97568389,22.0,RF,1992,4.93,216,45,,,,,,,,,,,,,,,,,,
Mickey Tettleton,DET,157,654,32,82,83,0,0.186544342,0.209480122,0.23047619,0.256906077,0.238095238,0.379204892,0.468571428,0.3752480505397484,,133.42563412343384,-2.474208686966449,22.19901172411285,3.0353219509124756,4.954950448868824,Mickey Tettleton,1012939,123211,525,125,68,25,0,122,18,137,1,6,0,5,6,0.890510948,0.84777632,1.4631478769325612,,,,-2.474208686966449,99.45435774339953,28.80088201178826,2.4742579460144043,-10.162837982177734,12.637096405029297,17.19300079345703,1.5894689559936523,0.9924288988113404,2.200000047683716,5,1.594756841659546,0.8983768719776646,111.0,963.0,481.0,47.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,36.0,3.99618321,1.0,C,1992,4.96,246,57,,,,,,,,,,,,,,,,,,
Ray Lankford,STL,153,682,20,87,86,42,0.105571847,0.215542521,0.18729097,0.355504587,0.29264214,0.370588235,0.47993311,0.3794196592063508,,143.14418533358614,-0.9326835740357636,31.246194409096,-8.652607202529907,4.827642112465133,Ray Lankford,1044,117484,598,175,109,40,6,72,6,147,5,5,2,6,24,0.489795918,0.850521345,6.196379736301554,,,,-0.9326835740357636,105.8521410560993,32.17374587420499,4.819608688354492,-13.806127548217772,18.625736236572266,31.79800033569336,3.680701732635498,1.216426968574524,1.3609999418258667,1,2.6979312896728516,1.2641715022459885,151.0,1369.0,439.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955157,-11.0,CF,1992,4.61,287,66,,,,,,,,,,,,,,,,,,
Bip Roberts,CIN,147,601,4,92,45,44,0.103161397,0.089850249,0.109022557,0.351464435,0.32330827,0.393333333,0.432330827,0.3732839240723808,,136.18358420820394,2.503284687176347,26.28539042403364,-0.7738919258117676,4.769420866756433,Bip Roberts,1011023,121280,532,172,128,34,6,62,4,54,2,4,1,7,16,1.148148148,0.82566416,6.7804990479727465,,,,2.503284687176347,90.50677283895575,25.57903749538028,2.7713401317596436,-9.557233810424805,12.328574180603027,29.41339874267578,3.2760519981384277,0.98849618434906,1.3407000303268433,12,2.8291990756988525,-0.025606936813042,133.0,1114.6999999999998,209.0,152.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93028214,1.0,LF,1992,5.01,230,44,,,,,,,,,,,,,,,,,,
Mike Devereaux,BAL,156,710,24,76,107,10,0.06197183,0.132394366,0.188361409,0.286764705,0.275650842,0.32112676,0.464012251,0.3494752025906895,,117.07051868893171,-1.2243858608417213,12.45521736979676,9.393689155578612,4.723375725951908,Mike Devereaux,1003242,113306,653,180,116,29,11,44,1,94,4,9,0,14,8,0.468085106,0.785139011,5.025572697016533,,,,-1.2243858608417213,94.2075614300203,17.504246797842956,1.1643824577331543,-12.961270332336426,14.125652313232422,18.70680046081543,2.0001795291900635,1.0162367820739746,0.1632000058889389,1,1.8947042226791384,-0.7489255239817358,155.0,1396.0,432.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98868778,7.0,CF,1992,4.47,303,64,,,,,,,,,,,,,,,,,,
Brett Butler,LAD,157,676,3,86,39,41,0.140532544,0.099112426,0.081374322,0.347107438,0.309222423,0.412576687,0.390596745,0.3716308025213388,,140.23806613905757,-0.0558995022438466,29.69143421405455,-8.739490032196045,4.628992342069101,Brett Butler,1001772,111812,553,171,143,14,11,95,2,67,3,1,24,4,21,1.417910447,0.803173432,6.845417451939249,,,,-0.0558995022438466,100.96079770817882,27.930599551345164,1.9402964115142824,-11.572150230407717,13.512446403503418,16.716299057006836,1.979698181152344,1.1188737154006958,1.8227999210357664,4,3.5094845294952393,-1.7753331370662775,152.0,1318.1,354.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99452055,-11.0,CF,1992,4.88,216,28,,,,,,,,,,,,,,,,,,
Tony Phillips,DET,159,733,10,114,64,12,0.155525238,0.126875852,0.112211221,0.307843137,0.275577557,0.387362637,0.387788778,0.3578873299698527,,121.85694180465757,-1.6649153749458492,16.41772335002463,3.4418134689331055,4.5760160864918005,Tony Phillips,1010300,120522,606,167,122,32,3,114,2,93,1,7,5,13,10,1.225806451,0.775151415,4.427642685127461,,,,-1.6649153749458492,101.89697154544558,22.70890165053572,2.211219549179077,-11.71635627746582,13.927576065063477,26.52359962463379,2.7036168575286865,0.985629379749298,0.843999981880188,1,1.9614949226379397,0.2819645303884268,124.0,1084.3,300.0,195.0,11.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8708152899999995,8.0,2B,1992,5.05,235,45,,,,,,,,,,,,,,,,,,
