Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Dwight Gooden,1004852,114947,NYM,8.258535385131836,,5.46,2.6009174311926606,,1.6856825640442177,,,,0.31399317,0.08304892,0.23094426,218.0,31,31,,,,,0.2889908256880734,0.2955854126679462,0.7250221,,0,0.2002487562189054,1.073394495412844,74.10048406475286,48.63871347108003,,,,4.349802017211914,-0.1392355583927917,276,73,2,7,21,7,3,63
Rick Sutcliffe,1012734,122996,- - -,5.9934210777282715,,3.74,3.641689638265953,,2.9562622842458826,,,,0.20679612,0.08252427,0.12427185,244.2,35,35,,,,,0.5885559011338913,0.305750350631136,0.6975968,,0,0.2484076433121019,1.3038148087618842,92.07415583046064,75.58980656152725,,,,0.266008198261261,-0.8685127358695239,213,85,3,16,20,9,3,99
Mike Witt,1014174,124491,CAL,5.8627705574035645,,4.6,3.4662163591628765,,3.157440576623008,,,,0.18992248,0.08139535,0.10852713,246.2,34,34,,,,,0.6202702958501989,0.2876712328767123,0.72895277,,0,0.2407211028632025,1.2608108628066137,87.93065313612622,76.67360255880175,,,,2.2651240825653076,0.1866632570071584,196,84,5,17,21,9,2,95
Dave Stieb,1012532,122791,TOR,5.599832534790039,,7.93,2.831460674157303,,3.322558487488536,,,,0.18248848,0.08110599,0.10138249,267.0,35,35,,,,,0.6404494382022472,0.2548764629388816,0.78983994,,0,0.2180527383367139,1.1348314606741574,68.29300135266125,82.02353135606157,,,,3.160706043243408,-1.2927401793581632,198,88,11,19,26,11,2,84
Fernando Valenzuela,1013327,123619,LAD,5.206658363342285,,3.72,3.0344827586206895,,2.867868229621215,,,,0.22263451,0.09833024,0.12430427,261.0,34,34,,,,,0.4827586206896552,0.2849162011173184,0.70822454,,0,0.2247422680412371,1.2413793103448276,87.59445132038378,83.03349606723873,,,,0.7088140845298767,-0.7428746399052858,240,106,2,14,27,12,2,88
Doyle Alexander,1000122,110124,TOR,5.009666426107287,,6.09,3.129936427411566,,3.459971143497823,,,,0.13100848,0.05560792,0.07540057,261.2,36,35,,,,,0.7222930217103615,0.2586412395709178,0.74279379,,0,0.2382382382382382,1.1350318912591393,75.49204360204605,85.4370005780177,,,,2.8457682363223284,0.0567080830896231,139,59,3,21,22,11,2,91
Bert Blyleven,1001098,111126,CLE,4.983974039554596,,7.24,2.8653063204208187,,3.3682514128393093,,,,0.16932271,0.07370518,0.09561753,245.0,33,32,,,,,0.6979592318973789,0.2517006802721088,0.76923077,,0,0.2207792207792207,1.1346939559501248,70.85112975390604,83.14081065371263,,,,3.848798021674156,-0.3906026032350889,170,74,6,19,21,12,4,78
Storm Davis,1003080,113105,BAL,4.732006192207336,,3.77,3.120000185139985,,3.2526958445749186,,,,0.11375948,0.07692308,0.0368364,225.0,35,31,,,,,0.2800000166151268,0.2693877551020408,0.71902655,,1,0.2420306965761511,1.2266667394567463,79.43731517471194,80.37841183246132,,,,1.2410402297973633,-1.454055876452172,105,71,5,7,22,10,2,78
Alejandro Pena,1010140,120369,LAD,4.695865631103516,,4.98,2.4832776553374747,,2.6077162502305375,,,,0.16605166,0.05658057,0.1094711,199.1,28,28,,,,,0.316053519770224,0.2877813504823151,0.74600355,,0,0.2434554973821989,1.1638796283601902,71.68317008145682,75.56380958988994,,,,1.8225239515304563,-0.0344488433269525,135,46,3,7,19,8,4,55
Jerry Koosman,1007103,117255,PHI,4.689450401812792,,2.97,3.2544643688490824,,2.8530728021218468,,,,0.14421053,0.06315789,0.08105263,224.0,36,34,,,,,0.3214285796394155,0.3018867924528302,0.70472163,,0,0.2615558060879369,1.303571461870963,90.13475492755796,80.64175829195537,,,,-0.0243079010397195,-0.8070778581375669,137,60,3,8,23,3,1,81
Mark Langston,1007323,117480,SEA,4.372884437441826,,4.41,3.400000259399434,,3.5593625428517712,,,,0.21139896,0.12227979,0.08911917,225.0,35,33,,,,,0.6400000488281288,0.2778675282714055,0.73731139,,0,0.2240762812872467,1.3600001037597735,83.04179398514816,85.03377718744933,,,,1.5244420021772385,-0.1032436082835472,204,118,8,16,23,5,2,85
Rick Rhoden,1010887,121124,PIT,4.3265156745910645,,5.19,2.7188811769046635,,3.1290905399234834,,,,0.14151925,0.06451613,0.07700312,238.1,33,33,,,,,0.4909091013855642,0.2710280373831775,0.75920245,,0,0.2405345211581291,1.1664335913263837,74.1483482961418,87.24467828543618,,,,0.763532280921936,-1.009680541822214,136,62,1,13,24,6,3,72
Bud Black,1001007,111034,KCR,4.263134956359863,,4.52,3.1167315175097277,,3.5853719939517603,,,,0.13397129,0.06124402,0.07272727,257.0,35,35,,,,,0.7704280155642024,0.2503067484662576,0.74088146,,0,0.2313203684749232,1.1284046692607004,77.92662362311727,90.65848210717176,,,,2.9035580158233643,-0.3750899685535751,140,64,4,22,25,8,1,89
Dan Petry,1010246,120476,DET,4.23508358001709,,3.52,3.2400000706263965,,3.591108532177673,,,,0.14876033,0.06818182,0.08057851,233.1,35,35,,,,,0.8100000176565991,0.2861035422343324,0.76127125,,0,0.2569521690767519,1.2728571706032272,82.70267546472236,87.7951694057876,,,,1.2148160934448242,-0.4686555069623925,144,66,3,21,19,7,2,84
Mike Moore,1009122,119313,SEA,4.203743018209934,,0.5,4.966981090180876,,3.532402308334571,,,,0.16862327,0.09071505,0.07790822,212.0,34,33,,,,,0.6792452772896924,0.3268945022288261,0.65546772,,0,0.2786304604486422,1.5141509306249394,121.31382027946783,84.38593987588415,,,,-2.466584224253893,-1.1564947553188674,158,85,5,16,13,6,0,117
Jim Beattie,1000731,110748,SEA,4.093033313751221,,5.13,3.4123222748815167,,3.578677911668027,,,,0.13492063,0.08503401,0.04988662,211.0,32,32,,,,,0.5545023696682464,0.2880597014925373,0.74682599,,0,0.256857855361596,1.3317535545023698,83.3427475713475,85.49791323188288,,,,2.6807780265808105,0.3781761611472549,119,75,5,13,19,12,2,80
