Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Jim Bunning,1001653,111691,DET,2.7377560138702393,,1.47,3.877852904965606,,3.783728496661853,,,,0.18648906,0.06565176,0.1208373,248.1,39,35,,,,,7.103356723114568,2.500671499463802,2.84057971,1.377181405501804,0.278600269179004,0.75244545,,1,0.2507676560900716,1.2644297114841123,105.31951995216,102.25360320092514,,,,,,196,69,5,38,,6,2,107
Bob Miller,1008877,119112,LAD,2.7020151615142822,,2.02,2.8877005347593583,,2.7196720342585112,,,,0.16005122,0.08322663,0.07682458,187.0,42,23,,,,,6.016042780748663,3.128342245989305,1.92307692,0.3368983957219251,0.2822719449225473,0.73298429,,1,0.2398316970546984,1.2620320855614973,95.02786920802612,90.11575809056828,,,,,,125,65,3,7,,2,0,60
Ernie Broglio,1001463,111501,STL,2.6260201930999756,,3.32,2.988,,3.695030323028565,,,,0.13928915,0.08645533,0.05283381,250.0,39,35,,,,,5.22,3.24,1.61111111,0.864,0.2287917737789203,0.75838415,,0,0.2133051742344245,1.168,84.04279508715794,104.4569227546524,,,,,,145,90,4,24,,11,5,83
Hank Aguirre,1000087,110091,DET,2.5833089351654053,,2.93,3.6691279292390786,,3.741954791426074,,,,0.14046122,0.07127883,0.06918239,225.2,38,33,,,,,5.3441645925873535,2.711964121611493,1.97058824,0.9970456329454018,0.2739916550764951,0.76806084,,0,0.2528473804100228,1.2850810380185178,99.65070919933464,101.1190613062541,,,,,,134,68,8,25,,14,3,92
Billy O'Dell,1009724,119931,SFG,2.578899383544922,,2.74,3.15742179497606,,3.293123406918403,,,,0.12197687,0.07360673,0.04837014,222.1,36,33,,,,,4.6956529258618325,2.8335836621580026,1.65714286,0.5667167324316005,0.2741935483870967,0.74437182,,1,0.2494279176201373,1.2953525312722298,96.14539916935746,100.84883617953702,,,,,,116,70,7,14,,10,3,78
Hoyt Wilhelm,1013945,124261,CHW,2.5626332759857178,,2.34,2.640587486663013,,2.361670879176875,,,,0.20366972,0.05504587,0.14862385,136.1,55,3,,,,,7.32763027548986,1.9804406149972595,3.7,0.5281174973326026,0.25,0.72204969,,21,0.2074363992172211,0.9975552727393604,75.88141022727878,67.32714130376561,,,,,,111,30,4,8,,0,0,40
Stan Williams,1014039,124340,NYY,2.5515761375427246,,1.45,3.2054794520547945,,3.05437278878199,,,,0.15705128,0.09134615,0.06570513,146.0,29,21,,,,,6.041095890410959,3.5136986301369864,1.71929825,0.4315068493150685,0.2850877192982456,0.74132492,,0,0.2442067736185383,1.3287671232876712,90.91138378227164,86.09368865683301,,,,,,98,57,6,7,,6,1,52
Ken McBride,1008344,118525,LAA,2.5489540100097656,,2.77,3.262948207171315,,3.594568171634142,,,,0.14397649,0.08031342,0.06366308,251.0,36,36,,,,,5.270916334661354,2.9402390438247012,1.79268293,0.7888446215139442,0.2328042328042328,0.73328267,,0,0.214054054054054,1.1155378486055776,94.74394253382884,103.8281714194506,,,,,,147,82,14,22,,11,2,91
Joe Gibbon,1004658,114743,PIT,2.467968463897705,,1.47,3.298643331070406,,2.8048222569614443,,,,0.171875,0.084375,0.0875,147.1,37,22,,,,,6.7194586373656415,3.298643331070406,2.03703704,0.4276019132869045,0.3017241379310345,0.73904179,,1,0.253012048192771,1.3642537233439334,100.94313531451078,86.40558450364622,,,,,,110,54,5,7,,5,0,54
Warren Spahn,1012299,122557,MIL,2.4641895294189453,,4.02,2.599486317509559,,3.4109943064912507,,,,0.09836066,0.04725169,0.05110897,259.2,33,33,,,,,3.5353013918130003,1.6983310607729118,2.08163265,0.7971758040362648,0.2526071842410197,0.79519007,,0,0.2439271255060728,1.1168163438189216,80.43585693478929,106.1268114365766,,,,,,102,49,0,23,,22,7,75
Moe Drabowsky,1003474,113539,KCA,2.435542106628418,,4.57,3.045889723396026,,3.660674923818736,,,,0.15417256,0.09052334,0.06364922,174.1,26,22,,,,,5.6271522008502854,3.304015971141452,1.703125,0.826003992785363,0.2333333333333333,0.78548212,,0,0.2125984251968504,1.1414916289186614,80.05983741417907,95.72603042977148,,,,,,109,64,8,16,,9,2,59
Pedro Ramos,1010681,120913,CLE,2.43280029296875,,3.13,3.119132972636562,,3.421268408512526,,,,0.22623829,0.05488621,0.17135208,184.2,36,22,,,,,8.236460505868422,1.9981945605952975,4.12195122,1.4133571282259425,0.251984126984127,0.79177057,,0,0.2222222222222222,1.0667867979329908,87.02255555030138,94.928552013365,,,,,,169,41,4,29,,5,0,64
Earl Wilson,1014073,124420,BOS,2.316467046737671,,1.48,3.7594930355107934,,3.9315617231122806,,,,0.13546256,0.11563877,0.01982379,210.2,37,34,,,,,5.254745947361678,4.485758735552651,1.17142857,0.768987211809026,0.2511346444780635,0.72129909,,0,0.2294264339152119,1.371835211190176,98.84650631284995,102.87731590063534,,,,,,123,105,1,18,,6,3,88
Claude Osteen,1009878,120095,WAS,2.2735302448272705,,2.17,3.348509195697596,,3.7223586319795703,,,,0.12111111,0.06666667,0.05444445,212.1,40,29,,,,,4.62009496621567,2.5431715410361484,1.81666667,0.974882424063857,0.2814710042432815,0.72567783,,0,0.2646007151370679,1.3281006936522108,91.96538774345557,101.71770557858282,,,,,,109,60,1,23,,8,2,79
Cal McLish,1008626,118811,PHI,2.270350933074951,,1.62,3.2623205906940664,,3.2707630979630897,,,,0.11570248,0.0661157,0.04958678,209.2,32,32,,,,,4.2066765511581385,2.403815172090365,1.75,0.6009537930225912,0.2518518518518518,0.70855615,,0,0.2337992376111817,1.144673891471602,101.89308567618514,102.74269753907464,,,,,,98,56,4,14,,10,2,76
Tom Cheney,1002177,112231,WAS,2.245744228363037,,3.05,2.706602173829588,,3.2932114647496604,,,,0.17896679,0.07380074,0.10516605,136.1,23,21,,,,,6.403424655157806,2.640587486663013,2.425,0.9242056203320544,0.2179487179487179,0.73920266,,0,0.1976047904191616,1.019560168461552,74.33568308647321,89.93136027482382,,,,,,97,40,1,14,,7,4,41
Ed Rakow,1010661,120896,KCA,2.185027837753296,,1.96,3.9235189657304743,,3.7639254229169072,,,,0.14092141,0.08265583,0.05826558,174.1,34,26,,,,,5.36902595310486,3.1491402224941965,1.70491803,0.9292544918835334,0.2818181818181818,0.72029935,,0,0.2574404761904761,1.342256488276215,103.12792616063744,98.43992322347248,,,,,,104,61,5,18,,7,1,76
Jack Lamabe,1007266,117422,BOS,2.1612813472747803,,1.9,3.151983120414359,,2.9283696357920372,,,,0.14785374,0.07313196,0.07472178,151.1,65,2,,,,,5.530838305632743,2.7356834630011417,2.02173913,0.4757710370436768,0.2740585774058577,0.70866142,,6,0.2400690846286701,1.2224672479594474,82.87354610505432,76.50087842471682,,,,,,93,46,4,8,,0,0,53
Milt Pappas,1009989,120213,BAL,2.123443841934204,,3.5,3.032307194022537,,3.655953206553294,,,,0.13513514,0.0777027,0.05743243,216.2,34,32,,,,,4.984614565516499,2.866153375171987,1.73913043,0.8723075489653873,0.2451708766716196,0.78057242,,0,0.2285012285012285,1.176922883524729,87.13513594816649,104.51682617371095,,,,,,120,69,5,21,,11,4,73
Ron Taylor,1012885,123154,STL,2.1139423847198486,,2.8,2.8350007570268745,,2.8540304231643945,,,,0.16851852,0.05555556,0.11296296,133.1,54,9,,,,,6.142501640224895,2.025000540733482,3.03333333,0.6750001802444939,0.2691358024691358,0.78417266,,11,0.2351778656126482,1.1175002984047733,79.73942024589934,80.80231022031343,,,,,,91,30,4,10,,2,0,42
Ray Culp,1002869,112931,PHI,2.070475816726685,,2.59,2.965574289766406,,3.30034194225077,,,,0.20952381,0.12142857,0.08809524,203.1,34,30,,,,,7.790165298490858,4.514754888898111,1.7254902,0.6639345424850163,0.2458410351201478,0.76595745,,0,0.2021857923497267,1.2295084120092894,92.62471507190916,103.66654289130774,,,,,,176,102,6,15,,10,5,67
Robin Roberts,1011046,121283,BAL,2.0064656734466553,,2.89,3.330239198551621,,3.815900538934592,,,,0.12228797,0.03944773,0.08284024,251.1,35,35,,,,,4.440318931402161,1.4323609456136004,3.1,1.2533158274119005,0.2401477832512315,0.77232143,,0,0.2368692070030896,1.0742707092102004,95.69638784544328,109.113007121032,,,,,,124,40,3,35,,9,2,93
Diego Segui,1011725,121978,KCA,2.0038368701934814,,1.43,3.772455089820359,,3.760467448777068,,,,0.15696888,0.09878214,0.05818674,167.0,38,23,,,,,6.251497005988024,3.934131736526946,1.5890411,0.9161676646706588,0.2937853107344633,0.73148974,,0,0.2605421686746988,1.473053892215569,99.15728032549043,98.34903193305855,,,,,,116,73,2,17,,4,1,70
John Tsitouris,1013208,123491,CIN,1.9951564073562624,,3.09,3.157068062827225,,3.4266743020861563,,,,0.14524422,0.04884319,0.09640103,191.0,30,21,,,,,5.324607329842932,1.7905759162303665,2.97368421,0.9424083769633508,0.2466442953020134,0.7606383,,0,0.2290809327846364,1.0732984293193717,93.89918444347546,102.4759133089868,,,,,,113,38,11,20,,8,3,67
John Buzhardt,1001788,111830,CHW,1.9311628341674805,,3.2,2.4221642710159785,,3.2230938572622314,,,,0.11729622,0.06163022,0.055666,126.1,19,18,,,,,4.203167411468904,2.2084438941616273,1.90322581,0.5699210049449361,0.23,0.80929487,,0,0.2141327623126338,1.0369396062192586,69.60467760115422,92.08147749199924,,,,,,59,31,5,8,,6,3,34
Mickey Lolich,1007712,117875,DET,1.92301082611084,,1.07,3.5542733940816533,,3.4905779166658384,,,,0.16612903,0.09032258,0.07580645,144.1,33,18,,,,,6.4226343787791285,3.4919177205012737,1.83928571,0.8106237565449385,0.2979683972911964,0.75612354,,0,0.259391771019678,1.3926100432951507,96.53134784047056,94.29185758665942,,,,,,103,56,5,13,,4,0,57
Jim Kaat,1006660,116803,MIN,1.9015111923217771,,-0.61,4.18878588301047,,3.84164741750185,,,,0.13743455,0.04973822,0.08769634,178.1,31,27,,,,,5.299066478507221,1.917757392221661,2.76315789,1.2112151950873649,0.2908163265306122,0.70057582,,1,0.2719665271966527,1.3065423169229444,112.90596924468916,103.04335463468698,,,,,,105,38,9,24,,7,1,83
Lee Stange,1012400,122658,MIN,1.8899074792861936,,3.71,2.623481214133552,,3.7057507055632346,,,,0.14836795,0.06379822,0.08456973,164.2,32,20,,,,,5.465585862778234,2.3502019209946408,2.3255814,1.147773031183429,0.2431372549019607,0.85119798,,0,0.2297939778129952,1.1417001580025643,70.71421112222133,99.38034811988076,,,,,,100,43,0,21,,7,2,48
Dick Donovan,1003395,113462,CLE,1.8789528608322144,,1.11,4.237864077669903,,3.847962361863516,,,,0.09976247,0.03325416,0.06650831,206.0,30,30,,,,,3.6699029126213594,1.2233009708737863,3.0,1.1796116504854368,0.2636103151862464,0.66925315,,0,0.2608158220024721,1.1601941747572817,118.23470347335744,106.83314171319977,,,,,,84,28,5,27,,7,3,97
Hal Brown,1001520,111550,HOU,1.848932147026062,,2.88,3.31132158888515,,2.974313466665232,,,,0.12078153,0.01420959,0.10657194,141.1,26,20,,,,,4.3301897700805805,0.5094340905977154,8.5,0.8915096585460018,0.2600422832980972,0.72567783,,0,0.2468468468468468,1.0259436546759546,105.8966935690404,95.71904524391226,,,,,,68,8,0,14,,6,3,52
Johnny Podres,1010406,120637,LAD,1.8126035928726196,,0.3,3.539496433712616,,3.1899548203981927,,,,0.15857988,0.07573964,0.08284024,198.1,37,34,,,,,6.080673360480647,2.9042022020206075,2.09375,0.7260505505051519,0.286624203821656,0.71487947,,1,0.2519280205655527,1.3109246050787464,116.477037738661,105.59172956133992,,,,,,134,64,3,16,,10,5,78
Bob Buhl,1001637,111675,CHC,1.7884650230407717,,2.61,3.3849557522123894,,3.766640942497591,,,,0.1173913,0.0673913,0.05,226.0,37,34,,,,,4.300884955752212,2.4690265486725664,1.74193548,0.9557522123893806,0.2697095435684647,0.75079872,,0,0.256140350877193,1.2433628318584071,98.6978754996984,110.3739659980088,,,,,,108,62,3,24,,6,0,85
Paul Toth,1013140,123419,CHC,1.7358684539794922,,2.05,3.099488951374651,,3.213724000391445,,,,0.12382739,0.06566604,0.05816135,130.2,27,14,,,,,4.545917128682822,2.410713628846951,1.88571429,0.6198977902749302,0.2517814726840855,0.73170732,,0,0.2318548387096774,1.1479588708795003,90.3742905459024,94.25212231423284,,,,,,66,35,2,9,,3,2,45
Bob Shaw,1011819,122080,MIL,1.71821129322052,,2.44,2.660377358490566,,3.0890932161103257,,,,0.15813253,0.08283133,0.07530121,159.0,48,16,,,,,5.943396226415095,3.1132075471698113,1.90909091,0.5660377358490566,0.273469387755102,0.8042328,,13,0.2380165289256198,1.251572327044025,82.32000728709853,96.16623196415256,,,,,,105,55,4,10,,3,3,47
Bob Heffner,1005578,115694,BOS,1.6803802251815796,,0.76,4.259357072330434,,3.72234547596871,,,,0.1433892,0.06703911,0.07635009,124.2,20,19,,,,,5.558821941854973,2.5989297390490784,2.13888889,1.0828873912704493,0.285012285012285,0.72972973,,0,0.2625250501002004,1.3395718099419631,111.9891862445195,97.37649573720128,,,,,,77,36,2,15,,3,1,59
Bob Sadowski,1011363,121613,MIL,1.6639814376831057,,2.23,2.6228563424249094,,3.036173010144967,,,,0.15319149,0.06382979,0.0893617,116.2,19,18,,,,,5.55428401925275,2.314285008021979,2.4,0.617142668805861,0.2563380281690141,0.7980456,,0,0.2275862068965517,1.1057139482771676,81.15899518252375,94.5287230119734,,,,,,72,30,5,8,,5,1,34
Stu Miller,1008935,119121,BAL,1.6086184978485107,,2.65,2.243324153153918,,2.52354072289273,,,,0.24203822,0.11252654,0.12951168,112.1,71,0,,,,,9.133534052126668,4.246292147041345,2.1509434,0.4005935987774853,0.2972972972972973,0.79577465,,27,0.2240963855421686,1.2997036760336191,64.46324285553877,71.9762854568357,,,,,,114,53,3,5,,0,0,28
Dave Morehead,1009156,119351,BOS,1.597196340560913,,1.44,3.81297632200418,,4.110709379742065,,,,0.18085106,0.13164894,0.04920213,174.2,29,29,,,,,7.007632159359033,5.101143998356943,1.37373737,1.0305341410822109,0.2354124748490945,0.74038462,,0,0.2098009188361408,1.351144762752232,100.2527161305208,107.587557362642,,,,,,136,99,0,20,,6,1,74
Mudcat Grant,1004952,115046,CLE,1.5944561958312988,,2.28,3.688954061079656,,4.000832884868753,,,,0.15971516,0.08850458,0.07121058,229.1,38,32,,,,,6.161338165845808,3.414244716105639,1.8045977,1.1773257641743582,0.2595744680851063,0.7519084,,1,0.2387892376681614,1.3081397379715092,102.92033475939256,111.098167826845,,,,,,157,87,4,30,,10,2,94
Jim Perry,1010213,120442,- - -,1.5407111048698423,,0.79,3.8283596938802473,,3.934254768070763,,,,0.09375,0.07682292,0.01692708,178.2,40,25,,,,,3.626867078412866,2.972016078143876,1.22033898,0.8563436157363711,0.2621359223300971,0.72617946,,1,0.2531824611032532,1.3320900689232438,103.4766112700607,105.63170152557984,,,,,,72,59,2,17,,5,1,76
