Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Robin Roberts,1011046,121283,PHI,7.106080055236816,,9.02,2.967326553355208,,3.1938702328875217,,,,0.13899324,0.04207363,0.09691961,336.2,45,38,,,,,4.945544255592013,1.4970296125035285,3.30357143,0.9356435078147052,0.2419047619047619,0.77740864,,4,0.2275590551181102,1.0247524133208676,74.24832115836793,80.40706056324456,,,,,,185,56,5,35,,29,4,111
Mike Garcia,1004505,114586,CLE,6.537222385406494,,4.88,2.644329688921294,,2.548603861049913,,,,0.12250712,0.0674264,0.05508072,258.2,45,34,,,,,4.488401708826934,2.47036063043963,1.81690141,0.2087628701779969,0.2532544378698225,0.73085032,,5,0.2244897959183673,1.124999911514761,73.24811761986449,70.05794327436172,,,,,,129,71,2,6,,13,5,76
Harvey Haddix,1005184,115289,STL,5.672638416290283,,4.12,3.569961209379794,,3.206559753591,,,,0.16927323,0.07083717,0.09843606,259.2,43,35,,,,,6.377406432290118,2.6688059526431474,2.38961039,0.9011552567366472,0.2772898368883312,0.73296628,,4,0.2452830188679245,1.2477534324045882,87.26817243934258,78.86364898996302,,,,,,184,77,3,26,,13,3,103
Virgil Trucks,1013203,123486,CHW,5.6332597732543945,,4.83,2.7884128838901563,,2.9759162749121373,,,,0.13944954,0.08715596,0.05229358,264.2,40,33,,,,,5.168765345747606,3.230478341092254,1.6,0.4420654572020979,0.2545235223160434,0.77203446,,3,0.2253521126760563,1.2052895798928995,74.75074396612108,79.25605485618976,,,,,,152,95,1,13,,16,5,82
Bob Rush,1011307,121558,CHC,4.968499660491943,,5.2,3.770099298575528,,3.3794951408590954,,,,0.12313803,0.10228401,0.02085402,236.1,33,32,,,,,4.722144575993591,3.9224265429624183,1.2038835,0.4569817331606701,0.2634338138925295,0.7199211,,0,0.2369299221357063,1.337094700729368,90.51170220591696,81.60447018760738,,,,,,124,103,5,12,,11,0,99
Curt Simmons,1011980,122241,PHI,4.914775848388672,,4.61,2.8102766798418974,,3.3503998469929455,,,,0.11638734,0.09124767,0.02513967,253.0,34,33,,,,,4.446640316205533,3.486166007905138,1.2755102,0.4980237154150198,0.2548076923076923,0.73691015,,1,0.2327497425334706,1.2806324110671936,70.31862577876355,84.32373803366102,,,,,,125,98,5,14,,21,3,79
Johnny Antonelli,1000277,110287,NYG,4.766334533691406,,7.53,2.296391571957966,,3.476438839618788,,,,0.14192344,0.08776844,0.054155,258.2,39,37,,,,,5.288659377842588,3.270618299455285,1.61702128,0.765463857319322,0.2343358395989974,0.82972583,,2,0.2150205761316872,1.1713916604432049,56.71970620507722,86.35013063701162,,,,,,152,94,5,22,,18,6,66
Early Wynn,1014309,124633,CLE,4.683413028717041,,5.26,2.7266007802727774,,3.1810818496853557,,,,0.14065336,0.0753176,0.06533575,270.2,40,36,,,,,5.1539404992961035,2.759852009300494,1.86746988,0.6982758095820528,0.2419928825622775,0.77171572,,2,0.2208047105004906,1.1379309489485303,75.52703261343564,87.57762786499337,,,,,,155,83,0,21,,20,3,82
Warren Spahn,1012299,122557,MIL,4.2162065505981445,,5.13,3.144706108161916,,3.4601836944923328,,,,0.11574468,0.07319149,0.04255319,283.1,39,34,,,,,4.320000310202228,2.7317649020396444,1.58139535,0.7623529959180403,0.2564655172413793,0.76727964,,3,0.2408088235294117,1.228235382312398,83.53743198897797,92.43831510360852,,,,,,136,86,1,24,,23,1,99
Paul Minner,1008980,119173,CHC,4.212255954742432,,3.36,3.963302752293578,,3.507922420151737,,,,0.08652793,0.05476451,0.03176342,218.0,32,29,,,,,3.261467889908257,2.0642201834862384,1.58,0.7844036697247706,0.2840314136125654,0.69124424,,1,0.2737819025522042,1.311926605504587,95.15008758602882,84.68772363476292,,,,,,79,50,1,19,,12,0,96
Bob Lemon,1007517,117671,CLE,4.2034478187561035,,4.16,2.7174195688491976,,3.264927519514266,,,,0.10213556,0.08542247,0.01671309,258.1,36,33,,,,,3.832258366325791,3.2051615427452074,1.19565217,0.4180645490537227,0.2514551804423748,0.74544271,,0,0.2324159021406728,1.238709774973993,75.27271241385357,89.90015879268934,,,,,,110,92,4,12,,21,2,78
Carl Erskine,1003816,113888,BRO,4.150546550750732,,2.84,4.148527853016704,,3.7768320652111713,,,,0.15118397,0.08378871,0.06739526,260.1,38,37,,,,,5.738796863339774,3.18053802064614,1.80434783,1.071703028695982,0.2583850931677018,0.70987654,,1,0.2385229540918163,1.271446962359749,100.36323037822552,91.84490661789988,,,,,,166,92,4,31,,12,2,120
Frank Sullivan,1012691,122945,BOS,3.928658008575439,,4.83,3.1405498149384656,,3.376829230454647,,,,0.14469078,0.07701284,0.06767795,206.1,36,26,,,,,5.408724681282913,2.87883733036026,1.87878788,0.7851374537346164,0.2597200622083981,0.75927524,,1,0.2356687898089172,1.2164784005394365,78.69618456068754,84.12970057307017,,,,,,124,66,6,18,,11,3,72
Sal Maglie,1007968,118140,NYG,3.7479543685913086,,4.47,3.256489080657343,,3.579510259043152,,,,0.12567132,0.07518797,0.05048335,218.1,34,32,,,,,4.822901549834293,2.885496653747013,1.67142857,0.8656489961241038,0.2791666666666667,0.79819277,,2,0.2587412587412587,1.3374047982446473,80.43362733535912,88.89594237891137,,,,,,117,70,3,21,,9,1,79
Bob Porterfield,1010445,120687,WAS,3.5890400409698486,,2.71,3.319672131147541,,3.455207726212799,,,,0.07930368,0.07446809,0.00483559,244.0,32,31,,,,,3.0245901639344264,2.8401639344262297,1.06493506,0.5163934426229508,0.2738927738927739,0.72721396,,0,0.2610062893081761,1.3360655737704918,90.60947291908872,93.778196207247,,,,,,82,77,3,14,,21,2,90
Ned Garver,1004556,114640,DET,3.573553562164306,,4.39,2.813261570350141,,3.5020256945436374,,,,0.09272183,0.06181456,0.03090728,246.1,35,32,,,,,3.3978354031501703,2.2652236021001135,1.5,0.7307172910000366,0.2378640776699029,0.74409449,,1,0.2305229455709712,1.128552260544501,76.01269139840976,94.09736888975571,,,,,,93,62,4,20,,16,3,77
Lew Burdette,1001662,111701,MIL,3.4195237159729004,,4.78,2.760504201680672,,3.494469332494656,,,,0.08110883,0.06365503,0.0174538,238.0,38,32,,,,,2.9873949579831933,2.3445378151260505,1.27419355,0.6428571428571429,0.2549261083743842,0.76258452,,0,0.2466960352422907,1.2016806722689075,73.33131430141057,93.34909469772832,,,,,,79,62,4,17,,13,4,73
Art Fowler,1004268,114349,CIN,3.324073076248169,,3.48,3.834552841033045,,3.8956342495322054,,,,0.09318637,0.08517034,0.00801603,227.2,40,29,,,,,3.6764269506811664,3.3601751699774103,1.09411765,0.7906294517593906,0.2964824120603015,0.73501577,,0,0.2816281628162816,1.4978035724997345,91.5100378554206,93.43522116499987,,,,,,93,85,4,20,,8,1,97
Jack Harshman,1005435,115549,CHW,3.3134355545043945,,3.01,2.9491525423728815,,3.109695083812132,,,,0.17357513,0.12435233,0.0492228,177.0,35,21,,,,,6.813559322033898,4.88135593220339,1.39583333,0.3559322033898305,0.2830188679245283,0.79371475,,1,0.2339791356184798,1.4293785310734464,79.05979343503655,82.84234781515244,,,,,,134,96,5,7,,9,4,58
Dean Stone,1012561,122820,WAS,3.298856258392334,,2.25,3.223879954575505,,3.1086514309058897,,,,0.11569149,0.09175532,0.02393617,178.2,31,23,,,,,4.382461813251077,3.4757455760267164,1.26086957,0.3526118700316958,0.2619047619047619,0.70072333,,0,0.2360703812316715,1.2873131763061911,87.99485367777105,84.31904421451802,,,,,,87,69,1,7,,10,2,64
Billy Pierce,1010326,120562,CHW,3.2254462242126465,,0.75,3.4823314983160203,,3.2776891682356055,,,,0.1809291,0.10513447,0.07579462,188.2,36,26,,,,,7.060069339051658,4.102472724043531,1.72093023,0.7155475681471275,0.2897526501766784,0.73684211,,3,0.2455418381344307,1.404593374511028,93.35305820012624,87.3458712585826,,,,,,148,86,3,15,,12,4,73
Whitey Ford,1004227,114299,NYY,3.157104253768921,,3.55,2.819619776633095,,3.2807419202206116,,,,0.14318442,0.11569301,0.02749141,210.2,34,28,,,,,5.340188970896014,4.3148726884839785,1.23762376,0.4272151176716811,0.2515723270440251,0.7751938,,1,0.2204928664072633,1.2863921876558395,79.46926103793312,91.91772833343352,,,,,,125,101,1,10,,11,3,66
Chuck Stobbs,1012548,122808,WAS,3.1419928073883057,,1.53,4.104395604395604,,3.211017490219284,,,,0.08491762,0.08491762,0.0,182.0,31,24,,,,,3.3131868131868134,3.3131868131868134,1.0,0.2967032967032967,0.2824074074074074,0.68382944,,0,0.2621359223300971,1.4065934065934067,112.02826895954732,87.11309564874338,,,,,,67,67,1,6,,10,3,83
Joe Nuxhall,1009665,119872,CIN,3.0998473167419434,,2.82,3.887999169433771,,3.4058304617004858,,,,0.11691884,0.08115543,0.03576341,166.2,35,14,,,,,4.589999019470424,3.185999319397118,1.44067797,0.5939998731079372,0.3127208480565371,0.74074074,,0,0.283987915407855,1.481999683410712,92.78551265990032,81.74625376140199,,,,,,85,59,6,11,,5,1,72
Howie Pollet,1010423,120653,CHC,3.040395736694336,,2.24,3.5766243688953185,,3.16146725252646,,,,0.10320285,0.09608541,0.00711744,128.1,20,20,,,,,4.067533595998597,3.787014037653867,1.07407407,0.2805195583447308,0.2847533632286995,0.696767,,0,0.2578740157480315,1.441558841493756,85.86679929151828,76.3701053238478,,,,,,58,54,0,4,,4,2,51
Johnny Schmitz,1011585,121841,WAS,3.0060834884643555,,4.05,2.913669624484697,,3.2989099868268124,,,,0.07253886,0.08290155,-0.01036269,185.1,29,23,,,,,2.7194249828523835,3.10791426611701,0.875,0.2913669624484696,0.2643856920684292,0.7544757,,1,0.2496453900709219,1.2949642775487542,79.52775409891345,89.5120954524975,,,,,,56,64,3,6,,12,2,60
Russ Meyer,1008833,119015,BRO,2.9522299766540527,,1.51,3.992607072932429,,3.69542797573551,,,,0.09126467,0.06388527,0.0273794,180.1,36,28,,,,,3.4935311888158753,2.4454718321711124,1.42857143,0.8484290029981411,0.2798092209856915,0.70390554,,0,0.2695530726256983,1.3419595995133995,96.59111802252048,89.87553876616074,,,,,,70,49,2,17,,6,2,80
Bob Grim,1005060,115160,NYY,2.9105868339538574,,2.0,3.256281407035176,,3.226976405675687,,,,0.13090909,0.1030303,0.02787879,199.0,37,20,,,,,4.884422110552764,3.8442211055276383,1.27058824,0.4070351758793969,0.267741935483871,0.73881789,,0,0.2374491180461329,1.306532663316583,91.77630235579088,90.40238014868235,,,,,,108,85,3,9,,8,1,72
Steve Gromek,1005080,115181,DET,2.9022092819213867,,5.63,2.7427436768382183,,3.7474347084925466,,,,0.09723546,0.05433746,0.042898,252.2,36,32,,,,,3.6332448706168607,2.0303427218153045,1.78947368,0.926121241529788,0.2464788732394366,0.8190618,,1,0.2408163265306122,1.1596304434539653,74.10733892991513,100.72817771332517,,,,,,102,57,12,26,,17,4,77
