Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
George Suggs,1012673,122931,CIN,3.18630051612854,,3.79,3.0038360826859276,,3.243213654119328,,,,,,,260.2,36,29,,,,,0.1035805545753768,0.2836232412328942,0.69136523,,0,0.2597977857721527,1.2928387737741476,90.78667286737492,93.67250010742018,,,,,,91,79,10,3,,17,1,87
Chief Bender,1000827,110850,PHA,3.114983558654785,,6.04,2.163328553264127,,2.693550415900875,,,,,,,216.1,31,24,,,,,0.0832049443563125,0.2832124793158613,0.75427683,,3,0.2450313400017826,1.1833592086231122,67.09533284566521,88.07124269399958,,,,,,114,58,4,2,,16,2,52
Bob Groom,1005081,115182,WAS,3.0315849781036377,,0.85,3.816753393097847,,3.050232840002623,,,,,,,254.2,37,32,,,,,0.318062782758154,0.3172707316487778,0.60455607,,2,0.280516121498945,1.3625652545318447,114.59506542634328,95.96730423584016,,,,,,135,67,8,9,,20,2,108
Hooks Wiltse,1014116,124436,NYG,2.9988796710968018,,2.36,3.2669045354858546,,2.9276527456303025,,,,,,,187.1,30,24,,,,,0.3362989963000145,0.2803985421798636,0.64841499,,0,0.2509641918068222,1.1530251301714782,98.51654560303056,83.9468069936849,,,,,,92,39,2,7,,11,4,68
Slim Sallee,1011385,121637,STL,2.98039174079895,,3.34,2.7551020408163267,,3.3266940399092073,,,,,,,245.0,36,30,,,,,0.2204081632653061,0.269854420641496,0.68228106,,3,0.2530003243593902,1.2163265306122448,81.9426498130969,94.66327911647969,,,,,,74,64,5,6,,18,1,75
Jack Coombs,1002583,112639,PHA,2.922041654586792,,2.16,3.5287126580440313,,3.180381628618372,,,,,,,336.2,47,40,,,,,0.2138613732147897,0.3152991597190313,0.68003307,,2,0.2749350727250169,1.422772191248393,109.44253010063682,103.17024474232656,,,,,,185,119,16,8,,26,1,132
Eddie Cicotte,1002236,112288,BOS,2.819376230239868,,1.16,2.8227272727272728,,2.972055820985274,,,,,,,220.0,35,25,,,,,0.0818181818181818,0.3126670229823624,0.62862669,,0,0.2755721625408687,1.4045454545454543,84.02841146102126,92.82276843613886,,,,,,106,73,4,2,,16,1,69
Earl Moore,1009103,119293,PHI,2.7475311756134033,,5.67,2.6270272003686657,,3.81507800313004,,,,,,,308.1,42,36,,,,,0.3210811022672813,0.267509231540621,0.74718045,,1,0.2335830880576231,1.3913514431582192,75.15631498295201,105.02844885338855,,,,,,174,164,12,11,,21,5,90
Doc White,1013864,124173,CHW,2.7369086742401123,,3.03,2.981337975802879,,2.8328291953306497,,,,,,,214.1,34,29,,,,,0.083981351431067,0.2895572964057172,0.66102998,,2,0.2659639390633367,1.1850701813050566,92.6697022060303,92.59471096266334,,,,,,72,35,9,2,,16,4,71
Ray Fisher,1004095,114176,NYH,2.7120132446289062,,3.69,3.2504847627393603,,2.889840438155817,,,,,,,171.2,29,22,,,,,0.157281520777711,0.3124441503833645,0.65440547,,0,0.2688415239503846,1.357281271896543,93.0845815305649,86.94053687704132,,,,,,99,55,5,3,,8,2,62
Bobby Keefe,1006739,116887,CIN,2.683463335037231,,5.25,2.6884783601144657,,3.2710666307152274,,,,,,,234.1,39,26,,,,,0.2688478360114466,0.2537526187232909,0.70512821,,3,0.2287528570381581,1.1607398634144994,81.25543427538909,94.51431670625853,,,,,,105,76,3,7,,15,0,70
Joe Lake,1007262,117417,SLB,2.6586482524871826,,1.93,3.301858131078169,,2.9207611657725616,,,,,,,215.1,30,25,,,,,0.1253870176358798,0.3101610160220501,0.61095506,,0,0.2874777396784699,1.323529630600954,101.19538571090604,93.99307919895286,,,,,,69,40,4,3,,14,2,79
Elmer Steele,1012451,122706,- - -,2.544317126274109,,2.8499999999999996,2.6666666666666665,,3.100843699773153,,,,,,,189.0,36,18,,,,,0.238095238095238,0.2670890400322991,0.67619048,,2,0.2493027972618947,1.126984126984127,79.37638227224511,87.92349704852715,,,,,,61,36,4,5,,7,2,56
Bill Steele,1012449,122708,STL,2.5437827110290527,,0.0,3.7273784541776407,,3.6132180829339062,,,,,,,287.1,43,34,,,,,0.250580064146396,0.2863653327889843,0.6444333,,3,0.2615558608616367,1.392111467479978,110.86023779397394,103.18511931432914,,,,,,115,113,10,8,,23,1,119
George Mullin,1009302,119502,DET,2.53995680809021,,5.48,3.0725466972736752,,3.3478802981470692,,,,,,,234.1,30,29,,,,,0.2688478360114466,0.2931684726108557,0.71057755,,0,0.2704731924182227,1.305832346341312,88.4467959345259,100.57813784553768,,,,,,87,61,12,7,,25,2,80
Jack Quinn,1010605,120843,NYH,2.481466054916382,,0.19,3.76144961495007,,2.8762889702207195,,,,,,,174.2,40,16,,,,,0.103053414108221,0.3228603951167791,0.55872757,,2,0.2918511281518779,1.3969462801336634,107.71715264428916,86.55246161629148,,,,,,71,41,4,2,,7,0,73
Jim Scott,1011684,121934,CHW,2.41888427734375,,5.0,2.391891891891892,,2.938681537610991,,,,,,,222.0,39,26,,,,,0.1216216216216216,0.278244739435395,0.71791153,,0,0.2375036539023677,1.2432432432432432,74.3477965697424,95.8849467952138,,,,,,128,81,4,3,,13,3,59
Jack Warhop,1013628,123935,NYH,2.343183994293213,,1.94,4.163751280227953,,3.3064609903410327,,,,,,,209.2,31,25,,,,,0.2575516255811105,0.3093221051737576,0.61464088,,0,0.287861598894178,1.349761297026931,119.23792105111649,98.8713572278221,,,,,,71,44,15,6,,17,1,97
Frank Smith,1012139,122386,- - -,2.2860145419836044,,-1.91,4.1305986060573066,,3.103331391322527,,,,,,,178.2,35,19,,,,,0.0503731537324061,0.3177635427842128,0.56525038,,1,0.288200802348925,1.4664184753211575,124.74977653095624,89.52407486936376,,,,,,68,58,3,1,,10,0,82
King Cole,1002416,112467,CHC,2.143960475921631,,2.82,3.131024600044439,,3.4949201220056993,,,,,,,221.1,32,27,,,,,0.1219879714303028,0.2612404346888831,0.716244,,0,0.2314815100982555,1.2966869555739595,94.2333596884838,100.8546412965668,,,,,,101,99,9,3,,13,2,77
George Chalmers,1002115,112169,PHI,2.093664169311523,,1.29,3.1054307800386702,,3.6205453646603183,,,,,,,208.2,38,22,,,,,0.2156549152804632,0.2815281701164059,0.65986395,,4,0.2498597405963164,1.4233224408510572,88.84290723354039,99.46308727310364,,,,,,101,101,4,5,,11,3,72
Ed Lafitte,1007250,117405,DET,2.0646867752075195,,-0.42,3.916828662209742,,3.179502714612992,,,,,,,172.1,29,20,,,,,0.1044487643255931,0.3242915629249996,0.57484568,,1,0.2966801206800838,1.4912962462043016,112.75042482002354,95.73119515008526,,,,,,63,52,5,2,,15,0,75
Harry Gaspar,1004560,114644,CIN,1.9860656261444092,,3.39,3.299605318743928,,3.611137054864193,,,,,,,253.2,44,32,,,,,0.3193166437494124,0.2914643823128206,0.70969626,,4,0.2754876459378331,1.344283648377156,99.72587731764608,104.79246155145768,,,,,,76,69,14,9,,11,2,93
Willie Mitchell,1009011,119204,CLE,1.9779562950134275,,0.59,3.75563985177747,,3.1960818810570686,,,,,,,177.1,30,22,,,,,0.0507518898888847,0.3092885236850227,0.61544343,,0,0.2753304365348301,1.4097747191356869,109.8240636165348,97.73343327409827,,,,,,78,60,13,1,,9,0,74
Cy Barger,1000541,110563,BRO,1.9652971029281616,,1.48,3.519939226947962,,3.531314172548789,,,,,,,217.1,30,30,,,,,0.1656441989151982,0.284649659170417,0.64102564,,0,0.2676608675962015,1.3573621855550964,107.1443129128259,103.11050409352012,,,,,,60,71,7,4,,21,1,85
Dixie Walker,1013511,123819,WAS,1.9445292949676511,,1.14,3.3931770871985387,,3.1445300427952128,,,,,,,185.2,32,24,,,,,0.0969479167771011,0.3068411517764735,0.61491161,,0,0.2813692000188524,1.3734288210089325,101.87751480456129,98.79850473809934,,,,,,65,50,8,2,,15,2,70
Harry Krause,1007143,117297,PHA,1.9426164627075195,,3.04,3.035502958579882,,2.909522200759346,,,,,,,169.0,27,19,,,,,0.1065088757396449,0.2809504572330971,0.72526417,,2,0.2454162576395706,1.1952662721893492,94.1457001769866,94.76957742844723,,,,,,85,47,9,2,,12,1,57
Cy Falkenberg,1003913,113990,CLE,1.9030860662460327,,0.67,3.290623901635775,,2.6643854008614904,,,,,,,106.2,15,13,,,,,0.0,0.3146852297060563,0.61111111,,1,0.2800382285384604,1.3218745587767644,96.2258637606848,82.18533218606383,,,,,,46,24,3,0,,7,0,39
Ed Willett,1013966,124279,DET,1.8973764181137085,,0.92,3.6570610815796334,,3.5239946327240226,,,,,,,231.1,38,27,,,,,0.1945245256159379,0.3112992257105451,0.62931034,,1,0.2857581114685597,1.4740636274452186,105.27271578641198,105.64779183168996,,,,,,86,80,14,5,,15,2,94
Ed Summers,1012719,122978,DET,1.894847750663757,,0.96,3.663569500578884,,3.297250248563098,,,,,,,179.1,30,20,,,,,0.1505576507087212,0.296783300034918,0.57941653,,1,0.2720520890643715,1.3382902285219669,105.46006812432564,99.1206935477238,,,,,,65,51,11,3,,13,0,73
Bill Donovan,1003393,113465,DET,1.8937371969223025,,2.55,3.314852186266162,,3.308104540185735,,,,,,,168.1,20,19,,,,,0.2138614313720104,0.2837912106484287,0.6504065,,0,0.2520876403187537,1.3306933507591765,95.42183854583926,99.43314683509382,,,,,,81,64,3,4,,15,1,62
Bob Harmon,1005371,115485,STL,1.8911129236221311,,3.43,3.1293103448275863,,3.9341770331064865,,,,,,,348.0,51,41,,,,,0.2586206896551724,0.2505906780267774,0.69612069,,4,0.2281021897810219,1.353448275862069,93.07240818809416,112.73112758144154,,,,,,144,181,7,10,,28,2,121
Harry McIntire,1008571,118754,CHC,1.87219762802124,,-0.09,4.10738255033557,,3.197040567782101,,,,,,,149.0,25,17,,,,,0.3020134228187919,0.280532616855664,0.5819209,,0,0.2591769808526394,1.2080536912751678,123.6184657375353,91.88946383465894,,,,,,56,33,4,5,,9,1,68
Elwood Richie,1010923,121167,CHC,1.8197836875915527,,5.06,2.3122529644268774,,3.704269259720452,,,,,,,253.0,36,28,,,,,0.2134387351778656,0.2457089950858201,0.74289406,,1,0.2299073894177838,1.2490118577075098,69.59107420762786,107.15534956774049,,,,,,78,103,2,6,,18,4,65
Doc Crandall,1002730,112789,NYG,1.8188259601593015,,3.04,2.627516307635873,,3.3363022108131024,,,,,,,198.2,41,15,,,,,0.4530200530406678,0.2884438847436315,0.71900826,,5,0.2621041748116519,1.258389036224077,79.2351987430876,96.27001179965212,,,,,,94,51,6,10,,9,2,58
Cy Young,1014369,124692,- - -,1.817080318927765,,0.5299999999999999,3.7757265437502454,,3.2741067999828295,,,,,,,126.1,18,18,,,,,0.4274407408019146,0.3030584073654463,0.58530511,,0,0.2777440394487117,1.3060689302280724,107.21741643532576,92.0007503313318,,,,,,55,28,4,6,,12,2,53
Cy Morgan,1009174,119368,PHA,1.808227777481079,,2.92,2.70360442085967,,3.2882045511979783,,,,,,,249.2,38,30,,,,,0.0,0.2764119586368641,0.68945869,,1,0.2355980895330213,1.321762161309172,83.85191339840091,106.51435762243231,,,,,,136,113,21,0,,15,2,75
Hippo Vaughn,1013384,123677,NYH,1.7726733684539795,,0.28,4.386726616583632,,3.186274566144986,,,,,,,145.2,26,18,,,,,0.1235697638474262,0.3165712249185285,0.58741906,,0,0.277787496236416,1.4553772186474647,125.62329658470718,95.42956198232906,,,,,,74,54,7,2,,11,0,71
George Kahler,1006665,116809,CLE,1.7375552654266355,,1.73,3.2656595006696896,,3.130361422069785,,,,,,,154.1,30,17,,,,,0.0583153482262444,0.3100649323393523,0.66782307,,1,0.2601068071732686,1.4190068068386152,95.49584382585256,95.8116068600689,,,,,,97,66,13,1,,10,0,56
Ed Reulbach,1010850,121087,CHC,1.716022253036499,,1.56,2.9639092983764397,,3.678788415560126,,,,,,,221.2,33,29,,,,,0.1218044917141002,0.256095864714957,0.68413887,,0,0.234039917291667,1.326315576442425,89.20374850902947,106.38846145293864,,,,,,79,103,4,3,,15,2,73
Bill Burns,1001701,111761,- - -,1.7059134803712368,,1.01,3.374999179863212,,3.4021255968414494,,,,,,,138.2,27,17,,,,,0.3894229822919091,0.2966558207006576,0.65509518,,2,0.2759054399346927,1.283653534221478,97.18375716810036,93.99860099551232,,,,,,52,29,9,6,,8,3,52
Art Fromme,1004375,114459,CIN,1.6029200553894043,,0.63,3.4615384615384617,,3.6088565202859737,,,,,,,208.0,38,26,,,,,0.3461538461538461,0.2751073220871878,0.63550037,,0,0.2446687957144329,1.2932692307692308,104.6200762208458,104.7235356377206,,,,,,107,79,16,8,,11,1,80
Fred Blanding,1001045,111074,CLE,1.5230728387832642,,1.29,3.6818181818181817,,3.352737639167092,,,,,,,176.0,29,16,,,,,0.2556818181818182,0.307656489057407,0.64658635,,2,0.2768387924000466,1.4204545454545454,107.6653380470288,102.3144294887457,,,,,,80,60,6,5,,11,0,72
Elmer Knetzer,1007034,117186,BRO,1.4976567029953003,,1.45,3.485294117647059,,3.5665299742829566,,,,,,,204.0,35,20,,,,,0.0441176470588235,0.2829869910457848,0.66191446,,0,0.2598806093042404,1.446078431372549,106.0897417419896,104.18244671445945,,,,,,66,93,1,1,,11,3,79
Tom Hughes,1006163,116288,WAS,1.472035527229309,,0.29,3.4708520179372195,,3.4939677655429584,,,,,,,223.0,34,27,,,,,0.2825112107623318,0.3100932821594693,0.63314711,,0,0.2852726570136158,1.4708520179372198,104.20964445854484,109.29010180410964,,,,,,86,77,4,7,,17,2,86
Jack Lively,1007672,117832,DET,1.4038259983062744,,0.15,4.592373928098371,,3.172202321789485,,,,,,,113.2,18,14,,,,,0.0791788608292822,0.3400870954981378,0.60788609,,0,0.3084954243995895,1.5571842629758843,132.19677345635304,95.52104493336904,,,,,,45,34,7,1,,10,0,58
Claude Hendrix,1005638,115760,PIT,1.3976221084594729,,1.32,2.7303362594624287,,3.281555156029968,,,,,,,118.2,22,12,,,,,0.0758426738739563,0.2322751263104731,0.63226744,,1,0.2025545221212285,1.1629209994006642,80.96527888884806,93.04404721831956,,,,,,57,53,1,1,,6,1,36
Gene Krapp,1007141,117294,CLE,1.3220137357711792,,1.85,3.4054054054054053,,3.663906762836216,,,,,,,222.0,35,26,,,,,0.0405405405405405,0.2745800540350053,0.6684492,,1,0.2309468822170901,1.4684684684684686,99.5823547101648,111.41377313778209,,,,,,132,138,12,1,,14,1,84
Jack Powell,1010487,120718,SLB,1.3116934299468994,,1.07,3.2937394031953073,,3.441667554228333,,,,,,,207.2,31,27,,,,,0.3033707345048309,0.289094310002548,0.58446456,,1,0.2766729727788962,1.2905294737665824,100.94656284603032,109.95782414147531,,,,,,52,44,7,7,,18,1,76
Frank Lange,1007318,117474,CHW,1.291704535484314,,1.41,3.2288652682886223,,3.2066855274522568,,,,,,,161.2,29,22,,,,,0.1670102724976873,0.2960591523801213,0.67901235,,0,0.2488053633534963,1.4103089677582488,100.36365729219976,104.21538438068404,,,,,,104,77,3,3,,8,1,58
Ralph Works,1014258,124579,DET,1.2699519395828247,,1.27,3.8725107841210686,,3.496594186907058,,,,,,,167.1,30,15,,,,,0.1613546160050445,0.2962292286580008,0.63275434,,0,0.2682670061635764,1.4342632533781736,111.47468364966537,104.85903843639136,,,,,,68,67,6,3,,9,3,72
Pat Ragan,1010650,120885,BRO,1.145676851272583,,2.05,2.1138782000478615,,2.9917095694751983,,,,,,,93.2,22,7,,,,,0.0,0.2645847436955067,0.71929825,,1,0.2346873049682156,1.195729082855356,64.34486868169944,86.68534425033494,,,,,,39,31,2,0,,5,1,22
Al Mattern,1008249,118430,BSN,1.12542462348938,,0.22,4.974956227875946,,4.157492742944534,,,,,,,186.1,33,21,,,,,0.6279070967222068,0.3118382956363647,0.59532505,,0,0.3026040272639574,1.5617176508218988,138.72073224564164,111.91439744524642,,,,,,51,63,1,13,,11,0,103
Ed Karger,1006699,116842,BOS,1.1095117330551147,,0.8,3.366412213740458,,3.347663038195545,,,,,,,131.0,25,18,,,,,0.2748091603053435,0.293838434067176,0.63073394,,0,0.2661793333598188,1.3435114503816794,100.21310715231874,104.00403915273182,,,,,,57,42,4,4,,6,1,49
Buster Brown,1001499,111536,BSN,1.0730955600738523,,0.54,4.2946058091286305,,4.298630698390027,,,,,,,241.0,42,25,,,,,0.4107883817427386,0.2903764313089276,0.60499186,,2,0.2751647789082997,1.5518672199170125,119.74997070538356,115.84986132276696,,,,,,76,116,10,11,,13,0,115
Larry Pape,1009984,120208,BOS,1.0381946563720703,,3.78,2.449905976707353,,3.572803534709366,,,,,,,176.1,27,19,,,,,0.1531191235442095,0.2678601033775079,0.72236728,,0,0.2514076193689775,1.304348089450674,72.9300734933136,110.70613838151192,,,,,,49,63,4,3,,10,1,48
George Bell,1000807,110824,BRO,1.0013751983642578,,-0.11,4.2772277227722775,,3.361569772380414,,,,,,,101.0,19,12,,,,,0.1782178217821782,0.3202583240696628,0.62583222,,0,0.3016036486685302,1.495049504950495,130.1956073615193,97.94361172571924,,,,,,28,28,2,2,,6,2,48
Bill Schardt,1011524,121774,BRO,0.9944770932197572,,0.99,3.5938573103504683,,3.765804063759394,,,,,,,195.1,39,22,,,,,0.1843003748897676,0.281886560836277,0.65984474,,4,0.2564656683627766,1.4385668151117972,109.39432399181304,110.24820070101188,,,,,,77,91,8,4,,10,1,78
Cliff Curtis,1002899,112964,- - -,0.9904903769493104,,0.79,3.767441860465116,,3.9458049400832302,,,,,,,129.0,24,15,,,,,0.2790697674418604,0.2817338834908381,0.6364617,,1,0.2647641375965076,1.434108527131783,106.171409829323,107.38848565821216,,,,,,40,54,6,4,,8,1,54
Barney Pelty,1010136,120364,SLB,0.9716325998306274,,3.52,2.969543147208122,,3.5441601126327136,,,,,,,197.0,28,22,,,,,0.182741116751269,0.2798967427560402,0.69213313,,0,0.2617801047120419,1.350253807106599,91.01059228997792,113.09901724199234,,,,,,59,69,4,4,,18,1,65
Hub Perdue,1010178,120403,BSN,0.9613696336746216,,-0.65,4.980583815494526,,4.114598094314801,,,,,,,137.1,24,19,,,,,0.655339975722964,0.3286421918431155,0.59241706,,1,0.3173036804720563,1.609223718164167,138.87765082732722,110.7183312298304,,,,,,40,41,4,10,,9,0,76
Bugs Raymond,1010731,120960,NYG,0.9081192016601562,,0.49,3.3061210076252183,,3.2573060712731854,,,,,,,81.2,17,9,,,,,0.1102040335875072,0.273452231464571,0.63789869,,0,0.2406857099718862,1.297958617808419,99.69915480508764,93.8878097184731,,,,,,39,33,2,1,,4,1,30
Irv Young,1014380,124701,CHW,0.8544027805328369,,-0.73,4.370501917913784,,2.9941289844057195,,,,,,,92.2,24,11,,,,,0.194244529685057,0.3047247091127677,0.51980198,,2,0.2747556960861179,1.3381289822748377,135.84944562177117,97.6084341771395,,,,,,40,25,0,2,,3,1,45
Joe Benz,1000860,110886,CHW,0.8175690174102783,,0.67,2.2634717613084523,,2.5699056888652723,,,,,,,55.2,12,6,,,,,0.0,0.2873244239291147,0.65671642,,0,0.2488275322698817,1.1676640038495985,70.35608031515639,84.42219136077209,,,,,,28,13,2,0,,1,0,14
Ed Donnelly,1003382,113445,BSN,0.7839666604995728,,0.78,2.454543326513701,,2.7947830700677496,,,,,,,36.2,5,4,,,,,0.0,0.2740861746631158,0.65909091,,0,0.2419353248652088,1.1454535523730605,68.44201878093877,73.91686038140875,,,,,,16,9,2,0,,4,1,10
Fred Olmstead,1009786,119996,CHW,0.7083820700645447,,-1.06,4.206797593953372,,3.251929483319299,,,,,,,117.2,25,11,,,,,0.2294616869429112,0.3326973305017119,0.58492688,,2,0.3055543286624253,1.4957502556278657,130.76098162527796,105.6217140054534,,,,,,45,30,6,3,,7,1,55
Buck O'Brien,1009684,119910,BOS,0.6975950002670288,,2.38,0.3776221257842498,,2.851426394391875,,,,,,,47.2,6,5,,,,,0.0,0.2248536939207306,0.82692308,,0,0.1824594553177943,1.069929356388708,11.241251561482422,89.23180901542811,,,,,,31,21,1,0,,5,2,2
Charley Hall,1005239,115337,BOS,0.6805650591850281,,0.75,3.7517093410610256,,3.478216689700925,,,,,,,146.1,32,10,,,,,0.1845102954620176,0.3069419981033635,0.66275924,,4,0.2652850953163388,1.5102509369298482,111.68283214560904,107.89042805484974,,,,,,83,72,5,3,,6,0,61
Marty O'Toole,1009898,120116,PIT,0.6721743941307068,,0.54,2.3684210526315788,,2.8990893138082408,,,,,,,38.0,5,5,,,,,0.2368421052631578,0.2695686900958466,0.66523605,,0,0.2071618822136726,1.263157894736842,70.23306026426582,81.70242089898949,,,,,,34,20,0,1,,3,0,10
Jack Ferry,1004016,114094,PIT,0.6642236113548279,,1.04,3.151749662866992,,3.491245474209277,,,,,,,85.2,26,8,,,,,0.3151749662866992,0.2762620770167314,0.71428571,,3,0.2557149988461701,1.2840461589458116,93.46185458200716,99.26219526980594,,,,,,32,27,2,3,,4,1,30
Reggie Richter,1010932,121175,CHC,0.619674563407898,,-0.15,3.1280469615011905,,3.023607778492549,,,,,,,54.2,22,5,,,,,0.1646340506053258,0.3367187558772204,0.65789474,,2,0.2868244554381525,1.499999127737413,94.14374273566132,86.66971742491579,,,,,,34,20,3,1,,0,0,19
Jesse Baker,1000460,110479,CHW,0.5903559923171997,,0.07,3.925531914893617,,3.182403983461096,,,,,,,94.0,22,8,,,,,0.2872340425531915,0.3140220456293258,0.63455657,,1,0.275895979020979,1.3936170212765957,122.01832751132262,103.46063484573487,,,,,,51,30,4,3,,3,0,41
Dolly Gray,1004968,115075,WAS,0.5738652944564819,,-1.41,5.0578512396694215,,3.5691632590018028,,,,,,,121.0,28,15,,,,,0.2975206611570248,0.3426914458942929,0.57244174,,0,0.319221100514744,1.6528925619834711,151.85806732359924,111.54778827352249,,,,,,42,40,3,4,,6,0,68
Bert Humphries,1006182,116312,- - -,0.5644704550504684,,1.02,3.056603773584906,,3.8429820645530266,,,,,,,106.0,25,12,,,,,0.3396226415094339,0.296936861846218,0.70866142,,1,0.2830279190252326,1.3773584905660377,89.7766645104327,109.62791049652532,,,,,,29,28,12,4,,5,0,36
