Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Walter Johnson,1006511,116635.0,WAS,6.464485168457031,,10.45,1.2699386503067485,,2.0330214871950676,,,,0.12846947,0.0555115,0.07295797,326.0,39,29,,,,,0.0552147239263803,0.2345436702649656,0.78431373,,3,0.2037193575655114,0.9539877300613496,47.1467484754517,72.90240075221334,,,,,,162,70,8,2,,29,8
Eddie Cicotte,1002236,112288.0,CHW,5.5736470222473145,,3.58,2.774436090225564,,2.0188141898105023,,,,0.09839167,0.03784295,0.06054872,266.0,38,30,,,,,0.0676691729323308,0.3003300330033003,0.68427753,,2,0.270935960591133,1.1842105263157894,100.8914594661497,70.89228275054195,,,,,,104,40,2,2,,24,1
Hippo Vaughn,1013384,123677.0,CHC,5.166374206542969,,7.66,1.7359358277303267,,2.2465620911925384,,,,0.12914485,0.06631763,0.06282723,290.1,35,33,,,,,0.1239954162664519,0.2327113062568606,0.76346285,,0,0.2031984948259642,1.0057405986056651,61.04515426822501,81.45228056899147,,,,,,148,76,7,4,,27,8
Stan Coveleski,1002682,112743.0,CLE,5.058956623077393,,9.86,1.8231511254019293,,2.5251604412912942,,,,0.06937799,0.06060606,0.00877193,311.0,38,33,,,,,0.0578778135048231,0.2387096774193548,0.7421644,,1,0.2223168654173765,1.0836012861736335,63.111326927199606,85.01247771430708,,,,,,87,76,4,2,,25,2
Wilbur Cooper,1002602,112649.0,PIT,4.491065502166748,,4.28,2.1073172300249223,,2.2915356321805724,,,,0.10853432,0.06029685,0.04823748,273.1,38,29,,,,,0.0658536634382788,0.2454751131221719,0.71428571,,3,0.2183449651046859,1.0390244675817326,74.48285836962046,83.45719864973007,,,,,,117,65,10,2,,26,2
Lefty Tyler,1013252,123535.0,CHC,4.483086585998535,,6.86,2.004950646500589,,2.322162294789818,,,,0.0956848,0.06285178,0.03283302,269.1,33,30,,,,,0.0334158441083431,0.2435465768799102,0.75537076,,1,0.2193158953722334,1.0581683967641995,70.505210826733,84.11080401068985,,,,,,102,67,5,1,,22,6
Guy Morton Sr.,1009232,119426.0,CLE,4.2852911949157715,,3.22,2.6413039097489217,,2.2619491958437896,,,,0.13789238,0.08632287,0.05156951,214.2,30,28,,,,,0.0419254588849035,0.2732558139534883,0.68011958,,0,0.2327586206896551,1.2391302292649262,91.43300971580462,75.90099445276962,,,,,,123,77,3,1,,13,1
Burleigh Grimes,1005061,115162.0,BRO,3.8340463638305664,,4.36,2.1333333333333333,,2.425636801896272,,,,0.10482375,0.07050093,0.03432282,270.0,40,30,,,,,0.1,0.2346938775510204,0.68579426,,1,0.2104208416833667,1.0592592592592591,75.94677144010038,88.8337367892243,,,,,,113,76,4,3,,19,7
Scott Perry,1010216,120441.0,PHA,3.782523632049561,,8.27,1.9769309134024944,,2.801055686036009,,,,0.06035768,0.08271237,-0.02235469,332.1,44,36,,,,,0.0270812453890752,0.2563208369659983,0.76487949,,2,0.2400325467860048,1.22166506977384,70.08162620932168,96.83881215269702,,,,,,81,111,2,1,,30,3
Carl Mays,1008313,118494.0,BOS,3.72610855102539,,3.53,2.209091062309339,,2.4816132503698696,,,,0.09810671,0.0697074,0.02839931,293.1,35,33,,,,,0.0613636406197038,0.2389937106918239,0.71428571,,0,0.2149532710280373,1.060227346262661,84.00788592351105,91.73485659236708,,,,,,114,81,11,2,,30,8
Claude Hendrix,1005638,115760.0,CHC,3.704460382461548,,1.99,2.781115879828326,,2.3623877159004047,,,,0.08902692,0.05590062,0.03312629,233.0,32,27,,,,,0.0772532188841201,0.2771672771672772,0.70476858,,0,0.2524807056229327,1.2145922746781117,97.7994953557145,85.52535344159286,,,,,,86,54,5,2,,21,3
Jim Bagby Sr.,1000411,110431.0,CLE,3.6552751064300537,,4.29,2.6867323881881218,,2.6937140047929846,,,,0.04969486,0.06800349,-0.01830863,271.1,45,31,,,,,0.0,0.2712871287128713,0.69491525,,6,0.2567947516401124,1.297297394570945,93.00559002175676,90.84723211435964,,,,,,57,78,2,0,,23,2
Jim Shaw,1011824,122078.0,WAS,3.4714274406433105,,2.6,2.424033506788276,,2.3992300334261625,,,,0.13083164,0.09127789,0.03955375,241.1,41,30,,,,,0.0745856463627161,0.2604712041884817,0.70539419,,1,0.2245810055865922,1.2058012828639115,89.99277092086993,86.49797264424753,,,,,,129,90,1,2,,14,4
Bullet Joe Bush,1001754,111793.0,BOS,3.378911018371582,,3.44,2.1124692800306937,,2.4897316842148705,,,,0.11170688,0.08132261,0.03038427,272.2,36,31,,,,,0.0990219975014387,0.2653288740245262,0.74667473,,2,0.2351219512195121,1.2176038211288025,80.33352781221373,92.04358649307812,,,,,,125,91,3,3,,26,7
Hooks Dauss,1003011,113075.0,DET,3.2984800338745117,,2.42,2.991988892418035,,2.605842454578952,,,,0.07108082,0.05647517,0.01460565,249.2,33,26,,,,,0.1081441768343868,0.2714932126696832,0.67037279,,3,0.253125,1.2056073047092752,107.58202101082944,91.2045250079408,,,,,,73,58,9,3,,21,1
Brad Hogg,1005928,116048.0,PHI,3.275156736373902,,4.26,2.526315789473684,,2.5714457687578705,,,,0.08766234,0.06601732,0.02164502,228.0,29,25,,,,,0.1184210526315789,0.2561448900388098,0.70128886,,1,0.234539089848308,1.149122807017544,86.41599718075764,90.34354840667557,,,,,,81,61,6,3,,17,3
Art Nehf,1009485,119687.0,BSN,3.126065731048584,,3.34,2.6905042956803635,,2.5107004319456347,,,,0.08226221,0.06512425,0.01713796,284.1,32,31,,,,,0.0633059834277732,0.2755825734549139,0.70498301,,0,0.2525345622119815,1.2309496777622575,101.32478216394256,97.17785701602295,,,,,,96,76,6,2,,28,2
Mike Prendergast,1010519,120751.0,PHI,2.9905788898468018,,3.06,2.8890360747455013,,2.772273211004823,,,,0.03980583,0.04466019,-0.00485437,252.1,33,30,,,,,0.2140026722033704,0.2681623931623931,0.68335589,,1,0.2614445574771109,1.2007927718078009,98.82332776074946,97.21311861454215,,,,,,41,46,1,6,,20,0
Rube Marquard,1008125,118295.0,BRO,2.8384358882904053,,2.06,2.6359832635983262,,2.6184618445121095,,,,0.09081633,0.06020408,0.03061225,239.0,34,29,,,,,0.2635983263598326,0.2718446601941747,0.68990043,,0,0.2510869565217391,1.213389121338912,93.84113364395247,95.6983177764771,,,,,,89,59,1,7,,19,4
Red Ames,1000210,110219.0,STL,2.691889524459839,,2.17,2.3080641185034763,,2.4615985301034704,,,,0.08056872,0.06161137,0.01895735,206.2,27,25,,,,,0.0435483795944052,0.266016713091922,0.70274637,,1,0.2439644218551461,1.1806449578927636,84.27612077660648,92.42686502505772,,,,,,68,52,5,1,,17,0
Pol Perritt,1010206,120435.0,NYG,2.6304516792297363,,2.4,2.742489270386266,,2.495434926200834,,,,0.06465517,0.04094828,0.0237069,233.0,35,31,,,,,0.1931330472103004,0.2512135922330097,0.69262295,,0,0.2384701912260967,1.072961373390558,102.69014123465202,96.0488656669166,,,,,,60,38,1,5,,19,6
George Mogridge,1009029,119224.0,NYY,2.5997314453125,,4.16,2.181058820281637,,2.6764157810216904,,,,0.06519453,0.04521556,0.01997897,239.1,45,19,,,,,0.2256267745118934,0.2716346153846153,0.74654042,,7,0.2577777777777778,1.1490252405698278,78.01467713325322,93.2532405747649,,,,,,62,43,8,6,,13,1
