Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Reggie Jackson,1006308,116439,RF,OAK,5.6524293127615906,,5.73,42.80684205597454,-9.955970764160156,3.2205188385560177,,,,,160.46123259984842,0.3987389585539086,,,,,0.904562468,0.513833992,0.390728476,0.288537549,0.225296443,0.307894736,148,604,506,90,93,29,55,260,146,91,25,1,25,86,20,105,0.173841059,0.142384105,0.819047619,,,5.1173996925354,0.1710111407728991,,,,,-2.0,,,,,,,,1092.1999999999998
Cesar Cedeno,1002100,112153,CF,HOU,5.641567145509559,,5.75,25.051519777674503,6.099218249320984,5.0507291943067685,,,,,125.5675986657298,0.3597092120086445,,,,,0.798848156,0.460655737,0.338192419,0.268852459,0.191803278,0.282208588,160,688,610,95,102,26,60,281,164,104,29,5,57,64,6,103,0.149709302,0.093023255,0.621359223,,,2.6335182189941406,-0.6962554730540522,,,,,8.0,,,,,,,,1385.2
Pete Rose,1011217,121454,LF,CIN,5.624910922921482,,5.92,17.286455974952155,12.091468811035156,-0.9465917611378244,,,,,120.79869599756589,0.3542439474964773,,,,,0.772952283,0.388036809,0.384915474,0.283742331,0.104294478,0.302828618,163,771,652,110,51,3,55,253,185,130,45,7,2,106,14,54,0.07003891,0.137483787,1.962962962,,,3.0434019565582275,0.854714041265638,,,,,20.0,,,,,,,,1441.1
Al Oliver,1009773,119983,CF,PIT,5.070959598900059,,4.74,28.314013044763527,-2.053500175476074,1.7552813674556091,,,,,135.33760305119995,0.3762189235781321,,,,,0.832454201,0.474878444,0.357575757,0.320907617,0.153970827,0.338155515,147,661,617,96,85,11,61,293,198,137,38,12,10,33,1,58,0.087745839,0.049924357,0.568965517,,,0.7977784276008606,-1.5368737992150077,,,,,2.0,,,,,,,,1299.4
Brooks Robinson,1011055,121301,3B,BAL,4.969386652899444,,5.0,8.625853605385576,18.73662519454956,0.5340717055951245,,,,,112.0011414060106,0.3302871384565404,,,,,0.727644408,0.37432188,0.353322528,0.287522603,0.086799277,0.301587301,153,622,553,46,59,7,34,207,159,125,27,0,2,56,13,47,0.0755627,0.090032154,1.191489361,,,1.3599646091461182,-0.6001977755340075,,,,,15.0,,,,,,,,1362.0
Ron Cey,1002108,112162,3B,LAD,4.961614932059462,,4.86,9.806526885617636,15.875637769699097,-0.039230344176758,,,,,112.86664370692324,0.3382015641058598,,,,,0.746134146,0.396880415,0.349253731,0.26169844,0.135181975,0.265469061,159,673,577,88,97,18,40,229,151,111,20,2,1,76,13,68,0.101040118,0.112927191,1.117647058,,,2.622554302215576,0.8823365413637618,,,,,12.0,,,,,,,,1412.2
Richie Zisk,1014455,124780,RF,PIT,4.913819878700479,,5.24,30.23489731716944,-3.567882537841797,-0.0431505693122744,,,,,144.08817776074903,0.3896393055093148,,,,,0.861507857,0.475746268,0.385761589,0.313432835,0.162313433,0.350348027,149,604,536,75,100,17,50,255,168,118,30,3,1,65,7,91,0.150662251,0.107615894,0.714285714,,,5.567050457000732,1.5400061919524788,,,,,3.0,,,,,,,,1196.3
Ralph Garr,1004554,114627,LF,ATL,4.89539508606678,,5.03,28.87859249698915,-3.6556921005249023,-0.7555836805840954,,,,,140.40772129225948,0.3965517468809891,,,,,0.886345855,0.50330033,0.383045525,0.353135313,0.150165017,0.373161764,143,645,606,87,54,11,52,305,214,162,24,17,26,28,10,52,0.080620155,0.043410852,0.538461538,,,4.34714412689209,0.4223374323916378,,,,,3.0,,,,,,,,1213.0
Don Money,1009052,119248,3B,MIL,4.867384674725737,,5.07,16.961195971470723,5.687119007110596,1.6597614943166263,,,,,119.90923994772386,0.3470618972173685,,,,,0.761153225,0.414944356,0.346208869,0.282988871,0.131955485,0.301851851,159,709,629,85,65,15,50,261,178,128,32,3,19,62,5,80,0.112834978,0.087447108,0.775,,,-0.0824599787592887,-1.2773085524456214,,,,,2.0,,,,,,,,1383.1
Elliott Maddox,1007947,118116,CF,NYY,4.711255876299404,,5.38,18.671285191835175,8.17969810962677,-0.5653684075805359,,,,,132.2652923206822,0.3630626008856252,,,,,0.781100042,0.386266094,0.394833948,0.302575107,0.083690987,0.33014354,137,550,466,75,45,3,31,180,141,110,26,2,6,69,4,48,0.087272727,0.125454545,1.4375,,,1.9202803373336792,0.0430541043276173,,,,,10.0,,,,,,,,1067.3
Ken Henderson,1005634,115748,CF,CHW,4.641570796297488,,4.66,24.20221834040988,-2.9597667455673218,-0.1307895639329217,,,,,133.01076991316444,0.3709831537152619,,,,,0.826659413,0.466777408,0.359882005,0.292358803,0.174418605,0.326359832,162,680,602,76,95,20,60,281,176,116,35,5,12,66,9,112,0.164705882,0.097058823,0.589285714,,,2.1583340167999268,-0.4624283104006292,,,,,-1.0,,,,,,,,1428.2
Paul Blair,1001031,111058,CF,BAL,4.615148879724191,,5.32,11.086455678331385,13.237311482429504,2.0802679557236843,,,,,113.50935605924673,0.3324923685054905,,,,,0.729580573,0.416666666,0.312913907,0.260869565,0.155797101,0.262939958,151,615,552,77,62,17,48,230,144,96,27,4,27,43,0,59,0.095934959,0.069918699,0.728813559,,,1.9801547527313232,0.1559642716924265,,,,,15.0,,,,,,,,1285.0
Dave Cash,1002041,112089,2B,PHI,4.598602020245475,,4.58,4.171998276228358,15.932317733764648,1.1209978539845906,,,,,103.60178024042987,0.3360181462120366,,,,,0.730719114,0.379912663,0.350806451,0.299854439,0.080058224,0.311926605,162,745,687,89,58,2,40,261,206,166,27,11,20,46,4,33,0.044295302,0.061744966,1.393939393,,,1.2398253679275513,0.2678504992879524,,,,,12.0,,,,,,,,1433.1
Bert Campaneris,1001868,111916,SS,OAK,4.592929804028332,,5.36,9.63222149278921,14.726885318756104,1.2161502999952063,,,,,113.22635174881886,0.3296746656246717,,,,,0.71344613,0.366223908,0.347222222,0.29032258,0.075901328,0.338565022,134,587,527,77,41,2,28,193,153,125,18,8,34,47,2,81,0.137989778,0.080068143,0.580246913,,,0.8457842469215393,0.1338892153566179,,,,,7.0,,,,,,,,1142.1
Joe Rudi,1011283,121533,LF,OAK,4.472142636686661,,4.74,26.015175810389525,-4.722200870513916,-0.6320930913789198,,,,,138.46986084601193,0.3665843619219663,,,,,0.818359668,0.483979763,0.334379905,0.293423271,0.190556492,0.314049586,158,639,593,73,99,22,65,287,174,109,39,4,2,34,6,92,0.14397496,0.053208137,0.369565217,,,2.6630377769470215,0.1359563173888638,,,,,3.0,,,,,,,,1321.1999999999998
Gene Tenace,1012911,123183,1B,OAK,4.4709475815036885,,4.96,20.26479377031838,1.946044921875,-2.8938586328877136,,,,,134.9084552594616,0.3613770669264509,,,,,0.778370138,0.411157024,0.367213114,0.210743801,0.200413223,0.212885154,158,612,484,71,73,26,44,199,102,58,17,1,2,110,6,105,0.171568627,0.179738562,1.047619047,,,0.8856157064437866,-0.8741483583482847,,,,,4.0,,,,,,,,1323.5
George Scott,1011682,121932,1B,MIL,4.457061947055771,,4.16,16.007258681866137,5.070302963256836,-1.4954267020802945,,,,,124.02725636792692,0.3530830385266751,,,,,0.7773573,0.432119205,0.345238095,0.281456953,0.150662252,0.30417495,158,672,604,74,82,17,55,261,170,115,36,2,9,59,5,90,0.133928571,0.087797619,0.655555555,,,1.0533894300460815,-0.5480016384614116,,,,,15.0,,,,,,,,1306.0
Bobby Bonds,1001157,111189,RF,SFG,4.4373483545891395,,4.3,20.349173565628004,0.2030181884765625,4.1524809845141135,,,,,121.26095423714294,0.3637725098615686,,,,,0.798041537,0.433862433,0.364179104,0.255731922,0.178130511,0.298076923,150,670,567,97,71,21,51,246,145,94,22,8,41,95,8,134,0.2,0.141791044,0.708955223,,,2.622677803039551,-0.3998875239770276,,,,,7.0,,,,,,,,1289.0
Graig Nettles,1009517,119720,3B,NYY,4.386180820369788,,4.93,4.573380337526716,16.760849952697754,0.3168227120186202,,,,,106.154696013949,0.3248850964779695,,,,,0.718368456,0.402826855,0.315541601,0.245583038,0.157243817,0.244769874,155,638,566,74,75,22,44,228,139,95,21,1,1,59,8,75,0.117554858,0.092476489,0.786666666,,,0.9270702600479126,-1.0818734913251284,,,,,13.0,,,,,,,,1369.1
Mike Jorgensen,1006622,116766,1B,MON,4.367704145700987,,4.21,23.468125026565616,6.214451789855957,-1.2053547129034996,,,,,159.28987487711575,0.4226937701915229,,,,,0.931331048,0.487804878,0.44352617,0.310104529,0.177700349,0.323651452,131,366,287,45,59,11,28,140,89,61,16,1,3,70,5,39,0.106557377,0.19125683,1.794871794,,,1.993330001831055,-0.5833397886501899,,,,,11.0,,,,,,,,740.1
Greg Gross,1005086,115188,RF,HOU,4.301722516156334,,4.69,13.789922084666484,5.80843448638916,-5.043303594284225,,,,,124.50243415731136,0.3580756147882338,,,,,0.769713614,0.376910016,0.392803598,0.31409168,0.062818336,0.335753176,156,676,589,78,36,0,29,222,185,156,21,8,12,76,4,39,0.057692307,0.112426035,1.948717948,,,2.6159918308258057,0.9222611306300904,,,,,13.0,,,,,,,,1310.1999999999998
Cesar Geronimo,1004639,114723,CF,CIN,4.2830853655010594,,4.21,4.187946291946636,20.498395085334774,0.0024857552489265,,,,,106.94542135522003,0.332997773060075,,,,,0.739276671,0.394514767,0.344761904,0.280590717,0.11392405,0.336898395,150,530,474,73,54,7,32,187,133,101,17,8,9,46,11,96,0.181132075,0.086792452,0.479166666,,,1.299941897392273,0.9788798052334052,,,,,22.0,,,,,,,,1094.2
Amos Otis,1009893,120111,CF,KCR,4.264308677854032,,4.92,16.7024594983271,3.0587518215179443,1.820518817694392,,,,,121.72257272507284,0.3543653039201613,,,,,0.786162207,0.438405797,0.34775641,0.284420289,0.153985508,0.298969072,146,632,552,87,73,12,52,242,157,105,31,9,18,58,4,67,0.106012658,0.091772151,0.865671641,,,0.5805822610855103,-0.7386991250385215,,,,,5.0,,,,,,,,1257.2
Dick Allen,1000137,110157,1B,CHW,4.180004799150975,,3.83,37.213121962254974,-15.984567165374756,1.1223514673765749,,,,,163.41698919352874,0.415441486147023,,,,,0.938008657,0.562770562,0.375238095,0.3008658,0.261904762,0.309248554,128,525,462,84,88,32,56,260,139,83,23,1,7,57,9,89,0.169523809,0.108571428,0.640449438,,,1.947123646736145,-1.4978803849353852,,,,,-9.0,,,,,,,,1004.0
Sal Bando,1000505,110526,3B,OAK,4.072612582969918,,4.85,19.228965671112167,-1.040123701095581,-0.615628145809751,,,,,130.3594340278552,0.3547257336485744,,,,,0.777862279,0.425702811,0.352159468,0.242971887,0.182730924,0.241463414,146,603,498,84,103,22,45,212,121,76,21,2,2,86,4,79,0.131011608,0.142620232,1.088607594,,,4.3346991539001465,1.6964136932636311,,,,,-4.0,,,,,,,,1197.0
Hal McRae,1008687,118872,LF,KCR,4.065120472200868,,3.91,26.954047645352468,-8.319384574890137,-0.7197725142468698,,,,,142.0580557440403,0.3840987494327878,,,,,0.850368899,0.474953617,0.375415282,0.309833024,0.165120593,0.330434782,148,607,539,71,88,15,55,256,167,112,36,4,11,54,6,68,0.112026359,0.088962108,0.794117647,,,2.5238099098205566,-0.1733775672542448,,,,,4.0,,,,,,,,479.1
Ted Simmons,1011986,122247,C,STL,4.051054350103981,,3.6,9.70324140571186,6.903497219085693,0.1168227090383879,,,,,112.73589940370532,0.346560197803912,,,,,0.774189962,0.447412353,0.326777609,0.2721202,0.175292153,0.258589511,152,662,599,66,103,20,59,268,163,104,33,6,0,47,8,35,0.05287009,0.070996978,1.342857142,,,2.072641372680664,1.0630072974488265,,,,,-1.0,,,,,,,,1352.1
Ellie Rodriguez,1011104,121352,C,CAL,4.032424094368111,,3.94,10.657175341990705,11.512001991271973,-0.9920259444625116,,,,,122.1576235681028,0.3417994774830569,,,,,0.730127643,0.356962025,0.373165618,0.253164556,0.103797469,0.276785714,140,485,395,48,36,7,27,141,100,73,20,0,4,69,6,56,0.115463917,0.142268041,1.232142857,,,1.6096479892730713,0.8422704474068057,,,,,4.0,,,,,,,,1111.0
Dwight Evans,1003865,113936,RF,BOS,3.9350594113600743,,4.51,5.063475685809065,16.819503784179688,-0.6218600777792744,,,,,110.20379602246302,0.3434154936683036,,,,,0.755811975,0.421166306,0.334645669,0.280777537,0.140388769,0.314960629,133,514,463,60,70,10,37,195,130,93,19,8,4,38,2,77,0.149805447,0.073929961,0.493506493,,,2.557543992996216,0.9085589980404074,,,,,23.0,,,,,,,,995.1
Bill Freehan,1004315,114399,1B,DET,3.898530593999534,,4.09,20.59773904519293,-0.5149725675582886,0.5074141746736132,,,,,136.91917702279432,0.3802911878114769,,,,,0.839538781,0.478651685,0.360887096,0.296629213,0.182022472,0.294573643,130,502,445,58,60,18,40,213,132,92,17,5,2,42,2,44,0.087649402,0.083665338,0.954545454,,,1.3338960409164429,-0.5616099827119985,,,,,0.0,,,,,,,,1084.2
Steve Garvey,1004557,114641,1B,LAD,3.7947870107137103,,4.42,23.246160791029183,-9.631892204284668,-0.3881461386336013,,,,,130.3447466530468,0.3650069825789507,,,,,0.810952615,0.468847352,0.342105263,0.311526479,0.157320873,0.317939609,156,685,642,95,111,21,56,301,200,144,32,3,5,31,4,66,0.096350364,0.045255474,0.469696969,,,4.754481315612793,1.2803753630394947,,,,,0.0,,,,,,,,1404.1
Mark Belanger,1000786,110806,SS,BAL,3.7795700998007034,,4.47,-11.89874155781576,30.430726051330566,0.8425529200467281,,,,,79.37910709892954,0.282588960907676,,,,,0.598384657,0.300202839,0.298181818,0.225152129,0.07505071,0.250591016,155,570,493,54,36,5,23,148,111,88,14,4,17,51,0,69,0.121052631,0.089473684,0.739130434,,,-1.3658099174499512,-0.2585442582797477,,,,,21.0,,,,,,,,1375.0
Carl Yastrzemski,1014326,124650,1B,BOS,3.749726553397941,,3.59,27.44314819266274,-13.247827529907228,-0.1080522581469267,,,,,140.15185234071546,0.3872039249495903,,,,,0.858562247,0.444660194,0.413902053,0.300970873,0.143689321,0.302375809,148,633,515,93,79,15,42,229,155,113,25,2,12,104,16,48,0.075829383,0.164296998,2.166666666,,,1.7544972896575928,-2.489283492641625,,,,,-5.0,,,,,,,,1246.3000000000002
Davey Lopes,1007750,117912,2B,LAD,3.7148876388739818,,3.63,14.598043382622832,0.2793686389923095,5.07193883828586,,,,,113.66740566639962,0.3394296584526697,,,,,0.732935948,0.383018867,0.349917081,0.266037735,0.116981132,0.289823008,145,613,530,95,35,10,39,203,141,102,26,3,59,66,3,71,0.115823817,0.10766721,0.929577464,,,0.6813977360725403,-2.032734686332734,,,,,-3.0,,,,,,,,1195.1
Joe Ferguson,1003990,114067,C,LAD,3.7111587447232504,,3.45,15.772064892957276,5.160497665405273,-0.2666314948583022,,,,,132.80437945937322,0.3687792161484037,,,,,0.815483464,0.435530085,0.379953379,0.252148997,0.183381088,0.271698113,111,430,349,54,57,16,31,152,88,57,14,1,2,75,10,73,0.169767441,0.174418604,1.02739726,,,1.7443596124649048,-0.0367601329936209,,,,,2.0,,,,,,,,887.3000000000001
Jeff Burroughs,1001731,111773,RF,TEX,3.693689765500817,,3.58,40.75748611778482,-29.35038375854492,-0.5936748850508593,,,,,157.62334791949473,0.4017308065524468,,,,,0.900891074,0.503610108,0.397280966,0.301444043,0.202166065,0.324942791,152,662,554,84,118,25,60,279,167,107,33,2,2,91,12,104,0.157099697,0.137462235,0.875,,,5.52400541305542,1.107369382337536,,,,,-22.0,,,,,,,,1316.2
Jorge Orta,1009853,120069,2B,CHW,3.588567893894223,,4.16,19.41129605570828,-5.129629850387573,0.023654970980715,,,,,130.94324826893614,0.3679601351768039,,,,,0.805384615,0.44,0.365384615,0.316190476,0.123809524,0.362790697,139,578,525,73,67,10,43,231,166,123,31,2,9,40,1,89,0.153979238,0.069204152,0.449438202,,,2.852670431137085,0.755612469114602,,,,,-7.0,,,,,,,,1065.0
Doug Rader,1010638,120874,3B,HOU,3.5799730509649477,,3.04,9.64324802147368,4.686337232589722,0.7529696457204409,,,,,113.0098444539689,0.3404499218118713,,,,,0.749076741,0.414634146,0.334442595,0.257035647,0.157598499,0.30848329,152,601,533,61,78,17,47,221,137,90,27,3,7,60,7,131,0.217970049,0.09983361,0.458015267,,,-0.4017878770828247,-1.7388111729768014,,,,,1.0,,,,,,,,1343.2
Dusty Baker Jr.,1000450,110481,CF,ATL,3.568452636763197,,3.53,4.786790016844433,8.68769884109497,1.0535295534064062,,,,,105.00513352377592,0.3422563131551565,,,,,0.756977978,0.421602787,0.335375191,0.25609756,0.165505227,0.267932489,149,656,574,80,69,20,55,242,147,92,35,0,18,71,9,87,0.132621951,0.108231707,0.816091954,,,0.942126214504242,-0.9841164849562803,,,,,13.0,,,,,,,,1338.2
Bob Bailey,1000420,110451,LF,MON,3.563231902840561,,2.61,22.076068553467948,-8.945130109786987,-1.717460822314024,,,,,134.08173632989667,0.3840331269415798,,,,,0.84217046,0.445759368,0.396411092,0.280078895,0.165680473,0.316883116,152,614,507,69,73,20,42,226,142,100,20,2,4,100,9,107,0.1742671,0.162866449,0.934579439,,,1.5523035526275637,-0.0485335134412703,,,,,-7.0,,,,,,,,1178.0
Willie McCovey,1008423,118605,1B,SDP,3.549690462023358,,3.19,32.01056727773603,-13.76817512512207,0.3042779915849678,,,,,162.946691408204,0.4151595020129003,,,,,0.922103545,0.505813953,0.416289592,0.252906976,0.252906977,0.263157894,128,443,344,53,63,22,42,174,87,45,19,1,1,96,9,76,0.171557562,0.216704288,1.263157894,,,3.635321855545044,0.3883346847273365,,,,,-8.0,,,,,,,,841.0
Richie Hebner,1005571,115686,3B,PIT,3.4441564770234283,,3.77,20.61468335293615,-9.619122505187988,-1.005435566417873,,,,,130.08653794002623,0.3681655897484628,,,,,0.811851743,0.449090909,0.362760834,0.29090909,0.158181819,0.292181069,146,632,550,97,68,18,45,247,160,115,21,6,0,60,5,53,0.083860759,0.094936708,1.132075471,,,2.728203535079956,-0.412951060214187,,,,,-13.0,,,,,,,,1232.1
Gary Matthews Sr.,1008255,118433,LF,SFG,3.439266216042034,,3.02,17.077886341339337,-5.112920761108398,-1.0891543359030038,,,,,125.04348279693956,0.3695736120317704,,,,,0.809992264,0.442067736,0.367924528,0.286987522,0.155080214,0.30334728,154,638,561,87,82,16,49,248,161,112,27,6,11,70,5,69,0.10815047,0.109717868,1.014492753,,,1.6726759672164917,0.2920522627615347,,,,,2.0,,,,,,,,1296.1
Bill Buckner,1001625,111663,LF,LAD,3.408163151987325,,3.07,13.191042840452548,-0.6323723793029785,1.3752991050714627,,,,,116.76102562069062,0.3441742109780264,,,,,0.762718315,0.412068965,0.35064935,0.313793103,0.098275862,0.317604355,145,620,580,83,58,7,40,239,182,142,30,3,31,30,10,24,0.038709677,0.048387096,1.25,,,0.3128620386123657,-0.5513344154000661,,,,,6.0,,,,,,,,1197.0
Bake McBride,1008340,118521,CF,STL,3.4047550271971625,,4.27,11.790080584858345,0.2615503072738647,1.9564011768670753,,,,,113.837806213872,0.3482501451200432,,,,,0.762914766,0.393559928,0.369354838,0.309481216,0.084078712,0.333333333,150,625,559,81,56,6,30,220,173,143,19,5,30,43,9,57,0.0912,0.0688,0.754385964,,,0.5293699502944946,-0.7974906528378498,,,,,2.0,,,,,,,,1267.1
Bill North,1009638,119845,CF,OAK,3.321122718671627,,4.14,6.771577918654469,4.535898685455322,1.035343567316886,,,,,108.39953231999549,0.3226171508190315,,,,,0.684350984,0.337016574,0.34733441,0.259668508,0.077348066,0.301098901,149,630,543,79,33,4,29,183,141,112,20,5,54,69,1,86,0.136507936,0.109523809,0.802325581,,,1.1667500734329224,0.6393166441816935,,,,,7.0,,,,,,,,1166.1
Tony Perez,1010188,120404,1B,CIN,3.2776269253865578,,2.53,15.533919825643466,-5.877433776855469,-0.8211164639797062,,,,,121.56536903540083,0.3554197611230792,,,,,0.791065875,0.459731543,0.331334332,0.265100671,0.194630872,0.280172413,158,667,596,81,101,28,58,274,158,100,28,2,1,61,7,112,0.167916041,0.091454272,0.544642857,,,2.9241836071014404,0.7458091824301865,,,,,3.0,,,,,,,,1294.1
Willie Crawford,1002750,112808,RF,LAD,3.250978275132442,,3.58,17.339359426853246,-4.059880256652832,-1.5276129764388315,,,,,130.7283804039733,0.3655953452442632,,,,,0.807787804,0.431623931,0.376163873,0.294871794,0.136752137,0.339572192,139,540,468,73,61,11,38,202,138,100,23,4,7,64,9,88,0.162962962,0.118518518,0.727272727,,,1.8855482339859009,0.0855130752596873,,,,,2.0,,,,,,,,1113.1999999999998
Joe Torre,1013133,123406,1B,STL,3.203748621899406,,2.63,11.82543958923409,-0.7874016761779785,-0.4235090213478543,,,,,117.63148201770424,0.3540683433413505,,,,,0.771856307,0.400756143,0.371100164,0.281663516,0.119092627,0.318706697,147,611,529,59,70,11,40,212,149,109,28,1,1,69,9,88,0.144026186,0.112929623,0.784090909,,,2.7268240451812744,1.1513403487383953,,,,,7.0,,,,,,,,1282.4
Steve Yeager,1014332,124656,C,LAD,3.191863798678032,,2.74,7.291907175791042,11.546412467956545,-0.2964252058882266,,,,,118.85273224899905,0.3473821719144953,,,,,0.77098648,0.43670886,0.33427762,0.265822784,0.170886076,0.313043478,94,354,316,41,41,12,29,138,84,55,16,1,2,32,5,77,0.217514124,0.09039548,0.415584415,,,0.0563962906599044,-1.0143975276487152,,,,,6.0,,,,,,,,808.2
Milt May,1008304,118476,C,HOU,3.1782622269624077,,2.96,5.842922076771776,9.55235195159912,-0.2862730487831868,,,,,111.8997123037306,0.3387473596436945,,,,,0.751358023,0.402469135,0.348888888,0.288888888,0.113580247,0.297297297,127,453,405,47,54,7,28,163,117,89,17,4,0,39,8,33,0.072847682,0.086092715,1.181818181,,,1.4536739587783811,0.6073620798341717,,,,,3.0,,,,,,,,955.1
Mike Hargrove,1005361,115474,1B,TEX,3.132167010367471,,3.27,20.351393374635357,-6.372655868530273,0.1215269792010076,,,,,139.124013903221,0.3746820789918716,,,,,0.819445222,0.424096385,0.395348837,0.322891566,0.101204819,0.347593582,131,477,415,57,66,4,28,176,134,106,18,6,0,49,4,42,0.088050314,0.102725366,1.166666666,,,3.2446722984313965,1.075550649151818,,,,,2.0,,,,,,,,723.2
Eric Soderholm,1012260,122517,3B,MIN,3.1240538157449382,,3.07,8.215511704020448,4.068120241165161,0.3733952387119643,,,,,113.75359756942512,0.3431710779206633,,,,,0.74098897,0.392241379,0.348747591,0.275862068,0.116379311,0.304123711,141,526,464,63,51,10,31,182,128,97,18,3,7,48,1,68,0.129277566,0.091254752,0.705882352,,,-1.1844640970230105,-1.666846098438833,,,,,1.0,,,,,,,,1115.1
