Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Steve Carlton,1001964,112008,PHI,11.100533485412598,,12.08,1.97497605442057,,2.0089525904329006,,,,0.22945966,0.06439674,0.16506292,346.1,41,41,,,,,8.055823379873377,2.2608278517709155,3.56321839,0.4417709595414432,0.2564102564102564,0.81257783,,0,0.2034837688044339,0.9932628109951404,55.56194639659841,60.135601621745,,,,,,310,87,1,17,,30,8,76
Gaylord Perry,1010210,120438,CLE,8.127445220947266,,10.83,1.917315061261066,,2.5008905676673225,,,,0.1739777,0.06096654,0.11301115,342.2,41,40,,,,,6.145914031987526,2.153696370183663,2.85365854,0.4464980279649057,0.236,0.82920792,,1,0.202238209432454,0.9776264010996302,59.50357976414847,73.58951953159067,,,,,,234,82,12,17,,29,5,73
Don Sutton,1012745,123006,LAD,6.754655838012695,,6.59,2.079461947530214,,2.237381314797189,,,,0.19509896,0.05937795,0.13572102,272.2,33,33,,,,,6.832517827599275,2.079461947530214,3.28571429,0.4290953225062346,0.2235142118863049,0.74531516,,0,0.187122736418511,0.913202865846602,63.9248371479347,72.7326266790897,,,,,,207,63,4,13,,18,9,63
Bob Gibson,1004662,114756,STL,6.427672386169434,,7.06,2.460431654676259,,2.5390382656948174,,,,0.18588025,0.07864164,0.10723861,278.0,34,34,,,,,6.733812949640288,2.848920863309353,2.36363636,0.4532374100719424,0.2630272952853598,0.7868191,,0,0.2198443579766537,1.129496402877698,70.59057424912731,76.53529041745307,,,,,,208,88,3,14,,23,4,76
Mickey Lolich,1007712,117875,DET,6.112573623657227,,7.4,2.502036815389214,,2.802009176779236,,,,0.18925057,0.05601817,0.1332324,327.1,41,41,,,,,6.873727514805532,2.0346233443824375,3.37837838,0.7973523917174418,0.264367816091954,0.81801471,,0,0.2281553398058252,1.0875764423425642,79.10614201957809,84.48957432584197,,,,,,250,74,11,29,,23,4,91
Wilbur Wood,1014248,124543,CHW,6.076955795288086,,10.72,2.508849422010605,,2.9854761279364053,,,,0.1295302,0.04966443,0.07986577,376.2,49,49,,,,,4.611504175695683,1.7681414974169978,2.60810811,0.6690265125361613,0.25,0.78244275,,0,0.2306600425833924,1.0592919781822554,79.3803561434606,90.35714944959004,,,,,,193,74,7,28,,20,8,105
Phil Niekro,1009583,119786,ATL,5.951750755310059,,5.44,3.060212735278114,,2.86628299713369,,,,0.1426087,0.04608696,0.09652174,282.1,38,36,,,,,5.227863422766778,1.6894924476014588,3.09433962,0.7012987518345678,0.2560706401766004,0.71123755,,0,0.2326007326007326,1.087367256632385,82.54711170851819,80.78478584920764,,,,,,164,53,5,22,,17,1,96
Bert Blyleven,1001098,111126,MIN,5.933172225952148,,4.96,2.7250581975920567,,2.631929166713541,,,,0.19689119,0.05958549,0.1373057,287.1,39,38,,,,,7.141531828172287,2.1612530532626657,3.30434783,0.6890951764025891,0.2714113389626055,0.78929539,,0,0.2289156626506024,1.0997680593091823,86.798300392711,79.7007531876005,,,,,,228,69,10,22,,11,3,87
Tom Bradley,1001316,111352,CHW,5.8737874031066895,,5.41,2.976923076923077,,2.51413511129526,,,,0.19791667,0.06155303,0.13636364,260.0,40,40,,,,,7.234615384615385,2.25,3.21538462,0.6576923076923077,0.2706964520367937,0.74604371,,0,0.2275025278058645,1.1153846153846154,94.19027383016912,75.44385196838445,,,,,,209,65,2,19,,11,2,86
Tom Seaver,1011708,121961,NYM,5.616908550262451,,5.22,2.9198473282442747,,2.578139808887744,,,,0.23490566,0.07264151,0.16226415,262.0,35,35,,,,,8.553435114503817,2.645038167938931,3.23376623,0.7900763358778626,0.2719546742209632,0.77416918,,0,0.2198364008179959,1.1145038167938932,85.83878602193809,79.57365913738485,,,,,,249,77,5,23,,13,3,85
