Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Carlton Fisk,1004101,114182,C,BOS,4.20961845857148,,4.26,7.6906844724388606,13.90068531036377,0.3972192574292421,,,,,112.43535472152948,0.3457832045433958,,,,,0.750524466,0.414784394,0.335740072,0.254620123,0.160164271,0.264851485,134,557,487,76,58,17,39,202,124,85,17,5,12,56,3,71,0.127468581,0.100538599,,,-1.4439259767532349,-2.1562459300769765,,,,,6.0,,,,,,,
Ken Griffey Sr.,1005044,115136,RF,CIN,4.097869594659131,,4.59,33.36741680925686,-17.529491901397705,2.505584206548519,,,,,144.1077046665645,0.3926351965422843,,,,,0.85145182,0.450177935,0.401273885,0.336298932,0.113879003,0.370445344,148,628,562,111,74,6,43,253,189,146,28,9,34,62,0,65,0.103503184,0.098726114,,,5.4152655601501465,1.045583149664299,,,,,-11.0,,,,,,,
Ron LeFlore,1007478,117630,CF,DET,4.072241303397479,,5.29,21.854173467431348,-3.698792815208435,3.990920707117766,,,,,128.1334302881903,0.3637840064780024,,,,,0.78618065,0.40992647,0.37625418,0.31617647,0.09375,0.390697674,135,603,544,93,39,4,35,223,172,137,23,8,58,51,2,111,0.184079601,0.084577114,,,2.749401807785034,0.4344103673650363,,,,,-2.0,,,,,,,
Chris Chambliss,1002119,112180,1B,NYY,4.0618276403751725,,4.13,18.575105051555823,-1.7102184295654297,0.0321364181581884,,,,,126.05025777008674,0.3496832322401242,,,,,0.764939795,0.441497659,0.323442136,0.293291731,0.148205928,0.312614259,156,676,641,79,96,17,55,283,188,133,32,6,1,27,1,80,0.118343195,0.039940828,,,1.9469797611236572,0.4053116947403801,,,,,8.0,,,,,,,
Toby Harrah,1005384,115497,SS,TEX,4.006389670911861,,3.52,14.550070309361686,-0.2665987014770508,-0.4649524525739252,,,,,120.72607254734312,0.3445267154228019,,,,,0.736888023,0.376712328,0.360175695,0.260273972,0.116438356,0.266019417,155,688,584,64,67,15,37,220,152,115,21,1,8,91,5,59,0.085755813,0.132267441,,,1.902463674545288,0.1247334926944536,,,,,-9.0,,,,,,,
Bert Campaneris,1001868,111916,SS,OAK,3.964226667618485,,4.53,-0.4133854038999409,17.86371612548828,6.1576668148627505,,,,,90.11025675911858,0.2967565433041695,,,,,0.622203014,0.291044776,0.331158238,0.255597014,0.035447762,0.291845493,149,631,536,67,52,1,16,156,137,121,14,1,54,63,0,80,0.126782884,0.099841521,,,0.0166720431298017,0.080982589714033,,,,,9.0,,,,,,,
Gene Tenace,1012911,123183,1B,OAK,3.918020315883935,,4.26,25.73149781994297,-6.4926817715168,-0.6331032178131863,,,,,149.28751801125784,0.3828004302364765,,,,,0.830814638,0.458033573,0.372781065,0.249400479,0.208633094,0.265372168,128,508,417,64,66,22,42,191,104,62,19,1,5,81,2,91,0.179133858,0.159448818,,,2.9841816425323486,-0.5732040540353225,,,,,-6.0,,,,,,,
Fred Lynn,1007872,118040,CF,BOS,3.9170292757156617,,4.48,20.178267836778453,-2.0961315631866455,-0.6980700385756791,,,,,135.02816148898455,0.3786332024961498,,,,,0.834946787,0.467455621,0.367491166,0.313609467,0.153846154,0.338636363,132,566,507,76,65,10,50,237,159,109,32,8,14,48,2,67,0.118374558,0.084805653,,,2.2576282024383545,-0.5481582344966633,,,,,0.0,,,,,,,
Rick Monday,1009051,119246,CF,CHC,3.879630844752047,,4.41,19.174238867463306,-3.330130100250244,-2.483563335845247,,,,,132.34389373840466,0.3846804276739078,,,,,0.853066595,0.507490636,0.345575959,0.27153558,0.235955056,0.297368421,137,601,534,107,77,32,57,271,145,88,20,5,5,60,8,125,0.207986688,0.09983361,,,4.575029373168945,1.33918414335605,,,,,0.0,,,,,,,
Al Oliver,1009773,119983,CF,PIT,3.873955626802592,,4.12,19.240303391229993,0.5541832447052002,0.3259395807981491,,,,,135.2938513610538,0.3776453783849833,,,,,0.838797968,0.476297968,0.3625,0.322799097,0.153498871,0.321078431,121,481,443,62,61,12,39,211,143,104,22,5,6,26,7,29,0.06029106,0.054054054,,,0.7266561388969421,-0.9656469179296476,,,,,2.0,,,,,,,
Ted Simmons,1011986,122247,C,STL,3.795856639273104,,3.44,6.8941199021540935,7.7407426834106445,-2.7711493286769837,,,,,113.87989974238825,0.3452129871538369,,,,,0.764972893,0.393772893,0.3712,0.291208791,0.102564102,0.30078125,150,625,546,60,75,5,43,215,159,116,35,3,0,73,19,35,0.056,0.1168,,,0.3340817391872406,-0.9525607181455128,,,,,3.0,,,,,,,
Larry Hisle,1005858,115979,LF,MIN,3.675091992989555,,4.29,8.582201633108266,5.7663655281066895,-0.6552175525575876,,,,,113.27176398086505,0.3354124260760682,,,,,0.729532635,0.39414802,0.335384615,0.271944922,0.122203098,0.298136645,155,661,581,81,96,14,38,229,158,120,19,5,31,56,4,93,0.140695915,0.084720121,,,1.004822015762329,-0.3588788183739416,,,,,13.0,,,,,,,
Bill Buckner,1001625,111663,LF,LAD,3.662192622108353,,2.96,6.328784760308039,6.476433753967285,2.082242298754863,,,,,105.60504300037788,0.3259782679602057,,,,,0.715817594,0.389408099,0.326409495,0.300623052,0.088785047,0.302931596,154,680,642,76,60,7,39,250,193,154,28,4,28,26,6,26,0.038235294,0.038235294,,,-0.0343856588006019,-1.2820529634818656,,,,,14.0,,,,,,,
Dave Parker,1010000,120225,RF,PIT,3.645338713149242,,3.7,21.188907739755983,-6.5642242431640625,1.056827992084436,,,,,131.53453348705412,0.3718617380821726,,,,,0.823900474,0.474860335,0.349040139,0.312849162,0.162011173,0.345982142,138,573,537,82,90,13,51,255,168,117,28,10,19,30,6,80,0.139616055,0.05235602,,,3.3065123558044434,1.852638319284748,,,,,0.0,,,,,,,
Buddy Bell,1000799,110815,3B,CLE,3.595057429108492,,3.83,1.3688438238983025,11.75445795059204,-2.55015262006782,,,,,105.63057654965768,0.32121044652933,,,,,0.695162331,0.365894039,0.329268292,0.281456953,0.084437086,0.294223826,159,661,604,75,60,7,35,221,170,135,26,2,3,44,3,49,0.074130105,0.066565809,,,-0.9294676780700684,-0.8702074083283018,,,,,8.0,,,,,,,
Butch Wynegar,1014308,124632,C,MIN,3.5669527676785124,,3.38,8.559113580758602,4.479766368865967,-0.1865150942467153,,,,,113.35303866650068,0.3355305996737191,,,,,0.719282935,0.36329588,0.355987055,0.260299625,0.102996255,0.278017241,149,622,534,58,69,10,33,194,139,106,21,2,0,79,7,63,0.101286173,0.127009646,,,1.1592659950256348,0.6665548338990162,,,,,-2.0,,,,,,,
Lyman Bostock,1001220,111256,CF,MIN,3.5265679890412267,,3.61,16.624080464466683,-0.4677639007568359,0.0223607369698584,,,,,130.4959377172614,0.3604564180776974,,,,,0.794192975,0.430379746,0.363813229,0.32278481,0.107594936,0.339407744,128,517,474,75,60,4,34,204,153,119,21,9,12,33,5,37,0.071566731,0.063829787,,,1.4128072261810305,0.2260834971029746,,,,,1.0,,,,,,,
Davey Lopes,1007750,117912,2B,LAD,3.4844950129941297,,3.57,9.14005770539007,7.140831232070923,8.754012656165287,,,,,100.7056817492586,0.3184406922244635,,,,,0.675253707,0.341920374,0.333333333,0.241217798,0.100702576,0.263297872,117,491,427,72,20,4,28,146,103,75,17,7,63,56,1,49,0.099796334,0.114052953,,,-0.0460296496748924,-0.9145443580253302,,,,,5.0,,,,,,,
Rick Burleson,1001696,111737,SS,BOS,3.4605090465195025,,3.59,8.912938545433791,2.94602108001709,-0.728119692648761,,,,,114.86358090564724,0.3493138515319761,,,,,0.748464911,0.383333333,0.365131578,0.29074074,0.092592593,0.300601202,152,616,540,75,42,7,35,207,157,122,27,1,14,60,2,37,0.060064935,0.097402597,,,0.913920283317566,0.4017156416406343,,,,,-6.0,,,,,,,
George Scott,1011682,121932,1B,MIL,3.4427536919961663,,3.57,11.924244806081257,-0.3712606430053711,-0.551011665025726,,,,,117.65657322760674,0.3419356147149451,,,,,0.748021523,0.414191419,0.333830104,0.273927392,0.140264027,0.310924369,156,671,606,73,77,18,44,251,166,122,21,5,0,53,6,119,0.177347242,0.078986587,,,1.02710223197937,-0.9148671017153448,,,,,9.0,,,,,,,
Doug Rader,1010638,120874,3B,SDP,3.4060403990400987,,3.48,4.853561542497241,9.272071123123167,-1.0289584439015016,,,,,109.77736981431752,0.3298990888927215,,,,,0.712498759,0.37791932,0.334579439,0.256900212,0.121019108,0.306010928,139,540,471,45,55,9,35,178,121,86,22,4,3,55,3,102,0.188888888,0.101851851,,,0.3454840779304504,-0.6089864758998786,,,,,6.0,,,,,,,
Amos Otis,1009893,120111,CF,KCR,3.3303136773271707,,3.19,21.519222723884273,-12.81892991065979,2.441285088425502,,,,,127.2451521015491,0.356328822478401,,,,,0.785165846,0.444256756,0.34090909,0.278716216,0.16554054,0.304979253,153,665,592,93,86,18,60,263,165,105,40,2,26,55,7,100,0.150375939,0.082706766,,,1.1802836656570437,-0.1612319844506167,,,,,-11.0,,,,,,,
Carl Yastrzemski,1014326,124650,1B,BOS,3.3224965658380095,,2.98,14.273918682364638,-3.046407699584961,-1.4056165480287746,,,,,123.41291707559512,0.3617446078594614,,,,,0.789714746,0.432234432,0.357480314,0.267399267,0.164835165,0.268240343,155,636,546,71,102,21,46,236,146,100,23,2,5,80,6,67,0.105345911,0.125786163,,,1.3372994661331177,-0.164954784088203,,,,,6.0,,,,,,,
Don Money,1009052,119248,3B,MIL,3.3210290133420157,,3.59,7.983390504491018,7.40626323223114,-0.7862016409635544,,,,,116.72358994507331,0.3405790546718908,,,,,0.741078207,0.407744874,0.333333333,0.266514806,0.141230068,0.274151436,117,498,439,51,62,12,34,179,117,83,18,4,6,47,2,50,0.100401606,0.09437751,,,0.058031965047121,-0.9713932141945224,,,,,6.0,,,,,,,
Rico Carty,1002025,112071,1B,CLE,3.2960350239832144,,3.07,26.97167615783586,-16.448216438293457,-0.3593012217897922,,,,,141.33091084371043,0.3731188225245437,,,,,0.821009876,0.442028985,0.378980891,0.309782608,0.132246377,0.314115308,152,628,552,67,83,13,47,244,171,124,34,0,1,67,9,45,0.07165605,0.106687898,,,2.515395164489746,-0.6232513553805719,,,,,-1.0,,,,,,,
Keith Hernandez,1005706,115826,1B,STL,3.1937015771832646,,3.17,14.032881693666738,1.932325839996338,-0.0678432553540915,,,,,129.56991408502526,0.3693517810375277,,,,,0.80339434,0.427807486,0.375586854,0.288770053,0.139037433,0.32165605,129,428,374,54,46,7,33,160,108,75,21,5,4,49,5,53,0.123831775,0.114485981,,,1.030051827430725,0.422000613022252,,,,,8.0,,,,,,,
Bob Watson,1013677,123988,1B,HOU,3.124625132368916,,2.98,29.902648277504063,-24.29355239868164,-0.7079820617800578,,,,,141.50177521054067,0.3782654433984023,,,,,0.835392385,0.458119658,0.377272727,0.312820512,0.145299146,0.324902723,157,662,585,76,102,16,50,268,183,133,31,3,3,62,10,64,0.096676737,0.093655589,,,3.703453779220581,-0.4695814508684686,,,,,-15.0,,,,,,,
Ken Singleton,1012011,122272,LF,BAL,3.111544128965681,,3.39,22.652142920934224,-14.3533353805542,-0.532087349332869,,,,,134.94874536542682,0.3552488608950587,,,,,0.768815567,0.402573529,0.366242038,0.277573529,0.125,0.3,154,630,544,62,70,13,40,219,151,111,25,2,2,79,6,76,0.12063492,0.125396825,,,3.047300100326538,0.9445093364913336,,,,,-6.0,,,,,,,
Dwight Evans,1003865,113936,RF,BOS,3.111466715174876,,3.78,5.783505290792624,6.2221269607543945,-1.523484342265874,,,,,112.1529536134196,0.3453725926208157,,,,,0.755081385,0.431137724,0.323943661,0.241516966,0.189620758,0.262626262,146,571,501,61,62,17,56,216,121,65,34,5,6,57,4,92,0.16112084,0.099824868,,,2.0299618244171143,1.448274216504331,,,,,13.0,,,,,,,
Cesar Geronimo,1004639,114723,CF,CIN,3.0089679207525024,,2.67,16.50548964347736,-7.63785994052887,2.3796039727749303,,,,,122.84415479023596,0.3599216223866851,,,,,0.795135399,0.413580246,0.381555153,0.306584362,0.106995884,0.373096446,149,555,486,59,49,2,37,201,149,112,24,11,22,56,13,95,0.171171171,0.1009009,,,0.5919780731201172,-2.941730342869103,,,,,-6.0,,,,,,,
Roy Smalley III,1012078,122337,SS,- - -,2.986967751051436,,3.04,1.655207798324418,6.362596869468689,-1.2724786355393007,,,,,104.49172716491825,0.3221467638258618,,,,,0.679404619,0.323586744,0.355817875,0.259259259,0.064327485,0.320197044,144,619,513,61,44,3,24,166,133,109,18,3,2,76,4,106,0.171243941,0.122778675,,,-1.6943097710609436,-0.6513591368083764,,,,,-1.0,,,,,,,
John Milner,1008965,119159,LF,NYM,2.949092439195135,,3.43,17.50438325471967,-7.377230644226074,-2.7400634796358645,,,,,135.55800630736044,0.3726649321761786,,,,,0.80898782,0.446952595,0.362035225,0.270880361,0.176072234,0.277777777,127,511,443,56,78,15,44,198,120,76,25,4,0,65,1,53,0.103718199,0.127201565,,,2.8042938709259033,0.3886315953701946,,,,,-2.0,,,,,,,
Juan Beniquez,1000833,110858,CF,TEX,2.909792864504548,,3.23,-7.934091320803255,20.399177074432373,1.0254693367751315,,,,,83.82365401380284,0.2908705059152383,,,,,0.6160345,0.30125523,0.31477927,0.255230125,0.046025105,0.288416075,145,526,478,49,33,0,18,144,122,104,14,4,17,39,1,56,0.106463878,0.074144486,,,-1.594628095626831,-0.1971469721616681,,,,,22.0,,,,,,,
Mike Hargrove,1005361,115474,1B,TEX,2.8646505855139406,,3.16,21.43218892328723,-16.179835319519043,-0.9266335741849616,,,,,132.46763366705136,0.3615989748686786,,,,,0.781396273,0.384473197,0.396923076,0.286506469,0.097966728,0.310924369,151,654,541,80,58,7,38,208,155,117,30,1,2,97,13,64,0.097859327,0.148318042,,,0.732016384601593,-1.2567925561163975,,,,,-7.0,,,,,,,
Tony Perez,1010188,120404,1B,CIN,2.840139468336774,,2.6,11.432672481134697,-4.052125930786133,0.0158707608934491,,,,,117.4863526650918,0.351678743932648,,,,,0.779257954,0.451612903,0.327645051,0.259962049,0.191650854,0.278301886,139,586,527,77,91,19,57,238,137,80,32,6,10,50,9,88,0.150170648,0.085324232,,,0.0296378694474697,-0.8430428933065027,,,,,4.0,,,,,,,
Bake McBride,1008340,118521,CF,STL,2.7924417675455566,,3.17,12.819275880611372,3.2185638546943665,0.0479928049026057,,,,,138.33678888521203,0.382839454100436,,,,,0.830758981,0.444852941,0.38590604,0.334558823,0.110294118,0.362139917,72,299,272,40,24,3,20,121,91,71,13,4,10,18,0,28,0.093645484,0.060200668,,,2.9195239543914795,1.0631907215936494,,,,,4.0,,,,,,,
Freddie Patek,1010052,120280,SS,KCR,2.7898469373249255,,3.22,-4.660685204990907,15.19561004638672,4.506661087274551,,,,,82.72601421795099,0.2915978838487998,,,,,0.623922901,0.305555555,0.318367346,0.24074074,0.064814815,0.275401069,144,504,432,58,43,1,23,132,104,81,19,3,51,50,5,63,0.125,0.099206349,,,0.1754516512155532,1.0193459466141894,,,,,7.0,,,,,,,
Phil Garner,1004541,114625,2B,OAK,2.7857622878141286,,2.79,7.405771909722436,-1.1170649528503418,2.042907545925118,,,,,108.44615327053478,0.3234169830211857,,,,,0.706532663,0.4,0.306532663,0.261261261,0.138738739,0.285416666,159,603,555,54,74,8,49,222,145,96,29,12,35,36,1,71,0.11774461,0.059701492,,,-0.0774179399013519,-0.5254707687881821,,,,,-5.0,,,,,,,
Don Baylor,1000700,110719,1B,OAK,2.7825983745182574,,2.92,12.29125504603963,-7.803723335266113,5.764920173678547,,,,,109.04811766967764,0.3242922407739302,,,,,0.697014594,0.368067226,0.328947368,0.247058823,0.121008403,0.25433526,157,685,595,85,68,15,41,219,147,106,25,1,52,58,4,72,0.105109489,0.084671532,,,1.3205002546310425,-0.1788986319201055,,,,,2.0,,,,,,,
Dan Ford,1004216,114297,RF,MIN,2.778769982208892,,2.93,17.297549645601368,-9.901138305664062,1.0410122612956911,,,,,127.0378027980852,0.3554282811939294,,,,,0.780519997,0.457198443,0.323321554,0.266536964,0.190661479,0.306282722,145,571,514,87,86,20,51,235,137,86,24,7,17,36,2,118,0.206654991,0.063047285,,,1.14265775680542,0.5407920982380747,,,,,-3.0,,,,,,,
