Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Kevin Brown,642,111554,TEX,4.430593490600586,,4.0,3.592274678111588,,3.696502227537622,,,,0.14185814,0.07392607,0.06793207,233.0,34,34,,,,,5.484978540772532,2.8583690987124464,1.91891892,0.5407725321888412,0.2830687830687831,0.71284465,,0,0.25,1.296137339055794,83.8789377307684,86.35383460557512,,,,1.5881540775299072,0.1534320707837846,142,74,15,14,20,12,3,93
Juan Guzman,1005162,115267,TOR,4.323446750640869,,3.39,3.9909505017967057,,3.766628317822114,,,,0.20145379,0.11422638,0.08722742,221.0,33,33,,,,,7.900453034168988,4.47963831834324,1.76363636,0.6923077401075918,0.3035993740219092,0.72285143,,0,0.248235294117647,1.4524887880688688,90.77764897155394,85.54484278407392,,,,2.025498151779175,0.5797031996900859,194,110,3,17,20,2,1,98
Bob Tewksbury,1012941,123213,STL,4.297688007354736,,2.64,3.8330732316879,,3.3580825016900175,,,,0.10694598,0.02205072,0.08489526,213.2,32,32,,,,,4.085803334876114,0.8424336772940441,4.85,0.631825257970533,0.3159947984395319,0.70342205,,0,0.2928490351872871,1.30109201270969,96.54732180554952,83.67221095131158,,,,1.4386159181594849,0.6347608213128342,97,20,6,15,22,2,0,91
Kevin Tapani,1012824,123090,MIN,4.293116390705109,,3.2,4.426883208938143,,3.7062206739006336,,,,0.15560166,0.05912863,0.09647303,225.2,36,35,,,,,5.982274606673166,2.2732643505358032,2.63157895,0.8375184449342433,0.3041095890410959,0.66160521,,0,0.269700332963374,1.3293943570384814,100.28890550082278,86.02433182818584,,,,-0.0598699040710926,-0.6126478264302813,150,57,6,21,20,3,1,111
Tom Candiotti,1001911,111954,LAD,4.235675118863583,,4.91,3.1170048025000323,,3.3487221502177253,,,,0.17260579,0.07906459,0.0935412,213.2,33,32,,,,,6.52886141064196,2.99063974293922,2.18309859,0.5054602382432485,0.2752293577981651,0.72561459,,0,0.2338611449451887,1.2308892838701329,80.8100620384216,84.5678863895261,,,,2.1419781744480133,0.601305958065677,155,71,6,12,22,2,0,74
Doug Drabek,1003473,113538,HOU,4.084956645965576,,1.99,3.7868161882437175,,3.446973237231593,,,,0.15842583,0.0605449,0.09788093,237.2,34,34,,,,,5.9453014155426365,2.2720897129462303,2.61666667,0.6816269138838692,0.297476759628154,0.70407434,,0,0.2607758620689655,1.270687209832892,98.60583886921124,89.2100963718317,,,,0.3927919864654541,-1.0735293767063614,157,60,3,18,22,7,2,100
Alex Fernandez,1003993,114073,CHW,4.0679097175598145,,5.43,3.129380118262198,,3.926353131224957,,,,0.16832669,0.06673307,0.10159363,247.1,34,34,,,,,6.14959581379432,2.4380054409717125,2.52238806,0.9824798045706902,0.2639455782312925,0.77673692,,0,0.2373791621911922,1.164420509120818,74.08390284229885,91.51152654140344,,,,3.142210006713867,0.3276714683723383,169,67,6,27,23,3,1,86
John Smoltz,115,122477,ATL,3.9344406127929688,,2.34,3.619698740179373,,3.813245053045493,,,,0.20233463,0.09727626,0.10505837,243.2,35,35,,,,,7.682625897523567,3.693570143040177,2.08,0.8495211328992407,0.2677279305354558,0.74520937,,0,0.2255965292841648,1.2640217822848605,87.06841772230665,92.1608750430999,,,,1.8464581966400144,0.0410854470152666,208,100,6,23,19,3,1,98
David Cone,1680,112552,KCR,3.885454416275024,,7.22,3.3307084613284337,,3.9725996304758686,,,,0.18018868,0.10754717,0.07264151,254.0,34,34,,,,,6.767716128869477,4.039369836079164,1.6754386,0.7086613747507305,0.2551724137931034,0.75415282,,0,0.219017094017094,1.2559054363637947,75.5404462972426,93.72403222367493,,,,2.428123950958252,-0.4194868566831409,191,114,10,20,24,6,1,94
Dwight Gooden,1004852,114947,NYM,3.73578143119812,,3.46,3.4504791491211924,,3.563427579286719,,,,0.17205543,0.0704388,0.10161663,208.2,29,29,,,,,6.426517415238221,2.6309903512049093,2.44262295,0.6900958298242384,0.2725832012678288,0.71731749,,0,0.236180904522613,1.1932907057377458,86.1745366852826,88.26109120733112,,,,0.8724581599235535,-0.0289275438957093,149,61,9,16,18,7,2,80
Roger Clemens,815,112388,BOS,3.7175755500793457,,2.55,4.460869446839189,,3.6926955284955145,,,,0.1980198,0.08292079,0.11509901,191.2,29,29,,,,,7.513043278887056,3.146086873033955,2.3880597,0.7982608483817497,0.2857142857142857,0.67190227,,0,0.2397260273972602,1.2626086621462969,98.82784599880918,85.65829587965769,,,,0.7470759153366089,-0.5109915648884757,160,67,11,17,14,2,1,95
Kenny Rogers,1277,121386,TEX,3.5834400802850723,,2.21,4.103999971037292,,3.847547715036316,,,,0.15819209,0.08022599,0.0779661,208.1,35,33,,,,,6.047999957318115,3.067199978354187,1.97183099,0.7775999945123292,0.294478527607362,0.6812933,,0,0.2592592592592592,1.3487999904812622,95.82762702285184,89.87004818552703,,,,1.1158540099859238,0.005018476741005,140,71,4,18,22,5,0,95
Andy Benes,1144,110854,SDP,3.547943592071533,,4.84,3.7846822478314106,,3.903087645833448,,,,0.18491736,0.08884298,0.09607438,230.2,34,34,,,,,6.984104354245593,3.3554914774587763,2.08139535,0.8973988835064169,0.2618343195266272,0.6943367,,0,0.2277904328018223,1.2398844477431654,93.98286282504024,93.82299138806128,,,,1.4171700477600098,-0.1399608119309374,179,86,4,23,20,4,2,97
Jeff Fassero,279,114032,MON,3.502497136592865,,4.17,2.2850778733462778,,2.8079468363619897,,,,0.22727273,0.08766234,0.13961039,149.2,56,15,,,,,8.418707954433655,3.247215925281553,2.59259259,0.4209353977216827,0.2698795180722891,0.75367647,,1,0.2117437722419929,1.15590196517224,56.902498438055915,70.62237524275143,,,,1.5180920772254467,-0.8579451608635966,140,54,0,7,9,1,0,38
John Wetteland,1013815,124123,MON,3.4263651371002197,,4.16,1.3710940768943016,,1.85162870008492,,,,0.32848837,0.08139535,0.24709302,85.1,70,0,,,,,11.917971591465852,2.9531257040800343,4.03571429,0.3164063254371465,0.2777777777777778,0.84725537,,43,0.1847133757961783,1.0078127402812815,34.14267823382965,46.45870021267323,,,,5.2844038009643555,0.7810033329296817,113,28,2,3,0,0,0,13
Mark Portugal,1010460,120690,HOU,3.377990961074829,,3.81,2.769230769230769,,3.5220015672537,,,,0.14954338,0.08789954,0.06164384,208.0,33,33,,,,,5.668269230769231,3.331730769230769,1.7012987,0.4326923076923077,0.2813455657492354,0.76628352,,0,0.2440251572327044,1.3028846153846154,72.10868165984954,91.1592035872266,,,,1.9422179460525513,-0.2717408475392526,131,77,4,10,21,1,1,64
Scott Erickson,137,113884,MIN,3.3360886573791504,,1.35,5.185975851011316,,4.04932338021328,,,,0.11885246,0.0727459,0.04610656,218.2,34,34,,,,,4.774390466010418,2.9222562335063764,1.63380282,0.6996951545015268,0.326771653543307,0.64665842,,0,0.2972067039106145,1.5411586082811406,117.48578345177891,93.9602101610213,,,,-2.7444498538970947,-1.493146866174336,116,71,10,17,12,1,0,126
Tom Glavine,90,114849,ATL,3.3292813301086426,,3.27,3.196378898012356,,4.00784635000837,,,,0.1183432,0.0887574,0.0295858,239.1,36,36,,,,,4.512534914840972,3.3844011861307295,1.33333333,0.6016713219787964,0.2798982188295165,0.77552356,,0,0.2559652928416486,1.362117020590886,76.88586069378657,96.88014374635068,,,,3.000986099243164,1.5106117165289263,120,90,2,16,28,4,2,85
Bret Saberhagen,1011355,121604,NYM,3.2861344814300537,,2.63,3.2942588542239326,,3.1103573082933327,,,,0.16726619,0.03057554,0.13669065,139.1,19,19,,,,,6.007177910643642,1.0980862847413109,5.47058824,0.7105264195384953,0.2777777777777778,0.7079646,,0,0.2444029850746268,1.0622011120373465,82.2729882475712,76.99825508170296,,,,1.3606079816818235,-0.5337049287566848,93,17,3,11,12,4,1,51
Danny Jackson,1006295,116424,PHI,3.214714765548706,,2.16,3.765451481913693,,3.787079853627001,,,,0.13057671,0.08705114,0.04352557,210.1,32,32,,,,,5.134706566245945,3.42313771083063,1.5,0.5134706566245945,0.2873399715504978,0.68634424,,0,0.2562874251497006,1.3977812319225071,92.0454856553184,93.70050912044675,,,,-0.2028400301933288,-0.8183289491775878,120,80,4,12,22,2,1,88
Kevin Gross,1005088,115189,LAD,3.209536850452423,,1.4,4.13673816000266,,3.6407365348637137,,,,0.16816143,0.08295964,0.08520179,202.1,33,32,,,,,6.672158322584936,3.2915981058085686,2.02702703,0.6672158322584937,0.3225308641975308,0.68439716,,0,0.2755227552275522,1.472817170466897,107.24720958992415,91.9709759558841,,,,-1.5223239958286283,-0.0941134225504902,150,74,5,15,16,3,0,93
Jamie Moyer,1091,119469,BAL,3.1966166496276855,,2.98,3.434210181566521,,3.613347658358129,,,,0.14285714,0.06031746,0.08253968,152.0,25,25,,,,,5.328946833465292,2.24999977412979,2.36842105,0.6513157240902023,0.2948453608247423,0.73932092,,0,0.2627986348122867,1.2631577679325137,78.81294961286089,82.5599830245079,,,,1.6669999361038208,-0.5261862517386937,90,38,6,11,16,3,1,58
Pete Harnisch,1005374,115487,HOU,3.1798970699310303,,3.33,2.9770288182183475,,3.6545038609789593,,,,0.20647321,0.08816964,0.11830357,217.2,33,33,,,,,7.649310157922143,3.266462175545131,2.34177215,0.8269524495050965,0.2491749174917491,0.75438596,,0,0.2108508014796547,1.1485450687570784,77.51958620795455,94.60138571603294,,,,2.67264986038208,0.2291247868448298,185,79,6,20,24,5,4,72
Bobby Witt,1014170,124492,OAK,3.1700742691755295,,2.97,4.213636363636364,,4.024711357463491,,,,0.13789474,0.09578947,0.04210526,220.0,35,33,,,,,5.359090909090909,3.7227272727272727,1.43956044,0.6545454545454545,0.2961918194640338,0.69892473,,0,0.264018691588785,1.440909090909091,103.25629986387398,94.48221237588032,,,,0.3454021215438843,0.3228549350867377,131,91,3,16,18,5,1,103
David Wells,855,124071,DET,3.041040314361453,,2.94,4.187165738031622,,4.0952995828783285,,,,0.17912371,0.05412371,0.125,187.0,32,30,,,,,6.689839512487303,2.0213903562911275,3.30952381,1.251336887227841,0.2793594306049822,0.71063395,,0,0.2517193947730399,1.2032085454113854,95.02796801591406,91.8612925828924,,,,0.6604880075901747,-1.144366276231774,139,42,7,26,17,0,0,87
Todd Stottlemyre,75,122840,TOR,3.040878802537918,,0.74,4.839622502175889,,3.910989203970812,,,,0.12468193,0.08778626,0.03689567,176.2,30,28,,,,,4.9924526864551275,3.515094238422488,1.42028986,0.5603773423572082,0.3190082644628099,0.64850345,,0,0.2857142857142857,1.545282974378968,110.08143359822994,88.8121934714898,,,,-0.3876719996333122,-0.3653223616659155,98,69,3,11,9,1,1,95
Orel Hershiser,1005741,115861,LAD,3.0257914066314697,,2.74,3.588871884889765,,3.80442194815489,,,,0.15443593,0.0788609,0.07557503,215.2,33,33,,,,,5.884080648482057,3.0046369268844546,1.95833333,0.7094281632921628,0.272189349112426,0.67915691,,0,0.2410071942446043,1.2658424090115064,93.04347540089682,96.12069541840292,,,,-0.1925680339336395,-0.4963014216133935,141,72,7,17,21,5,1,86
Tim Belcher,1000789,110809,- - -,2.9820606224238873,,1.78,4.442492716638794,,4.057037986267546,,,,0.1523702,0.08352144,0.06884876,208.2,34,33,,,,,5.822684628604245,3.191693796420105,1.82432432,0.8194889477294863,0.2753846153846154,0.67876875,,0,0.2462686567164179,1.3035145835229256,107.50085091791402,95.99920937186572,,,,-1.057434115558863,-1.7801542474270575,135,74,8,19,16,5,3,103
Cal Eldred,1653,113793,MIL,2.9197628498077393,,4.38,4.011627906976744,,4.379820589316908,,,,0.16559338,0.08371665,0.08187673,258.0,36,36,,,,,6.27906976744186,3.1744186046511627,1.97802198,1.1162790697674418,0.2583979328165374,0.73907009,,0,0.2352941176470588,1.251937984496124,91.42181406383368,102.13834611689954,,,,0.6817341446876526,-1.1868639167966113,180,91,10,32,21,8,1,115
Danny Darwin,1002996,113060,BOS,2.8859875202178955,,5.69,3.2572672973780388,,4.292126733035642,,,,0.14145811,0.05331882,0.08813928,229.1,34,34,,,,,5.1017439597487355,1.9229650309822155,2.65306122,1.2165697134785447,0.2337110481586402,0.75757576,,0,0.2260668973471741,1.068313906101231,72.16277335135352,99.51438110184652,,,,2.5584518909454346,-0.0594423348304817,130,49,3,31,23,2,1,83
Jose Mesa,961,118986,CLE,2.870880054309964,,1.22,4.916933147049347,,4.157676851587223,,,,0.13154961,0.06911929,0.06243032,208.2,34,33,,,,,5.089457117121254,2.674121536114557,1.90322581,0.9057508428775114,0.3062409288824383,0.65905744,,0,0.2801932367149758,1.4089457555872398,113.82527517328,96.93310777780098,,,,0.1904442235827446,0.866139451204412,118,62,7,21,14,3,0,114
Terry Mulholland,665,119488,PHI,2.8582839956507087,,3.71,3.24564468558294,,3.8089052342021423,,,,0.1475827,0.05089059,0.09669211,191.1,29,28,,,,,5.456446138081464,1.881533151062574,2.9,0.940766575531287,0.2586490939044481,0.72916667,,0,0.2382234185733512,1.1341463716127185,79.33894322740137,94.24236855243076,,,,0.9839541059918702,-1.1759327993088882,116,40,3,20,18,7,2,69
Chris Bosio,1001212,111249,SEA,2.843366514891386,,2.83,3.4503043664248816,,3.8341895322692694,,,,0.17551622,0.08702065,0.08849558,164.1,29,24,,,,,6.517241581024776,3.231237422524889,2.01694915,0.7667343036499736,0.2583333333333333,0.69792803,,1,0.2251223491027732,1.1987829985638476,78.81827731158934,88.94300473444136,,,,0.7282959893345833,-1.4350271381544784,119,59,6,14,12,3,1,63
Mike Morgan,67,119374,CHC,2.822293281555176,,1.46,4.0304974935786335,,4.028476106539501,,,,0.12570781,0.08380521,0.04190261,207.2,32,32,,,,,4.810593782658369,3.2070625217722464,1.5,0.6500802408997797,0.2825443786982248,0.70300752,,0,0.256857855361596,1.3483145737180615,98.88942678718396,97.54609809071594,,,,0.8397879600524902,-0.6484641922456248,111,74,7,15,19,1,1,93
Mike Mussina,837,119608,BAL,2.814931154251098,,1.59,4.455268254508949,,3.984371547743755,,,,0.16883117,0.06349206,0.10533911,167.2,25,25,,,,,6.280317900934302,2.3618289541975153,2.65909091,1.073558615544325,0.280943025540275,0.69230769,,0,0.2523219814241486,1.2345924078759738,102.24558599794923,91.0070038696691,,,,1.202991962432861,-0.3328363865210064,117,44,3,20,14,3,2,83
Steve Cooke,1002570,112633,PIT,2.6996028423309326,,2.33,3.88765813398583,,3.975689469413715,,,,0.14965986,0.06689342,0.08276644,210.2,32,32,,,,,5.639240370177248,2.5205695593974062,2.23728814,0.9398733950295414,0.2777777777777778,0.70528967,,0,0.2524390243902439,1.2626581973629192,95.71740684780494,98.9103963458431,,,,0.1678798645734787,-0.685463451498046,132,59,3,22,20,3,1,91
Wilson Alvarez,1193,110209,CHW,2.68959903717041,,4.93,2.947030208872473,,4.235538610148825,,,,0.17673888,0.1391106,0.03762828,207.2,31,31,,,,,6.717495329047549,5.287318904153555,1.2704918,0.6067415135913915,0.2659758203799655,0.78947368,,0,0.2245989304812834,1.396468563027806,69.76701180956861,98.69395631210344,,,,3.480786085128784,1.3685488227788856,155,122,7,14,20,1,1,68
Frank Viola,1013435,123732,BOS,2.6602375507354736,,4.33,3.1361163261464156,,4.120834172208282,,,,0.11562897,0.09148666,0.02414231,183.2,29,29,,,,,4.459165401239435,3.5281308669147173,1.26388889,0.5880218111524529,0.2772277227722772,0.75456053,,0,0.2538787023977433,1.3720508926890571,69.47874736266006,95.55488699681118,,,,2.5978200435638428,1.1064733274653222,91,72,6,12,16,2,1,64
Bryan Harvey,1005469,115583,FLA,2.6401281356811523,,3.97,1.6956521739130437,,2.1912462718244914,,,,0.27651515,0.04924242,0.22727273,69.0,59,0,,,,,9.521739130434783,1.6956521739130437,5.61538462,0.5217391304347826,0.2356321839080459,0.83969466,,45,0.1792828685258964,0.8405797101449275,42.14482666670626,54.04240858124377,,,,3.693092107772827,-0.216415569812806,73,13,0,4,0,0,0,13
Duane Ward,1013609,123929,TOR,2.614494800567627,,3.03,2.1348842512331143,,2.0953242434598582,,,,0.34397163,0.08865248,0.25531915,71.2,71,0,,,,,12.181398374683065,3.1395356635781098,3.88,0.5023257061724975,0.2903225806451613,0.83573487,,45,0.19140625,1.032558396021245,48.55980375253734,47.71786165413235,,,,2.934906005859375,0.079365246660743,97,25,1,4,0,0,0,17
Ken Hill,1005827,115941,MON,2.594515085220337,,2.86,3.2341199613384912,,3.810489327433376,,,,0.11538462,0.09487179,0.02051282,183.2,28,28,,,,,4.4101635836433974,3.626134502106793,1.21621622,0.3430127231722642,0.2587064676616915,0.68181818,,0,0.2328571428571428,1.2903811966956606,80.53533238193555,95.95401963925111,,,,0.3044483363628387,-0.1975451947814848,90,74,6,7,16,2,0,66
Jeff Montgomery,1009071,119266,KCR,2.5815987586975098,,4.38,2.267176100677281,,2.782240802856464,,,,0.19020173,0.06628242,0.12391931,87.1,69,0,,,,,6.801528302031842,2.3702295597989753,2.86956522,0.3091603773650837,0.2450592885375494,0.79254079,,45,0.201863354037267,1.007633822523236,51.41953925661106,65.73186085818288,,,,5.108399868011475,0.3732265955139735,66,23,2,3,0,0,0,22
Willie Banks,1434,110536,MIN,2.577362757176161,,2.57,4.04474684156444,,4.085623920543021,,,,0.18302387,0.10344828,0.0795756,171.1,31,30,,,,,7.249026806959646,4.097276021325017,1.76923077,0.8929960559298115,0.3262548262548262,0.72368421,,0,0.2763744427934621,1.5408559396435964,91.63179027388604,94.79983242622866,,,,-0.0010580141097307,0.4544853312989909,138,78,3,17,12,0,0,77
Aaron Sele,34,121986,BOS,2.5762805938720703,,3.11,2.7402987570963626,,3.382377607741162,,,,0.19214876,0.09917355,0.09297521,111.2,18,18,,,,,7.495523070881227,3.868657068841923,1.9375,0.4029851113377004,0.2870090634441087,0.76351351,,0,0.2331002331002331,1.3253732550662145,60.709650166726846,78.48517655690988,,,,1.6151423454284668,0.4645846244407405,93,48,7,5,12,0,0,34
Pedro Astacio,862,110359,LAD,2.5555648803710938,,3.71,3.574240104032743,,3.830923841720185,,,,0.15701416,0.08751609,0.06949807,186.1,31,31,,,,,5.892666117459386,3.2844368523544123,1.79411765,0.6762075872494379,0.2658450704225352,0.72344322,,0,0.234375,1.2504473637231668,92.66413844323792,96.79256605922704,,,,0.9901081919670104,0.0952578454785895,122,68,5,14,16,3,2,74
Rene Arocha,1000325,110338,STL,2.493815077468753,,1.87,3.781915200571522,,3.892603113641567,,,,0.12403101,0.04005168,0.08397933,188.0,32,29,,,,,4.595745053859066,1.48404267364199,3.09677419,0.9574468862206388,0.2836538461538461,0.69950739,,0,0.2662162162162162,1.2127660558794755,95.25875500951256,97.04223037972812,,,,0.0889921188354492,-0.1519383233192787,96,31,3,20,16,1,0,79
Tom Gordon,282,114971,KCR,2.4930847883224487,,3.63,3.584582675359276,,3.5729302004147176,,,,0.21966206,0.11827957,0.10138249,155.2,48,14,,,,,8.267666493167361,4.45182041939781,1.85714286,0.6359743456282586,0.2720763723150358,0.73560768,,1,0.2181500872600349,1.2976446244132145,81.29831182462732,84.32550892444894,,,,0.2683623135089874,-1.4508624682420086,143,77,1,11,9,2,0,62
Greg McMichael,1008640,118825,ATL,2.4922983646392822,,2.6,2.0618182390197264,,2.4210749780891354,,,,0.24383562,0.07945205,0.16438356,91.2,74,0,,,,,8.738182060607413,2.8472728062653365,3.06896552,0.2945454627171038,0.2663934426229508,0.80818966,,19,0.2023809523809523,1.0581818475392248,49.595080858454054,58.39941113262474,,,,3.218790054321289,0.4446874592937417,89,29,0,3,0,0,0,21
Melido Perez,1010183,120411,NYY,2.421102285385132,,-0.37,5.190184049079755,,4.123317046253228,,,,0.20612813,0.08913649,0.11699164,163.0,25,25,,,,,8.171779141104295,3.5337423312883436,2.3125,1.2147239263803682,0.3126293995859213,0.6515444,,0,0.2649310872894334,1.4539877300613495,121.45728092342732,94.87240842183394,,,,-0.662388026714325,-0.4123803676961179,148,64,1,22,8,0,0,94
Jaime Navarro,1009465,119667,MIL,2.418118543922901,,-0.07,5.332814676913548,,4.374039723762429,,,,0.11937173,0.07643979,0.04293194,214.1,35,34,,,,,4.786936009197988,3.0653186725566064,1.56164384,0.8818040016943662,0.3165760869565217,0.65780946,,0,0.2916188289322617,1.525660891820411,121.53061129667228,102.00393366881232,,,,-2.6170201152563095,-1.1834730348946958,114,73,11,21,15,5,1,127
Darryl Kile,1163,117046,HOU,2.3675302416086197,,1.82,3.512621499073366,,3.722328332846528,,,,0.19236016,0.0941337,0.09822647,171.2,32,26,,,,,7.392233304020069,3.6174758721800337,2.04347826,0.6291262386400058,0.282258064516129,0.74361314,,0,0.234206471494607,1.2873786920318635,91.46601586352564,96.36334906319094,,,,0.5410279110074043,0.1272209607258528,141,69,15,12,14,4,2,67
Mark Gubicza,1005115,115217,KCR,2.338376522064209,,0.47,4.658146510685783,,2.997932384702088,,,,0.16877637,0.0907173,0.07805907,104.1,49,6,,,,,6.900957793608566,3.7092648140646047,1.86046512,0.1725239448402141,0.3631123919308357,0.65804935,,2,0.2983682983682983,1.6389774759820346,105.64673264582356,70.80400850058031,,,,-0.3407518267631531,-0.2493625212118545,80,43,2,2,2,0,0,54
